705339827	20161109	201611	2016	2016.8466	CHN	CHINA	CHN								CHNCVL	CHINA	CHN					CVL			1	043	043	04	1	2.8	2	1	2	1.57068062827226	4	Liangyu, Hubei, China	CH	CH12	13129	31.5653	111.413	8020216	4	Liangyu, Hubei, China	CH	CH12	13129	31.5653	111.413	8020216	1	Sri Lanka	CE	CE		7	81	CE	20171109131500	http://news.xinhuanet.com/english/2017-11/09/c_136740535.htm
705339828	20161109	201611	2016	2016.8466	CHNCVL	CHINA	CHN					CVL			CHN	CHINA	CHN								1	042	042	04	1	1.9	2	1	2	1.57068062827226	1	Sri Lanka	CE	CE		7	81	CE	1	Sri Lanka	CE	CE		7	81	CE	1	Sri Lanka	CE	CE		7	81	CE	20171109131500	http://news.xinhuanet.com/english/2017-11/09/c_136740535.htm
705339829	20161109	201611	2016	2016.8466	DEU	GERMANY	DEU																		1	010	010	01	1	0.0	4	1	4	-9.50570342205318	4	Delmenhorst, Niedersachsen, Germany	GM	GM06	40698	53.05	8.61667	-1758313	0								4	Delmenhorst, Niedersachsen, Germany	GM	GM06	40698	53.05	8.61667	-1758313	20171109131500	http://www.thesundaily.my/news/2017/11/09/german-killer-nurse-behind-over-100-patient-deaths
705339830	20161109	201611	2016	2016.8466	ESP	CATALONIA	ESP								UKR	CRIMEA	UKR								1	054	054	05	1	6.0	5	1	5	-5.45454545454546	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20171109131500	https://elpais.com/elpais/2017/11/09/inenglish/1510218067_521677.html
705339831	20161109	201611	2016	2016.8466	GOV	AMBASSADOR						GOV			PHL	PHILIPPINE	PHL								0	036	036	03	1	4.0	8	1	8	2.16606498194946	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20171109131500	The Philippine Star website in English/BBC Monitoring/(c) BBC
705339832	20161109	201611	2016	2016.8466	GOV	AMBASSADOR						GOV			VNM	VIETNAM	VNM								0	026	026	02	1	4.0	2	1	2	2.16606498194946	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Papua New Guinea	PP	PP		-6	147	PP	20171109131500	The Philippine Star website in English/BBC Monitoring/(c) BBC
705339833	20161109	201611	2016	2016.8466	GOV	AMBASSADOR						GOV			VNM	VIETNAM	VNM								0	026	026	02	1	4.0	8	1	8	2.16606498194946	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20171109131500	The Philippine Star website in English/BBC Monitoring/(c) BBC
705339834	20161109	201611	2016	2016.8466	PNG	PAPUA NEW GUINEA	PNG								PHL	PHILIPPINE	PHL								0	036	036	03	1	4.0	2	1	2	2.16606498194946	1	Papua New Guinea	PP	PP		-6	147	PP	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20171109131500	The Philippine Star website in English/BBC Monitoring/(c) BBC
705339835	20161109	201611	2016	2016.8466	USA	THE US	USA								GBR	UNITED KINGDOM	GBR								1	040	040	04	1	1.0	4	1	4	-8.46953937592872	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171109131500	http://www.dailymail.co.uk/news/article-5066081/PIERS-MORGAN-God-s-sake-Theresa-May.html
705339836	20171010	201710	2017	2017.7671	AFG	AFGHAN	AFG								COP	SECURITY FORCE						COP			0	195	195	19	4	-10.0	5	1	5	-6.74846625766872	5	Helmand, Helmand, Afghanistan	AF	AF10	3544	31	64	-3377342	5	Helmand, Helmand, Afghanistan	AF	AF10	3544	31	64	-3377342	5	Helmand, Helmand, Afghanistan	AF	AF10	3544	31	64	-3377342	20171109131500	http://www.dailymail.co.uk/news/article-5065939/Taliban-murder-woman-85-supporting-government.html
