703702012	20161103	201611	2016	2016.8301											BUS	COMPANIES						BUS			1	120	120	12	3	-4.0	10	1	10	-2.3121387283237	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20171103190000	http://www.care2.com/causes/tech-giants-testify-before-congress-in-russia-investigation.html
703702013	20161103	201611	2016	2016.8301											USA	FLORIDA	USA								1	0213	021	02	1	3.4	1	1	1	-0.37926675094817	0								3	Banana River, Florida, United States	US	USFL		28.9172	-81.3673	278078	3	Banana River, Florida, United States	US	USFL		28.9172	-81.3673	278078	20171103190000	http://www.tcpalm.com/story/news/local/indian-river-lagoon/health/2017/11/03/kilroy-lobo-water-monitorshow-can-orca-get-money-florida-legislature-keep-kilroys-indian-river-lagoo/824826001/
703702014	20161103	201611	2016	2016.8301											USA	FLORIDA	USA								1	0213	021	02	1	3.4	1	1	1	-0.37926675094817	0								3	Martin County, Florida, United States	US	USFL		27.0837	-80.4164	308550	3	Martin County, Florida, United States	US	USFL		27.0837	-80.4164	308550	20171103190000	http://www.tcpalm.com/story/news/local/indian-river-lagoon/health/2017/11/03/kilroy-lobo-water-monitorshow-can-orca-get-money-florida-legislature-keep-kilroys-indian-river-lagoo/824826001/
703702015	20161103	201611	2016	2016.8301											USA	THE US	USA								0	040	040	04	1	1.0	4	1	4	0.408163265306125	0								4	Karwar, Madhya Pradesh, India	IN	IN35	17742	23.1	74.8667	-2099927	4	Karwar, Madhya Pradesh, India	IN	IN35	17742	23.1	74.8667	-2099927	20171103190000	http://netindian.in/news/2017/11/03/00043892/india-us-aircraft-carrier-technology-meeting-concludes
703702016	20161103	201611	2016	2016.8301											USA	THE US	USA								0	040	040	04	1	1.0	6	1	6	0.408163265306125	0								4	Mazagaon, Maharashtra, India	IN	IN16	70184	18.9681	72.845	-2104335	4	Mazagaon, Maharashtra, India	IN	IN16	70184	18.9681	72.845	-2104335	20171103190000	http://netindian.in/news/2017/11/03/00043892/india-us-aircraft-carrier-technology-meeting-concludes
703702017	20161103	201611	2016	2016.8301											USALEG	FLORIDA	USA					LEG			1	0213	021	02	1	3.4	3	1	3	-0.37926675094817	0								3	Martin County, Florida, United States	US	USFL		27.0837	-80.4164	308550	3	Martin County, Florida, United States	US	USFL		27.0837	-80.4164	308550	20171103190000	http://www.tcpalm.com/story/news/local/indian-river-lagoon/health/2017/11/03/kilroy-lobo-water-monitorshow-can-orca-get-money-florida-legislature-keep-kilroys-indian-river-lagoo/824826001/
703702018	20161103	201611	2016	2016.8301	EDU	STUDENT						EDU			BUS	AIRLINE						BUS			0	036	036	03	1	4.0	10	1	10	8.48126232741617	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20171103190000	https://www.newkerala.com/news/fullnews-285520.html
703702019	20161103	201611	2016	2016.8301	EDU	STUDENT						EDU			LBY	LIBYA	LBY								0	173	173	17	4	-5.0	1	1	1	-7.38007380073801	1	Libya	LY	LY		25	17	LY	1	Libya	LY	LY		25	17	LY	1	Libya	LY	LY		25	17	LY	20171103190000	http://www.heraldsun.com.au/blogs/andrew-bolt/all-reported-rapes-in-oslo-by-foreigners-police/news-story/15145ecd2d4b6183342dc90032ccebf6?nk=8aa5823d1cb0ab3ce836b7a1f2213f4f-1509734854
703702020	20161103	201611	2016	2016.8301	GBR	UNITED KINGDOM	GBR								JAM	JAMAICA	JAM								1	042	042	04	1	1.9	8	2	8	4.06504065040651	1	United Kingdom	UK	UK		54	-4	UK	1	Jamaica	JM	JM		18.25	-77.5	JM	1	Jamaica	JM	JM		18.25	-77.5	JM	20171103190000	http://www.niagarafallsreview.ca/2017/11/03/shaw-reveals-casting-for-2018-season
703702021	20161103	201611	2016	2016.8301	GOV	PRESIDENT						GOV			AFG	AFGHANISTAN	AFG								0	186	186	18	4	-10.0	2	1	2	-11.6438356164383	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	3	Fort Bragg, North Carolina, United States	US	USNC		35.1381	-79.0075	2099581	20171103190000	https://globalnews.ca/news/3842303/donald-trump-bowe-bergdahl-prison/
703702022	20161103	201611	2016	2016.8301	GOV	PRESIDENT						GOV			AFG	AFGHANISTAN	AFG								0	186	186	18	4	-10.0	2	1	2	-11.6438356164383	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20171103190000	https://globalnews.ca/news/3842303/donald-trump-bowe-bergdahl-prison/
703702023	20161103	201611	2016	2016.8301	GOV	PRESIDENT						GOV			MIL	MILITARY						MIL			0	186	186	18	4	-10.0	6	1	6	-11.6438356164383	3	Fort Bragg, North Carolina, United States	US	USNC	NC093	35.1381	-79.0075	2099581	3	Fort Bragg, North Carolina, United States	US	USNC		35.1381	-79.0075	2099581	3	Fort Bragg, North Carolina, United States	US	USNC		35.1381	-79.0075	2099581	20171103190000	https://globalnews.ca/news/3842303/donald-trump-bowe-bergdahl-prison/
703702024	20161103	201611	2016	2016.8301	JUD	JUDGE						JUD			BUS	AIRLINE						BUS			1	051	051	05	1	3.4	5	1	5	3.42771982116245	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171103190000	http://www.businessinsider.com/best-airlines-2018-airlineratings-2017-11
703702025	20161103	201611	2016	2016.8301	JUD	JUDGE						JUD			BUS	AIRLINE						BUS			1	051	051	05	1	3.4	5	1	5	3.42771982116245	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20171103190000	http://www.businessinsider.com/best-airlines-2018-airlineratings-2017-11
703702026	20161103	201611	2016	2016.8301	LBY	LIBYAN	LBY								LBYEDU	LIBYA	LBY					EDU			0	173	173	17	4	-5.0	1	1	1	-7.38007380073801	1	Libya	LY	LY		25	17	LY	1	Libya	LY	LY		25	17	LY	1	Libya	LY	LY		25	17	LY	20171103190000	http://www.heraldsun.com.au/blogs/andrew-bolt/all-reported-rapes-in-oslo-by-foreigners-police/news-story/15145ecd2d4b6183342dc90032ccebf6?nk=8aa5823d1cb0ab3ce836b7a1f2213f4f-1509734854
703702027	20161103	201611	2016	2016.8301	NGA	NIGERIAN	NGA								AFR	AFRICA	AFR								1	030	030	03	1	4.0	4	1	4	-4.54545454545454	1	Venezuela	VE	VE		8	-66	VE	1	Venezuela	VE	VE		8	-66	VE	1	Venezuela	VE	VE		8	-66	VE	20171103190000	https://www.bloombergquint.com/business/2017/11/03/oil-extends-gains-from-2-year-high-on-signs-of-longer-opec-cuts
703702028	20161103	201611	2016	2016.8301	NGAUAF	NIGERIAN	NGA					UAF			AFR	AFRICA	AFR								1	030	030	03	1	4.0	6	1	6	-4.54545454545454	1	Venezuela	VE	VE		8	-66	VE	1	Venezuela	VE	VE		8	-66	VE	1	Venezuela	VE	VE		8	-66	VE	20171103190000	https://www.bloombergquint.com/business/2017/11/03/oil-extends-gains-from-2-year-high-on-signs-of-longer-opec-cuts
703702029	20161103	201611	2016	2016.8301	USA	THE US	USA																		0	040	040	04	1	1.0	4	1	4	0.408163265306125	4	Karwar, Madhya Pradesh, India	IN	IN35	17742	23.1	74.8667	-2099927	0								4	Karwar, Madhya Pradesh, India	IN	IN35	17742	23.1	74.8667	-2099927	20171103190000	http://netindian.in/news/2017/11/03/00043892/india-us-aircraft-carrier-technology-meeting-concludes
703702030	20161103	201611	2016	2016.8301	USA	THE US	USA																		0	040	040	04	1	1.0	6	1	6	0.408163265306125	4	Mazagaon, Maharashtra, India	IN	IN16	70184	18.9681	72.845	-2104335	0								4	Mazagaon, Maharashtra, India	IN	IN16	70184	18.9681	72.845	-2104335	20171103190000	http://netindian.in/news/2017/11/03/00043892/india-us-aircraft-carrier-technology-meeting-concludes
703702031	20161103	201611	2016	2016.8301	USA	NEW JERSEY	USA								GOV	PRESIDENT						GOV			1	110	110	11	3	-2.0	8	1	8	1.0515247108307	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20171103190000	http://www.eagletribune.com/region/virginia-new-jersey-governor-s-races-shaped-by-age-of/article_dbfb4435-a15c-5280-bafc-3bbaf50147f0.html
703702032	20161103	201611	2016	2016.8301	USALEG	UNITED STATES	USA					LEG			USA	FLORIDA	USA								1	0213	021	02	1	3.4	1	1	1	-0.37926675094817	3	Banana River, Florida, United States	US	USFL	FL069	28.9172	-81.3673	278078	3	Banana River, Florida, United States	US	USFL		28.9172	-81.3673	278078	3	Banana River, Florida, United States	US	USFL		28.9172	-81.3673	278078	20171103190000	http://www.tcpalm.com/story/news/local/indian-river-lagoon/health/2017/11/03/kilroy-lobo-water-monitorshow-can-orca-get-money-florida-legislature-keep-kilroys-indian-river-lagoo/824826001/
703702033	20161103	201611	2016	2016.8301	USALEG	UNITED STATES	USA					LEG			USA	FLORIDA	USA								1	0213	021	02	1	3.4	1	1	1	-0.37926675094817	3	Martin County, Florida, United States	US	USFL	FL085	27.0837	-80.4164	308550	3	Martin County, Florida, United States	US	USFL		27.0837	-80.4164	308550	3	Martin County, Florida, United States	US	USFL		27.0837	-80.4164	308550	20171103190000	http://www.tcpalm.com/story/news/local/indian-river-lagoon/health/2017/11/03/kilroy-lobo-water-monitorshow-can-orca-get-money-florida-legislature-keep-kilroys-indian-river-lagoo/824826001/
703702034	20171004	201710	2017	2017.7507	AFG	AFGHANISTAN	AFG								USA	UNITED STATES	USA								0	051	051	05	1	3.4	2	1	2	-6.69180018850141	1	Afghanistan	AF	AF		33	66	AF	2	New York, United States	US	USNY		42.1497	-74.9384	NY	1	Afghanistan	AF	AF		33	66	AF	20171103190000	https://article.wn.com/view/2017/11/03/judge_rules_no_jail_time_dishonorable_discharge_for_bowe_ber/
703702035	20171004	201710	2017	2017.7507	COP	POLICE						COP			JUD	JUDGE						JUD			1	015	015	01	1	0.0	2	1	2	-8.05687203791469	3	Centralia, Washington, United States	US	USWA	WA041	46.7162	-122.954	1503899	3	Centralia, Washington, United States	US	USWA	WA041	46.7162	-122.954	1503899	3	Centralia, Washington, United States	US	USWA	WA041	46.7162	-122.954	1503899	20171103190000	http://komonews.com/news/local/centralia-couple-on-the-run-after-skipping-sentencing-for-child-neglect
703702036	20171004	201710	2017	2017.7507	COP	POLICE						COP			JUD	JUDGE						JUD			1	170	170	17	4	-7.0	2	1	2	-8.05687203791469	3	Centralia, Washington, United States	US	USWA	WA041	46.7162	-122.954	1503899	3	Centralia, Washington, United States	US	USWA	WA041	46.7162	-122.954	1503899	3	Centralia, Washington, United States	US	USWA	WA041	46.7162	-122.954	1503899	20171103190000	http://komonews.com/news/local/centralia-couple-on-the-run-after-skipping-sentencing-for-child-neglect
703702037	20171004	201710	2017	2017.7507	COP	POLICE						COP			JUD	JUDGE						JUD			1	173	173	17	4	-5.0	2	1	2	-8.05687203791469	3	Centralia, Washington, United States	US	USWA	WA041	46.7162	-122.954	1503899	3	Centralia, Washington, United States	US	USWA	WA041	46.7162	-122.954	1503899	3	Centralia, Washington, United States	US	USWA	WA041	46.7162	-122.954	1503899	20171103190000	http://komonews.com/news/local/centralia-couple-on-the-run-after-skipping-sentencing-for-child-neglect
