704007600	20161105	201611	2016	2016.8356	AUS	AUSTRALIA	AUS								IRQ	IRAQI	IRQ								1	072	072	07	2	8.3	1	1	1	-3.3210332103321	4	Qaim, NinawáZ, Iraq	IZ	IZ15	36823	36.5085	43.1807	9124670	4	Raqqa, Ar Raqqah, Syria	SY	SY04	26371	35.95	39.0167	-2538949	4	Raqqa, Ar Raqqah, Syria	SY	SY04	26371	35.95	39.0167	-2538949	20171105043000	https://www.fiveaa.com.au/content/nz-could-pull-out-iraq-deployment
704007601	20161105	201611	2016	2016.8356	AUS	AUSTRALIA	AUS								MOS	ISLAMIC				MOS					1	190	190	19	4	-10.0	2	1	2	-3.3210332103321	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	20171105043000	https://www.fiveaa.com.au/content/nz-could-pull-out-iraq-deployment
704007602	20161105	201611	2016	2016.8356	CRM	CRIMINAL						CRM			FRA	FRANCE	FRA								0	111	111	11	3	-2.0	5	3	5	-9.740243525408	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171105043000	http://www.themalaymailonline.com/world/article/paris-terror-attacks-two-years-on-what-we-know
704007603	20161105	201611	2016	2016.8356	CRM	CRIMINAL						CRM			FRA	FRANCE	FRA								0	111	111	11	3	-2.0	2	2	2	-9.98945605656517	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20171105043000	https://au.news.yahoo.com/world/a/37746721/paris-terror-attacks-two-years-on-what-we-know/
704007604	20161105	201611	2016	2016.8356	CRM	CRIMINAL						CRM			FRA	FRANCE	FRA								0	111	111	11	3	-2.0	1	1	1	-9.56521739130434	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20171105043000	https://au.news.yahoo.com/world/a/37746721/paris-terror-attacks-two-years-on-what-we-know/
704007605	20161105	201611	2016	2016.8356	CRM	CRIMINAL						CRM			FRA	FRANCE	FRA								0	111	111	11	3	-2.0	2	2	2	-9.99611939156432	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171105043000	http://www.digitaljournal.com/news/world/paris-terror-attacks-two-years-on-what-we-know/article/506821
704007606	20161105	201611	2016	2016.8356	CRM	CRIMINAL						CRM			FRA	FRANCE	FRA								0	111	111	11	3	-2.0	2	2	2	-9.99611939156432	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	1	Iraq	IZ	IZ		33	44	IZ	20171105043000	http://www.digitaljournal.com/news/world/paris-terror-attacks-two-years-on-what-we-know/article/506821
704007607	20161105	201611	2016	2016.8356	FRA	PARIS	FRA								CRM	CRIMINAL						CRM			0	111	111	11	3	-2.0	3	1	3	-9.56521739130434	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171105043000	https://au.news.yahoo.com/world/a/37746721/paris-terror-attacks-two-years-on-what-we-know/
704007608	20161105	201611	2016	2016.8356	FRA	PARIS	FRA								CRM	CRIMINAL						CRM			0	111	111	11	3	-2.0	6	2	6	-9.99611939156432	1	Syria	SY	SY		35	38	SY	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	1	Syria	SY	SY		35	38	SY	20171105043000	http://www.digitaljournal.com/news/world/paris-terror-attacks-two-years-on-what-we-know/article/506821
704007609	20161105	201611	2016	2016.8356	HLH	DOCTOR						HLH			USAGOVHLH	PENNSYLVANIA	USA					GOV	HLH		1	020	020	02	1	3.0	10	1	10	2.25988700564972	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20171105043000	http://philadelphia.cbslocal.com/2017/11/04/doctors-urged-to-participate-in-pa-medical-marijuana-program/
