702875163	20161101	201611	2016	2016.8247	USA	UNITED STATES	USA																		0	071	071	07	2	7.4	1	1	1	-1.53508771929824	3	Trenton, New Jersey, United States	US	USNJ	NJ021	40.2171	-74.7429	884540	0								1	Jersey	JE	JE		49.216667	-2.116667	JE	20171101073000	http://www.njspotlight.com/stories/17/10/31/it-could-be-all-about-the-coattails-in-truly-competitive-ld-16-races/
702875164	20161101	201611	2016	2016.8247	USA	UNITED STATES	USA																		0	111	111	11	3	-2.0	5	1	5	-1.53508771929824	3	Trenton, New Jersey, United States	US	USNJ	NJ021	40.2171	-74.7429	884540	0								3	Trenton, New Jersey, United States	US	USNJ	NJ021	40.2171	-74.7429	884540	20171101073000	http://www.njspotlight.com/stories/17/10/31/it-could-be-all-about-the-coattails-in-truly-competitive-ld-16-races/
702875165	20161101	201611	2016	2016.8247	USA	UNITED STATES	USA																		1	180	180	18	4	-9.0	2	1	2	-4.28571428571428	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	0								2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20171101073000	http://www.ozy.com/politics-and-power/5-house-republicans-facing-primary-threats/81281
702875166	20161101	201611	2016	2016.8247	USA	UNITED STATES	USA								RUS	RUSSIA	RUS								0	040	040	04	1	1.0	2	1	2	-2.19629375428963	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171101073000	http://gearsofbiz.com/the-russia-investigations-countdown-to-the-big-show-republicans-strike-back/166750
702875167	20161101	201611	2016	2016.8247	USA	UNITED STATES	USA								RUS	RUSSIA	RUS								0	040	040	04	1	1.0	4	1	4	-2.19629375428963	3	Trump Tower, New York, United States	US	USNY	NY061	40.7625	-73.9744	2083283	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171101073000	http://gearsofbiz.com/the-russia-investigations-countdown-to-the-big-show-republicans-strike-back/166750
702875168	20161101	201611	2016	2016.8247	USA	UNITED STATES	USA								RUS	RUSSIA	RUS								0	040	040	04	1	1.0	2	1	2	-2.19629375428963	3	Trump Tower, New York, United States	US	USNY	NY061	40.7625	-73.9744	2083283	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	3	Trump Tower, New York, United States	US	USNY		40.7625	-73.9744	2083283	20171101073000	http://gearsofbiz.com/the-russia-investigations-countdown-to-the-big-show-republicans-strike-back/166750
702875169	20171002	201710	2017	2017.7452											HIN	HINDU				HIN					1	043	043	04	1	2.8	3	1	3	-0.611620795107029	0								4	Jambusar, Gujarat, India	IN	IN09	17638	22.05	72.8	-2098199	4	Bharuch, Gujarat, India	IN	IN09	17638	21.7	72.9667	-2091410	20171101073000	https://dailypost.in/news/national/rahul-gandhi-arrives-vadodara-begin-three-day/
702875170	20171002	201710	2017	2017.7452											HIN	HINDU				HIN					1	043	043	04	1	2.8	2	1	2	-0.611620795107029	0								4	Vadodara, Gujarat, India	IN	IN09	70124	22.3	73.2	-2114049	4	Bharuch, Gujarat, India	IN	IN09	17638	21.7	72.9667	-2091410	20171101073000	https://dailypost.in/news/national/rahul-gandhi-arrives-vadodara-begin-three-day/
702875171	20171002	201710	2017	2017.7452											SPY	INTELLIGENCE						SPY			0	046	046	04	1	7.0	4	1	4	-5.19774011299435	0								4	Kashmir Valley, Jammu and Kashmir, India	IN	IN12	72789	34.1667	74.75	-2099983	4	Kashmir Valley, Jammu and Kashmir, India	IN	IN12	72789	34.1667	74.75	-2099983	20171101073000	BBC Monitoring/BBC Monitoring/(c) BBC
702875172	20171002	201710	2017	2017.7452											SPY	INTELLIGENCE						SPY			0	046	046	04	1	7.0	1	1	1	-5.19774011299435	0								4	Kashmiri, Punjab, Pakistan	PK	PK04	23677	32.0387	73.751	6104745	4	Kashmiri, Punjab, Pakistan	PK	PK04	23677	32.0387	73.751	6104745	20171101073000	BBC Monitoring/BBC Monitoring/(c) BBC
702875173	20171002	201710	2017	2017.7452	CHN	CHINESE	CHN								SGP	SINGAPOREAN	SGP								1	040	040	04	1	1.0	2	1	2	-3.5483870967742	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20171101073000	http://www.dailymail.co.uk/wires/afp/article-5038061/China-ASEAN-hold-joint-naval-drills-tensions-ease.html
702875174	20171002	201710	2017	2017.7452	CHN	CHINESE	CHN								SGP	SINGAPOREAN	SGP								1	040	040	04	1	1.0	2	1	2	-3.5483870967742	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20171101073000	http://www.dailymail.co.uk/wires/afp/article-5038061/China-ASEAN-hold-joint-naval-drills-tensions-ease.html
702875175	20171002	201710	2017	2017.7452	CHN	CHINESE	CHN								SGPGOVMIL	SINGAPOREAN	SGP					GOV	MIL		1	040	040	04	1	1.0	4	1	4	-3.5483870967742	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20171101073000	http://www.dailymail.co.uk/wires/afp/article-5038061/China-ASEAN-hold-joint-naval-drills-tensions-ease.html
702875176	20171002	201710	2017	2017.7452	CHN	CHINA	CHN								SGPGOVMIL	SINGAPORE	SGP					GOV	MIL		1	040	040	04	1	1.0	2	1	2	-3.5483870967742	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20171101073000	http://www.dailymail.co.uk/wires/afp/article-5038061/China-ASEAN-hold-joint-naval-drills-tensions-ease.html
702875177	20171002	201710	2017	2017.7452	GOV	RULER						GOV													1	020	020	02	1	3.0	10	1	10	-2.45901639344262	4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	0								4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	20171101073000	https://tribune.com.pk/story/1546670/1-corruption-cases-pml-q-leaders-resurface/
702875178	20171002	201710	2017	2017.7452	HIN	HINDU				HIN															1	042	042	04	1	1.9	5	1	5	-0.611620795107029	4	Vadodara, Gujarat, India	IN	IN09	70124	22.3	73.2	-2114049	0								4	Vadodara, Gujarat, India	IN	IN09	70124	22.3	73.2	-2114049	20171101073000	https://dailypost.in/news/national/rahul-gandhi-arrives-vadodara-begin-three-day/
702875179	20171002	201710	2017	2017.7452	IND	GUJARAT	IND								HIN	HINDU				HIN					1	043	043	04	1	2.8	3	1	3	-0.611620795107029	4	Bharuch, Gujarat, India	IN	IN09	17638	21.7	72.9667	-2091410	4	Jambusar, Gujarat, India	IN	IN09	17638	22.05	72.8	-2098199	4	Bharuch, Gujarat, India	IN	IN09	17638	21.7	72.9667	-2091410	20171101073000	https://dailypost.in/news/national/rahul-gandhi-arrives-vadodara-begin-three-day/
702875180	20171002	201710	2017	2017.7452	IND	GUJARAT	IND								HIN	HINDU				HIN					1	043	043	04	1	2.8	2	1	2	-0.611620795107029	4	Bharuch, Gujarat, India	IN	IN09	17638	21.7	72.9667	-2091410	4	Vadodara, Gujarat, India	IN	IN09	70124	22.3	73.2	-2114049	4	Bharuch, Gujarat, India	IN	IN09	17638	21.7	72.9667	-2091410	20171101073000	https://dailypost.in/news/national/rahul-gandhi-arrives-vadodara-begin-three-day/
702875181	20171002	201710	2017	2017.7452	JPN	JAPAN	JPN								MNCMYS	PETRONAS	MYS					MNC			1	057	057	05	1	8.0	4	2	4	-0.005565573588015	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20171101073000	https://www.thestar.com.my/business/business-news/2017/11/01/petronas-to-observe-japan-ruling-on-lng-destination-clause/
702875182	20171002	201710	2017	2017.7452	JPNLEG	JAPAN	JPN					LEG			GOV	PRIME MINISTER						GOV			1	060	060	06	2	6.0	10	1	10	3.50877192982456	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20171101073000	http://abcnews.go.com/International/wireStory/japans-parliament-elects-shinzo-abe-prime-minister-50854135
702875183	20171002	201710	2017	2017.7452	LEG	SENATOR						LEG			USA	THE US	USA								0	040	040	04	1	1.0	8	1	8	-4.91071428571429	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20171101073000	http://www.philstar.com/headlines/2017/11/01/1754601/trillanes-disputes-column-claiming-trump-called-him-little-narco
702875184	20171002	201710	2017	2017.7452	LEG	SENATOR						LEG			USA	THE US	USA								0	042	042	04	1	1.9	10	1	10	-4.91071428571429	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20171101073000	http://www.philstar.com/headlines/2017/11/01/1754601/trillanes-disputes-column-claiming-trump-called-him-little-narco
702875185	20171002	201710	2017	2017.7452	MNCMYS	PETRONAS	MYS					MNC			JPN	JAPAN	JPN								1	057	057	05	1	8.0	4	2	4	-0.005565573588015	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20171101073000	https://www.thestar.com.my/business/business-news/2017/11/01/petronas-to-observe-japan-ruling-on-lng-destination-clause/
702875186	20171002	201710	2017	2017.7452	PHLLEG	PHILIPPINE	PHL					LEG			USA	THE US	USA								0	040	040	04	1	1.0	2	1	2	-4.91071428571429	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20171101073000	http://www.philstar.com/headlines/2017/11/01/1754601/trillanes-disputes-column-claiming-trump-called-him-little-narco
702875187	20171002	201710	2017	2017.7452	SGP	SINGAPOREAN	SGP								CHN	CHINESE	CHN								1	040	040	04	1	1.0	4	1	4	-3.5483870967742	1	Singapore	SN	SN		1.366667	103.8	SN	4	Guangdong, Jilin, China	CH	CH05	13176	42.7683	129.336	10884162	4	Guangdong, Jilin, China	CH	CH05	13176	42.7683	129.336	10884162	20171101073000	http://www.dailymail.co.uk/wires/afp/article-5038061/China-ASEAN-hold-joint-naval-drills-tensions-ease.html
702875188	20171002	201710	2017	2017.7452	SGPGOVMIL	SINGAPORE	SGP					GOV	MIL		CHN	CHINA	CHN								1	040	040	04	1	1.0	2	1	2	-3.5483870967742	4	Guangdong, Jilin, China	CH	CH05	13176	42.7683	129.336	10884162	4	Guangdong, Jilin, China	CH	CH05	13176	42.7683	129.336	10884162	4	Guangdong, Jilin, China	CH	CH05	13176	42.7683	129.336	10884162	20171101073000	http://www.dailymail.co.uk/wires/afp/article-5038061/China-ASEAN-hold-joint-naval-drills-tensions-ease.html
702875189	20171002	201710	2017	2017.7452	SGPGOVMIL	SINGAPOREAN	SGP					GOV	MIL		CHN	CHINESE	CHN								1	040	040	04	1	1.0	4	1	4	-3.5483870967742	1	Singapore	SN	SN		1.366667	103.8	SN	4	Guangdong, Jilin, China	CH	CH05	13176	42.7683	129.336	10884162	4	Guangdong, Jilin, China	CH	CH05	13176	42.7683	129.336	10884162	20171101073000	http://www.dailymail.co.uk/wires/afp/article-5038061/China-ASEAN-hold-joint-naval-drills-tensions-ease.html
702875190	20171002	201710	2017	2017.7452	SPY	INTELLIGENCE						SPY													0	046	046	04	1	7.0	4	1	4	-5.19774011299435	4	Kashmir Valley, Jammu and Kashmir, India	IN	IN12	72789	34.1667	74.75	-2099983	0								4	Kashmir Valley, Jammu and Kashmir, India	IN	IN12	72789	34.1667	74.75	-2099983	20171101073000	BBC Monitoring/BBC Monitoring/(c) BBC
702875191	20171002	201710	2017	2017.7452	SPY	INTELLIGENCE						SPY													0	046	046	04	1	7.0	1	1	1	-5.19774011299435	4	Kashmiri, Punjab, Pakistan	PK	PK04	23677	32.0387	73.751	6104745	0								4	Kashmiri, Punjab, Pakistan	PK	PK04	23677	32.0387	73.751	6104745	20171101073000	BBC Monitoring/BBC Monitoring/(c) BBC
702875192	20171002	201710	2017	2017.7452	USA	THE US	USA								LEG	SENATOR						LEG			0	040	040	04	1	1.0	8	1	8	-4.91071428571429	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20171101073000	http://www.philstar.com/headlines/2017/11/01/1754601/trillanes-disputes-column-claiming-trump-called-him-little-narco
702875193	20171002	201710	2017	2017.7452	USA	THE US	USA								LEG	SENATOR						LEG			0	043	043	04	1	2.8	10	1	10	-4.91071428571429	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20171101073000	http://www.philstar.com/headlines/2017/11/01/1754601/trillanes-disputes-column-claiming-trump-called-him-little-narco
702875194	20171002	201710	2017	2017.7452	USA	THE US	USA								PHLLEG	PHILIPPINE	PHL					LEG			0	040	040	04	1	1.0	2	1	2	-4.91071428571429	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20171101073000	http://www.philstar.com/headlines/2017/11/01/1754601/trillanes-disputes-column-claiming-trump-called-him-little-narco
702875195	20171025	201710	2017	2017.8082											JOR	JORDAN	JOR								1	051	051	05	1	3.4	6	1	6	-3.20512820512821	0								2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	20171101073000	https://www.seattletimes.com/nation-world/lt-gov-defends-mergers-of-some-mississippi-school-districts/
702875196	20171025	201710	2017	2017.8082											JOR	JORDAN	JOR								1	160	160	16	4	-4.0	6	1	6	-3.20512820512821	0								2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	20171101073000	https://www.seattletimes.com/nation-world/lt-gov-defends-mergers-of-some-mississippi-school-districts/
702875197	20171025	201710	2017	2017.8082											JPN	JAPAN	JPN								1	046	046	04	1	7.0	1	1	1	-0.635593220338978	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171101073000	http://www.mychamplainvalley.com/news/world-news/russian-bombers-escorted-from-us-aircraft-carrier/848808150
702875198	20171025	201710	2017	2017.8082											JPN	JAPAN	JPN								1	046	046	04	1	7.0	4	1	4	-0.635593220338978	0								2	Alaska, United States	US	USAK		61.385	-152.268	AK	2	Alaska, United States	US	USAK		61.385	-152.268	AK	20171101073000	http://www.mychamplainvalley.com/news/world-news/russian-bombers-escorted-from-us-aircraft-carrier/848808150
702875199	20171025	201710	2017	2017.8082											USA	UNITED STATES	USA								1	160	160	16	4	-4.0	2	1	2	-3.20512820512821	0								2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	20171101073000	https://www.seattletimes.com/nation-world/lt-gov-defends-mergers-of-some-mississippi-school-districts/
702875200	20171025	201710	2017	2017.8082	IRQ	IRAQI	IRQ								IRQMIL	IRAQ	IRQ					MIL			1	020	020	02	1	3.0	1	1	1	-3.45622119815668	4	Ramadi, Al Anbar, Iraq	IZ	IZ01	36759	33.4206	43.3078	-3103024	1	Syria	SY	SY		35	38	SY	4	Ramadi, Al Anbar, Iraq	IZ	IZ01	36759	33.4206	43.3078	-3103024	20171101073000	http://www.emtv.com.pg/iraqi-army-declares-first-major-victory-over-islamic-state-in-ramadi/
702875201	20171025	201710	2017	2017.8082	IRQMIL	IRAQ	IRQ					MIL			IRQ	IRAQ	IRQ								1	020	020	02	1	3.0	1	1	1	-3.45622119815668	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	4	Ramadi, Al Anbar, Iraq	IZ	IZ01	36759	33.4206	43.3078	-3103024	20171101073000	http://www.emtv.com.pg/iraqi-army-declares-first-major-victory-over-islamic-state-in-ramadi/
702875202	20171025	201710	2017	2017.8082	JUD	FEDERAL COURT						JUD													0	015	015	01	1	0.0	6	1	6	-1.81488203266787	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20171101073000	http://www.kmov.com/story/36729389/9-11-widow-says-she-was-scammed-out-of-18000
702875203	20171025	201710	2017	2017.8082	KOR	SOUTH KOREA	KOR								USA	WASHINGTON	USA								1	036	036	03	1	4.0	2	1	2	-2.54237288135593	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171101073000	https://www.independent.co.ug/trump-wont-go-dmz-s-korea-visit-white-house/
702875204	20171025	201710	2017	2017.8082	MNCUSAMED	NEWS CORP	USA					MNC	MED		LAB	WORKER						LAB			1	138	138	13	3	-7.0	10	1	10	-2.7	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20171101073000	http://www.news.com.au/finance/work/at-work/cadbury-factory-workers-to-go-on-strike-amid-roster-dispute-threaten-christmas-chocolate-shortage/news-story/c24aadc7643346b0edbd55b662ce1f90
702875205	20171025	201710	2017	2017.8082	SPY	INTELLIGENCE						SPY													0	090	090	09	2	-2.0	1	1	1	-2.19629375428963	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171101073000	http://gearsofbiz.com/the-russia-investigations-countdown-to-the-big-show-republicans-strike-back/166750
702875206	20171025	201710	2017	2017.8082	USA	UNITED STATES	USA								JOR	JORDAN	JOR								1	051	051	05	1	3.4	2	1	2	-3.20512820512821	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	20171101073000	https://www.seattletimes.com/nation-world/lt-gov-defends-mergers-of-some-mississippi-school-districts/
702875207	20171025	201710	2017	2017.8082	USA	UNITED STATES	USA								JOR	JORDAN	JOR								1	160	160	16	4	-4.0	2	1	2	-3.20512820512821	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	20171101073000	https://www.seattletimes.com/nation-world/lt-gov-defends-mergers-of-some-mississippi-school-districts/
702875208	20171025	201710	2017	2017.8082	USA	UNITED STATES	USA								JUD	FEDERAL COURT						JUD			0	015	015	01	1	0.0	4	1	4	-1.81488203266787	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20171101073000	http://www.kmov.com/story/36729389/9-11-widow-says-she-was-scammed-out-of-18000
702875209	20171025	201710	2017	2017.8082	USA	WASHINGTON	USA								KOR	SOUTH KOREA	KOR								1	036	036	03	1	4.0	1	1	1	-2.54237288135593	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20171101073000	https://www.independent.co.ug/trump-wont-go-dmz-s-korea-visit-white-house/
702875210	20171025	201710	2017	2017.8082	USA	WASHINGTON	USA								KOR	SOUTH KOREA	KOR								1	036	036	03	1	4.0	1	1	1	-2.54237288135593	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20171101073000	https://www.independent.co.ug/trump-wont-go-dmz-s-korea-visit-white-house/
702875211	20171025	201710	2017	2017.8082	USA	WASHINGTON	USA								KOR	SOUTH KOREA	KOR								1	125	125	12	3	-5.0	2	1	2	-2.54237288135593	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20171101073000	https://www.independent.co.ug/trump-wont-go-dmz-s-korea-visit-white-house/
702875212	20171025	201710	2017	2017.8082	ZAFGOV	MALUSI GIGABA	ZAF					GOV			AFR	AFRICA	AFR								1	130	130	13	3	-4.4	10	1	10	-6.76328502415459	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20171101073000	Business Report/BBC Monitoring/(c) BBC
702875213	20171031	201710	2017	2017.8247	GOV	GOVERNOR						GOV													1	020	020	02	1	3.0	6	1	6	4.28571428571429	4	Lusaka, Lusaka, Zambia	ZA	ZA09	65208	-15.4167	28.2833	-2291861	0								4	Lusaka, Lusaka, Zambia	ZA	ZA09	65208	-15.4167	28.2833	-2291861	20171101073000	http://www.daily-mail.co.zm/lets-begin-saving-smaller-amounts-boz/
