703625925	20161103	201611	2016	2016.8301	BUS	INVESTOR						BUS			JPN	TOKYO	JPN								0	042	042	04	1	1.9	2	1	2	-2.07914151576124	2	Maine, United States	US	USME		44.6074	-69.3977	ME	1	Cambodia	CB	CB		13	105	CB	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20171103141500	http://mainepublic.org/post/documents-shed-light-effort-fund-casino-campaign-now-facing-4m-fine-ethics-violations
703625926	20161103	201611	2016	2016.8301	BUS	INVESTOR						BUS			KHM	CAMBODIA	KHM								0	042	042	04	1	1.9	2	1	2	-2.07914151576124	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20171103141500	http://mainepublic.org/post/documents-shed-light-effort-fund-casino-campaign-now-facing-4m-fine-ethics-violations
703625927	20161103	201611	2016	2016.8301	BUS	INVESTOR						BUS			KHM	CAMBODIA	KHM								0	042	042	04	1	1.9	8	1	8	-2.07914151576124	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20171103141500	http://mainepublic.org/post/documents-shed-light-effort-fund-casino-campaign-now-facing-4m-fine-ethics-violations
703625928	20161103	201611	2016	2016.8301	GOV	MINIST						GOV			AZE	AZERBAIJAN	AZE								0	043	043	04	1	2.8	10	1	10	0.292397660818713	1	Italy	IT	IT		42.833333	12.833333	IT	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	20171103141500	https://azertag.az/en/xeber/Vice_President_of_Italian_Senate_hails_Azerbaijans_contribution_to_religious_and_intercultural_dialogue-1108707
703625929	20161103	201611	2016	2016.8301	GOV	MINIST						GOV			AZE	AZERBAIJAN	AZE								0	110	110	11	3	-2.0	10	1	10	0.292397660818713	1	Italy	IT	IT		42.833333	12.833333	IT	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	20171103141500	https://azertag.az/en/xeber/Vice_President_of_Italian_Senate_hails_Azerbaijans_contribution_to_religious_and_intercultural_dialogue-1108707
703625930	20161103	201611	2016	2016.8301	GOV	MINIST						GOV			ITALEG	ITALIAN	ITA					LEG			0	010	010	01	1	0.0	6	1	6	0.292397660818713	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20171103141500	https://azertag.az/en/xeber/Vice_President_of_Italian_Senate_hails_Azerbaijans_contribution_to_religious_and_intercultural_dialogue-1108707
703625931	20161103	201611	2016	2016.8301	JPN	TOKYO	JPN								BUS	INVESTOR						BUS			0	043	043	04	1	2.8	6	1	6	-2.07914151576124	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	1	Cambodia	CB	CB		13	105	CB	1	Cambodia	CB	CB		13	105	CB	20171103141500	http://mainepublic.org/post/documents-shed-light-effort-fund-casino-campaign-now-facing-4m-fine-ethics-violations
703625932	20161103	201611	2016	2016.8301	JPN	JAPAN	JPN								BUS	INVESTOR						BUS			0	043	043	04	1	2.8	2	1	2	-2.07914151576124	1	Cambodia	CB	CB		13	105	CB	1	Cambodia	CB	CB		13	105	CB	1	Cambodia	CB	CB		13	105	CB	20171103141500	http://mainepublic.org/post/documents-shed-light-effort-fund-casino-campaign-now-facing-4m-fine-ethics-violations
703625933	20161103	201611	2016	2016.8301	JPN	TOKYO	JPN								BUS	INVESTOR						BUS			0	043	043	04	1	2.8	2	1	2	-2.07914151576124	1	Cambodia	CB	CB		13	105	CB	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20171103141500	http://mainepublic.org/post/documents-shed-light-effort-fund-casino-campaign-now-facing-4m-fine-ethics-violations
703625934	20161103	201611	2016	2016.8301	KHM	CAMBODIA	KHM								BUS	INVESTOR						BUS			0	043	043	04	1	2.8	8	1	8	-2.07914151576124	1	Cambodia	CB	CB		13	105	CB	1	Cambodia	CB	CB		13	105	CB	1	Cambodia	CB	CB		13	105	CB	20171103141500	http://mainepublic.org/post/documents-shed-light-effort-fund-casino-campaign-now-facing-4m-fine-ethics-violations
703625935	20161103	201611	2016	2016.8301	KHM	CAMBODIA	KHM								BUS	INVESTOR						BUS			0	043	043	04	1	2.8	2	1	2	-2.07914151576124	1	Cambodia	CB	CB		13	105	CB	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20171103141500	http://mainepublic.org/post/documents-shed-light-effort-fund-casino-campaign-now-facing-4m-fine-ethics-violations
703625936	20161103	201611	2016	2016.8301	LEG	PARLIAMENT						LEG			BMU	BERMUDA	BMU								1	161	161	16	4	-4.0	3	1	3	-1.04294478527607	1	Bermuda	BD	BD		32.333333	-64.75	BD	1	Bermuda	BD	BD		32.333333	-64.75	BD	1	Bermuda	BD	BD		32.333333	-64.75	BD	20171103141500	http://www.royalgazette.com/politics/article/20171103/crockwell-warned-of-casino-delays
703625937	20161103	201611	2016	2016.8301	MNCUSAMED	GOOGLE	USA					MNC	MED		LEG	CONGRESS						LEG			1	040	040	04	1	1.0	10	1	10	-2.25988700564972	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171103141500	http://theresurgent.com/we-now-know-russia-is-actively-seeking-to-divide-us-will-we-let-them/
703625938	20161103	201611	2016	2016.8301	SPY	INTELLIGENCE						SPY			RUS	RUSSIAN	RUS								1	1124	112	11	3	-2.0	4	1	4	-4.26136363636363	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171103141500	http://www.hurriyetdailynews.com/us-justice-dept-gathers-enough-evidence-to-charge-six-russian-officials-121794
703625939	20161103	201611	2016	2016.8301	SPY	INTELLIGENCE						SPY			RUSSPY	RUSSIAN	RUS					SPY			1	111	111	11	3	-2.0	8	1	8	-4.26136363636363	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171103141500	http://www.hurriyetdailynews.com/us-justice-dept-gathers-enough-evidence-to-charge-six-russian-officials-121794
703625940	20161103	201611	2016	2016.8301	SPY	INTELLIGENCE						SPY			RUSSPY	RUSSIAN	RUS					SPY			1	1124	112	11	3	-2.0	6	1	6	-4.26136363636363	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171103141500	http://www.hurriyetdailynews.com/us-justice-dept-gathers-enough-evidence-to-charge-six-russian-officials-121794
703625941	20161103	201611	2016	2016.8301	USA	UNITED STATES	USA																		1	020	020	02	1	3.0	4	1	4	0	3	Chillicothe, Missouri, United States	US	USMO	MO117	39.7953	-93.5524	715783	0								3	Trenton, Missouri, United States	US	USMO	MO079	40.0789	-93.6166	727769	20171103141500	http://www.kttn.com/lifeflight-eagle-makes-official-move-to-chillicothe/
703625942	20161103	201611	2016	2016.8301	USA	UNITED STATES	USA																		1	044	044	04	1	2.5	6	1	6	2.12389380530973	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20171103141500	https://www.gainesvilletimes.com/opinion/editorial-welcome-north-georgia-fall-foliage-followers/
703625943	20161103	201611	2016	2016.8301	USA	UNITED STATES	USA								LAB	WORKER						LAB			0	012	012	01	1	-0.4	2	1	2	-2.56241787122207	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20171103141500	http://beta.latimes.com/politics/la-na-pol-clinton-reflect-20171103-story.html
703625944	20161103	201611	2016	2016.8301	USA	UNITED STATES	USA								LAB	WORKER						LAB			0	110	110	11	3	-2.0	2	1	2	-2.56241787122207	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20171103141500	http://beta.latimes.com/politics/la-na-pol-clinton-reflect-20171103-story.html
703625945	20161103	201611	2016	2016.8301	USA	UNITED STATES	USA								USACVL	UNITED STATES	USA					CVL			1	051	051	05	1	3.4	2	1	2	0	3	Chillicothe, Missouri, United States	US	USMO	MO117	39.7953	-93.5524	715783	3	Trenton, Missouri, United States	US	USMO	MO079	40.0789	-93.6166	727769	3	Trenton, Missouri, United States	US	USMO	MO079	40.0789	-93.6166	727769	20171103141500	http://www.kttn.com/lifeflight-eagle-makes-official-move-to-chillicothe/
703625946	20161103	201611	2016	2016.8301	USA	UNITED STATES	USA								USACVL	UNITED STATES	USA					CVL			1	051	051	05	1	3.4	2	1	2	0	3	Chillicothe, Missouri, United States	US	USMO	MO117	39.7953	-93.5524	715783	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20171103141500	http://www.kttn.com/lifeflight-eagle-makes-official-move-to-chillicothe/
703625947	20161103	201611	2016	2016.8301	USA	PHILADELPHIA	USA								USAJUD	WASHINGTON	USA					JUD			1	050	050	05	1	3.5	2	1	2	-4.26136363636363	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20171103141500	http://www.hurriyetdailynews.com/us-justice-dept-gathers-enough-evidence-to-charge-six-russian-officials-121794
703625948	20161103	201611	2016	2016.8301	USA	UNITED STATES	USA								USAJUD	UNITED STATES	USA					JUD			1	050	050	05	1	3.5	1	1	1	-4.26136363636363	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20171103141500	http://www.hurriyetdailynews.com/us-justice-dept-gathers-enough-evidence-to-charge-six-russian-officials-121794
703625949	20161103	201611	2016	2016.8301	USAJUD	WASHINGTON	USA					JUD			USA	PHILADELPHIA	USA								1	050	050	05	1	3.5	2	1	2	-4.26136363636363	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20171103141500	http://www.hurriyetdailynews.com/us-justice-dept-gathers-enough-evidence-to-charge-six-russian-officials-121794
703625950	20161103	201611	2016	2016.8301	USAJUD	UNITED STATES	USA					JUD			USA	UNITED STATES	USA								1	050	050	05	1	3.5	1	1	1	-4.26136363636363	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20171103141500	http://www.hurriyetdailynews.com/us-justice-dept-gathers-enough-evidence-to-charge-six-russian-officials-121794
703625951	20161103	201611	2016	2016.8301	UZBGOV	UZBEKISTAN	UZB					GOV			BLRGOV	BELARUS	BLR					GOV			1	019	019	01	1	3.4	10	1	10	0	4	Tashkent, Toshkent Shahri, Uzbekistan	UZ	UZ13	37316	41.3167	69.25	-2579372	1	Belarus	BO	BO		53	28	BO	4	Tashkent, Toshkent Shahri, Uzbekistan	UZ	UZ13	37316	41.3167	69.25	-2579372	20171103141500	https://www.tvr.by/eng/news/politika/tashkent_segodnya_prinimaet_zasedanie_soveta_glav_pravitelstv_sodruzhestva_nezavisimykh_gosudarstv/
703625952	20161103	201611	2016	2016.8301	ZAF	CAPE TOWN	ZAF																		1	173	173	17	4	-5.0	2	1	2	-13.0434782608696	4	Willowvale, Eastern Cape, South Africa	SF	SF05	77322	-30.7167	26.8167	-1301596	0								4	Willowvale, Eastern Cape, South Africa	SF	SF05	77322	-30.7167	26.8167	-1301596	20171103141500	https://www.iol.co.za/news/crime-courts/man-handed-life-sentence-for-rape-attempted-murder-of-teen-11847313
703625953	20161103	201611	2016	2016.8301	ZAF	CAPE TOWN	ZAF								AFR	AFRICA	AFR								1	173	173	17	4	-5.0	4	1	4	-13.0434782608696	4	Busila, Eastern Cape, South Africa	SF	SF05	77321	-32.317	28.3515	-1216772	4	Busila, Eastern Cape, South Africa	SF	SF05	77321	-32.317	28.3515	-1216772	4	Busila, Eastern Cape, South Africa	SF	SF05	77321	-32.317	28.3515	-1216772	20171103141500	https://www.iol.co.za/news/crime-courts/man-handed-life-sentence-for-rape-attempted-murder-of-teen-11847313
703625954	20171004	201710	2017	2017.7507	BUS	INVESTOR						BUS			AUS	AUSSIE	AUS								1	060	060	06	2	6.0	5	1	5	-2.06022187004754	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171103141500	http://www.theaustralian.com.au/news/banks-an-early-drag-on-stocks/news-story/d665358e82aa19e6ef4cf5e2b0ddbbd8?nk=5342c060f0fb133937e6f201800c09a1-1509717840
703625955	20171004	201710	2017	2017.7507	COP	POLICE						COP			CVL	RESIDENTS						CVL			1	020	020	02	1	3.0	10	1	10	-2.5	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	20171103141500	http://www.squamishchief.com/news/local-news/police-briefs-1.23082834
703625956	20171004	201710	2017	2017.7507	EDU	ECONOMIST						EDU			BUS	INVESTOR						BUS			1	060	060	06	2	6.0	3	1	3	-2.06022187004754	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171103141500	http://www.theaustralian.com.au/news/banks-an-early-drag-on-stocks/news-story/d665358e82aa19e6ef4cf5e2b0ddbbd8?nk=5342c060f0fb133937e6f201800c09a1-1509717840
703625957	20171004	201710	2017	2017.7507	TURGOV	ISTANBUL	TUR					GOV			TURGOV	TURKISH	TUR					GOV			1	173	173	17	4	-5.0	8	1	8	-2.96296296296296	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	20171103141500	https://www.seattletimes.com/nation-world/turkish-prime-minister-to-visit-us-following-visa-dispute/
703625958	20171004	201710	2017	2017.7507	USA	PHOENIX	USA								EDU	SCHOOL						EDU			1	1821	182	18	4	-9.0	7	1	7	-6.39386189258312	3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	20171103141500	https://www.iol.co.za/thepost/raped-pupil-left-in-limbo-11838317
703625959	20171004	201710	2017	2017.7507	USA	UNITED STATES	USA								USABUS	UNITED STATES	USA					BUS			1	020	020	02	1	3.0	4	1	4	0.92250922509225	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20171103141500	http://lacrossetribune.com/lawmaker-put-wisconsin-license-plate-design-and-slogan-in-hands/article_0c3c52e1-8fa3-5e01-aebc-cd9fc3662948.html
703625960	20171004	201710	2017	2017.7507	USAMED	REUTERS	USA					MED													0	0214	021	02	1	3.4	4	1	4	-4.01606425702811	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20171103141500	http://www.dnaindia.com/india/report-india-to-make-formal-request-to-malyasia-to-extradite-islamic-preacher-zakir-naik-2557513
703625961	20171027	201710	2017	2017.8137											GOV	PRIME MINISTER						GOV			0	036	036	03	1	4.0	1	1	1	-4.03916768665851	0								4	Bidnija, Mosta, Malta	MT	MT35	19470	35.9256	14.4022	-18389	4	Bidnija, Mosta, Malta	MT	MT35	19470	35.9256	14.4022	-18389	20171103141500	https://www.timesofmalta.com/articles/view/20171103/local/hundreds-flock-to-mosta-to-bid-daphne-caruana-galizia-farewell.662120
703625962	20171027	201710	2017	2017.8137											GOV	PRIME MINISTER						GOV			0	036	036	03	1	4.0	4	1	4	-4.03916768665851	0								4	Floriana, Floriana, Malta	MT	MT09	19479	35.8958	14.5083	-18642	4	Floriana, Floriana, Malta	MT	MT09	19479	35.8958	14.5083	-18642	20171103141500	https://www.timesofmalta.com/articles/view/20171103/local/hundreds-flock-to-mosta-to-bid-daphne-caruana-galizia-farewell.662120
703625963	20171027	201710	2017	2017.8137											GOV	PRIME MINISTER						GOV			0	040	040	04	1	1.0	1	1	1	-4.03916768665851	0								4	Bidnija, Mosta, Malta	MT	MT35	19470	35.9256	14.4022	-18389	4	Bidnija, Mosta, Malta	MT	MT35	19470	35.9256	14.4022	-18389	20171103141500	https://www.timesofmalta.com/articles/view/20171103/local/hundreds-flock-to-mosta-to-bid-daphne-caruana-galizia-farewell.662120
703625964	20171027	201710	2017	2017.8137											GOV	PRIME MINISTER						GOV			0	040	040	04	1	1.0	4	1	4	-4.03916768665851	0								4	Floriana, Floriana, Malta	MT	MT09	19479	35.8958	14.5083	-18642	4	Floriana, Floriana, Malta	MT	MT09	19479	35.8958	14.5083	-18642	20171103141500	https://www.timesofmalta.com/articles/view/20171103/local/hundreds-flock-to-mosta-to-bid-daphne-caruana-galizia-farewell.662120
703625965	20171027	201710	2017	2017.8137											USA	UNITED STATES	USA								1	190	190	19	4	-10.0	2	1	2	3.3195020746888	0								2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20171103141500	http://city-countyobserver.com/road-matches-at-uni-and-drake-next-up-for-volleyball/
703625966	20171027	201710	2017	2017.8137	EDU	STUDENT						EDU													0	071	071	07	2	7.4	2	1	2	-0.14245014245015	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20171103141500	http://brandeishoot.com/2017/11/03/the-intersection-of-culture-religion-philosophy-and-the-law/
703625967	20171027	201710	2017	2017.8137	EDU	STUDENT						EDU													0	071	071	07	2	7.4	8	1	8	-0.14245014245015	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	0								2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20171103141500	http://brandeishoot.com/2017/11/03/the-intersection-of-culture-religion-philosophy-and-the-law/
703625968	20171027	201710	2017	2017.8137	EDU	STUDENT						EDU			JUD	SUPREME COURT						JUD			0	036	036	03	1	4.0	3	1	3	-0.14245014245015	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20171103141500	http://brandeishoot.com/2017/11/03/the-intersection-of-culture-religion-philosophy-and-the-law/
703625969	20171027	201710	2017	2017.8137	FRA	FRANCE	FRA								EGY	EGYPT	EGY								0	036	036	03	1	4.0	8	1	8	-3.33333333333333	1	France	FR	FR		46	2	FR	1	Egypt	EG	EG		27	30	EG	1	France	FR	FR		46	2	FR	20171103141500	http://gulfnews.com/opinion/thinkers/the-lies-we-live-by-1.2117752
703625970	20171027	201710	2017	2017.8137	FRA	FRANCE	FRA								EGY	EGYPT	EGY								0	036	036	03	1	4.0	2	1	2	-3.33333333333333	1	Russia	RS	RS		60	100	RS	1	France	FR	FR		46	2	FR	1	Russia	RS	RS		60	100	RS	20171103141500	http://gulfnews.com/opinion/thinkers/the-lies-we-live-by-1.2117752
703625971	20171027	201710	2017	2017.8137	GOV	PRIME MINISTER						GOV													0	036	036	03	1	4.0	1	1	1	-4.03916768665851	4	Bidnija, Mosta, Malta	MT	MT35	19470	35.9256	14.4022	-18389	0								4	Bidnija, Mosta, Malta	MT	MT35	19470	35.9256	14.4022	-18389	20171103141500	https://www.timesofmalta.com/articles/view/20171103/local/hundreds-flock-to-mosta-to-bid-daphne-caruana-galizia-farewell.662120
703625972	20171027	201710	2017	2017.8137	GOV	PRIME MINISTER						GOV													0	036	036	03	1	4.0	4	1	4	-4.03916768665851	4	Floriana, Floriana, Malta	MT	MT09	19479	35.8958	14.5083	-18642	0								4	Floriana, Floriana, Malta	MT	MT09	19479	35.8958	14.5083	-18642	20171103141500	https://www.timesofmalta.com/articles/view/20171103/local/hundreds-flock-to-mosta-to-bid-daphne-caruana-galizia-farewell.662120
703625973	20171027	201710	2017	2017.8137	GOV	PRIME MINISTER						GOV													0	040	040	04	1	1.0	1	1	1	-4.03916768665851	4	Bidnija, Mosta, Malta	MT	MT35	19470	35.9256	14.4022	-18389	0								4	Bidnija, Mosta, Malta	MT	MT35	19470	35.9256	14.4022	-18389	20171103141500	https://www.timesofmalta.com/articles/view/20171103/local/hundreds-flock-to-mosta-to-bid-daphne-caruana-galizia-farewell.662120
703625974	20171027	201710	2017	2017.8137	GOV	PRIME MINISTER						GOV													0	040	040	04	1	1.0	4	1	4	-4.03916768665851	4	Floriana, Floriana, Malta	MT	MT09	19479	35.8958	14.5083	-18642	0								4	Floriana, Floriana, Malta	MT	MT09	19479	35.8958	14.5083	-18642	20171103141500	https://www.timesofmalta.com/articles/view/20171103/local/hundreds-flock-to-mosta-to-bid-daphne-caruana-galizia-farewell.662120
703625975	20171027	201710	2017	2017.8137	JEW	JEWISH				JEW					USA	OHIO	USA								1	043	043	04	1	2.8	8	1	8	0	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20171103141500	http://www.sent-trib.com/community/religion/nw-ohio-jewish-book-festival-starts-next-week/article_3f0c71dc-d1e1-52e1-bc89-357ddc68f1b6.html
703625976	20171027	201710	2017	2017.8137	USA	GREENVILLE	USA																		1	033	033	03	1	5.2	5	1	5	1.21951219512195	0								0								0								20171103141500	http://www.heraldbanner.com/news/council-to-reach-agreement-with-industry/article_4cc972ee-c043-11e7-8bf6-ff59fb296dda.html
703625977	20171027	201710	2017	2017.8137	USA	OHIO	USA								JEW	JEWISH				JEW					1	036	036	03	1	4.0	8	1	8	0	3	Sylvania, Ohio, United States	US	USOH	OH095	41.7189	-83.713	1061668	3	Sylvania, Ohio, United States	US	USOH	OH095	41.7189	-83.713	1061668	3	Sylvania, Ohio, United States	US	USOH	OH095	41.7189	-83.713	1061668	20171103141500	http://www.sent-trib.com/community/religion/nw-ohio-jewish-book-festival-starts-next-week/article_3f0c71dc-d1e1-52e1-bc89-357ddc68f1b6.html
