704166483	20161106	201611	2016	2016.8384	NGA	NIGER DELTA	NGA								GOV	GOVERNMENT						GOV			1	046	046	04	1	7.0	3	1	3	-6.08974358974359	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	20171106001500	https://www.reuters.com/article/us-nigeria-oil/niger-delta-leader-calls-on-avengers-to-hold-off-oil-attacks-idUSKBN1D516I
704166484	20161106	201611	2016	2016.8384	USA	UNITED STATES	USA																		0	1384	138	13	3	-7.0	18	8	18	2.12738771131336	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	0								3	Wentzville, Missouri, United States	US	USMO	MO183	38.8114	-90.8529	756888	20171106001500	http://www.newsobserver.com/entertainment/celebrities/article182886321.html
704166485	20161106	201611	2016	2016.8384	USA	UNITED STATES	USA																		1	1384	138	13	3	-7.0	4	1	4	1.74418604651163	3	Lake Saint Louise, Missouri, United States	US	USMO	MO183	38.8003	-90.7904	756663	0								3	Lake Saint Louise, Missouri, United States	US	USMO		38.8003	-90.7904	756663	20171106001500	http://krcgtv.com/news/local/book-about-local-missouri-miracle-to-become-feature-film
704166486	20171007	201710	2017	2017.7589	GOV	MINIST OF STATE						GOV													0	060	060	06	2	6.0	3	1	3	-2.30414746543779	4	Bongani, Mpumalanga, South Africa	SF	SF07	77341	-25.0904	31.126	-1213108	0								4	Bongani, Mpumalanga, South Africa	SF	SF07	77341	-25.0904	31.126	-1213108	20171106001500	https://www.dailymaverick.co.za/article/2017-11-06-analysis-threats-against-jacques-pauws-book-signify-zumas-increasing-desperation/
704166487	20171007	201710	2017	2017.7589	GOV	MINIST OF STATE						GOV													0	060	060	06	2	6.0	1	1	1	-2.30414746543779	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	0								4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20171106001500	https://www.dailymaverick.co.za/article/2017-11-06-analysis-threats-against-jacques-pauws-book-signify-zumas-increasing-desperation/
704166488	20171007	201710	2017	2017.7589	GOV	MINIST OF STATE						GOV			AFR	AFRICA	AFR								0	060	060	06	2	6.0	1	1	1	-2.30414746543779	4	Mpumalanga, KwaZulu-Natal, South Africa	SF	SF02	77334	-27.8818	31.534	-1263555	4	Mpumalanga, KwaZulu-Natal, South Africa	SF	SF02	77334	-27.8818	31.534	-1263555	4	Mpumalanga, KwaZulu-Natal, South Africa	SF	SF02	77334	-27.8818	31.534	-1263555	20171106001500	https://www.dailymaverick.co.za/article/2017-11-06-analysis-threats-against-jacques-pauws-book-signify-zumas-increasing-desperation/
704166489	20171007	201710	2017	2017.7589	JUD	MAGISTRATE						JUD			CHL	SANTIAGO	CHL								0	036	036	03	1	4.0	1	1	1	-8.28729281767958	4	Copei, Cesar, Colombia	CO	CO10	14011	10.1503	-73.9614	-582755	4	Santiago, Regióetropolitana, Chile	CI	CI12	22379	-33.45	-70.6667	-901202	4	Santiago, Regióetropolitana, Chile	CI	CI12	22379	-33.45	-70.6667	-901202	20171106001500	http://www2.gulf-times.com/story/570117/Venezuela-politician-seeks-refuge-in-Chilean-embas
704166490	20171007	201710	2017	2017.7589	JUD	MAGISTRATE						JUD			CHL	SANTIAGO	CHL								0	036	036	03	1	4.0	1	1	1	-8.28729281767958	4	Santiago, Regióetropolitana, Chile	CI	CI12	22379	-33.45	-70.6667	-901202	4	Santiago, Regióetropolitana, Chile	CI	CI12	22379	-33.45	-70.6667	-901202	4	Santiago, Regióetropolitana, Chile	CI	CI12	22379	-33.45	-70.6667	-901202	20171106001500	http://www2.gulf-times.com/story/570117/Venezuela-politician-seeks-refuge-in-Chilean-embas
704166491	20171007	201710	2017	2017.7589	JUD	MAGISTRATE						JUD			COL	COLOMBIA	COL								0	0233	023	02	1	3.4	1	1	1	-8.28729281767958	4	Copei, Cesar, Colombia	CO	CO10	14011	10.1503	-73.9614	-582755	4	Copei, Cesar, Colombia	CO	CO10	14011	10.1503	-73.9614	-582755	4	Copei, Cesar, Colombia	CO	CO10	14011	10.1503	-73.9614	-582755	20171106001500	http://www2.gulf-times.com/story/570117/Venezuela-politician-seeks-refuge-in-Chilean-embas
704166492	20171007	201710	2017	2017.7589	JUD	MAGISTRATE						JUD			COL	COLOMBIA	COL								0	0233	023	02	1	3.4	1	1	1	-8.28729281767958	4	Santiago, Regióetropolitana, Chile	CI	CI12	22379	-33.45	-70.6667	-901202	4	Santiago, Regióetropolitana, Chile	CI	CI12	22379	-33.45	-70.6667	-901202	4	Santiago, Regióetropolitana, Chile	CI	CI12	22379	-33.45	-70.6667	-901202	20171106001500	http://www2.gulf-times.com/story/570117/Venezuela-politician-seeks-refuge-in-Chilean-embas
704166493	20171007	201710	2017	2017.7589	MNCKOR	SAMSUNG	KOR					MNC													0	084	084	08	2	7.0	10	1	10	-2.27920227920228	0								0								0								20171106001500	https://9to5mac.com/2017/11/05/iphone-x-samsung-ad-notch-more/
704166494	20171030	201710	2017	2017.8219											GOV	MINISTRY						GOV			0	036	036	03	1	4.0	10	2	10	-6.93014705882353	0								4	Xuan Hoa, Khá HòM, Vietnam, Republic Of	VM	VM54	32391	12.5	109.117	-3735573	4	Xuan Hoa, Khá HòM, Vietnam, Republic Of	VM	VM54	32391	12.5	109.117	-3735573	20171106001500	https://newsinfo.inquirer.net/943106/27-dead-as-typhoon-damrey-batters-vietnam
704166495	20171030	201710	2017	2017.8219	GOV	MINISTRY						GOV													0	036	036	03	1	4.0	10	2	10	-6.93014705882353	4	Xuan Hoa, Khá HòM, Vietnam, Republic Of	VM	VM54	32391	12.5	109.117	-3735573	0								4	Xuan Hoa, Khá HòM, Vietnam, Republic Of	VM	VM54	32391	12.5	109.117	-3735573	20171106001500	https://newsinfo.inquirer.net/943106/27-dead-as-typhoon-damrey-batters-vietnam
704166496	20171030	201710	2017	2017.8219	KEN	KENYA	KEN								OPP	ACTIVIST						OPP			0	042	042	04	1	1.9	8	1	8	0.223297388575685	4	Mimosa, Rift Valley, Kenya	KE	KE08	18585	0.4	35.2833	-2256158	4	Mimosa, Rift Valley, Kenya	KE	KE08	18585	0.4	35.2833	-2256158	4	Mimosa, Rift Valley, Kenya	KE	KE08	18585	0.4	35.2833	-2256158	20171106001500	http://gwdtoday.com/main.asp?SectionID=2&SubSectionID=27&TM=68407.3
704166497	20171030	201710	2017	2017.8219	KEN	KENYA	KEN								OPP	ACTIVIST						OPP			0	043	043	04	1	2.8	8	1	8	0.223297388575685	4	Mimosa, Rift Valley, Kenya	KE	KE08	18585	0.4	35.2833	-2256158	4	Mimosa, Rift Valley, Kenya	KE	KE08	18585	0.4	35.2833	-2256158	4	Mimosa, Rift Valley, Kenya	KE	KE08	18585	0.4	35.2833	-2256158	20171106001500	http://gwdtoday.com/main.asp?SectionID=2&SubSectionID=27&TM=68407.3
704166498	20171030	201710	2017	2017.8219	MNCUSA	NETFLIX	USA					MNC			GBR	UNITED KINGDOM	GBR								1	180	180	18	4	-9.0	4	1	4	-3.26086956521739	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171106001500	http://www.nj.com/entertainment/index.ssf/2017/11/kevin_spacey_fired_house_of_cards_harry_dreyfuss_a.html
704166499	20171030	201710	2017	2017.8219	MOSSHIUAF	SHIITE				MOS	SHI	UAF			IRQ	IRAQ	IRQ								1	192	192	19	4	-9.5	2	1	2	-5.85106382978724	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	20171106001500	http://humanitariannews.org/20171106/iraq-deadly-bombings-hit-disputed-iraqi-city-kirkuk
704166500	20171030	201710	2017	2017.8219	MOSSHIUAF	SHIITE				MOS	SHI	UAF			IRQ	KIRKUK	IRQ								1	192	192	19	4	-9.5	8	1	8	-5.85106382978724	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Kirkuk, At Ta'mim, Iraq	IZ	IZ13	123569	35.4681	44.3922	-3107115	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	20171106001500	http://humanitariannews.org/20171106/iraq-deadly-bombings-hit-disputed-iraqi-city-kirkuk
704166501	20171030	201710	2017	2017.8219	OPP	ACTIVIST						OPP			KEN	KENYA	KEN								0	042	042	04	1	1.9	8	1	8	0.223297388575685	4	Mimosa, Rift Valley, Kenya	KE	KE08	18585	0.4	35.2833	-2256158	4	Mimosa, Rift Valley, Kenya	KE	KE08	18585	0.4	35.2833	-2256158	4	Mimosa, Rift Valley, Kenya	KE	KE08	18585	0.4	35.2833	-2256158	20171106001500	http://gwdtoday.com/main.asp?SectionID=2&SubSectionID=27&TM=68407.3
704166502	20171030	201710	2017	2017.8219	OPP	ACTIVIST						OPP			KEN	KENYA	KEN								0	043	043	04	1	2.8	8	1	8	0.223297388575685	4	Mimosa, Rift Valley, Kenya	KE	KE08	18585	0.4	35.2833	-2256158	4	Mimosa, Rift Valley, Kenya	KE	KE08	18585	0.4	35.2833	-2256158	4	Mimosa, Rift Valley, Kenya	KE	KE08	18585	0.4	35.2833	-2256158	20171106001500	http://gwdtoday.com/main.asp?SectionID=2&SubSectionID=27&TM=68407.3
704166503	20171030	201710	2017	2017.8219	SAU	SAUDI	SAU								YEM	YEMEN	YEM								0	195	195	19	4	-10.0	5	1	5	-7.2139303482587	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	1	Yemen	YM	YM		15.5	47.5	YM	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171106001500	http://www.radioaustralia.net.au/international/2017-11-06/saudi-coalition-accuses-houthis-of-dangerous-escalation-backed-by-iran-after-missile-intercept/1714728
704166504	20171030	201710	2017	2017.8219	SAU	SAUDI ARABIA	SAU								YEM	YEMEN	YEM								0	195	195	19	4	-10.0	2	1	2	-7.2139303482587	1	France	FR	FR		46	2	FR	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171106001500	http://www.radioaustralia.net.au/international/2017-11-06/saudi-coalition-accuses-houthis-of-dangerous-escalation-backed-by-iran-after-missile-intercept/1714728
704166505	20171030	201710	2017	2017.8219	USA	AMERICAN	USA								ZWEGOV	ROBERT MUGABE	ZWE					GOV			0	173	173	17	4	-5.0	2	1	2	-7.56533700137551	4	Lusaka, Lusaka, Zambia	ZA	ZA09	65208	-15.4167	28.2833	-2291861	1	Zimbabwe	ZI	ZI		-19	29	ZI	4	Lusaka, Lusaka, Zambia	ZA	ZA09	65208	-15.4167	28.2833	-2291861	20171106001500	https://www.dailymaverick.co.za/article/2017-11-06-the-sadc-wrap-zambian-judiciary-crisis-on-the-boil-us-journalist-arrested-in-zim/
704166506	20171030	201710	2017	2017.8219	USA	AMERICAN	USA								ZWEGOV	ROBERT MUGABE	ZWE					GOV			0	173	173	17	4	-5.0	2	1	2	-7.56533700137551	2	New York, United States	US	USNY		42.1497	-74.9384	NY	1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	20171106001500	https://www.dailymaverick.co.za/article/2017-11-06-the-sadc-wrap-zambian-judiciary-crisis-on-the-boil-us-journalist-arrested-in-zim/
704166507	20171030	201710	2017	2017.8219	USAMED	AMERICAN	USA					MED			ZWEGOV	ROBERT MUGABE	ZWE					GOV			0	173	173	17	4	-5.0	6	1	6	-7.56533700137551	2	New York, United States	US	USNY		42.1497	-74.9384	NY	1	Zimbabwe	ZI	ZI		-19	29	ZI	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171106001500	https://www.dailymaverick.co.za/article/2017-11-06-the-sadc-wrap-zambian-judiciary-crisis-on-the-boil-us-journalist-arrested-in-zim/
704166508	20171030	201710	2017	2017.8219	VNM	VIETNAM	VNM																		1	036	036	03	1	4.0	8	2	8	-6.93014705882353	4	Xuan Hoa, Khá HòM, Vietnam, Republic Of	VM	VM54	32391	12.5	109.117	-3735573	0								4	Xuan Hoa, Khá HòM, Vietnam, Republic Of	VM	VM54	32391	12.5	109.117	-3735573	20171106001500	https://newsinfo.inquirer.net/943106/27-dead-as-typhoon-damrey-batters-vietnam
704166509	20171105	201711	2017	2017.8356	VENPTY	VENEZUELA	VEN								CHL	CHILEAN	CHL								1	020	020	02	1	3.0	1	1	1	-8.28729281767958	4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	4	Santiago, Regióetropolitana, Chile	CI	CI12	22379	-33.45	-70.6667	-901202	4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	20171106001500	http://www2.gulf-times.com/story/570117/Venezuela-politician-seeks-refuge-in-Chilean-embas
704166510	20171106	201711	2017	2017.8384											AFR	AFRICA	AFR								1	010	010	01	1	0.0	5	1	5	0.51347881899871	0								4	South African Astronomical Observatory, Northern Cape, South Africa	SF	SF08	77357	-32.38	20.8106	-1290758	4	South African Astronomical Observatory, Northern Cape, South Africa	SF	SF08	77357	-32.38	20.8106	-1290758	20171106001500	http://www.prokerala.com/news/articles/a785248.html
704166511	20171106	201711	2017	2017.8384											AFR	AFRICA	AFR								1	045	045	04	1	5.0	5	1	5	0.86580086580086	0								4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	20171106001500	http://observer.ug/viewpoint/55781-an-architect-s-view-on-how-to-deal-with-urbanisation-in-kampala.html
704166512	20171106	201711	2017	2017.8384											AFR	AFRICA	AFR								1	100	100	10	3	-5.0	10	1	10	0.51347881899871	0								4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	20171106001500	http://www.prokerala.com/news/articles/a785248.html
704166513	20171106	201711	2017	2017.8384											AUS	AUSTRALIA	AUS								1	010	010	01	1	0.0	4	1	4	-2.11864406779661	0								4	Julatten, Queensland, Australia	AS	AS04	40202	-16.6167	145.35	-1580525	4	Julatten, Queensland, Australia	AS	AS04	40202	-16.6167	145.35	-1580525	20171106001500	http://www.sunraysiadaily.com.au/story/5035641/watch-what-it-takes-to-be-the-countrys-top-dog/?cs=2452
704166514	20171106	201711	2017	2017.8384											AUS	QUEENSLAND	AUS								0	042	042	04	1	1.9	10	1	10	1.4030612244898	0								4	Lismore, Victoria, Australia	AS	AS07	5369	-37.9527	143.338	-1583856	4	Lismore, Victoria, Australia	AS	AS07	5369	-37.9527	143.338	-1583856	20171106001500	https://www.qt.com.au/news/fridges-snap-selfies-to-help-you-shop/3257354/
704166515	20171106	201711	2017	2017.8384											AUS	QUEENSLAND	AUS								0	042	042	04	1	1.9	10	1	10	0.76628352490421	0								1	Poland	PL	PL		52	20	PL	1	Poland	PL	PL		52	20	PL	20171106001500	https://www.qt.com.au/news/curb-your-enthusiasms-larry-david-slammed-over-hol/3257986/
704166516	20171106	201711	2017	2017.8384											AUS	AUSTRALIA	AUS								0	046	046	04	1	7.0	20	2	20	-0.25252525252525	0								4	Armidale, New South Wales, Australia	AS	AS02	5096	-30.5083	151.671	-1556250	4	Armidale, New South Wales, Australia	AS	AS02	5096	-30.5083	151.671	-1556250	20171106001500	http://www.walchanewsonline.com.au/story/5033823/new-england-by-election-well-underway-as-candidates-step-up/?cs=5782
704166517	20171106	201711	2017	2017.8384											AUS	AUSTRALIA	AUS								1	124	124	12	3	-4.0	4	1	4	-2.11864406779661	0								4	Julatten, Queensland, Australia	AS	AS04	40202	-16.6167	145.35	-1580525	4	Julatten, Queensland, Australia	AS	AS04	40202	-16.6167	145.35	-1580525	20171106001500	http://www.sunraysiadaily.com.au/story/5035641/watch-what-it-takes-to-be-the-countrys-top-dog/?cs=2452
704166518	20171106	201711	2017	2017.8384											AUS	AUSTRALIA	AUS								1	190	190	19	4	-10.0	4	1	4	-6.2992125984252	0								4	Frankston, Victoria, Australia	AS	AS07	5373	-38.1333	145.117	-1574126	4	Frankston, Victoria, Australia	AS	AS07	5373	-38.1333	145.117	-1574126	20171106001500	http://www.dailymail.co.uk/news/article-5052531/Hero-father-cleared-burglar-s-death-speaks-out.html
704166519	20171106	201711	2017	2017.8384											AUSGOV	AUSTRALIA	AUS					GOV			0	043	043	04	1	2.8	2	1	2	1.24610591900312	0								4	Toowoomba, Queensland, Australia	AS	AS04	154695	-27.5606	151.954	-1605321	4	Toowoomba, Queensland, Australia	AS	AS04	154695	-27.5606	151.954	-1605321	20171106001500	http://www.easternriverinachronicle.com.au/story/5035776/nsws-oldest-lutheran-congregation-celebrates-150th-anniversary/
704166520	20171106	201711	2017	2017.8384											AUSHLH	AUSTRALIA	AUS					HLH			0	036	036	03	1	4.0	1	1	1	0.23752969121141	0								4	Blacktown, New South Wales, Australia	AS	AS02	4951	-33.7667	150.917	-1559713	4	Blacktown, New South Wales, Australia	AS	AS02	4951	-33.7667	150.917	-1559713	20171106001500	http://www.stmarysstar.com.au/story/5035585/smokers-urged-to-step-away-from-mount-druitt-hospital-entrance/?cs=1508
704166521	20171106	201711	2017	2017.8384											AUSHLH	AUSTRALIA	AUS					HLH			0	036	036	03	1	4.0	1	1	1	0.23752969121141	0								4	Mount Druitt, New South Wales, Australia	AS	AS02	5068	-33.7667	150.817	-1589270	4	Mount Druitt, New South Wales, Australia	AS	AS02	5068	-33.7667	150.817	-1589270	20171106001500	http://www.stmarysstar.com.au/story/5035585/smokers-urged-to-step-away-from-mount-druitt-hospital-entrance/?cs=1508
704166522	20171106	201711	2017	2017.8384											AUT	AUSTRIA	AUT								1	043	043	04	1	2.8	4	1	4	3.96475770925111	0								4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20171106001500	http://tvimpulse.com/cbs-60-minutes-episode-guide-12-year-old-musical-prodigy-alma-deutscher-profiled=79434
704166523	20171106	201711	2017	2017.8384											BEL	BELGIAN	BEL								1	043	043	04	1	2.8	2	1	2	-2.99707602339181	0								1	Belgium	BE	BE		50.833333	4	BE	4	Symonds Yat, Herefordshire, United Kingdom	UK	UKF7	40113	51.85	-2.63333	-2609304	20171106001500	http://my.tvguide.co.uk/channellisting.asp?ch=559&cTime=11/6/2017&thisTime=&thisDay=
704166524	20171106	201711	2017	2017.8384											BUS	INVESTOR						BUS			1	020	020	02	1	3.0	5	1	5	-0.22988505747126	0								1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	20171106001500	https://www.bloomberg.com/gadfly/articles/2017-11-05/sprint-is-left-beholden-to-softbank-and-son-s-plan-b
704166525	20171106	201711	2017	2017.8384											BUS	COMPANY						BUS			1	031	031	03	1	5.2	10	1	10	1.36986301369863	0								1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20171106001500	https://www.computerworld.co.nz/article/629578/nz-army-buys-disaster-relief-software-from-systematic/?fp=4&fpid=2117013006
704166526	20171106	201711	2017	2017.8384											BUS	INDUSTRY						BUS			0	040	040	04	1	1.0	2	1	2	-6.88073394495413	0								5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	20171106001500	http://www.powermag.com/death-toll-at-34-in-india-plant-explosion-officials-point-to-high-pressure-in-boiler/
704166527	20171106	201711	2017	2017.8384											BUS	INDUSTRY						BUS			0	040	040	04	1	1.0	3	1	3	-6.88073394495413	0								4	Hindustan, India (general), India	IN	IN00	17857	28	76	-3414754	4	Hindustan, India (general), India	IN	IN00	17857	28	76	-3414754	20171106001500	http://www.powermag.com/death-toll-at-34-in-india-plant-explosion-officials-point-to-high-pressure-in-boiler/
704166528	20171106	201711	2017	2017.8384											BUS	COMPANY						BUS			1	080	080	08	2	5.0	10	1	10	1.4268727705113	0								1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20171106001500	https://www.businessinsider.com.au/apple-iphone-x-best-cases-photos-2017-11
704166529	20171106	201711	2017	2017.8384											BUS	BOSS						BUS			1	173	173	17	4	-5.0	2	1	2	-8.0729166666667	0								3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	20171106001500	http://my.tvguide.co.uk/channellisting.asp?ch=498&cTime=11/6/2017&thisTime=&thisDay=
704166530	20171106	201711	2017	2017.8384											BUS	BOSS						BUS			1	173	173	17	4	-5.0	8	1	8	-8.0729166666667	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171106001500	http://my.tvguide.co.uk/channellisting.asp?ch=498&cTime=11/6/2017&thisTime=&thisDay=
704166531	20171106	201711	2017	2017.8384											CAN	CANADA	CAN								1	043	043	04	1	2.8	2	1	2	-1.29151291512915	0								4	Chippawa, Ontario, Canada	CA	CA08	30536	43.0833	-79.05	-562581	4	Chippawa, Ontario, Canada	CA	CA08	30536	43.0833	-79.05	-562581	20171106001500	http://www.stcatharinesstandard.ca/2017/11/05/honouring-those-who-made-the-supreme-sacrifice
