705523459	20161110	201611	2016	2016.8493	NZL	NEW ZEALAND	NZL								USA	UNITED STATES	USA								1	173	173	17	4	-5.0	2	1	2	-7.71428571428572	1	New Zealand	NZ	NZ		-42	174	NZ	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20171110010000	http://home.nzcity.co.nz/news/article.aspx?id=259038
705523460	20161110	201611	2016	2016.8493	NZL	NEW ZEALAND	NZL								USAELI	UNITED STATES	USA					ELI			1	173	173	17	4	-5.0	2	1	2	-7.71428571428572	1	New Zealand	NZ	NZ		-42	174	NZ	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20171110010000	http://home.nzcity.co.nz/news/article.aspx?id=259038
705523461	20161110	201611	2016	2016.8493	SPY	INTELLIGENCE						SPY			AFG	AFGHANISTAN	AFG								0	010	010	01	1	0.0	2	1	2	-1.28939828080229	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20171110010000	https://www.reuters.com/article/us-nato-afghanistan/despite-nato-pledge-to-increase-afghan-support-troop-shortfall-remains-u-s-idUSKBN1D91R1
705523462	20161110	201611	2016	2016.8493	USAGOV	BARACK OBAMA	USA					GOV			MIL	AIR FORCE						MIL			0	016	016	01	1	-2.0	2	1	2	0	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171110010000	http://www.keyt.com/news/politics/trump-trades-barbs-for-flattery-in-gambit-to-win-over-china/653905831
705523463	20161110	201611	2016	2016.8493	USAGOV	BARACK OBAMA	USA					GOV			MIL	AIR FORCE						MIL			0	016	016	01	1	-2.0	8	1	8	0	4	Hangzhou, Zhejiang, China	CH	CH02	13319	30.2553	120.169	-1908366	4	Hangzhou, Zhejiang, China	CH	CH02	13319	30.2553	120.169	-1908366	4	Hangzhou, Zhejiang, China	CH	CH02	13319	30.2553	120.169	-1908366	20171110010000	http://www.keyt.com/news/politics/trump-trades-barbs-for-flattery-in-gambit-to-win-over-china/653905831
705523464	20171011	201710	2017	2017.7699	AUS	BRISBANE	AUS								NZL	NEW ZEALANDER	NZL								1	015	015	01	1	0.0	1	1	1	-8.6826347305389	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	1	New Zealand	NZ	NZ		-42	174	NZ	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20171110010000	https://au.news.yahoo.com/qld/a/37815905/appeal-of-cole-miller-attackers-sentence/
705523465	20171011	201710	2017	2017.7699	AUS	BRISBANE	AUS								NZL	NEW ZEALANDER	NZL								1	015	015	01	1	0.0	1	1	1	-8.6826347305389	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20171110010000	https://au.news.yahoo.com/qld/a/37815905/appeal-of-cole-miller-attackers-sentence/
705523466	20171011	201710	2017	2017.7699	AUS	BRISBANE	AUS								NZL	NEW ZEALAND	NZL								1	173	173	17	4	-5.0	1	1	1	-8.6826347305389	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	1	New Zealand	NZ	NZ		-42	174	NZ	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20171110010000	https://au.news.yahoo.com/qld/a/37815905/appeal-of-cole-miller-attackers-sentence/
705523467	20171011	201710	2017	2017.7699	AUS	BRISBANE	AUS								NZL	NEW ZEALAND	NZL								1	173	173	17	4	-5.0	1	1	1	-8.6826347305389	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20171110010000	https://au.news.yahoo.com/qld/a/37815905/appeal-of-cole-miller-attackers-sentence/
705523468	20171011	201710	2017	2017.7699	AUSJUD	BRISBANE	AUS					JUD			NZL	NEW ZEALANDER	NZL								1	015	015	01	1	0.0	6	1	6	-8.6826347305389	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	1	New Zealand	NZ	NZ		-42	174	NZ	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20171110010000	https://au.news.yahoo.com/qld/a/37815905/appeal-of-cole-miller-attackers-sentence/
705523469	20171011	201710	2017	2017.7699	AUSJUD	BRISBANE	AUS					JUD			NZL	NEW ZEALANDER	NZL								1	173	173	17	4	-5.0	6	1	6	-8.6826347305389	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20171110010000	https://au.news.yahoo.com/qld/a/37815905/appeal-of-cole-miller-attackers-sentence/
705523470	20171011	201710	2017	2017.7699	ITA	ITALY	ITA								ITAREL	ITALY	ITA								1	051	051	05	1	3.4	1	1	1	-2.04081632653061	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20171110010000	http://www.enstarz.com/articles/198285/20171109/kim-kardashian-and-kanye-west-divorce-looming-despite-third-child.htm
705523471	20171011	201710	2017	2017.7699	ITA	ITALY	ITA								REL	SAINT									1	051	051	05	1	3.4	4	1	4	-2.04081632653061	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20171110010000	http://www.enstarz.com/articles/198285/20171109/kim-kardashian-and-kanye-west-divorce-looming-despite-third-child.htm
705523472	20171011	201710	2017	2017.7699	JUD	JUDGE						JUD			ESP	SPAIN	ESP								1	173	173	17	4	-5.0	4	1	4	-7.36196319018405	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20171110010000	http://www.france24.com/en/20171109-catalan-speaker-detained-over-independence-bid-court
705523473	20171011	201710	2017	2017.7699	NZL	NEW ZEALANDER	NZL																		1	015	015	01	1	0.0	2	1	2	-8.6826347305389	1	New Zealand	NZ	NZ		-42	174	NZ	0								4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20171110010000	https://au.news.yahoo.com/qld/a/37815905/appeal-of-cole-miller-attackers-sentence/
705523474	20171103	201711	2017	2017.8301	CAN	CANADA	CAN								RUS	RUSSIAN	RUS								1	163	163	16	4	-8.0	1	1	1	0.91463414634146	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	20171110010000	https://www.expatica.com/ru/news/country-news/Canada-diplomacy-Ukraine-conflict-Russia_1532710.html
705523475	20171103	201711	2017	2017.8301	CANGOV	NOVA SCOTIA	CAN					GOV			FRA	FRANCE	FRA								1	040	040	04	1	1.0	2	1	2	0	1	Canada	CA	CA		60	-96	CA	1	France	FR	FR		46	2	FR	1	Canada	CA	CA		60	-96	CA	20171110010000	http://www.canadianbusiness.com/business-news/nova-scotia-premier-to-meet-with-michelin-officials-during-france-trip/
705523476	20171103	201711	2017	2017.8301	CANGOV	NOVA SCOTIA	CAN					GOV			FRA	FRANCE	FRA								1	040	040	04	1	1.0	8	1	8	0	1	Canada	CA	CA		60	-96	CA	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20171110010000	http://www.canadianbusiness.com/business-news/nova-scotia-premier-to-meet-with-michelin-officials-during-france-trip/
705523477	20171103	201711	2017	2017.8301	CANGOV	NOVA SCOTIA	CAN					GOV			FRA	FRANCE	FRA								1	042	042	04	1	1.9	10	1	10	0	1	Canada	CA	CA		60	-96	CA	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20171110010000	http://www.canadianbusiness.com/business-news/nova-scotia-premier-to-meet-with-michelin-officials-during-france-trip/
705523478	20171103	201711	2017	2017.8301	FRA	FRANCE	FRA								CANGOV	NOVA SCOTIA	CAN					GOV			1	040	040	04	1	1.0	2	1	2	0	1	France	FR	FR		46	2	FR	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171110010000	http://www.canadianbusiness.com/business-news/nova-scotia-premier-to-meet-with-michelin-officials-during-france-trip/
705523479	20171103	201711	2017	2017.8301	FRA	FRANCE	FRA								CANGOV	NOVA SCOTIA	CAN					GOV			1	040	040	04	1	1.0	8	1	8	0	1	France	FR	FR		46	2	FR	1	Canada	CA	CA		60	-96	CA	1	France	FR	FR		46	2	FR	20171110010000	http://www.canadianbusiness.com/business-news/nova-scotia-premier-to-meet-with-michelin-officials-during-france-trip/
705523480	20171103	201711	2017	2017.8301	FRA	FRANCE	FRA								CANGOV	NOVA SCOTIA	CAN					GOV			1	043	043	04	1	2.8	10	1	10	0	1	France	FR	FR		46	2	FR	1	Canada	CA	CA		60	-96	CA	1	France	FR	FR		46	2	FR	20171110010000	http://www.canadianbusiness.com/business-news/nova-scotia-premier-to-meet-with-michelin-officials-during-france-trip/
705523481	20171103	201711	2017	2017.8301	NMR	NORTH AMERICA	NMR																		1	012	012	01	1	-0.4	1	1	1	0	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20171110010000	http://www.canadianbusiness.com/business-news/nova-scotia-premier-to-meet-with-michelin-officials-during-france-trip/
705523482	20171103	201711	2017	2017.8301	NMR	NORTH AMERICA	NMR								USA	UNITED STATES	USA								1	012	012	01	1	-0.4	1	1	1	0	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171110010000	http://www.canadianbusiness.com/business-news/nova-scotia-premier-to-meet-with-michelin-officials-during-france-trip/
705523483	20171103	201711	2017	2017.8301	NMR	NORTH AMERICA	NMR								USA	UNITED STATES	USA								1	020	020	02	1	3.0	1	1	1	0	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171110010000	http://www.canadianbusiness.com/business-news/nova-scotia-premier-to-meet-with-michelin-officials-during-france-trip/
705523484	20171103	201711	2017	2017.8301	USA	UNITED STATES	USA								ALB	ALBANIA	ALB								1	063	063	06	2	7.4	10	1	10	-1.98019801980198	4	Viron, Perifereia Attikis, Greece	GR	GR54	16716	37.9667	23.75	-830450	4	Viron, Perifereia Attikis, Greece	GR	GR54	16716	37.9667	23.75	-830450	4	Viron, Perifereia Attikis, Greece	GR	GR54	16716	37.9667	23.75	-830450	20171110010000	http://wtnh.com/2017/11/09/cheshire-mother-of-three-faces-deportation/
705523485	20171103	201711	2017	2017.8301	VEN	VENEZUELA	VEN																		0	026	026	02	1	4.0	2	1	2	-2.99145299145299	4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	0								4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	20171110010000	http://www.sify.com/finance/venezuela-creditors-skeptical-despite-pledges-on-caracas-meeting-news-economy-rlkberaicbfea.html
705523486	20171103	201711	2017	2017.8301	YEM	SANAA	YEM								QATMED	AL JAZEERA	QAT					MED			0	013	013	01	1	0.4	8	1	8	-7.45614035087718	4	Sanaa, Sana', Yemen	YM	YM16	32956	15.3547	44.2067	-3191442	4	Sanaa, Sana', Yemen	YM	YM16	32956	15.3547	44.2067	-3191442	4	Sanaa, Sana', Yemen	YM	YM16	32956	15.3547	44.2067	-3191442	20171110010000	https://www.huffingtonpost.com/entry/yemen-saudi-blockade-un_us_5a04678fe4b0f76b05c3d4f1
705523487	20171103	201711	2017	2017.8301	YEM	YEMEN	YEM								QATMED	AL JAZEERA	QAT					MED			0	013	013	01	1	0.4	2	1	2	-7.45614035087718	1	Saudi Arabia	SA	SA		25	45	SA	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171110010000	https://www.huffingtonpost.com/entry/yemen-saudi-blockade-un_us_5a04678fe4b0f76b05c3d4f1
705523488	20171109	201711	2017	2017.8466	AUSJUD	VICTORIA	AUS					JUD			JUD	JUDGE						JUD			1	015	015	01	1	0.0	5	1	5	-6.70553935860059	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171110010000	http://www.kztv10.com/story/36808523/corpus-christi-man-sentenced-to-nearly-15-years-in-synthetic-drug-case
705523489	20171109	201711	2017	2017.8466	REB	SUICIDE BOMBER						REB			COP	POLICE						COP			1	1831	183	18	4	-10.0	10	1	10	-5.76923076923077	4	Quetta, Balochistan, Pakistan	PK	PK02	23627	30.199	67.0097	-2772048	4	Quetta, Balochistan, Pakistan	PK	PK02	23627	30.199	67.0097	-2772048	4	Quetta, Balochistan, Pakistan	PK	PK02	23627	30.199	67.0097	-2772048	20171110010000	http://www.thedailystar.net/world/south-asia/bomb-kills-three-cops-pakistan-1489147
705523490	20171109	201711	2017	2017.8466	USA	UNITED STATES	USA																		1	011	011	01	1	-0.1	2	1	2	-0.30674846625767	3	Etowah County, Alabama, United States	US	USAL	AL055	34.0668	-86.05	161553	0								3	Etowah County, Alabama, United States	US	USAL		34.0668	-86.05	161553	20171110010000	http://www.ksla.com/story/36807177/2-al-sheriffsrefute-roy-moore-campaigns-endorsement-claims
705523491	20171109	201711	2017	2017.8466	USA	ILLINOIS	USA																		1	051	051	05	1	3.4	1	1	1	4.93273542600897	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20171110010000	http://97zokonline.com/illinois-spreads-holiday-cheer-to-our-military/
705523492	20171109	201711	2017	2017.8466	USA	ILLINOIS	USA								USAELI	UNITED STATES	USA					ELI			1	051	051	05	1	3.4	1	1	1	4.93273542600897	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20171110010000	http://97zokonline.com/illinois-spreads-holiday-cheer-to-our-military/
705523493	20171109	201711	2017	2017.8466	USA	ILLINOIS	USA								USAELI	UNITED STATES	USA					ELI			1	051	051	05	1	3.4	1	1	1	4.93273542600897	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20171110010000	http://97zokonline.com/illinois-spreads-holiday-cheer-to-our-military/
705523494	20171109	201711	2017	2017.8466	USAELI	ILLINOIS	USA					ELI													1	051	051	05	1	3.4	4	1	4	4.93273542600897	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20171110010000	http://97zokonline.com/illinois-spreads-holiday-cheer-to-our-military/
705523495	20171109	201711	2017	2017.8466	USAELI	UNITED STATES	USA					ELI													1	051	051	05	1	3.4	2	1	2	4.93273542600897	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20171110010000	http://97zokonline.com/illinois-spreads-holiday-cheer-to-our-military/
705523496	20171109	201711	2017	2017.8466	chr	CHEROKEE			chr																1	011	011	01	1	-0.1	1	1	1	-0.30674846625767	3	Etowah County, Alabama, United States	US	USAL	AL055	34.0668	-86.05	161553	0								3	Etowah County, Alabama, United States	US	USAL		34.0668	-86.05	161553	20171110010000	http://www.ksla.com/story/36807177/2-al-sheriffsrefute-roy-moore-campaigns-endorsement-claims
705523497	20171110	201711	2017	2017.8493											AFR	AFRICA	AFR								0	030	030	03	1	4.0	4	1	4	0.10504201680672	0								1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20171110010000	http://www.sailingscuttlebutt.com/2017/11/09/rough-day-record-breaking-office/
705523498	20171110	201711	2017	2017.8493											AFR	AFRICA	AFR								1	040	040	04	1	1.0	10	1	10	2.46659815005139	0								4	Dakar, Dakar, Senegal	SG	SG01		14.7367	-17.6339	-2266494	4	Dakar, Dakar, Senegal	SG	SG01		14.7367	-17.6339	-2266494	20171110010000	https://www.devex.com/news/practical-steps-to-make-ppps-work-for-africa-health-systems-91485
705523499	20171110	201711	2017	2017.8493											AFR	AFRICA	AFR								1	040	040	04	1	1.0	10	1	10	-6.87347931873479	0								1	Cameroon	CM	CM		6	12	CM	1	Cameroon	CM	CM		6	12	CM	20171110010000	http://www.pambazuka.org/gender-minorities/perils-purposeful-ignorance-violence-queer-organizing-spaces
705523500	20171110	201711	2017	2017.8493											AFR	AFRICA	AFR								0	046	046	04	1	7.0	10	1	10	0.64516129032258	0								0								0								20171110010000	http://www.pambazuka.org/announcements/call-papers-young-african-leaders-journal-development-edition-ii
705523501	20171110	201711	2017	2017.8493											AFR	AFRICA	AFR								1	046	046	04	1	7.0	10	1	10	2.46659815005139	0								4	Dakar, Dakar, Senegal	SG	SG01		14.7367	-17.6339	-2266494	4	Dakar, Dakar, Senegal	SG	SG01		14.7367	-17.6339	-2266494	20171110010000	https://www.devex.com/news/practical-steps-to-make-ppps-work-for-africa-health-systems-91485
705523502	20171110	201711	2017	2017.8493											ALB	ALBANIA	ALB								1	042	042	04	1	1.9	2	1	2	-1.98019801980198	0								1	Albania	AL	AL		41	20	AL	1	Albania	AL	AL		41	20	AL	20171110010000	http://wtnh.com/2017/11/09/cheshire-mother-of-three-faces-deportation/
705523503	20171110	201711	2017	2017.8493											ARG	ARGENTINA	ARG								1	042	042	04	1	1.9	6	1	6	-0.21097046413502	0								4	Ushuaia, Tierra del Fuego, Antáida e Islas del Atláico Sur, Argentina	AR	AR23	4872	-54.8	-68.3	-1018179	4	Ushuaia, Tierra del Fuego, Antáida e Islas del Atláico Sur, Argentina	AR	AR23	4872	-54.8	-68.3	-1018179	20171110010000	https://earthobservatory.nasa.gov/blogs/fromthefield/2017/11/09/welcome-to-ushuaia/
705523504	20171110	201711	2017	2017.8493											ARG	BUENOS AIRES	ARG								1	042	042	04	1	1.9	10	1	10	-0.21097046413502	0								4	Beagle Channel, Chile (general), Chile	CI	CI00	4872	-54.8833	-68.1667	-873416	4	Beagle Channel, Chile (general), Chile	CI	CI00	4872	-54.8833	-68.1667	-873416	20171110010000	https://earthobservatory.nasa.gov/blogs/fromthefield/2017/11/09/welcome-to-ushuaia/
705523505	20171110	201711	2017	2017.8493											AUS	AUSTRALIA	AUS								0	010	010	01	1	0.0	3	1	3	-7.7232502011263	0								4	Blacktown, New South Wales, Australia	AS	AS02	4951	-33.7667	150.917	-1559713	4	Blacktown, New South Wales, Australia	AS	AS02	4951	-33.7667	150.917	-1559713	20171110010000	http://www.dailytelegraph.com.au/news/special-features/in-depth/anita-cobby-the-savage-murder-that-rocked-sydney/news-story/50fe568756c6b21ac44a09fcf2a13e7e?nk=f79aa4791e641d6ebe6d91af784e9311-1510274845
705523506	20171110	201711	2017	2017.8493											AUS	AUSTRALIAN	AUS								0	014	014	01	1	0.0	8	1	8	4.47368421052631	0								4	Ballarat, Victoria, Australia	AS	AS07	5377	-37.5627	143.863	-1557125	4	Ballarat, Victoria, Australia	AS	AS07	5377	-37.5627	143.863	-1557125	20171110010000	http://www.thecourier.com.au/story/5047591/time-to-celebrate-all-things-agriculture/
705523507	20171110	201711	2017	2017.8493											AUS	AUSTRALIA	AUS								0	036	036	03	1	4.0	8	1	8	0.93333333333333	0								4	Gascoyne River, Western Australia, Australia	AS	AS08	5454	-24.8667	113.617	-1574636	4	Gascoyne River, Western Australia, Australia	AS	AS08	5454	-24.8667	113.617	-1574636	20171110010000	http://www.mcnews.com.au/safari-to-follow-new-course/
