704436368	20161106	201611	2016	2016.8384											CHN	CHINA	CHN								1	043	043	04	1	2.8	2	1	2	1.57342657342657	0								4	Dawa, Gansu, China	CH	CH15	13206	36.3574	106.549	10852997	4	Dawa, Gansu, China	CH	CH15	13206	36.3574	106.549	10852997	20171106214500	https://www.shine.cn/archive/nation/Xi-surprises-herders-with-reply-to-letter/shdaily.shtml
704436369	20161106	201611	2016	2016.8384											GOV	GOVERNOR						GOV			0	036	036	03	1	4.0	10	2	10	2.93711681816677	0								1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20171106214500	http://www.voxy.co.nz/politics/5/297143
704436370	20161106	201611	2016	2016.8384											GOV	GOVERNMENT						GOV			1	043	043	04	1	2.8	1	1	1	1.57342657342657	0								4	Dawa, Gansu, China	CH	CH15	13206	36.3574	106.549	10852997	4	Dawa, Gansu, China	CH	CH15	13206	36.3574	106.549	10852997	20171106214500	https://www.shine.cn/archive/nation/Xi-surprises-herders-with-reply-to-letter/shdaily.shtml
704436371	20161106	201611	2016	2016.8384											NMR	NORTH AMERICA	NMR								1	100	100	10	3	-5.0	1	1	1	-0.68493150684931	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20171106214500	http://abcnewsradioonline.com/music-news/2017/11/6/awolnation-details-third-album-here-come-the-runts-listen-to.html
704436372	20161106	201611	2016	2016.8384											USA	UNITED STATES	USA								1	100	100	10	3	-5.0	2	1	2	-0.68493150684931	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20171106214500	http://abcnewsradioonline.com/music-news/2017/11/6/awolnation-details-third-album-here-come-the-runts-listen-to.html
704436373	20161106	201611	2016	2016.8384	AUS	AUSTRALIA	AUS																		1	0311	031	03	1	5.2	8	1	8	1.66163141993958	4	Black Springs, South Australia, Australia	AS	AS05	5274	-33.9	138.9	-1559684	0								4	Black Springs, South Australia, Australia	AS	AS05	5274	-33.9	138.9	-1559684	20171106214500	http://www.stockjournal.com.au/story/5028303/well-drained-soils-help-fatchens-claim-top-spot-in-hay-contest/
704436374	20161106	201611	2016	2016.8384	AUS	AUSTRALIA	AUS																		1	080	080	08	2	5.0	8	1	8	1.66163141993958	4	Black Springs, South Australia, Australia	AS	AS05	5274	-33.9	138.9	-1559684	0								4	Black Springs, South Australia, Australia	AS	AS05	5274	-33.9	138.9	-1559684	20171106214500	http://www.stockjournal.com.au/story/5028303/well-drained-soils-help-fatchens-claim-top-spot-in-hay-contest/
704436375	20161106	201611	2016	2016.8384	CHN	CHINA	CHN								GOV	GOVERNMENT						GOV			1	042	042	04	1	1.9	2	1	2	1.57342657342657	4	Dawa, Gansu, China	CH	CH15	13206	36.3574	106.549	10852997	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20171106214500	https://www.shine.cn/archive/nation/Xi-surprises-herders-with-reply-to-letter/shdaily.shtml
704436376	20161106	201611	2016	2016.8384	GOV	GOVERNOR						GOV													0	036	036	03	1	4.0	10	2	10	2.93711681816677	1	New Zealand	NZ	NZ		-42	174	NZ	0								1	New Zealand	NZ	NZ		-42	174	NZ	20171106214500	http://www.voxy.co.nz/politics/5/297143
704436377	20161106	201611	2016	2016.8384	GOV	GOVERNMENT						GOV													1	042	042	04	1	1.9	1	1	1	1.57342657342657	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	0								4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20171106214500	https://www.shine.cn/archive/nation/Xi-surprises-herders-with-reply-to-letter/shdaily.shtml
704436378	20161106	201611	2016	2016.8384	GOV	GOVERNMENT						GOV			CHN	CHINA	CHN								1	043	043	04	1	2.8	4	1	4	1.57342657342657	4	Dawa, Gansu, China	CH	CH15	13206	36.3574	106.549	10852997	4	Dawa, Gansu, China	CH	CH15	13206	36.3574	106.549	10852997	4	Dawa, Gansu, China	CH	CH15	13206	36.3574	106.549	10852997	20171106214500	https://www.shine.cn/archive/nation/Xi-surprises-herders-with-reply-to-letter/shdaily.shtml
704436379	20161106	201611	2016	2016.8384	JPN	JAPAN	JPN								GOV	PRESIDENT						GOV			1	111	111	11	3	-2.0	2	1	2	-0.48309178743961	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20171106214500	http://www.carscoops.com/2017/11/new-mitsubishi-mirage-reportedly.html
704436380	20161106	201611	2016	2016.8384	NMR	NORTH AMERICA	NMR								USA	UNITED STATES	USA								1	036	036	03	1	4.0	2	1	2	-0.68493150684931	3	Rochester, New York, United States	US	USNY	NY055	43.1548	-77.6156	962684	3	Rochester, New York, United States	US	USNY	NY055	43.1548	-77.6156	962684	3	Rochester, New York, United States	US	USNY	NY055	43.1548	-77.6156	962684	20171106214500	http://abcnewsradioonline.com/music-news/2017/11/6/awolnation-details-third-album-here-come-the-runts-listen-to.html
704436381	20161106	201611	2016	2016.8384	USA	UNITED STATES	USA																		0	015	015	01	1	0.0	4	1	4	-13.6134453781513	3	Legion Field, Alabama, United States	US	USAL	AL073	33.5112	-86.8428	144344	0								3	Legion Field, Alabama, United States	US	USAL		33.5112	-86.8428	144344	20171106214500	http://www.al.com/news/birmingham/index.ssf/2017/11/ex-con_acquitted_in_murder_con.html
704436382	20161106	201611	2016	2016.8384	USA	UNITED STATES	USA																		0	193	193	19	4	-10.0	4	1	4	-13.6134453781513	3	Legion Field, Alabama, United States	US	USAL	AL073	33.5112	-86.8428	144344	0								3	Legion Field, Alabama, United States	US	USAL		33.5112	-86.8428	144344	20171106214500	http://www.al.com/news/birmingham/index.ssf/2017/11/ex-con_acquitted_in_murder_con.html
704436383	20161106	201611	2016	2016.8384	USA	FLORIDA	USA								LEG	SENATE						LEG			1	160	160	16	4	-4.0	8	1	8	-2.87206266318538	3	University Of South Florida, Florida, United States	US	USFL	FL057	28.0627	-82.4136	299746	3	University Of South Florida, Florida, United States	US	USFL		28.0627	-82.4136	299746	3	University Of South Florida, Florida, United States	US	USFL		28.0627	-82.4136	299746	20171106214500	http://www.wmnf.org/libertarian-party-of-florida-denies-harboring-white-supremacists/
704436384	20161106	201611	2016	2016.8384	USA	UNITED STATES	USA								NMR	NORTH AMERICA	NMR								1	100	100	10	3	-5.0	2	1	2	-0.68493150684931	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20171106214500	http://abcnewsradioonline.com/music-news/2017/11/6/awolnation-details-third-album-here-come-the-runts-listen-to.html
704436385	20171007	201710	2017	2017.7589	AUS	AUSTRALIA	AUS								JUD	LAWYER						JUD			1	040	040	04	1	1.0	1	1	1	0.754716981132076	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171106214500	https://www.lawyersweekly.com.au/biglaw/22212-us-qualification-could-give-aussie-lawyers-an-upper-hand
704436386	20171007	201710	2017	2017.7589	AUS	SYDNEY	AUS								JUD	LAWYER						JUD			1	040	040	04	1	1.0	4	1	4	0.754716981132076	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171106214500	https://www.lawyersweekly.com.au/biglaw/22212-us-qualification-could-give-aussie-lawyers-an-upper-hand
704436387	20171007	201710	2017	2017.7589	BUS	COMPANY						BUS			JUD	LAWYER						JUD			1	040	040	04	1	1.0	3	1	3	0.754716981132076	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171106214500	https://www.lawyersweekly.com.au/biglaw/22212-us-qualification-could-give-aussie-lawyers-an-upper-hand
704436388	20171007	201710	2017	2017.7589	CAN	MONTREAL	CAN																		1	111	111	11	3	-2.0	1	1	1	-1.10441767068273	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	0								4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20171106214500	https://www.lifesitenews.com/news/canadas-prime-minister-defends-governor-general-after-she-mocked-creation-b
704436389	20171007	201710	2017	2017.7589	CAN	MONTREAL	CAN																		1	111	111	11	3	-2.0	7	1	7	-1.10441767068273	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20171106214500	https://www.lifesitenews.com/news/canadas-prime-minister-defends-governor-general-after-she-mocked-creation-b
704436390	20171007	201710	2017	2017.7589	FRA	FRANCE	FRA								MLI	MALI	MLI								1	043	043	04	1	2.8	2	1	2	-10.9154929577465	4	Bamako, Bamako, Mali	ML	ML01	81878	12.65	-8	-1064708	4	Bamako, Bamako, Mali	ML	ML01	81878	12.65	-8	-1064708	4	Bamako, Bamako, Mali	ML	ML01	81878	12.65	-8	-1064708	20171106214500	http://www.nasdaq.com/article/french-raid-last-month-killed-hostage-malian-soldiers-20171106-01205
704436391	20171007	201710	2017	2017.7589	FRA	FRANCE	FRA								MLI	MALI	MLI								1	043	043	04	1	2.8	4	1	4	-8.48334655035686	4	Abeibara, Kidal, Mali	ML	ML10	19384	19.1167	1.75	9131997	4	Abeibara, Kidal, Mali	ML	ML10	19384	19.1167	1.75	9131997	4	Abeibara, Kidal, Mali	ML	ML10	19384	19.1167	1.75	9131997	20171106214500	https://www.swissinfo.ch/eng/reuters/french-raid-last-month-killed-hostage-malian-soldiers/43654854
704436392	20171007	201710	2017	2017.7589	FRA	FRANCE	FRA								MLI	MALI	MLI								1	190	190	19	4	-10.0	2	1	2	-10.9154929577465	4	Bamako, Bamako, Mali	ML	ML01	81878	12.65	-8	-1064708	4	Bamako, Bamako, Mali	ML	ML01	81878	12.65	-8	-1064708	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171106214500	http://www.nasdaq.com/article/french-raid-last-month-killed-hostage-malian-soldiers-20171106-01205
