704535242	20161107	201611	2016	2016.8411											GOV	MAYOR						GOV			1	050	050	05	1	3.5	6	1	6	-0.45146726862303	0								3	Freeport, Texas, United States	US	USTX	TX039	28.9541	-95.3597	1357720	3	Freeport, Texas, United States	US	USTX	TX039	28.9541	-95.3597	1357720	20171107051500	http://thefacts.com/article_d7391a29-b418-5f60-b883-c44e88e4ffd9.html
704535243	20161107	201611	2016	2016.8411											USAGOV	UNITED STATES	USA					GOV			1	050	050	05	1	3.5	2	1	2	-0.45146726862303	0								3	Freeport, Texas, United States	US	USTX	TX039	28.9541	-95.3597	1357720	3	Freeport, Texas, United States	US	USTX	TX039	28.9541	-95.3597	1357720	20171107051500	http://thefacts.com/article_d7391a29-b418-5f60-b883-c44e88e4ffd9.html
704535244	20161107	201611	2016	2016.8411	CHRPRO300	PRESBYTERIAN				CHR	PRO				USA	UNITED STATES	USA								0	112	112	11	3	-2.0	2	1	2	-1.88470066518847	3	Southaven, Tennessee, United States	US	USTN	TN125	36.565	-87.405	1311557	3	Southaven, Tennessee, United States	US	USTN	TN125	36.565	-87.405	1311557	3	Southaven, Tennessee, United States	US	USTN	TN125	36.565	-87.405	1311557	20171107051500	http://www.ksdk.com/article/news/nation-now/texas-church-shooting-underscores-security-concerns-for-houses-of-worship/465-3f0d2450-4a5e-44f2-9e83-712f871215c8
704535245	20161107	201611	2016	2016.8411	FRA	FRENCH	FRA								FRAGOV	FRANCE	FRA					GOV			1	057	057	05	1	8.0	1	1	1	1.46341463414634	4	Landivisiau, Bretagne, France	FR	FRA2	16257	48.5078	-4.06833	-1437548	4	Landivisiau, Bretagne, France	FR	FRA2	16257	48.5078	-4.06833	-1437548	4	Varuna, India (general), India	IN	IN00	70262	25.35	83.05	-2114244	20171107051500	http://defencenews.in/article/Navy-Chief-Sunil-Lanba-in-France,-to-hold-talks-with-top-military-brass-444371
704535246	20161107	201611	2016	2016.8411	FRA	FRENCH	FRA								FRAGOV	FRANCE	FRA					GOV			1	057	057	05	1	8.0	1	1	1	1.46341463414634	4	Landivisiau, Bretagne, France	FR	FRA2	16257	48.5078	-4.06833	-1437548	4	Varuna, India (general), India	IN	IN00	70262	25.35	83.05	-2114244	4	Landivisiau, Bretagne, France	FR	FRA2	16257	48.5078	-4.06833	-1437548	20171107051500	http://defencenews.in/article/Navy-Chief-Sunil-Lanba-in-France,-to-hold-talks-with-top-military-brass-444371
704535247	20161107	201611	2016	2016.8411	FRAGOV	FRANCE	FRA					GOV			FRA	FRENCH	FRA								1	057	057	05	1	8.0	1	1	1	1.46341463414634	4	Landivisiau, Bretagne, France	FR	FRA2	16257	48.5078	-4.06833	-1437548	4	Landivisiau, Bretagne, France	FR	FRA2	16257	48.5078	-4.06833	-1437548	4	Varuna, India (general), India	IN	IN00	70262	25.35	83.05	-2114244	20171107051500	http://defencenews.in/article/Navy-Chief-Sunil-Lanba-in-France,-to-hold-talks-with-top-military-brass-444371
704535248	20161107	201611	2016	2016.8411	FRAGOV	FRANCE	FRA					GOV			FRA	FRENCH	FRA								1	057	057	05	1	8.0	1	1	1	1.46341463414634	4	Varuna, India (general), India	IN	IN00	70262	25.35	83.05	-2114244	4	Landivisiau, Bretagne, France	FR	FRA2	16257	48.5078	-4.06833	-1437548	4	Landivisiau, Bretagne, France	FR	FRA2	16257	48.5078	-4.06833	-1437548	20171107051500	http://defencenews.in/article/Navy-Chief-Sunil-Lanba-in-France,-to-hold-talks-with-top-military-brass-444371
704535249	20161107	201611	2016	2016.8411	FRAGOV	FRENCH	FRA					GOV			MIL	FIGHTER JET						MIL			1	057	057	05	1	8.0	3	1	3	1.46341463414634	4	Landivisiau, Bretagne, France	FR	FRA2	16257	48.5078	-4.06833	-1437548	4	Landivisiau, Bretagne, France	FR	FRA2	16257	48.5078	-4.06833	-1437548	4	Varuna, India (general), India	IN	IN00	70262	25.35	83.05	-2114244	20171107051500	http://defencenews.in/article/Navy-Chief-Sunil-Lanba-in-France,-to-hold-talks-with-top-military-brass-444371
704535250	20161107	201611	2016	2016.8411	GOV	MAYOR						GOV													1	050	050	05	1	3.5	6	1	6	-0.45146726862303	3	Freeport, Texas, United States	US	USTX	TX039	28.9541	-95.3597	1357720	0								3	Freeport, Texas, United States	US	USTX	TX039	28.9541	-95.3597	1357720	20171107051500	http://thefacts.com/article_d7391a29-b418-5f60-b883-c44e88e4ffd9.html
704535251	20161107	201611	2016	2016.8411	GOV	MAYOR						GOV			USA	UNITED STATES	USA								1	050	050	05	1	3.5	2	1	2	-0.45146726862303	3	Freeport, Texas, United States	US	USTX	TX039	28.9541	-95.3597	1357720	3	Freeport, Texas, United States	US	USTX	TX039	28.9541	-95.3597	1357720	3	Freeport, Texas, United States	US	USTX	TX039	28.9541	-95.3597	1357720	20171107051500	http://thefacts.com/article_d7391a29-b418-5f60-b883-c44e88e4ffd9.html
704535252	20161107	201611	2016	2016.8411	JUD	MAGISTRATE						JUD			zul	ZULU			zul						1	173	173	17	4	-5.0	10	1	10	-10.7784431137725	0								0								0								20171107051500	http://www.thezimbabwedaily.com/news/163255-former-ranger-sentenced-to-nine-years-for-possession-of-elephant-tusks.html
704535253	20161107	201611	2016	2016.8411	MIL	FIGHTER JET						MIL			FRAGOV	FRENCH	FRA					GOV			1	057	057	05	1	8.0	3	1	3	1.46341463414634	4	Landivisiau, Bretagne, France	FR	FRA2	16257	48.5078	-4.06833	-1437548	4	Landivisiau, Bretagne, France	FR	FRA2	16257	48.5078	-4.06833	-1437548	4	Varuna, India (general), India	IN	IN00	70262	25.35	83.05	-2114244	20171107051500	http://defencenews.in/article/Navy-Chief-Sunil-Lanba-in-France,-to-hold-talks-with-top-military-brass-444371
704535254	20161107	201611	2016	2016.8411	USA	UNITED STATES	USA								GOV	MAYOR						GOV			1	050	050	05	1	3.5	2	1	2	-0.45146726862303	3	Freeport, Texas, United States	US	USTX	TX039	28.9541	-95.3597	1357720	3	Freeport, Texas, United States	US	USTX	TX039	28.9541	-95.3597	1357720	3	Freeport, Texas, United States	US	USTX	TX039	28.9541	-95.3597	1357720	20171107051500	http://thefacts.com/article_d7391a29-b418-5f60-b883-c44e88e4ffd9.html
704535255	20161107	201611	2016	2016.8411	USAGOV	UNITED STATES	USA					GOV													1	050	050	05	1	3.5	2	1	2	-0.45146726862303	3	Freeport, Texas, United States	US	USTX	TX039	28.9541	-95.3597	1357720	0								3	Freeport, Texas, United States	US	USTX	TX039	28.9541	-95.3597	1357720	20171107051500	http://thefacts.com/article_d7391a29-b418-5f60-b883-c44e88e4ffd9.html
704535256	20171008	201710	2017	2017.7616	CYM	CAYMAN ISLAND	CYM																		1	051	051	05	1	3.4	8	1	8	0.89887640449438	4	Cayman, , Cayman Islands	CJ	CJ00		19.5	-80.6667	-1187406	0								4	Cayman, , Cayman Islands	CJ	CJ00		19.5	-80.6667	-1187406	20171107051500	http://www.ieyenews.com/wordpress/cayman-pharmacy-group-cayman-islands-healthcare-conference/
704535257	20171008	201710	2017	2017.7616	IRN	IRAN	IRN								USAGOV	OBAMA	USA					GOV			1	045	045	04	1	5.0	8	1	8	-8.203125	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171107051500	http://english.alarabiya.net/en/News/middle-east/2017/11/07/Donald-Trump-extends-36-year-state-of-emergency-with-Iran.html
704535258	20171008	201710	2017	2017.7616	IRN	IRAN	IRN								USAGOV	OBAMA	USA					GOV			1	045	045	04	1	5.0	2	1	2	-8.203125	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Yemen	YM	YM		15.5	47.5	YM	20171107051500	http://english.alarabiya.net/en/News/middle-east/2017/11/07/Donald-Trump-extends-36-year-state-of-emergency-with-Iran.html
704535259	20171008	201710	2017	2017.7616	POL	WARSAW	POL								USAMED	REUTERS	USA					MED			1	141	141	14	3	-6.5	6	1	6	-2.14285714285715	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20171107051500	http://www.businessinsider.com/r-march-in-poland-mourns-man-who-set-himself-on-fire-in-anti-government-protest-2017-11
704535260	20171008	201710	2017	2017.7616	POL	WARSAW	POL								USAMED	REUTERS	USA					MED			1	141	141	14	3	-6.5	2	1	2	-2.14285714285715	4	Niepolomice, Malopolskie, Poland	PL	PL77	24416	50.0316	20.2177	-518285	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20171107051500	http://www.businessinsider.com/r-march-in-poland-mourns-man-who-set-himself-on-fire-in-anti-government-protest-2017-11
704535261	20171008	201710	2017	2017.7616	POL	WARSAW	POL								USAMED	REUTERS	USA					MED			1	141	141	14	3	-6.5	2	1	2	-2.14285714285715	4	Niepolomice, Malopolskie, Poland	PL	PL77	24416	50.0316	20.2177	-518285	4	Niepolomice, Malopolskie, Poland	PL	PL77	24416	50.0316	20.2177	-518285	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20171107051500	http://www.businessinsider.com/r-march-in-poland-mourns-man-who-set-himself-on-fire-in-anti-government-protest-2017-11
704535262	20171008	201710	2017	2017.7616	USA	UNITED STATES	USA																		0	020	020	02	1	3.0	2	1	2	-1.86480186480187	3	Boulder, Colorado, United States	US	USCO	CO013	40.015	-105.271	178680	0								3	Boulder, Colorado, United States	US	USCO	CO013	40.015	-105.271	178680	20171107051500	http://www.dailycamera.com/cu-news/ci_31433448/cu-honor-code-council
704535263	20171008	201710	2017	2017.7616	USA	UNITED STATES	USA																		1	193	193	19	4	-10.0	2	1	2	-18.5714285714286	3	Baltimore, Maryland, United States	US	USMD	MD510	39.2904	-76.6122	597040	0								3	Edgewood, Maryland, United States	US	USMD	MD021	39.4595	-77.4742	584256	20171107051500	http://foxbaltimore.com/news/local/another-victim-in-edgewood-workplace-shooting-released-from-hospital
704535264	20171031	201710	2017	2017.8247	AFGUAF	AFGHANISTAN	AFG					UAF			AFG	AFGHANISTAN	AFG								1	084	084	08	2	7.0	2	1	2	-4.81171548117155	4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	20171107051500	http://indianexpress.com/article/india/jammu-and-kashmir-masood-azhar-pulwama-encounter-militants-4926199/
704535265	20171031	201710	2017	2017.8247	AFGUAF	AFGHANISTAN	AFG					UAF			AFG	AFGHANISTAN	AFG								1	084	084	08	2	7.0	2	1	2	-4.81171548117155	4	Kashmiri, Paktia, Afghanistan	AF	AF36	99906	33.6392	69.4987	10608781	4	Kashmiri, Paktia, Afghanistan	AF	AF36	99906	33.6392	69.4987	10608781	4	Kashmiri, Paktia, Afghanistan	AF	AF36	99906	33.6392	69.4987	10608781	20171107051500	http://indianexpress.com/article/india/jammu-and-kashmir-masood-azhar-pulwama-encounter-militants-4926199/
704535266	20171031	201710	2017	2017.8247	ARGGOV	ARGENTINA	ARG					GOV			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	6	1	6	-6.12244897959184	1	Argentina	AR	AR		-34	-64	AR	1	Argentina	AR	AR		-34	-64	AR	1	Argentina	AR	AR		-34	-64	AR	20171107051500	https://newyork.cbslocal.com/2017/11/06/argentina-president-bike-path-attack/
704535267	20171031	201710	2017	2017.8247	ARGGOV	ARGENTINA	ARG					GOV			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	2	1	2	-6.12244897959184	2	New York, United States	US	USNY		42.1497	-74.9384	NY	1	Argentina	AR	AR		-34	-64	AR	1	Argentina	AR	AR		-34	-64	AR	20171107051500	https://newyork.cbslocal.com/2017/11/06/argentina-president-bike-path-attack/
704535268	20171031	201710	2017	2017.8247	EGY	EGYPT	EGY								LBN	LEBANON	LBN								0	043	043	04	1	2.8	8	1	8	-2.8587764436821	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	20171107051500	http://dagblog.com/comment/244887
704535269	20171031	201710	2017	2017.8247	EGY	EGYPT	EGY								LBN	LEBANON	LBN								0	043	043	04	1	2.8	8	1	8	-2.8587764436821	1	Egypt	EG	EG		27	30	EG	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	1	Israel	IS	IS		31.5	34.75	IS	20171107051500	http://dagblog.com/comment/244887
704535270	20171031	201710	2017	2017.8247	EGY	EGYPT	EGY								SAU	SAUDI	SAU								0	042	042	04	1	1.9	8	1	8	-2.8587764436821	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	1	Lebanon	LE	LE		33.833333	35.833333	LE	20171107051500	http://dagblog.com/comment/244887
704535271	20171031	201710	2017	2017.8247	ISR	ISRAEL	ISR								LBN	LEBANON	LBN								0	043	043	04	1	2.8	8	1	8	-2.8587764436821	1	Israel	IS	IS		31.5	34.75	IS	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	1	Israel	IS	IS		31.5	34.75	IS	20171107051500	http://dagblog.com/comment/244887
704535272	20171031	201710	2017	2017.8247	ISR	ISRAEL	ISR								LBN	LEBANON	LBN								0	043	043	04	1	2.8	8	1	8	-2.8587764436821	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	20171107051500	http://dagblog.com/comment/244887
704535273	20171031	201710	2017	2017.8247	ISR	ISRAEL	ISR								SAU	SAUDI	SAU								0	042	042	04	1	1.9	8	1	8	-2.8587764436821	1	Lebanon	LE	LE		33.833333	35.833333	LE	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	1	Lebanon	LE	LE		33.833333	35.833333	LE	20171107051500	http://dagblog.com/comment/244887
704535274	20171031	201710	2017	2017.8247	JOR	JORDAN	JOR								LBN	LEBANON	LBN								0	043	043	04	1	2.8	8	1	8	-2.8587764436821	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	20171107051500	http://dagblog.com/comment/244887
704535275	20171031	201710	2017	2017.8247	JOR	JORDAN	JOR								LBN	LEBANON	LBN								0	043	043	04	1	2.8	8	1	8	-2.8587764436821	1	Jordan	JO	JO		31	36	JO	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	1	Israel	IS	IS		31.5	34.75	IS	20171107051500	http://dagblog.com/comment/244887
704535276	20171031	201710	2017	2017.8247	JOR	JORDAN	JOR								SAU	SAUDI	SAU								0	042	042	04	1	1.9	8	1	8	-2.8587764436821	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	1	Lebanon	LE	LE		33.833333	35.833333	LE	20171107051500	http://dagblog.com/comment/244887
704535277	20171031	201710	2017	2017.8247	LBN	LEBANON	LBN								EGY	EGYPT	EGY								0	042	042	04	1	1.9	8	1	8	-2.8587764436821	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	1	Egypt	EG	EG		27	30	EG	1	Israel	IS	IS		31.5	34.75	IS	20171107051500	http://dagblog.com/comment/244887
704535278	20171031	201710	2017	2017.8247	LBN	LEBANON	LBN								EGY	EGYPT	EGY								0	042	042	04	1	1.9	8	1	8	-2.8587764436821	1	Lebanon	LE	LE		33.833333	35.833333	LE	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Lebanon	LE	LE		33.833333	35.833333	LE	20171107051500	http://dagblog.com/comment/244887
704535279	20171031	201710	2017	2017.8247	LBN	LEBANON	LBN								ISR	ISRAEL	ISR								0	042	042	04	1	1.9	8	1	8	-2.8587764436821	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20171107051500	http://dagblog.com/comment/244887
704535280	20171031	201710	2017	2017.8247	LBN	LEBANON	LBN								ISR	ISRAEL	ISR								0	042	042	04	1	1.9	8	1	8	-2.8587764436821	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	20171107051500	http://dagblog.com/comment/244887
704535281	20171031	201710	2017	2017.8247	LBN	LEBANON	LBN								JOR	JORDAN	JOR								0	042	042	04	1	1.9	8	1	8	-2.8587764436821	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	1	Jordan	JO	JO		31	36	JO	1	Israel	IS	IS		31.5	34.75	IS	20171107051500	http://dagblog.com/comment/244887
704535282	20171031	201710	2017	2017.8247	LBN	LEBANON	LBN								JOR	JORDAN	JOR								0	042	042	04	1	1.9	8	1	8	-2.8587764436821	1	Lebanon	LE	LE		33.833333	35.833333	LE	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Lebanon	LE	LE		33.833333	35.833333	LE	20171107051500	http://dagblog.com/comment/244887
704535283	20171031	201710	2017	2017.8247	LEGJUD	SENATE						LEG	JUD		LEG	SENATE						LEG			0	020	020	02	1	3.0	2	1	2	-0.65963060686016	3	First Baptist Church, Texas, United States	US	USTX	TX167	29.3941	-94.9155	1385009	3	First Baptist Church, Texas, United States	US	USTX		29.3941	-94.9155	1385009	1	Nicaragua	NU	NU		13	-85	NU	20171107051500	http://www.nbcmontana.com/news/politics/dhs-ends-protections-for-thousands-of-central-americans/652703012
704535284	20171031	201710	2017	2017.8247	LEGJUD	SENATE						LEG	JUD		LEG	SENATE						LEG			0	020	020	02	1	3.0	6	1	6	-0.65963060686016	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	3	First Baptist Church, Texas, United States	US	USTX		29.3941	-94.9155	1385009	20171107051500	http://www.nbcmontana.com/news/politics/dhs-ends-protections-for-thousands-of-central-americans/652703012
704535285	20171031	201710	2017	2017.8247	LEGJUD	SENATE						LEG	JUD		LEG	SENATE						LEG			0	020	020	02	1	3.0	2	1	2	-0.65963060686016	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	1	Nicaragua	NU	NU		13	-85	NU	20171107051500	http://www.nbcmontana.com/news/politics/dhs-ends-protections-for-thousands-of-central-americans/652703012
704535286	20171031	201710	2017	2017.8247	OPP	HUMAN RIGHTS ACTIVIST						OPP			ZWEGOV	ROBERT MUGABE	ZWE					GOV			1	084	084	08	2	7.0	10	1	10	-5.42372881355932	1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	20171107051500	http://www.thezimbabwedaily.com/news/163275-activist-releases-protest-album-against-mugabe.html
704535287	20171031	201710	2017	2017.8247	SAU	SAUDI	SAU								EGY	EGYPT	EGY								0	043	043	04	1	2.8	8	1	8	-2.8587764436821	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Lebanon	LE	LE		33.833333	35.833333	LE	20171107051500	http://dagblog.com/comment/244887
704535288	20171031	201710	2017	2017.8247	SAU	SAUDI	SAU								ISR	ISRAEL	ISR								0	043	043	04	1	2.8	8	1	8	-2.8587764436821	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	20171107051500	http://dagblog.com/comment/244887
704535289	20171031	201710	2017	2017.8247	SAU	SAUDI	SAU								JOR	JORDAN	JOR								0	043	043	04	1	2.8	8	1	8	-2.8587764436821	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Lebanon	LE	LE		33.833333	35.833333	LE	20171107051500	http://dagblog.com/comment/244887
704535290	20171031	201710	2017	2017.8247	USA	UNITED STATES	USA																		1	020	020	02	1	3.0	4	1	4	-1.68195718654434	3	Rockdale, Texas, United States	US	USTX	TX331	30.6555	-97.0014	1366723	0								3	Rockdale, Texas, United States	US	USTX	TX331	30.6555	-97.0014	1366723	20171107051500	http://kxan.com/2017/11/06/i-want-our-water-fixed-rockdale-residents-push-city-to-fix-red-water/
704535291	20171031	201710	2017	2017.8247	kasUAF	KASHMIRI			kas			UAF			kas	KASHMIRI			kas						1	084	084	08	2	7.0	1	1	1	-4.81171548117155	4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	20171107051500	http://indianexpress.com/article/india/jammu-and-kashmir-masood-azhar-pulwama-encounter-militants-4926199/
704535292	20171106	201711	2017	2017.8384	AUS	MELBOURNE	AUS																		1	043	043	04	1	2.8	2	1	2	0	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	0								4	Ferguson Park, South Australia, Australia	AS	AS05	5262	-34.9307	138.672	11350844	20171107051500	https://www.cqnews.com.au/news/boss-happy-with-day-in-gladstones-own-melbourne-cu/3259255/
