704797247	20161107	201611	2016	2016.8411	USAEDU	WISCONSIN	USA					EDU			USA	UNITED STATES	USA								1	090	090	09	2	-2.0	2	1	2	-0.53475935828877	3	Henry Mall, Wisconsin, United States	US	USWI	WI025	43.0742	-89.4104	1842453	3	Henry Mall, Wisconsin, United States	US	USWI		43.0742	-89.4104	1842453	3	Henry Mall, Wisconsin, United States	US	USWI		43.0742	-89.4104	1842453	20171107231500	http://isthmus.com/events/forward-wisconsin-idea-cow-spas/?occ_dtstart=2017-11-07T19:00
704797248	20161107	201611	2016	2016.8411	USAGOV	CALIFORNIA	USA					GOV													0	073	073	07	2	7.4	2	1	2	-3.81231671554252	3	San Luis Obispo County, California, United States	US	USCA	CA079	35.3666	-120.534	277304	0								3	San Luis Obispo County, California, United States	US	USCA		35.3666	-120.534	277304	20171107231500	http://www.kcra.com/article/protected-sea-otter-found-shot-dead-in-california-bay/13446875
704797249	20161107	201611	2016	2016.8411	USAGOV	UNITED STATES	USA					GOV			USA	UNITED STATES	USA								0	073	073	07	2	7.4	4	1	4	-3.81231671554252	3	San Luis Obispo County, California, United States	US	USCA	CA079	35.3666	-120.534	277304	3	San Luis Obispo County, California, United States	US	USCA		35.3666	-120.534	277304	3	San Luis Obispo County, California, United States	US	USCA		35.3666	-120.534	277304	20171107231500	http://www.kcra.com/article/protected-sea-otter-found-shot-dead-in-california-bay/13446875
704797250	20161107	201611	2016	2016.8411	chm	MARI			chm						USAGOV	OBAMA	USA					GOV			1	036	036	03	1	4.0	10	1	10	-0.925925925925924	0								0								0								20171107231500	http://www.9and10news.com/2017/11/07/cmu-offers-little-miss-flint-4-year-scholarship/
704797251	20171008	201710	2017	2017.7616											JUD	FEDERAL COURT						JUD			1	020	020	02	1	3.0	5	1	5	-4.56026058631922	0								4	Brantford, Ontario, Canada	CA	CA08	12642	43.1333	-80.2667	-561588	4	Brantford, Ontario, Canada	CA	CA08	12642	43.1333	-80.2667	-561588	20171107231500	https://www.brantnews.com/news-story/7868506-lawsuit-faults-spy-agency-s-tone-at-the-top-/
704797252	20171008	201710	2017	2017.7616											LEG	CONGRESS						LEG			1	0841	084	08	2	7.0	5	1	5	-3.27868852459016	0								4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171107231500	https://www.yahoo.com/news/kerry-urges-congress-avoid-gigantic-mistake-iran-deal-141400410.html
704797253	20171008	201710	2017	2017.7616	GOV	PRESIDENT						GOV			LEG	CONGRESS						LEG			1	0841	084	08	2	7.0	4	1	4	-3.27868852459016	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171107231500	https://www.yahoo.com/news/kerry-urges-congress-avoid-gigantic-mistake-iran-deal-141400410.html
704797254	20171008	201710	2017	2017.7616	IRNGOV	IRAN	IRN					GOV			LEG	CONGRESS						LEG			1	0841	084	08	2	7.0	1	1	1	-3.27868852459016	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171107231500	https://www.yahoo.com/news/kerry-urges-congress-avoid-gigantic-mistake-iran-deal-141400410.html
704797255	20171008	201710	2017	2017.7616	ISRGOV	ISRAEL	ISR					GOV			SAUGOV	SAUDI ARABIA	SAU					GOV			1	046	046	04	1	7.0	2	1	2	-1.5625	1	Israel	IS	IS		31.5	34.75	IS	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171107231500	http://english.ahram.org.eg/NewsContent/2/8/281142/World/Region/Saudi-king-hosts-Abbas-after-Palestinian-accord.aspx
704797256	20171008	201710	2017	2017.7616	ISRGOV	ISRAEL	ISR					GOV			SAUGOV	SAUDI ARABIA	SAU					GOV			1	046	046	04	1	7.0	2	1	2	-1.5625	1	Israel	IS	IS		31.5	34.75	IS	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	1	Israel	IS	IS		31.5	34.75	IS	20171107231500	http://english.ahram.org.eg/NewsContent/2/8/281142/World/Region/Saudi-king-hosts-Abbas-after-Palestinian-accord.aspx
704797257	20171008	201710	2017	2017.7616	PSE	PALESTINIAN	PSE								SAU	SAUDI	SAU								1	046	046	04	1	7.0	1	1	1	-1.5625	1	Israel	IS	IS		31.5	34.75	IS	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171107231500	http://english.ahram.org.eg/NewsContent/2/8/281142/World/Region/Saudi-king-hosts-Abbas-after-Palestinian-accord.aspx
704797258	20171008	201710	2017	2017.7616	PSE	PALESTINIAN	PSE								SAU	SAUDI	SAU								1	046	046	04	1	7.0	1	1	1	-1.5625	1	Israel	IS	IS		31.5	34.75	IS	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	20171107231500	http://english.ahram.org.eg/NewsContent/2/8/281142/World/Region/Saudi-king-hosts-Abbas-after-Palestinian-accord.aspx
704797259	20171008	201710	2017	2017.7616	PSEGOV	PALESTINIAN	PSE					GOV			SAUGOV	SAUDI	SAU					GOV			1	046	046	04	1	7.0	2	1	2	-1.5625	1	Israel	IS	IS		31.5	34.75	IS	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171107231500	http://english.ahram.org.eg/NewsContent/2/8/281142/World/Region/Saudi-king-hosts-Abbas-after-Palestinian-accord.aspx
704797260	20171008	201710	2017	2017.7616	SYR	SYRIAN	SYR								FRA	PARIS	FRA								0	057	057	05	1	8.0	7	1	7	-2.69607843137255	1	Nicaragua	NU	NU		13	-85	NU	1	Nicaragua	NU	NU		13	-85	NU	1	Nicaragua	NU	NU		13	-85	NU	20171107231500	https://boingboing.net/2017/11/07/u-s-sits-all-alone-as-syria-b.html
704797261	20171008	201710	2017	2017.7616	SYRLEG	DAMASCUS	SYR					LEG			SYR	SYRIA	SYR								0	057	057	05	1	8.0	3	1	3	-2.69607843137255	1	Nicaragua	NU	NU		13	-85	NU	1	Nicaragua	NU	NU		13	-85	NU	1	Nicaragua	NU	NU		13	-85	NU	20171107231500	https://boingboing.net/2017/11/07/u-s-sits-all-alone-as-syria-b.html
704797262	20171008	201710	2017	2017.7616	USA	UNITED STATES	USA																		0	193	193	19	4	-10.0	2	1	2	-9.69387755102037	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	0								2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	20171107231500	http://www.rollingstone.com/culture/news/shootings-yet-another-reason-to-take-domestic-abuse-seriously-w511140
704797263	20171031	201710	2017	2017.8247											MIL	MILITARY						MIL			1	043	043	04	1	2.8	2	1	2	1.44927536231884	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	3	Fort Hood, Texas, United States	US	USTX		31.2548	-97.7091	2512199	20171107231500	https://undertheradar.military.com/2017/11/honoring-army-1st-cav-heroes-long-road-home/
704797264	20171031	201710	2017	2017.8247	BUS	BUSINESS						BUS			MNCUSA	DISNEY	USA					MNC			1	043	043	04	1	2.8	8	1	8	-5.4945054945055	3	Anaheim, California, United States	US	USCA	CA059	33.8353	-117.915	1652663	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20171107231500	http://www.rttnews.com/2833399/disney-at-war-with-movie-critics.aspx
704797265	20171031	201710	2017	2017.8247	BUS	BUSINESS						BUS			MNCUSA	DISNEY	USA					MNC			1	043	043	04	1	2.8	2	1	2	-5.70719602977667	3	Los Angeles, California, United States	US	USCA	CA037	34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20171107231500	http://www.finanznachrichten.de/nachrichten-2017-11/42172852-disney-at-war-with-movie-critics-020.htm
704797266	20171031	201710	2017	2017.8247	BUS	BUSINESS						BUS			MNCUSA	DISNEY	USA					MNC			1	043	043	04	1	2.8	1	1	1	-5.70719602977667	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20171107231500	http://www.finanznachrichten.de/nachrichten-2017-11/42172852-disney-at-war-with-movie-critics-020.htm
704797267	20171031	201710	2017	2017.8247	BUS	BUSINESS						BUS			MNCUSA	DISNEY	USA					MNC			1	043	043	04	1	2.8	4	1	4	-5.70719602977667	2	New York, United States	US	USNY		42.1497	-74.9384	NY	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20171107231500	http://www.finanznachrichten.de/nachrichten-2017-11/42172852-disney-at-war-with-movie-critics-020.htm
704797268	20171031	201710	2017	2017.8247	BUS	BUSINESS						BUS			MNCUSA	DISNEY	USA					MNC			1	172	172	17	4	-5.0	8	1	8	-5.4945054945055	3	Anaheim, California, United States	US	USCA	CA059	33.8353	-117.915	1652663	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20171107231500	http://www.rttnews.com/2833399/disney-at-war-with-movie-critics.aspx
704797269	20171031	201710	2017	2017.8247	BUS	BUSINESS						BUS			MNCUSA	DISNEY	USA					MNC			1	172	172	17	4	-5.0	2	1	2	-5.70719602977667	3	Los Angeles, California, United States	US	USCA	CA037	34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20171107231500	http://www.finanznachrichten.de/nachrichten-2017-11/42172852-disney-at-war-with-movie-critics-020.htm
704797270	20171031	201710	2017	2017.8247	BUS	BUSINESS						BUS			MNCUSA	DISNEY	USA					MNC			1	172	172	17	4	-5.0	4	1	4	-5.70719602977667	2	New York, United States	US	USNY		42.1497	-74.9384	NY	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20171107231500	http://www.finanznachrichten.de/nachrichten-2017-11/42172852-disney-at-war-with-movie-critics-020.htm
704797271	20171031	201710	2017	2017.8247	BUS	BUSINESS						BUS			USA	UNITED STATES	USA								1	043	043	04	1	2.8	2	1	2	-5.4945054945055	3	Anaheim, California, United States	US	USCA	CA059	33.8353	-117.915	1652663	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20171107231500	http://www.rttnews.com/2833399/disney-at-war-with-movie-critics.aspx
704797272	20171031	201710	2017	2017.8247	BUS	BUSINESS						BUS			USA	UNITED STATES	USA								1	043	043	04	1	2.8	1	1	1	-5.70719602977667	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20171107231500	http://www.finanznachrichten.de/nachrichten-2017-11/42172852-disney-at-war-with-movie-critics-020.htm
704797273	20171031	201710	2017	2017.8247	BUS	BUSINESS						BUS			USA	UNITED STATES	USA								1	043	043	04	1	2.8	2	1	2	-5.70719602977667	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20171107231500	http://www.finanznachrichten.de/nachrichten-2017-11/42172852-disney-at-war-with-movie-critics-020.htm
704797274	20171031	201710	2017	2017.8247	BUS	BUSINESS						BUS			USA	UNITED STATES	USA								1	172	172	17	4	-5.0	1	1	1	-5.70719602977667	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20171107231500	http://www.finanznachrichten.de/nachrichten-2017-11/42172852-disney-at-war-with-movie-critics-020.htm
704797275	20171031	201710	2017	2017.8247	BUS	BUSINESS						BUS			USA	UNITED STATES	USA								1	172	172	17	4	-5.0	1	1	1	-5.70719602977667	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20171107231500	http://www.finanznachrichten.de/nachrichten-2017-11/42172852-disney-at-war-with-movie-critics-020.htm
704797276	20171031	201710	2017	2017.8247	GOV	POLITBURO						GOV			GOVPTY	RULING PARTY						GOV			1	036	036	03	1	4.0	6	1	6	2.74841437632135	4	Masvingo, Masvingo, Zimbabwe	ZI	ZI08	40197	-20.0637	30.8277	-2315856	4	Masvingo, Masvingo, Zimbabwe	ZI	ZI08	40197	-20.0637	30.8277	-2315856	4	Masvingo, Masvingo, Zimbabwe	ZI	ZI08	40197	-20.0637	30.8277	-2315856	20171107231500	https://www.msn.com/en-za/news/other/zimbabwe-turmoil-now-emmerson-mnangagwas-allies-face-expulsion-from-zanu-pf/ar-BBEHAqM
704797277	20171031	201710	2017	2017.8247	GOV	POLITBURO						GOV			GOVPTY	RULING PARTY						GOV			1	036	036	03	1	4.0	4	1	4	2.74841437632135	4	Mhlanga, Matabeleland South, Zimbabwe	ZI	ZI07	6329	-20.7312	27.944	-2322980	4	Mhlanga, Matabeleland South, Zimbabwe	ZI	ZI07	6329	-20.7312	27.944	-2322980	4	Mhlanga, Matabeleland South, Zimbabwe	ZI	ZI07	6329	-20.7312	27.944	-2322980	20171107231500	https://www.msn.com/en-za/news/other/zimbabwe-turmoil-now-emmerson-mnangagwas-allies-face-expulsion-from-zanu-pf/ar-BBEHAqM
704797278	20171031	201710	2017	2017.8247	GOVPTY	RULING PARTY						GOV			GOV	POLITBURO						GOV			1	036	036	03	1	4.0	10	1	10	2.74841437632135	4	Mhlanga, Matabeleland South, Zimbabwe	ZI	ZI07	6329	-20.7312	27.944	-2322980	4	Mhlanga, Matabeleland South, Zimbabwe	ZI	ZI07	6329	-20.7312	27.944	-2322980	4	Mhlanga, Matabeleland South, Zimbabwe	ZI	ZI07	6329	-20.7312	27.944	-2322980	20171107231500	https://www.msn.com/en-za/news/other/zimbabwe-turmoil-now-emmerson-mnangagwas-allies-face-expulsion-from-zanu-pf/ar-BBEHAqM
704797279	20171031	201710	2017	2017.8247	ISR	ISRAEL	ISR																		1	051	051	05	1	3.4	6	1	6	-0.796812749003981	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171107231500	http://www.dailyadvertiser.com.au/story/5036019/beersheba-victory-nothing-to-celebrate/?cs=5749
704797280	20171031	201710	2017	2017.8247	JUD	ATTORNEY						JUD													1	090	090	09	2	-2.0	1	1	1	-5.42299349240781	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20171107231500	http://people.com/movies/harvey-weinstein-manhattan-da-seeking-to-indict-movie-mogul-next-week/
704797281	20171031	201710	2017	2017.8247	MIL	MILITARY						MIL													1	042	042	04	1	1.9	2	1	2	1.44927536231884	2	Texas, United States	US	USTX		31.106	-97.6475	TX	0								3	Fort Hood, Texas, United States	US	USTX		31.2548	-97.7091	2512199	20171107231500	https://undertheradar.military.com/2017/11/honoring-army-1st-cav-heroes-long-road-home/
704797282	20171031	201710	2017	2017.8247	MIL	MILITARY						MIL			USA	UNITED STATES	USA								1	042	042	04	1	1.9	2	1	2	1.44927536231884	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171107231500	https://undertheradar.military.com/2017/11/honoring-army-1st-cav-heroes-long-road-home/
704797283	20171031	201710	2017	2017.8247	MIL	MILITARY						MIL			USA	UNITED STATES	USA								1	042	042	04	1	1.9	4	1	4	1.44927536231884	2	Texas, United States	US	USTX		31.106	-97.6475	TX	3	Fort Hood, Texas, United States	US	USTX		31.2548	-97.7091	2512199	3	Fort Hood, Texas, United States	US	USTX		31.2548	-97.7091	2512199	20171107231500	https://undertheradar.military.com/2017/11/honoring-army-1st-cav-heroes-long-road-home/
704797284	20171031	201710	2017	2017.8247	MIL	MILITARY						MIL			USA	UNITED STATES	USA								1	042	042	04	1	1.9	2	1	2	1.44927536231884	2	Texas, United States	US	USTX		31.106	-97.6475	TX	3	Fort Hood, Texas, United States	US	USTX		31.2548	-97.7091	2512199	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171107231500	https://undertheradar.military.com/2017/11/honoring-army-1st-cav-heroes-long-road-home/
704797285	20171031	201710	2017	2017.8247	MNCUSA	DISNEY	USA					MNC			BUS	BUSINESS						BUS			1	042	042	04	1	1.9	8	1	8	-5.4945054945055	3	Los Angeles, California, United States	US	USCA	CA037	34.0522	-118.244	1662328	3	Anaheim, California, United States	US	USCA	CA059	33.8353	-117.915	1652663	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20171107231500	http://www.rttnews.com/2833399/disney-at-war-with-movie-critics.aspx
704797286	20171031	201710	2017	2017.8247	MNCUSA	DISNEY	USA					MNC			BUS	BUSINESS						BUS			1	042	042	04	1	1.9	2	1	2	-5.70719602977667	3	Los Angeles, California, United States	US	USCA	CA037	34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20171107231500	http://www.finanznachrichten.de/nachrichten-2017-11/42172852-disney-at-war-with-movie-critics-020.htm
704797287	20171031	201710	2017	2017.8247	MNCUSA	DISNEY	USA					MNC			BUS	BUSINESS						BUS			1	042	042	04	1	1.9	4	1	4	-5.70719602977667	3	Los Angeles, California, United States	US	USCA	CA037	34.0522	-118.244	1662328	2	New York, United States	US	USNY		42.1497	-74.9384	NY	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20171107231500	http://www.finanznachrichten.de/nachrichten-2017-11/42172852-disney-at-war-with-movie-critics-020.htm
704797288	20171031	201710	2017	2017.8247	MNCUSA	DISNEY	USA					MNC			BUS	BUSINESS						BUS			1	042	042	04	1	1.9	1	1	1	-5.70719602977667	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20171107231500	http://www.finanznachrichten.de/nachrichten-2017-11/42172852-disney-at-war-with-movie-critics-020.htm
704797289	20171031	201710	2017	2017.8247	OPP	ACTIVIST						OPP													1	114	114	11	3	-2.0	6	1	6	-2.94599018003274	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20171107231500	http://newsok.com/the-latest-house-approves-sex-harassment-prohibition/article/feed/1498681
704797290	20171031	201710	2017	2017.8247	USA	UNITED STATES	USA								BUS	BUSINESS						BUS			1	042	042	04	1	1.9	2	1	2	-5.4945054945055	3	Los Angeles, California, United States	US	USCA	CA037	34.0522	-118.244	1662328	3	Anaheim, California, United States	US	USCA	CA059	33.8353	-117.915	1652663	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20171107231500	http://www.rttnews.com/2833399/disney-at-war-with-movie-critics.aspx
704797291	20171031	201710	2017	2017.8247	USA	UNITED STATES	USA								BUS	BUSINESS						BUS			1	042	042	04	1	1.9	1	1	1	-5.70719602977667	3	Los Angeles, California, United States	US	USCA	CA037	34.0522	-118.244	1662328	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20171107231500	http://www.finanznachrichten.de/nachrichten-2017-11/42172852-disney-at-war-with-movie-critics-020.htm
704797292	20171031	201710	2017	2017.8247	USA	UNITED STATES	USA								BUS	BUSINESS						BUS			1	042	042	04	1	1.9	2	1	2	-5.70719602977667	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20171107231500	http://www.finanznachrichten.de/nachrichten-2017-11/42172852-disney-at-war-with-movie-critics-020.htm
704797293	20171031	201710	2017	2017.8247	USA	UNITED STATES	USA								JUD	ATTORNEY						JUD			1	090	090	09	2	-2.0	2	1	2	-5.42299349240781	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	20171107231500	http://people.com/movies/harvey-weinstein-manhattan-da-seeking-to-indict-movie-mogul-next-week/
704797294	20171031	201710	2017	2017.8247	USA	UNITED STATES	USA								JUD	ATTORNEY						JUD			1	090	090	09	2	-2.0	2	1	2	-5.42299349240781	1	United Kingdom	UK	UK		54	-4	UK	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	20171107231500	http://people.com/movies/harvey-weinstein-manhattan-da-seeking-to-indict-movie-mogul-next-week/
704797295	20171031	201710	2017	2017.8247	USA	UNITED STATES	USA								JUD	ATTORNEY						JUD			1	090	090	09	2	-2.0	2	1	2	-5.42299349240781	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171107231500	http://people.com/movies/harvey-weinstein-manhattan-da-seeking-to-indict-movie-mogul-next-week/
704797296	20171031	201710	2017	2017.8247	USA	UNITED STATES	USA								MIL	MILITARY						MIL			1	043	043	04	1	2.8	4	1	4	1.44927536231884	3	Fort Hood, Texas, United States	US	USTX	TX099	31.2548	-97.7091	2512199	2	Texas, United States	US	USTX		31.106	-97.6475	TX	3	Fort Hood, Texas, United States	US	USTX		31.2548	-97.7091	2512199	20171107231500	https://undertheradar.military.com/2017/11/honoring-army-1st-cav-heroes-long-road-home/
