705731826	20161110	201611	2016	2016.8493											CHN	CHINA	CHN								1	046	046	04	1	7.0	7	1	7	-1.76100628930817	0								4	Tiangong, Sichuan, China	CH	CH32	13003	31.5217	105.934	10341753	4	Tiangong, Sichuan, China	CH	CH32	13003	31.5217	105.934	10341753	20171110161500	http://www.skyandtelescope.com/astronomy-news/chinas-tiangong-1-set-to-reenter-in-the-coming-months/
705731827	20161110	201611	2016	2016.8493											PAK	PAKISTAN	PAK								0	190	190	19	4	-10.0	4	1	4	-7.13101160862355	0								1	Pakistan	PK	PK		30	70	PK	4	Jalandhar, Punjab, India	IN	IN23	17829	31.3256	75.5792	-2098769	20171110161500	http://www.business-standard.com/article/pti-stories/pb-police-nab-key-accused-in-target-killings-117111001424_1.html
705731828	20161110	201611	2016	2016.8493	BUS	COMPANY						BUS													1	051	051	05	1	3.4	3	1	3	4.6551724137931	4	Sandton, Gauteng, South Africa	SF	SF06	77346	-26.05	27.9667	-1281128	0								4	Sandton, Gauteng, South Africa	SF	SF06	77346	-26.05	27.9667	-1281128	20171110161500	http://www.itweb.co.za/index.php?option=com_content&view=article&id=166302:Entelect-s-Hansjee-wins-2017-IT-Personality-of-the-Year&catid=1262
705731829	20161110	201611	2016	2016.8493	CHN	CHINESE	CHN								GOV	ENVOY						GOV			0	042	042	04	1	1.9	1	1	1	5.73394495412844	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Vientiane, (LA11), Laos	LA	LA11	27147	17.9667	102.6	-2669740	20171110161500	http://vientianetimes.la/FreeContent/FreeConten_China_264.html
705731830	20161110	201611	2016	2016.8493	CHN	CHINESE	CHN								GOV	ENVOY						GOV			0	042	042	04	1	1.9	1	1	1	5.73394495412844	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Vientiane, (LA11), Laos	LA	LA11	27147	17.9667	102.6	-2669740	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171110161500	http://vientianetimes.la/FreeContent/FreeConten_China_264.html
705731831	20161110	201611	2016	2016.8493	CHNCVL	CHINA	CHN					CVL			GOV	ENVOY						GOV			0	042	042	04	1	1.9	1	1	1	5.73394495412844	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171110161500	http://vientianetimes.la/FreeContent/FreeConten_China_264.html
705731832	20161110	201611	2016	2016.8493	CHNCVL	CHINESE	CHN					CVL			GOV	ENVOY						GOV			0	042	042	04	1	1.9	2	1	2	5.73394495412844	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Vientiane, (LA11), Laos	LA	LA11	27147	17.9667	102.6	-2669740	20171110161500	http://vientianetimes.la/FreeContent/FreeConten_China_264.html
705731833	20161110	201611	2016	2016.8493	COP	POLICE						COP			USA	UNITED STATES	USA								1	112	112	11	3	-2.0	4	1	4	-17.4825174825175	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171110161500	http://wnbf.com/endicott-man-pleads-guilty-in-town-of-union-stabbing/
705731834	20161110	201611	2016	2016.8493	CVL	CITIZEN						CVL			EUR	EUROPE	EUR								0	036	036	03	1	4.0	5	1	5	-0.64683053040103	4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	20171110161500	https://www.theguardian.com/politics/2017/nov/10/brexit-axel-scheffler-gruffalo-co-creator-and-eu-illustrators-draw-for-europe
705731835	20161110	201611	2016	2016.8493	EDU	UNIVERSITY						EDU													0	013	013	01	1	0.4	10	1	10	4.40251572327044	4	University Of The Western Cape, Western Cape, South Africa	SF	SF11	77317	-33.9346	18.6299	-1300812	0								4	University Of The Western Cape, Western Cape, South Africa	SF	SF11	77317	-33.9346	18.6299	-1300812	20171110161500	https://www.iol.co.za/capeargus/news/uwc-financial-aid-campaign-raises-r17m-11946776
