704158859	20161105	201611	2016	2016.8356	AUS	AUSTRALIA	AUS								EUR	EUROPE	EUR								1	042	042	04	1	1.9	5	1	5	0.33112582781457	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171105233000	http://www.hellenicshippingnews.com/september-us-coal-exports-of-8-07-mil-mt-highest-since-march-2014-us-census/
704158860	20161105	201611	2016	2016.8356	BRA	BRAZIL	BRA								JPN	JAPAN	JPN								1	042	042	04	1	1.9	5	1	5	0.33112582781457	1	Brazil	BR	BR		-10	-55	BR	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20171105233000	http://www.hellenicshippingnews.com/september-us-coal-exports-of-8-07-mil-mt-highest-since-march-2014-us-census/
704158861	20161105	201611	2016	2016.8356	BRA	BRAZIL	BRA								JPN	JAPAN	JPN								1	043	043	04	1	2.8	5	1	5	0.33112582781457	1	Brazil	BR	BR		-10	-55	BR	1	Japan	JA	JA		36	138	JA	1	Brazil	BR	BR		-10	-55	BR	20171105233000	http://www.hellenicshippingnews.com/september-us-coal-exports-of-8-07-mil-mt-highest-since-march-2014-us-census/
704158862	20161105	201611	2016	2016.8356	CHR	CHRISTIAN				CHR															0	010	010	01	1	0.0	10	1	10	-7.43243243243243	4	Minya, Al Minya, Egypt	EG	EG10	65866	28.1099	30.7503	-290636	0								4	Minya, Al Minya, Egypt	EG	EG10	65866	28.1099	30.7503	-290636	20171105233000	http://www.aina.org/news/20171105175445.htm
704158863	20161105	201611	2016	2016.8356	EUR	EUROPE	EUR								AUS	AUSTRALIA	AUS								1	043	043	04	1	2.8	5	1	5	0.33112582781457	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171105233000	http://www.hellenicshippingnews.com/september-us-coal-exports-of-8-07-mil-mt-highest-since-march-2014-us-census/
704158864	20161105	201611	2016	2016.8356	JPN	JAPAN	JPN								BRA	BRAZIL	BRA								1	042	042	04	1	1.9	5	1	5	0.33112582781457	1	Japan	JA	JA		36	138	JA	1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20171105233000	http://www.hellenicshippingnews.com/september-us-coal-exports-of-8-07-mil-mt-highest-since-march-2014-us-census/
704158865	20171006	201710	2017	2017.7562	BUS	COMPANY						BUS			MED	MAGAZINE						MED			1	011	011	01	1	-0.1	5	1	5	0	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171105233000	http://www.whec.com/news/organizers-say-trump-led-campaign-that-blocked-bon-jovi-from-buying-bills/4659316/?cat=565
704158866	20171006	201710	2017	2017.7562	FRA	FRENCH	FRA								REL	SAINT									1	051	051	05	1	3.4	5	1	5	1.86046511627907	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171105233000	https://globalnews.ca/news/3844720/chum-welcomes-new-patients-as-hotel-dieu-partially-shuts-down/
704158867	20171006	201710	2017	2017.7562	GOV	SECRETARY OF STATE						GOV													0	110	110	11	3	-2.0	8	1	8	-3.35403726708074	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	0								4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	20171105233000	http://www.aina.org/news/20171105175137.htm
704158868	20171006	201710	2017	2017.7562	GOV	SECRETARY OF STATE						GOV			kur	KURD			kur						0	020	020	02	1	3.0	8	1	8	-3.35403726708074	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	20171105233000	http://www.aina.org/news/20171105175137.htm
