704271492	20171007	201710	2017	2017.7589	AFRLAB	AFRICA	AFR					LAB			USAMED	REUTERS	USA					MED			1	013	013	01	1	0.4	4	1	4	3.70370370370372	4	Mooinooi, North-West, South Africa	SF	SF10	77346	-25.7489	27.5556	-1262256	4	Mooinooi, North-West, South Africa	SF	SF10	77346	-25.7489	27.5556	-1262256	4	Mooinooi, North-West, South Africa	SF	SF10	77346	-25.7489	27.5556	-1262256	20171106101500	http://www.4-traders.com/LONMIN-PLC-25456807/news/Lonmin-labour-union-says-skilled-workers-could-strike-next-month-25446353/
704271493	20171007	201710	2017	2017.7589	COD	DEMOCRATIC REPUBLIC OF THE CONGO	COD								CODGOV	DEMOCRATIC REPUBLIC OF THE CONGO	COD					GOV			0	040	040	04	1	1.0	2	1	2	-7.03422053231939	4	Bukavu, Sud-Kivu, Democratic Republic Of The Congo	CG	CG12	18585	-2.50833	28.8608	-2041711	4	Bukavu, Sud-Kivu, Democratic Republic Of The Congo	CG	CG12	18585	-2.50833	28.8608	-2041711	4	Bukavu, Sud-Kivu, Democratic Republic Of The Congo	CG	CG12	18585	-2.50833	28.8608	-2041711	20171106101500	http://www.polity.org.za/article/congo-sets-presidential-election-for-december-2018-2017-11-06
704271494	20171007	201710	2017	2017.7589	COD	DEMOCRATIC REPUBLIC OF THE CONGO	COD								GOV	ENVOY						GOV			0	040	040	04	1	1.0	2	1	2	-7.03422053231939	4	Bukavu, Sud-Kivu, Democratic Republic Of The Congo	CG	CG12	18585	-2.50833	28.8608	-2041711	4	Bukavu, Sud-Kivu, Democratic Republic Of The Congo	CG	CG12	18585	-2.50833	28.8608	-2041711	4	Bukavu, Sud-Kivu, Democratic Republic Of The Congo	CG	CG12	18585	-2.50833	28.8608	-2041711	20171106101500	http://www.polity.org.za/article/congo-sets-presidential-election-for-december-2018-2017-11-06
704271495	20171007	201710	2017	2017.7589	CODGOV	DEMOCRATIC REPUBLIC OF THE CONGO	COD					GOV			COD	DEMOCRATIC REPUBLIC OF THE CONGO	COD								0	040	040	04	1	1.0	2	1	2	-7.03422053231939	4	Bukavu, Sud-Kivu, Democratic Republic Of The Congo	CG	CG12	18585	-2.50833	28.8608	-2041711	4	Bukavu, Sud-Kivu, Democratic Republic Of The Congo	CG	CG12	18585	-2.50833	28.8608	-2041711	4	Bukavu, Sud-Kivu, Democratic Republic Of The Congo	CG	CG12	18585	-2.50833	28.8608	-2041711	20171106101500	http://www.polity.org.za/article/congo-sets-presidential-election-for-december-2018-2017-11-06
704271496	20171007	201710	2017	2017.7589	CODGOV	DEMOCRATIC REPUBLIC OF THE CONGO	COD					GOV			COD	DEMOCRATIC REPUBLIC OF THE CONGO	COD								0	100	100	10	3	-5.0	2	1	2	-7.03422053231939	4	Bukavu, Sud-Kivu, Democratic Republic Of The Congo	CG	CG12	18585	-2.50833	28.8608	-2041711	4	Bukavu, Sud-Kivu, Democratic Republic Of The Congo	CG	CG12	18585	-2.50833	28.8608	-2041711	4	Bukavu, Sud-Kivu, Democratic Republic Of The Congo	CG	CG12	18585	-2.50833	28.8608	-2041711	20171106101500	http://www.polity.org.za/article/congo-sets-presidential-election-for-december-2018-2017-11-06
704271497	20171007	201710	2017	2017.7589	GOV	ENVOY						GOV													0	026	026	02	1	4.0	6	1	6	-7.03422053231939	4	Bukavu, Sud-Kivu, Democratic Republic Of The Congo	CG	CG12	18585	-2.50833	28.8608	-2041711	0								4	Bukavu, Sud-Kivu, Democratic Republic Of The Congo	CG	CG12	18585	-2.50833	28.8608	-2041711	20171106101500	http://www.polity.org.za/article/congo-sets-presidential-election-for-december-2018-2017-11-06
704271498	20171007	201710	2017	2017.7589	GOV	ENVOY						GOV			COD	DEMOCRATIC REPUBLIC OF THE CONGO	COD								0	040	040	04	1	1.0	2	1	2	-7.03422053231939	4	Bukavu, Sud-Kivu, Democratic Republic Of The Congo	CG	CG12	18585	-2.50833	28.8608	-2041711	4	Bukavu, Sud-Kivu, Democratic Republic Of The Congo	CG	CG12	18585	-2.50833	28.8608	-2041711	4	Bukavu, Sud-Kivu, Democratic Republic Of The Congo	CG	CG12	18585	-2.50833	28.8608	-2041711	20171106101500	http://www.polity.org.za/article/congo-sets-presidential-election-for-december-2018-2017-11-06
704271499	20171007	201710	2017	2017.7589	GOV	ENVOY						GOV			COD	DEMOCRATIC REPUBLIC OF THE CONGO	COD								0	100	100	10	3	-5.0	2	1	2	-7.03422053231939	4	Bukavu, Sud-Kivu, Democratic Republic Of The Congo	CG	CG12	18585	-2.50833	28.8608	-2041711	4	Bukavu, Sud-Kivu, Democratic Republic Of The Congo	CG	CG12	18585	-2.50833	28.8608	-2041711	4	Bukavu, Sud-Kivu, Democratic Republic Of The Congo	CG	CG12	18585	-2.50833	28.8608	-2041711	20171106101500	http://www.polity.org.za/article/congo-sets-presidential-election-for-december-2018-2017-11-06
704271500	20171007	201710	2017	2017.7589	GOVMED	TRANSPORT MINIST						GOV	MED												1	014	014	01	1	0.0	8	1	8	2.41935483870968	1	Netherlands	NL	NL		52.5	5.75	NL	0								1	Netherlands	NL	NL		52.5	5.75	NL	20171106101500	http://www.dutchnews.nl/news/archives/2017/11/dutch-business-leaders-ask-government-to-fund-hyperloop-testing-centre/
704271501	20171007	201710	2017	2017.7589	LAB	WORKER						LAB													1	138	138	13	3	-7.0	5	1	5	3.70370370370372	4	Mooinooi, North-West, South Africa	SF	SF10	77346	-25.7489	27.5556	-1262256	0								4	Mooinooi, North-West, South Africa	SF	SF10	77346	-25.7489	27.5556	-1262256	20171106101500	http://www.4-traders.com/LONMIN-PLC-25456807/news/Lonmin-labour-union-says-skilled-workers-could-strike-next-month-25446353/
704271502	20171007	201710	2017	2017.7589	USA	AUSTIN	USA																		0	193	193	19	4	-10.0	10	2	10	-1.0796611101942	2	Texas, United States	US	USTX		31.106	-97.6475	TX	0								3	Sutherland Springs, Texas, United States	US	USTX		29.2733	-98.0567	1369438	20171106101500	http://www.wftv.com/news/trending-now/how-to-explain-gun-violence-to-children-after-the-texas-church-shooting/640722898
704271503	20171007	201710	2017	2017.7589	ZAFLAB	SOUTH AFRICAN	ZAF					LAB			USAMED	REUTERS	USA					MED			1	013	013	01	1	0.4	1	1	1	3.70370370370372	4	Mooinooi, North-West, South Africa	SF	SF10	77346	-25.7489	27.5556	-1262256	4	Mooinooi, North-West, South Africa	SF	SF10	77346	-25.7489	27.5556	-1262256	4	Mooinooi, North-West, South Africa	SF	SF10	77346	-25.7489	27.5556	-1262256	20171106101500	http://www.4-traders.com/LONMIN-PLC-25456807/news/Lonmin-labour-union-says-skilled-workers-could-strike-next-month-25446353/
704271504	20171030	201710	2017	2017.8219											BUS	BUSINESS						BUS			1	040	040	04	1	1.0	6	1	6	3.62694300518135	0								4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	20171106101500	http://rtrfm.com.au/story/rtrfm-a-musical-history-director-davey-craddock-shares-the-rich-history/
704271505	20171030	201710	2017	2017.8219											NGA	NIGERIA	NGA								0	040	040	04	1	1.0	2	1	2	-4.15860735009671	0								4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	20171106101500	http://www.thetidenewsonline.com/2017/11/06/avengers-threaten-fresh-onslaught-in-ndelta/
704271506	20171030	201710	2017	2017.8219											NGA	NIGERIA	NGA								0	042	042	04	1	1.9	2	1	2	-4.15860735009671	0								4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	20171106101500	http://www.thetidenewsonline.com/2017/11/06/avengers-threaten-fresh-onslaught-in-ndelta/
704271507	20171030	201710	2017	2017.8219											VNM	HANOI	VNM								0	040	040	04	1	1.0	1	1	1	2.57028112449799	0								4	Hanoi, Ha N?i, Vietnam, Republic Of	VM	VM44	74067	21.0333	105.85	-3714993	4	Hanoi, Ha N?i, Vietnam, Republic Of	VM	VM44	74067	21.0333	105.85	-3714993	20171106101500	http://english.vietnamnet.vn/fms/business/189729/apec-both-symbol-and-crux-of-fta-era.html
704271508	20171030	201710	2017	2017.8219	BUS	BUSINESS						BUS													1	040	040	04	1	1.0	6	1	6	3.62694300518135	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	0								4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	20171106101500	http://rtrfm.com.au/story/rtrfm-a-musical-history-director-davey-craddock-shares-the-rich-history/
704271509	20171030	201710	2017	2017.8219	BUS	BUSINESS						BUS			UKRJUD	UKRAINE	UKR					JUD			0	080	080	08	2	5.0	4	2	4	-1.07913669064748	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20171106101500	http://www.wsbtv.com/news/politics/extrump-aides-ask-judge-to-be-removed-from-home-detention/640683168
704271510	20171030	201710	2017	2017.8219	FRA	FRANCE	FRA								CHN	CHINESE	CHN								0	036	036	03	1	4.0	10	1	10	-7.7720207253886	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	1	China	CH	CH		35	105	CH	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171106101500	https://jingtravel.com/tear-gas-attack-on-chinese-travelers-in-paris-reinforces-safety-concerns/
704271511	20171030	201710	2017	2017.8219	GOV	GOVERNMENT						GOV			IGOUNODEVWBK	WORLD BANK		UNO				IGO	DEV		0	027	027	02	1	4.0	5	1	5	-3.29787234042553	4	Ok Tedi, Western, Papua New Guinea	PP	PP06	18585	-6.16658	141.119	-2184303	4	Ok Tedi, Western, Papua New Guinea	PP	PP06	18585	-6.16658	141.119	-2184303	4	Ok Tedi, Western, Papua New Guinea	PP	PP06	18585	-6.16658	141.119	-2184303	20171106101500	http://www.pireport.org/articles/1999/08/25/ok-tedi-copper-mine-continue-operation
704271512	20171030	201710	2017	2017.8219	GOV	GOVERNMENT						GOV			IGOUNODEVWBK	WORLD BANK		UNO				IGO	DEV		0	027	027	02	1	4.0	5	1	5	-3.29787234042553	4	Fly River, Papua New Guinea (general), Papua New Guinea	PP	PP00	18585	-8.58475	143.66	-2188371	4	Fly River, Papua New Guinea (general), Papua New Guinea	PP	PP00	18585	-8.58475	143.66	-2188371	4	Fly River, Papua New Guinea (general), Papua New Guinea	PP	PP00	18585	-8.58475	143.66	-2188371	20171106101500	http://www.pireport.org/articles/1999/08/25/ok-tedi-copper-mine-continue-operation
704271513	20171030	201710	2017	2017.8219	GOV	GOVERNMENT						GOV			IGOUNODEVWBK	WORLD BANK		UNO				IGO	DEV		0	060	060	06	2	6.0	4	1	4	-3.29787234042553	4	Ok Tedi, Western, Papua New Guinea	PP	PP06	18585	-6.16658	141.119	-2184303	4	Ok Tedi, Western, Papua New Guinea	PP	PP06	18585	-6.16658	141.119	-2184303	4	Ok Tedi, Western, Papua New Guinea	PP	PP06	18585	-6.16658	141.119	-2184303	20171106101500	http://www.pireport.org/articles/1999/08/25/ok-tedi-copper-mine-continue-operation
704271514	20171030	201710	2017	2017.8219	GOV	GOVERNMENT						GOV			PNG	PAPUA NEW GUINEA	PNG								0	060	060	06	2	6.0	6	1	6	-3.29787234042553	4	Ok Tedi, Western, Papua New Guinea	PP	PP06	18585	-6.16658	141.119	-2184303	4	Ok Tedi, Western, Papua New Guinea	PP	PP06	18585	-6.16658	141.119	-2184303	4	Ok Tedi, Western, Papua New Guinea	PP	PP06	18585	-6.16658	141.119	-2184303	20171106101500	http://www.pireport.org/articles/1999/08/25/ok-tedi-copper-mine-continue-operation
704271515	20171030	201710	2017	2017.8219	ISR	ISRAEL	ISR																		1	051	051	05	1	3.4	6	1	6	-0.796812749003981	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171106101500	http://www.dailyadvertiser.com.au/story/5036019/beersheba-victory-nothing-to-celebrate/?cs=150
704271516	20171030	201710	2017	2017.8219	ISR	ISRAEL	ISR								GBR	UNITED KINGDOM	GBR								1	051	051	05	1	3.4	2	1	2	-0.796812749003981	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171106101500	http://www.dailyadvertiser.com.au/story/5036019/beersheba-victory-nothing-to-celebrate/?cs=150
704271517	20171030	201710	2017	2017.8219	ISRMIL	ISRAEL	ISR					MIL			PSE	GAZA	PSE								1	1712	171	17	4	-9.2	10	1	10	-6.45161290322581	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20171106101500	http://www.themedialine.org/mideast-daily-news/israel-holding-bodies-terrorists-killed-tunnel-demolition/
704271518	20171030	201710	2017	2017.8219	ISRMIL	ISRAEL	ISR					MIL			PSE	GAZA	PSE								1	190	190	19	4	-10.0	10	1	10	-6.45161290322581	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	20171106101500	http://www.themedialine.org/mideast-daily-news/israel-holding-bodies-terrorists-killed-tunnel-demolition/
704271519	20171030	201710	2017	2017.8219	LEG	LAWMAKER						LEG			GOV	PRESIDENT						GOV			0	100	100	10	3	-5.0	3	1	3	-5.52941176470588	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	1	Uganda	UG	UG		2	33	UG	1	Uganda	UG	UG		2	33	UG	20171106101500	https://aawsat.com/english/home/article/1075181/despite-2016-defeats-shabaab-returning-force-somalia
704271520	20171030	201710	2017	2017.8219	LEG	LAWMAKER						LEG			GOV	PRESIDENT						GOV			0	100	100	10	3	-5.0	1	1	1	-5.52941176470588	1	Uganda	UG	UG		2	33	UG	1	Uganda	UG	UG		2	33	UG	1	Uganda	UG	UG		2	33	UG	20171106101500	https://aawsat.com/english/home/article/1075181/despite-2016-defeats-shabaab-returning-force-somalia
704271521	20171030	201710	2017	2017.8219	LEG	LAWMAKER						LEG			UGAGOV	UGANDA	UGA					GOV			0	100	100	10	3	-5.0	1	1	1	-5.52941176470588	1	Uganda	UG	UG		2	33	UG	1	Uganda	UG	UG		2	33	UG	1	Uganda	UG	UG		2	33	UG	20171106101500	https://aawsat.com/english/home/article/1075181/despite-2016-defeats-shabaab-returning-force-somalia
704271522	20171030	201710	2017	2017.8219	MNCUSA	ANHEUSER BUSCH	USA					MNC			VNM	HANOI	VNM								0	040	040	04	1	1.0	1	1	1	2.57028112449799	4	Hanoi, Ha N?i, Vietnam, Republic Of	VM	VM44	74067	21.0333	105.85	-3714993	4	Hanoi, Ha N?i, Vietnam, Republic Of	VM	VM44	74067	21.0333	105.85	-3714993	4	Hanoi, Ha N?i, Vietnam, Republic Of	VM	VM44	74067	21.0333	105.85	-3714993	20171106101500	http://english.vietnamnet.vn/fms/business/189729/apec-both-symbol-and-crux-of-fta-era.html
704271523	20171030	201710	2017	2017.8219	NGA	NIGERIA	NGA																		0	040	040	04	1	1.0	2	1	2	-4.15860735009671	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	0								4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	20171106101500	http://www.thetidenewsonline.com/2017/11/06/avengers-threaten-fresh-onslaught-in-ndelta/
704271524	20171030	201710	2017	2017.8219	NGA	NIGERIA	NGA																		0	043	043	04	1	2.8	2	1	2	-4.15860735009671	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	0								4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	20171106101500	http://www.thetidenewsonline.com/2017/11/06/avengers-threaten-fresh-onslaught-in-ndelta/
704271525	20171030	201710	2017	2017.8219	UKR	UKRAINE	UKR								UKRJUD	UKRAINE	UKR					JUD			0	080	080	08	2	5.0	4	2	4	-1.07913669064748	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20171106101500	http://www.wsbtv.com/news/politics/extrump-aides-ask-judge-to-be-removed-from-home-detention/640683168
704271526	20171030	201710	2017	2017.8219	UKRJUD	UKRAINE	UKR					JUD			BUS	BUSINESS						BUS			0	112	112	11	3	-2.0	4	2	4	-1.07913669064748	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20171106101500	http://www.wsbtv.com/news/politics/extrump-aides-ask-judge-to-be-removed-from-home-detention/640683168
704271527	20171030	201710	2017	2017.8219	VNM	HANOI	VNM																		0	040	040	04	1	1.0	1	1	1	2.57028112449799	4	Hanoi, Ha N?i, Vietnam, Republic Of	VM	VM44	74067	21.0333	105.85	-3714993	0								4	Hanoi, Ha N?i, Vietnam, Republic Of	VM	VM44	74067	21.0333	105.85	-3714993	20171106101500	http://english.vietnamnet.vn/fms/business/189729/apec-both-symbol-and-crux-of-fta-era.html
704271528	20171030	201710	2017	2017.8219	VNM	HANOI	VNM								MNCUSA	ANHEUSER BUSCH	USA					MNC			0	040	040	04	1	1.0	1	1	1	2.57028112449799	4	Hanoi, Ha N?i, Vietnam, Republic Of	VM	VM44	74067	21.0333	105.85	-3714993	4	Hanoi, Ha N?i, Vietnam, Republic Of	VM	VM44	74067	21.0333	105.85	-3714993	4	Hanoi, Ha N?i, Vietnam, Republic Of	VM	VM44	74067	21.0333	105.85	-3714993	20171106101500	http://english.vietnamnet.vn/fms/business/189729/apec-both-symbol-and-crux-of-fta-era.html
704271529	20171030	201710	2017	2017.8219	ZAFGOV	MALUSI GIGABA	ZAF					GOV													1	010	010	01	1	0.0	8	1	8	-2.41286863270778	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	0								4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171106101500	https://nuclear-news.net/2017/11/06/south-africas-new-energy-minister-rushes-into-nuclear-power-development-with-indecent-haste/
704271530	20171105	201711	2017	2017.8356	GHA	GHANA	GHA								EDUGOV	UNIVERSITY						EDU	GOV		1	010	010	01	1	0.0	2	1	2	1.2531328320802	1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20171106101500	https://www.ghanaweb.com/GhanaHomePage/NewsArchive/597-bed-University-of-Ghana-Medical-Centre-lies-idle-597594
704271531	20171105	201711	2017	2017.8356	GHA	GHANA	GHA								GOV	MINISTRY						GOV			1	010	010	01	1	0.0	2	1	2	1.2531328320802	1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20171106101500	https://www.ghanaweb.com/GhanaHomePage/NewsArchive/597-bed-University-of-Ghana-Medical-Centre-lies-idle-597594
704271532	20171105	201711	2017	2017.8356	GOV	GOVERNMENT						GOV													0	112	112	11	3	-2.0	2	1	2	-3.29787234042553	4	Fly River, Papua New Guinea (general), Papua New Guinea	PP	PP00	18585	-8.58475	143.66	-2188371	0								4	Fly River, Papua New Guinea (general), Papua New Guinea	PP	PP00	18585	-8.58475	143.66	-2188371	20171106101500	http://www.pireport.org/articles/1999/08/25/ok-tedi-copper-mine-continue-operation
704271533	20171105	201711	2017	2017.8356	GOV	PUBLIC RELATIONS OFFICER						GOV			EDUGOV	UNIVERSITY						EDU	GOV		1	010	010	01	1	0.0	5	1	5	1.2531328320802	1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20171106101500	https://www.ghanaweb.com/GhanaHomePage/NewsArchive/597-bed-University-of-Ghana-Medical-Centre-lies-idle-597594
704271534	20171105	201711	2017	2017.8356	GOV	GOVERNMENT						GOV			PNG	PAPUA NEW GUINEA	PNG								0	112	112	11	3	-2.0	1	1	1	-3.29787234042553	4	Ok Tedi, Western, Papua New Guinea	PP	PP06	18585	-6.16658	141.119	-2184303	4	Ok Tedi, Western, Papua New Guinea	PP	PP06	18585	-6.16658	141.119	-2184303	4	Ok Tedi, Western, Papua New Guinea	PP	PP06	18585	-6.16658	141.119	-2184303	20171106101500	http://www.pireport.org/articles/1999/08/25/ok-tedi-copper-mine-continue-operation
704271535	20171105	201711	2017	2017.8356	GOV	GOVERNMENT						GOV			PNG	PAPUA NEW GUINEA	PNG								0	112	112	11	3	-2.0	2	1	2	-3.29787234042553	4	Ok Tedi, Western, Papua New Guinea	PP	PP06	18585	-6.16658	141.119	-2184303	4	Fly River, Papua New Guinea (general), Papua New Guinea	PP	PP00	18585	-8.58475	143.66	-2188371	4	Fly River, Papua New Guinea (general), Papua New Guinea	PP	PP00	18585	-8.58475	143.66	-2188371	20171106101500	http://www.pireport.org/articles/1999/08/25/ok-tedi-copper-mine-continue-operation
704271536	20171105	201711	2017	2017.8356	GOV	GOVERNMENT						GOV			PNG	PAPUA NEW GUINEA	PNG								0	112	112	11	3	-2.0	4	1	4	-3.29787234042553	4	Fly River, Papua New Guinea (general), Papua New Guinea	PP	PP00	18585	-8.58475	143.66	-2188371	4	Fly River, Papua New Guinea (general), Papua New Guinea	PP	PP00	18585	-8.58475	143.66	-2188371	4	Fly River, Papua New Guinea (general), Papua New Guinea	PP	PP00	18585	-8.58475	143.66	-2188371	20171106101500	http://www.pireport.org/articles/1999/08/25/ok-tedi-copper-mine-continue-operation
704271537	20171105	201711	2017	2017.8356	MED	MEDIA						MED			UAF	GUNMAN						UAF			1	193	193	19	4	-10.0	9	1	9	-5.60897435897436	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20171106101500	http://www.theweek.co.uk/daily-briefing/89508/ten-things-you-need-to-know-today-monday-6-nov-2017
704271538	20171105	201711	2017	2017.8356	UAF	GUNMAN						UAF			USAMIL	THE US	USA					MIL			1	180	180	18	4	-9.0	10	1	10	-5.60897435897436	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171106101500	http://www.theweek.co.uk/daily-briefing/89508/ten-things-you-need-to-know-today-monday-6-nov-2017
704271539	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA																		0	012	012	01	1	-0.4	1	1	1	-4.95049504950495	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	0								3	Hoboken, New Jersey, United States	US	USNJ	NJ017	40.744	-74.0324	877147	20171106101500	https://dailypost.in/news/international/sikh-mayoral-candidate-called-terrorist-flyers-us/
