705718094	20161110	201611	2016	2016.8493	AFR	AFRICA	AFR								RWA	RWANDA	RWA								1	051	051	05	1	3.4	1	1	1	-0.85470085470085	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	20171110153000	http://buyingbusinesstravel.com/news/1027972-london-air-traffic-numbers-increase
705718095	20161110	201611	2016	2016.8493	AFR	AFRICA	AFR								RWA	RWANDA	RWA								1	051	051	05	1	3.4	1	1	1	-0.85470085470085	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Kigali, (RW09), Rwanda	RW	RW09	21996	-1.95361	30.0606	-2181358	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	20171110153000	http://buyingbusinesstravel.com/news/1027972-london-air-traffic-numbers-increase
705718096	20161110	201611	2016	2016.8493	ARG	ARGENTINA	ARG																		1	042	042	04	1	1.9	6	1	6	1.65876777251185	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	0								4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	20171110153000	http://www.unhcr.org/5a0586774.html
705718097	20161110	201611	2016	2016.8493	ARG	ARGENTINA	ARG								USA	UNITED STATES	USA								1	043	043	04	1	2.8	1	1	1	1.65876777251185	1	Argentina	AR	AR		-34	-64	AR	1	United States	US	US		39.828175	-98.5795	US	1	Argentina	AR	AR		-34	-64	AR	20171110153000	http://www.unhcr.org/5a0586774.html
705718098	20161110	201611	2016	2016.8493	ARG	ARGENTINA	ARG								USA	UNITED STATES	USA								1	043	043	04	1	2.8	1	1	1	1.65876777251185	1	Argentina	AR	AR		-34	-64	AR	1	United States	US	US		39.828175	-98.5795	US	1	Syria	SY	SY		35	38	SY	20171110153000	http://www.unhcr.org/5a0586774.html
705718099	20161110	201611	2016	2016.8493	COP	POLICE						COP			PHL	PHILIPPINE	PHL								0	190	190	19	4	-10.0	4	1	4	-3.07529162248144	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20171110153000	https://www.democracynow.org/2017/11/10/will_trump_challenge_philippines_president_dutertes
705718100	20161110	201611	2016	2016.8493	CRM	DEALER						CRM													1	051	051	05	1	3.4	10	1	10	6.66666666666667	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20171110153000	https://www.am-online.com/news/dealer-news/2017/11/10/dealers-flock-to-automotive-management-live-2017-gallery
705718101	20161110	201611	2016	2016.8493	HLH	DOCTOR						HLH			VAT	VATICAN	VAT								0	010	010	01	1	0.0	3	1	3	-3.08370044052863	1	Vatican City	VT	VT		41.9	12.45	VT	1	Vatican City	VT	VT		41.9	12.45	VT	1	Vatican City	VT	VT		41.9	12.45	VT	20171110153000	http://www.businessinsider.com/nigel-farage-dismisses-clever-people-who-say-that-smoking-kills-2017-11
705718102	20161110	201611	2016	2016.8493	IRN	IRAN	IRN								PAK	PAKISTAN	PAK								0	173	173	17	4	-5.0	2	1	2	-1.8450184501845	5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20171110153000	http://www.business-standard.com/article/pti-stories/pak-allows-jadhav-to-meet-wife-117111001329_1.html
705718103	20161110	201611	2016	2016.8493	IRN	IRAN	IRN								PAK	PAKISTAN	PAK								0	173	173	17	4	-5.0	2	1	2	-1.35593220338983	5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	20171110153000	http://www.tribuneindia.com/news/nation/pak-allows-kulbhushan-jadhav-to-meet-his-wife/495638.html
