705543981	20161110	201611	2016	2016.8493	BUS	COMPANIES						BUS			LEG	SENATE						LEG			0	0311	031	03	1	5.2	10	1	10	-4.33589462129528	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171110021500	http://www.lmtonline.com/news/article/Senate-GOP-plan-would-delay-corporate-tax-cut-12344861.php
705543982	20161110	201611	2016	2016.8493	CAN	CANADA	CAN								MIL	COAST GUARD						MIL			1	073	073	07	2	7.4	2	1	2	2.18579234972677	4	Cape Breton, Nova Scotia, Canada	CA	CA07	12622	45.95	-59.7833	-561613	4	Cape Breton, Nova Scotia, Canada	CA	CA07	12622	45.95	-59.7833	-561613	4	Cape Breton, Nova Scotia, Canada	CA	CA07	12622	45.95	-59.7833	-561613	20171110021500	http://www.capebretonpost.com/news/shelburne-county-coast-guard-member-awarded-for-bravery-after-jumping-into-rough-sea-to-save-sailor-160633/
705543983	20161110	201611	2016	2016.8493	CAN	CANADA	CAN								MIL	COAST GUARD						MIL			1	073	073	07	2	7.4	2	1	2	2.18579234972677	2	Florida, United States	US	USFL		27.8333	-81.717	FL	4	Cape Breton, Nova Scotia, Canada	CA	CA07	12622	45.95	-59.7833	-561613	4	Cape Breton, Nova Scotia, Canada	CA	CA07	12622	45.95	-59.7833	-561613	20171110021500	http://www.capebretonpost.com/news/shelburne-county-coast-guard-member-awarded-for-bravery-after-jumping-into-rough-sea-to-save-sailor-160633/
705543984	20161110	201611	2016	2016.8493	CVL	RESIDENTS						CVL			USA	UNITED STATES	USA								1	060	060	06	2	6.0	6	1	6	0	3	Franklin County, Pennsylvania, United States	US	USPA	PA055	40.2504	-77.6664	1213670	3	Franklin County, Pennsylvania, United States	US	USPA		40.2504	-77.6664	1213670	3	Franklin County, Pennsylvania, United States	US	USPA		40.2504	-77.6664	1213670	20171110021500	https://www.heraldmailmedia.com/news/tri_state/pennsylvania/chambersburg-offers-survey-on-infrastructure-upgrades/article_3d7f86a0-820e-5ffa-af4b-c8afbcb02d40.html
705543985	20161110	201611	2016	2016.8493	EDU	COLLEGE						EDU			AUS	AUSTRALIA	AUS								1	051	051	05	1	3.4	2	1	2	-3.7593984962406	4	North Adelaide, South Australia, Australia	AS	AS05	5319	-34.9	138.6	-1591953	4	North Adelaide, South Australia, Australia	AS	AS05	5319	-34.9	138.6	-1591953	4	North Adelaide, South Australia, Australia	AS	AS05	5319	-34.9	138.6	-1591953	20171110021500	http://www.adelaidenow.com.au/news/law-order/stolen-bust-of-professor-edwin-harry-medlin-returns-to-kathleen-lumley-college-in-north-adelaide/news-story/9ce1d64b918b4b5d6cb676e0d5d0a8e9?nk=96fd94d5cfdb6a4b861a746707940251-1510279339
705543986	20161110	201611	2016	2016.8493	EDU	COLLEGE						EDU			AUSEDU	AUSTRALIA	AUS					EDU			1	051	051	05	1	3.4	2	1	2	-3.7593984962406	4	North Adelaide, South Australia, Australia	AS	AS05	5319	-34.9	138.6	-1591953	4	North Adelaide, South Australia, Australia	AS	AS05	5319	-34.9	138.6	-1591953	4	North Adelaide, South Australia, Australia	AS	AS05	5319	-34.9	138.6	-1591953	20171110021500	http://www.adelaidenow.com.au/news/law-order/stolen-bust-of-professor-edwin-harry-medlin-returns-to-kathleen-lumley-college-in-north-adelaide/news-story/9ce1d64b918b4b5d6cb676e0d5d0a8e9?nk=96fd94d5cfdb6a4b861a746707940251-1510279339
705543987	20161110	201611	2016	2016.8493	EDUEDU	SCHOOL						EDU	EDU												1	017	017	01	1	0.0	10	1	10	3.48027842227378	4	Passchendaele, Region Flamande, Belgium	BE	BE13	16307	50.9004	3.02088	-1967169	0								4	Passchendaele, Region Flamande, Belgium	BE	BE13	16307	50.9004	3.02088	-1967169	20171110021500	http://www.begadistrictnews.com.au/story/5047549/bega-to-belgium-high-school-student-to-walk-in-footsteps-of-anzacs/
705543988	20161110	201611	2016	2016.8493	EDUEDU	SCHOOL						EDU	EDU		BEL	BELGIUM	BEL								1	036	036	03	1	4.0	10	1	10	3.48027842227378	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171110021500	http://www.begadistrictnews.com.au/story/5047549/bega-to-belgium-high-school-student-to-walk-in-footsteps-of-anzacs/
705543989	20161110	201611	2016	2016.8493	GBRGOVMED	JEREMY HUNT	GBR					GOV	MED		HLH	NURSE						HLH			0	071	071	07	2	7.4	10	1	10	-3.69230769230769	4	Whitehall, Orkney Islands, United Kingdom	UK	UKV9	40174	59.15	-2.61667	-2611570	4	Whitehall, Orkney Islands, United Kingdom	UK	UKV9	40174	59.15	-2.61667	-2611570	4	Whitehall, Orkney Islands, United Kingdom	UK	UKV9	40174	59.15	-2.61667	-2611570	20171110021500	http://www.dailymail.co.uk/news/article-5068595/I-won-t-loosen-purse-strings-Hammond-tells-ministers.html
705543990	20161110	201611	2016	2016.8493	GOV	AUTHORITIES						GOV			COD	DEMOCRATIC REPUBLIC OF THE CONGO	COD								1	173	173	17	4	-5.0	2	1	2	-10.7894736842105	4	Kivu, Congo, Democratic Republic of The (general), Democratic Republic Of The Congo	CG	CG00	18585	-2.5	28	-2049736	4	Kivu, Congo, Democratic Republic of The (general), Democratic Republic Of The Congo	CG	CG00	18585	-2.5	28	-2049736	4	Kivu, Congo, Democratic Republic of The (general), Democratic Republic Of The Congo	CG	CG00	18585	-2.5	28	-2049736	20171110021500	https://www.voanews.com/a/east-congo-militiamen-trial-raping-children/4109211.html
705543991	20161110	201611	2016	2016.8493	GOV	AUTHORITIES						GOV			COP	DEPUTY						COP			1	173	173	17	4	-5.0	2	1	2	-10.7894736842105	4	Kivu, Congo, Democratic Republic of The (general), Democratic Republic Of The Congo	CG	CG00	18585	-2.5	28	-2049736	4	Kivu, Congo, Democratic Republic of The (general), Democratic Republic Of The Congo	CG	CG00	18585	-2.5	28	-2049736	4	Kivu, Congo, Democratic Republic of The (general), Democratic Republic Of The Congo	CG	CG00	18585	-2.5	28	-2049736	20171110021500	https://www.voanews.com/a/east-congo-militiamen-trial-raping-children/4109211.html
705543992	20161110	201611	2016	2016.8493	GOV	AUTHORITIES						GOV			COP	DEPUTY						COP			1	173	173	17	4	-5.0	1	1	1	-10.7894736842105	1	Congo	CF	CF		-1	15	CF	4	Kivu, Congo, Democratic Republic of The (general), Democratic Republic Of The Congo	CG	CG00	18585	-2.5	28	-2049736	1	Congo	CF	CF		-1	15	CF	20171110021500	https://www.voanews.com/a/east-congo-militiamen-trial-raping-children/4109211.html
705543993	20161110	201611	2016	2016.8493	RUS	MOSCOW	RUS								USA	UNITED STATES	USA								1	112	112	11	3	-2.0	3	1	3	-5.85864441821762	4	Quito, Pichincha, Ecuador	EC	EC18	18585	-0.216667	-78.5	-932573	1	Colombia	CO	CO		4	-72	CO	1	Colombia	CO	CO		4	-72	CO	20171110021500	http://www.qatar-tribune.com/news-details/id/95300
705543994	20161110	201611	2016	2016.8493	RUSGOV	MOSCOW	RUS					GOV			USA	UNITED STATES	USA								0	112	112	11	3	-2.0	3	1	3	-3.35820895522388	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171110021500	http://www.qatar-tribune.com/news-details/id/95299
705543995	20161110	201611	2016	2016.8493	RUSGOV	MOSCOW	RUS					GOV			USA	UNITED STATES	USA								1	112	112	11	3	-2.0	9	1	9	-5.85864441821762	4	Quito, Pichincha, Ecuador	EC	EC18	18585	-0.216667	-78.5	-932573	1	Colombia	CO	CO		4	-72	CO	1	Colombia	CO	CO		4	-72	CO	20171110021500	http://www.qatar-tribune.com/news-details/id/95300
705543996	20161110	201611	2016	2016.8493	USA	UNITED STATES	USA																		1	020	020	02	1	3.0	1	1	1	-1.61527165932452	3	Mccracken County, Kentucky, United States	US	USKY	KY145	37.0501	-88.7001	516925	0								3	Mccracken County, Kentucky, United States	US	USKY		37.0501	-88.7001	516925	20171110021500	http://wkms.org/post/two-democratic-former-west-kentucky-state-reps-launch-bids-retake-seats-2018
705543997	20161110	201611	2016	2016.8493	USA	UNITED STATES	USA																		1	020	020	02	1	3.0	1	1	1	-1.61527165932452	3	Muhlenberg County, Kentucky, United States	US	USKY	KY177	37.2167	-87.15	516935	0								3	Muhlenberg County, Kentucky, United States	US	USKY		37.2167	-87.15	516935	20171110021500	http://wkms.org/post/two-democratic-former-west-kentucky-state-reps-launch-bids-retake-seats-2018
705543998	20161110	201611	2016	2016.8493	USA	KENTUCKY	USA								LEG	REPRESENTATIVES						LEG			1	020	020	02	1	3.0	7	1	7	-1.61527165932452	3	Mccracken County, Kentucky, United States	US	USKY	KY145	37.0501	-88.7001	516925	3	Mccracken County, Kentucky, United States	US	USKY		37.0501	-88.7001	516925	3	Mccracken County, Kentucky, United States	US	USKY		37.0501	-88.7001	516925	20171110021500	http://wkms.org/post/two-democratic-former-west-kentucky-state-reps-launch-bids-retake-seats-2018
