702913047	20161101	201611	2016	2016.8247											GOV	PRESIDENT						GOV			0	111	111	11	3	-2.0	2	1	2	-5.22598870056497	0								3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20171101101500	http://www.msn.com/en-us/news/us/seven-arrested-in-protests-as-milo-yiannopoulos-speaks-at-cal-state-fullerton/ar-AAuimDh
702913048	20161101	201611	2016	2016.8247											GOV	MAYOR						GOV			1	130	130	13	3	-4.4	6	1	6	-5.19031141868512	0								4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	20171101101500	https://www.iol.co.za/the-star/joburgs-r28bn-waste-11803848
702913049	20161101	201611	2016	2016.8247											GOV	MAYOR						GOV			1	130	130	13	3	-4.4	4	1	4	-5.19031141868512	0								4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20171101101500	https://www.iol.co.za/the-star/joburgs-r28bn-waste-11803848
702913050	20161101	201611	2016	2016.8247											GOV	MAYOR						GOV			1	192	192	19	4	-9.5	10	1	10	-5.19031141868512	0								4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20171101101500	https://www.iol.co.za/the-star/joburgs-r28bn-waste-11803848
702913051	20161101	201611	2016	2016.8247	BGD	BANGLADESH	BGD																		0	190	190	19	4	-10.0	2	1	2	-4.64190981432361	4	Narayanganj, Dhaka, Bangladesh	BG	BG81	5788	23.6233	90.5011	-2737880	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20171101101500	http://www.asiaone.com/asia/bangladesh-airline-co-pilot-plotted-fly-plane-houses-vips
702913052	20161101	201611	2016	2016.8247	COG	CONGO	COG								COD	DEMOCRATIC REPUBLIC OF CONGO	COD								1	012	012	01	1	-0.4	9	2	9	-12.8269973900905	1	Congo	CF	CF		-1	15	CF	1	Congo	CF	CF		-1	15	CF	1	Norway	NO	NO		62	10	NO	20171101101500	http://www.reuters.com/article/us-congo-violence/southeast-congo-faces-deadly-disaster-half-a-million-people-displaced-ngo-idUSKBN1D1488
702913053	20161101	201611	2016	2016.8247	COG	CONGO	COG								COD	DEMOCRATIC REPUBLIC OF CONGO	COD								1	025	025	02	1	-0.3	11	2	11	-12.808604792743	1	Congo	CF	CF		-1	15	CF	1	Congo	CF	CF		-1	15	CF	1	Congo	CF	CF		-1	15	CF	20171101101500	http://www.reuters.com/article/us-congo-violence/southeast-congo-faces-deadly-disaster-half-a-million-people-displaced-ngo-idUSKBN1D1488
702913054	20161101	201611	2016	2016.8247	COG	CONGO	COG								COD	DEMOCRATIC REPUBLIC OF CONGO	COD								1	025	025	02	1	-0.3	2	2	2	-12.7258381046796	1	Yemen	YM	YM		15.5	47.5	YM	1	Congo	CF	CF		-1	15	CF	1	Congo	CF	CF		-1	15	CF	20171101101500	http://uk.reuters.com/article/uk-congo-violence/southeast-congo-faces-deadly-disaster-half-a-million-people-displaced-ngo-idUKKBN1D1484
702913055	20161101	201611	2016	2016.8247	COG	CONGO	COG								NOR	NORWEGIAN	NOR								1	012	012	01	1	-0.4	4	2	4	-12.7258381046796	1	Congo	CF	CF		-1	15	CF	1	Norway	NO	NO		62	10	NO	1	Norway	NO	NO		62	10	NO	20171101101500	http://uk.reuters.com/article/uk-congo-violence/southeast-congo-faces-deadly-disaster-half-a-million-people-displaced-ngo-idUKKBN1D1484
702913056	20161101	201611	2016	2016.8247	CVL	VOTER						CVL			IGOEUREEC	EUROPEAN UNION	EUR	EEC				IGO			1	057	057	05	1	8.0	24	4	24	1.20823732542966	1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	20171101101500	https://www.seattletimes.com/nation-world/voters-force-referendum-on-new-communication-tapping-law/
702913057	20161101	201611	2016	2016.8247	CVL	VOTER						CVL			IGOEUREEC	EUROPEAN UNION	EUR	EEC				IGO			1	057	057	05	1	8.0	8	4	8	1.20823732542966	1	Netherlands	NL	NL		52.5	5.75	NL	1	Ukraine	UP	UP		49	32	UP	1	Netherlands	NL	NL		52.5	5.75	NL	20171101101500	https://www.seattletimes.com/nation-world/voters-force-referendum-on-new-communication-tapping-law/
702913058	20161101	201611	2016	2016.8247	CVL	VOTER						CVL			NLD	DUTCH	NLD								1	120	120	12	3	-4.0	32	4	32	1.20823732542967	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20171101101500	https://www.seattletimes.com/nation-world/voters-force-referendum-on-new-communication-tapping-law/
702913059	20161101	201611	2016	2016.8247	EDU	SCHOOL						EDU			GOV	GOVERNMENT						GOV			1	014	014	01	1	0.0	5	1	5	0.5703422053232	4	Kota Kinabalu, Sabah, Malaysia	MY	MY16	37409	5.9749	116.072	-2404760	4	Kota Kinabalu, Sabah, Malaysia	MY	MY16	37409	5.9749	116.072	-2404760	4	Kota Kinabalu, Sabah, Malaysia	MY	MY16	37409	5.9749	116.072	-2404760	20171101101500	http://www.dailyexpress.com.my/news.cfm?NewsID=120792
702913060	20161101	201611	2016	2016.8247	EDU	SCHOOL						EDU			MYS	MALAYSIA	MYS								0	042	042	04	1	1.9	2	1	2	0.5703422053232	4	Kota Kinabalu, Sabah, Malaysia	MY	MY16	37409	5.9749	116.072	-2404760	4	Kota Kinabalu, Sabah, Malaysia	MY	MY16	37409	5.9749	116.072	-2404760	4	Kota Kinabalu, Sabah, Malaysia	MY	MY16	37409	5.9749	116.072	-2404760	20171101101500	http://www.dailyexpress.com.my/news.cfm?NewsID=120792
702913061	20161101	201611	2016	2016.8247	GOV	PRESIDENT						GOV													1	036	036	03	1	4.0	1	1	1	-2.06611570247933	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	0								4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20171101101500	https://www.bloomberg.com/news/articles/2017-11-01/mtn-focused-on-preparing-for-nigerian-unit-ipo-in-six-months
702913062	20161101	201611	2016	2016.8247	GOV	PRESIDENT						GOV													1	036	036	03	1	4.0	2	1	2	-2.06611570247933	1	Iran	IR	IR		32	53	IR	0								4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20171101101500	https://www.bloomberg.com/news/articles/2017-11-01/mtn-focused-on-preparing-for-nigerian-unit-ipo-in-six-months
702913063	20161101	201611	2016	2016.8247	GOV	PRESIDENT						GOV													1	120	120	12	3	-4.0	1	1	1	-2.06611570247933	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	0								1	Iran	IR	IR		32	53	IR	20171101101500	https://www.bloomberg.com/news/articles/2017-11-01/mtn-focused-on-preparing-for-nigerian-unit-ipo-in-six-months
702913064	20161101	201611	2016	2016.8247	GOV	PRESIDENT						GOV													1	120	120	12	3	-4.0	2	1	2	-2.06611570247933	1	Iran	IR	IR		32	53	IR	0								1	Iran	IR	IR		32	53	IR	20171101101500	https://www.bloomberg.com/news/articles/2017-11-01/mtn-focused-on-preparing-for-nigerian-unit-ipo-in-six-months
702913065	20161101	201611	2016	2016.8247	GOV	PRESIDENT						GOV			AFR	AFRICA	AFR								1	036	036	03	1	4.0	2	1	2	-2.06611570247933	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20171101101500	https://www.bloomberg.com/news/articles/2017-11-01/mtn-focused-on-preparing-for-nigerian-unit-ipo-in-six-months
