702834723	20171002	201710	2017	2017.7452	GOV	GOVERNMENT						GOV			COP	PRISON						COP			1	173	173	17	4	-5.0	5	1	5	-5.71428571428571	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	20171101034500	http://www.mysinchew.com/node/118611
702834724	20171025	201710	2017	2017.8082											USA	UNITED STATES	USA								1	010	010	01	1	0.0	2	1	2	-9.29264909847431	0								3	Richmond County, North Carolina, United States	US	USNC		35.0029	-79.7526	1008581	3	Richmond County, North Carolina, United States	US	USNC		35.0029	-79.7526	1008581	20171101034500	http://www.yourdailyjournal.com/news/76810/4-arrested-on-heroin-cocaine-charges
702834725	20171025	201710	2017	2017.8082											USA	UNITED STATES	USA								1	060	060	06	2	6.0	2	1	2	-9.29264909847431	0								3	Richmond County, North Carolina, United States	US	USNC		35.0029	-79.7526	1008581	3	Richmond County, North Carolina, United States	US	USNC		35.0029	-79.7526	1008581	20171101034500	http://www.yourdailyjournal.com/news/76810/4-arrested-on-heroin-cocaine-charges
702834726	20171025	201710	2017	2017.8082	CHN	CHINESE	CHN								VNM	VIETNAM	VNM								0	036	036	03	1	4.0	2	1	2	-0.25974025974026	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20171101034500	https://www.independent.ie/world-news/asia-pacific/us-president-will-not-visit-demilitarised-zone-on-trip-36279546.html
702834727	20171025	201710	2017	2017.8082	COP	DEPUTY						COP													1	090	090	09	2	-2.0	1	1	1	1.1142061281337	4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	0								4	Cikampek, Jawa Barat, Indonesia	ID	ID30	18585	-7.1922	107.041	11184983	20171101034500	http://jakartaglobe.id/corporate-news/govt-mulls-plan-extend-lrt-system-meikarta-township-cikarang-w-java/
702834728	20171025	201710	2017	2017.8082	COP	DEPUTY						COP													1	090	090	09	2	-2.0	9	1	9	1.1142061281337	5	West Java, Jawa Barat, Indonesia	ID	ID30	18585	-6.75	107.5	-2679921	0								5	West Java, Jawa Barat, Indonesia	ID	ID30	18585	-6.75	107.5	-2679921	20171101034500	http://jakartaglobe.id/corporate-news/govt-mulls-plan-extend-lrt-system-meikarta-township-cikarang-w-java/
702834729	20171025	201710	2017	2017.8082	GOV	PRESIDENT						GOV			GBR	LONDON	GBR								1	112	112	11	3	-2.0	8	1	8	-4.16666666666667	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171101034500	http://malaysiandigest.com/frontpage/29-4-tile/705569-rafizi-caught-lying-again-felda-reveals-rm190-65-mil-proof.html
702834730	20171025	201710	2017	2017.8082	JUD	LAWYER						JUD													0	011	011	01	1	-0.1	6	1	6	-1.08161258603737	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	0								4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20171101034500	https://www.caledonenterprise.com/news-story/7765539-dad-of-missing-b-c-woman-gives-dna-to-police/
702834731	20171025	201710	2017	2017.8082	LEGJUD	SENATE						LEG	JUD		JUD	SUPREME COURT						JUD			0	192	192	19	4	-9.5	2	1	2	-4.13265306122449	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Russia	RS	RS		60	100	RS	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171101034500	http://www.dailymail.co.uk/wires/ap/article-5037737/AP-News-Brief-11-04-p-m-EDT.html
702834732	20171025	201710	2017	2017.8082	USAMED	WALL STREET JOURNAL	USA					MED													0	025	025	02	1	-0.3	3	1	3	-3.43980343980344	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171101034500	https://www.vanityfair.com/news/2017/10/roger-stone-uranium-one-robert-mueller
702834733	20171025	201710	2017	2017.8082	USAMED	WALL STREET JOURNAL	USA					MED													0	0311	031	03	1	5.2	3	1	3	-3.43980343980344	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171101034500	https://www.vanityfair.com/news/2017/10/roger-stone-uranium-one-robert-mueller
702834734	20171025	201710	2017	2017.8082	USAMED	WALL STREET JOURNAL	USA					MED			RUS	RUSSIA	RUS								0	025	025	02	1	-0.3	2	1	2	-3.43980343980344	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171101034500	https://www.vanityfair.com/news/2017/10/roger-stone-uranium-one-robert-mueller
702834735	20171025	201710	2017	2017.8082	USAMED	WALL STREET JOURNAL	USA					MED			RUS	RUSSIA	RUS								0	0311	031	03	1	5.2	2	1	2	-3.43980343980344	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171101034500	https://www.vanityfair.com/news/2017/10/roger-stone-uranium-one-robert-mueller
702834736	20171025	201710	2017	2017.8082	VNM	VIETNAM	VNM								CHN	CHINESE	CHN								0	036	036	03	1	4.0	2	1	2	-0.25974025974026	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20171101034500	https://www.independent.ie/world-news/asia-pacific/us-president-will-not-visit-demilitarised-zone-on-trip-36279546.html
702834737	20171025	201710	2017	2017.8082	chyGOV	CHEYENNE			chy			GOV													1	139	139	13	3	-7.0	10	1	10	-3.92156862745098	2	Montana, United States	US	USMT		46.9048	-110.326	MT	0								2	Montana, United States	US	USMT		46.9048	-110.326	MT	20171101034500	http://billingsgazette.com/news/state-and-regional/montana/after-ousting-president-northern-cheyenne-tribal-council-planning-special-election/article_51721636-ddfa-5e44-b95e-c5496bac2b99.html
702834738	20171031	201710	2017	2017.8247											IND	ASSAM	IND								0	042	042	04	1	1.9	5	1	5	0.836820083682012	0								4	Guwahati, Assam, India	IN	IN03	17583	26.1833	91.7333	-2096059	4	Guwahati, Assam, India	IN	IN03	17583	26.1833	91.7333	-2096059	20171101034500	http://www.netindian.in/news/2017/11/01/00043841/sushma-swaraj-holds-talks-singapore-foreign-minister-vivian-balakrishnan
702834739	20171031	201710	2017	2017.8247											NGAGOV	NIGERIA	NGA					GOV			1	051	051	05	1	3.4	2	1	2	1.37931034482758	0								4	Oyegun, Oyo, Nigeria	NI	NI32	191213	7.59667	3.92333	-2024588	4	Oyegun, Oyo, Nigeria	NI	NI32	191213	7.59667	3.92333	-2024588	20171101034500	http://thenationonlineng.net/youve-done-well-apc-caucus-nec-tell-buhari/
702834740	20171031	201710	2017	2017.8247	GOV	DIRECTOR GENERAL						GOV			NGA	NIGERIAN	NGA								1	033	033	03	1	5.2	6	1	6	3.84615384615385	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20171101034500	http://thenationonlineng.net/son-iso-700-set-tackle-infrastructural-decay/
702834741	20171031	201710	2017	2017.8247	GOV	GOVERNOR						GOV			NGA	NIGERIA	NGA								1	043	043	04	1	2.8	2	1	2	-2.03619909502263	4	Ibadan, Oyo, Nigeria	NI	NI32	191242	7.38778	3.89639	-2010458	4	Ibadan, Oyo, Nigeria	NI	NI32	191242	7.38778	3.89639	-2010458	4	Ibadan, Oyo, Nigeria	NI	NI32	191242	7.38778	3.89639	-2010458	20171101034500	http://thenationonlineng.net/naca-200000-people-hiv-ibadan/
702834742	20171031	201710	2017	2017.8247	IND	ASSAM	IND																		0	043	043	04	1	2.8	5	1	5	0.836820083682012	4	Guwahati, Assam, India	IN	IN03	17583	26.1833	91.7333	-2096059	0								4	Guwahati, Assam, India	IN	IN03	17583	26.1833	91.7333	-2096059	20171101034500	http://www.netindian.in/news/2017/11/01/00043841/sushma-swaraj-holds-talks-singapore-foreign-minister-vivian-balakrishnan
702834743	20171031	201710	2017	2017.8247	MILMED	ARMY						MIL	MED												1	010	010	01	1	0.0	6	1	6	-7.42049469964664	1	Turkey	TU	TU		39.059012	34.911546	TU	0								1	Turkey	TU	TU		39.059012	34.911546	TU	20171101034500	http://www.observer.ug/news/headlines/55708-gashumba-s-home-searched-by-cmi.html
702834744	20171031	201710	2017	2017.8247	MILMED	ARMY						MIL	MED												1	012	012	01	1	-0.4	3	1	3	-7.42049469964664	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	0								4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	20171101034500	http://www.observer.ug/news/headlines/55708-gashumba-s-home-searched-by-cmi.html
702834745	20171031	201710	2017	2017.8247	MILMED	ARMY						MIL	MED		UGA	UGANDA	UGA								1	012	012	01	1	-0.4	2	1	2	-7.42049469964664	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	20171101034500	http://www.observer.ug/news/headlines/55708-gashumba-s-home-searched-by-cmi.html
702834746	20171031	201710	2017	2017.8247	NGA	NIGERIA	NGA								GOV	DIRECTOR GENERAL						GOV			1	033	033	03	1	5.2	4	1	4	3.84615384615385	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20171101034500	http://thenationonlineng.net/son-iso-700-set-tackle-infrastructural-decay/
702834747	20171031	201710	2017	2017.8247	NGA	NIGERIA	NGA								GOV	GOVERNOR						GOV			1	042	042	04	1	1.9	2	1	2	-2.03619909502263	4	Ibadan, Oyo, Nigeria	NI	NI32	191242	7.38778	3.89639	-2010458	4	Ibadan, Oyo, Nigeria	NI	NI32	191242	7.38778	3.89639	-2010458	4	Ibadan, Oyo, Nigeria	NI	NI32	191242	7.38778	3.89639	-2010458	20171101034500	http://thenationonlineng.net/naca-200000-people-hiv-ibadan/
702834748	20171031	201710	2017	2017.8247	NGAGOV	NIGERIA	NGA					GOV			NGA	NIGERIA	NGA								1	051	051	05	1	3.4	2	1	2	1.37931034482758	4	Oyegun, Oyo, Nigeria	NI	NI32	191213	7.59667	3.92333	-2024588	4	Oyegun, Oyo, Nigeria	NI	NI32	191213	7.59667	3.92333	-2024588	4	Oyegun, Oyo, Nigeria	NI	NI32	191213	7.59667	3.92333	-2024588	20171101034500	http://thenationonlineng.net/youve-done-well-apc-caucus-nec-tell-buhari/
