704170398	20171030	201710	2017	2017.8219	ESP	SPANISH	ESP								BEL	BELGIUM	BEL								1	100	100	10	3	-5.0	4	1	4	-6.57894736842105	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20171106003000	http://english.chosun.com/site/data/html_dir/2017/11/06/2017110600452.html
704170399	20171030	201710	2017	2017.8219	ESPJUD	SPAIN	ESP					JUD			ESP	SPAIN	ESP								1	100	100	10	3	-5.0	2	1	2	-6.57894736842105	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20171106003000	http://english.chosun.com/site/data/html_dir/2017/11/06/2017110600452.html
704170400	20171030	201710	2017	2017.8219	ESPJUD	SPANISH	ESP					JUD			ESP	SPANISH	ESP								1	100	100	10	3	-5.0	4	1	4	-6.57894736842105	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	1	Spain	SP	SP		40	-4	SP	20171106003000	http://english.chosun.com/site/data/html_dir/2017/11/06/2017110600452.html
704170401	20171030	201710	2017	2017.8219	EUR	EUROPEAN	EUR																		0	051	051	05	1	3.4	6	1	6	0.69790628115653	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								4	Hebron, Israel (general), Israel	IS	IS00	18315	31.5333	35.1	-793097	20171106003000	http://www.palestinemonitor.org/details.php?id=619u96a16504yo6c9q53oq
704170402	20171030	201710	2017	2017.8219	EUR	EUROPEAN	EUR								GBR	UNITED KINGDOM	GBR								0	051	051	05	1	3.4	2	1	2	0.69790628115653	4	Hebron, Israel (general), Israel	IS	IS00	18315	31.5333	35.1	-793097	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Hebron, Israel (general), Israel	IS	IS00	18315	31.5333	35.1	-793097	20171106003000	http://www.palestinemonitor.org/details.php?id=619u96a16504yo6c9q53oq
704170403	20171030	201710	2017	2017.8219	FJI	FIJI	FJI								DEU	BONN	DEU								0	020	020	02	1	3.0	8	1	8	2.95250320924262	1	Fiji	FJ	FJ		-18	178	FJ	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	20171106003000	http://www.fiji.gov.fj/Media-Center/Speeches/PM-VOREQE-BAINIMARAMA-VOREQE-BAINIMARAMA-SPEECH-AT.aspx
704170404	20171030	201710	2017	2017.8219	GRCREL	GREECE	GRC								GRC	GREECE	GRC								1	013	013	01	1	0.4	6	3	6	-2.07547169811321	1	Greece	GR	GR		39	22	GR	1	Greece	GR	GR		39	22	GR	1	Greece	GR	GR		39	22	GR	20171106003000	http://www.themercury.com.au/news/national/citizenship-saga-heats-up-senator-says-audit-of-mps-is-absolutely-warranted/news-story/d20afafd991f4a2da336bb91eeea2da2?nk=7ea28802e8a1a9a2b82cd0c66f0adb06-1509927389
704170405	20171030	201710	2017	2017.8219	ISRGOV	ISRAEL	ISR					GOV			GBR	UNITED KINGDOM	GBR								0	115	115	11	3	-2.0	4	1	4	0.69790628115653	4	Hebron, Israel (general), Israel	IS	IS00	18315	31.5333	35.1	-793097	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Hebron, Israel (general), Israel	IS	IS00	18315	31.5333	35.1	-793097	20171106003000	http://www.palestinemonitor.org/details.php?id=619u96a16504yo6c9q53oq
704170406	20171030	201710	2017	2017.8219	PSE	PALESTINIAN	PSE								GBR	UNITED KINGDOM	GBR								0	115	115	11	3	-2.0	2	1	2	0.69790628115653	4	Hebron, Israel (general), Israel	IS	IS00	18315	31.5333	35.1	-793097	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Hebron, Israel (general), Israel	IS	IS00	18315	31.5333	35.1	-793097	20171106003000	http://www.palestinemonitor.org/details.php?id=619u96a16504yo6c9q53oq
704170407	20171030	201710	2017	2017.8219	PSE	PALESTINIAN	PSE								GBR	UNITED KINGDOM	GBR								0	115	115	11	3	-2.0	2	1	2	0.69790628115653	4	Hebron, Israel (general), Israel	IS	IS00	18315	31.5333	35.1	-793097	4	Hebron, Israel (general), Israel	IS	IS00	18315	31.5333	35.1	-793097	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171106003000	http://www.palestinemonitor.org/details.php?id=619u96a16504yo6c9q53oq
704170408	20171030	201710	2017	2017.8219	PSEGOV	PALESTINIAN	PSE					GOV			GBR	UNITED KINGDOM	GBR								0	115	115	11	3	-2.0	2	1	2	0.69790628115653	4	Hebron, Israel (general), Israel	IS	IS00	18315	31.5333	35.1	-793097	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Hebron, Israel (general), Israel	IS	IS00	18315	31.5333	35.1	-793097	20171106003000	http://www.palestinemonitor.org/details.php?id=619u96a16504yo6c9q53oq
704170409	20171030	201710	2017	2017.8219	REL	ABBOT																			1	010	010	01	1	0.0	9	3	9	-2.07547169811321	1	Greece	GR	GR		39	22	GR	0								1	Greece	GR	GR		39	22	GR	20171106003000	http://www.themercury.com.au/news/national/citizenship-saga-heats-up-senator-says-audit-of-mps-is-absolutely-warranted/news-story/d20afafd991f4a2da336bb91eeea2da2?nk=7ea28802e8a1a9a2b82cd0c66f0adb06-1509927389
704170410	20171030	201710	2017	2017.8219	USA	UNITED STATES	USA																		1	173	173	17	4	-5.0	4	1	4	-6.97674418604651	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171106003000	https://www.stripes.com/news/us/federal-judge-blocks-military-judge-from-having-us-marshals-seize-defense-attorney-1.496432
704170411	20171030	201710	2017	2017.8219	USA	UNITED STATES	USA								CUB	CUBA	CUB								1	173	173	17	4	-5.0	4	1	4	-6.97674418604651	1	Cuba	CU	CU		22	-79.5	CU	1	Cuba	CU	CU		22	-79.5	CU	1	Cuba	CU	CU		22	-79.5	CU	20171106003000	https://www.stripes.com/news/us/federal-judge-blocks-military-judge-from-having-us-marshals-seize-defense-attorney-1.496432
704170412	20171105	201711	2017	2017.8356	COP	POLICE						COP													0	011	011	01	1	-0.1	10	1	10	-2.96296296296296	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171106003000	http://www.dailymail.co.uk/news/article-5052765/Ex-Met-chief-faces-probe-VIP-abuse-fantasist.html
704170413	20171105	201711	2017	2017.8356	MED	MEDIA						MED			USA	KENTUCKY	USA								1	190	190	19	4	-10.0	5	1	5	-12.0689655172414	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20171106003000	https://twitchy.com/gregp-3534/2017/11/05/can-lead-to-life-threatening-injuries-rand-pauls-minor-injury-not-so-minor-after-all/
704170414	20171106	201711	2017	2017.8384											AFR	AFRICA	AFR								1	043	043	04	1	2.8	3	1	3	1.45772594752186	0								1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	20171106003000	http://www.dailymail.co.uk/femail/article-5052781/Charles-hunts-quinoa.html
704170415	20171106	201711	2017	2017.8384											AFR	AFRICA	AFR								0	100	100	10	3	-5.0	10	1	10	0.65104166666667	0								4	South African Astronomical Observatory, Northern Cape, South Africa	SF	SF08	77357	-32.38	20.8106	-1290758	4	South African Astronomical Observatory, Northern Cape, South Africa	SF	SF08	77357	-32.38	20.8106	-1290758	20171106003000	http://www.financialexpress.com/india-news/india-south-africa-tracing-evolution-of-galaxies/920851/
704170416	20171106	201711	2017	2017.8384											AGR	FARMER						AGR			0	051	051	05	1	3.4	5	1	5	-1.00671140939597	0								2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20171106003000	https://www.wvgazettemail.com/opinion/gazette_opinion/editorial/gazette-editorial-cookie-cutter-economic-policy/article_f4da8536-3ed6-5263-a56b-3cec7e5ab2b9.html
704170417	20171106	201711	2017	2017.8384											AGR	FARMER						AGR			0	0841	084	08	2	7.0	8	1	8	-4.14201183431953	0								4	Bundelkhand, Madhya Pradesh, India	IN	IN35	17718	25	79.5	-2092409	4	Bundelkhand, Madhya Pradesh, India	IN	IN35	17718	25	79.5	-2092409	20171106003000	http://www.india.com/news/india/uttar-pradesh-to-have-cow-shelters-in-each-district-says-chief-minister-yogi-adityanath-2603584/
704170418	20171106	201711	2017	2017.8384											AGR	FARMER						AGR			0	0841	084	08	2	7.0	2	1	2	-4.14201183431953	0								4	Bundelkhand, Madhya Pradesh, India	IN	IN35	17718	25	79.5	-2092409	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	20171106003000	http://www.india.com/news/india/uttar-pradesh-to-have-cow-shelters-in-each-district-says-chief-minister-yogi-adityanath-2603584/
704170419	20171106	201711	2017	2017.8384											AGR	FARMER						AGR			0	100	100	10	3	-5.0	10	1	10	-4.14201183431953	0								4	Bundelkhand, Madhya Pradesh, India	IN	IN35	17718	25	79.5	-2092409	4	Bundelkhand, Madhya Pradesh, India	IN	IN35	17718	25	79.5	-2092409	20171106003000	http://www.india.com/news/india/uttar-pradesh-to-have-cow-shelters-in-each-district-says-chief-minister-yogi-adityanath-2603584/
704170420	20171106	201711	2017	2017.8384											ARG	ARGENTINA	ARG								1	042	042	04	1	1.9	1	1	1	6.95187165775401	0								1	Venezuela	VE	VE		8	-66	VE	1	Venezuela	VE	VE		8	-66	VE	20171106003000	https://forextv.com/forex-analysis/argentina-macri-and-kuczynski-strengthen-bilateral-cooperation/
704170421	20171106	201711	2017	2017.8384											AUS	AUSTRALIA	AUS								1	020	020	02	1	3.0	8	1	8	-9.27835051546392	0								4	Wacol, Queensland, Australia	AS	AS04	154672	-27.5833	152.933	-1607071	4	Wacol, Queensland, Australia	AS	AS04	154672	-27.5833	152.933	-1607071	20171106003000	http://www.smh.com.au/queensland/man-dead-after-crashing-into-parked-truck-in-brisbane-s-south-west-20171105-p4ywuc.html
704170422	20171106	201711	2017	2017.8384											AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	4	1	4	1.55038759689923	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171106003000	http://www.parkeschampionpost.com.au/story/5032454/teenager-targeted-mum-wants-answers/
704170423	20171106	201711	2017	2017.8384											AUS	AUSTRALIA	AUS								1	061	061	06	2	6.4	2	1	2	2.15633423180593	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171106003000	https://www.insideretail.com.au/blog/2017/11/06/chinese-personal-shoppers-have-created-a-new-type-of-retail-store-in-australia/
704170424	20171106	201711	2017	2017.8384											AUS	AUSTRALIA	AUS								0	061	061	06	2	6.4	1	1	1	2.15633423180593	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Daigou, Gansu, China	CH	CH15	13022	34.6225	104.865	10857036	20171106003000	https://www.insideretail.com.au/blog/2017/11/06/chinese-personal-shoppers-have-created-a-new-type-of-retail-store-in-australia/
704170425	20171106	201711	2017	2017.8384											AUS	QUEENSLAND	AUS								1	112	112	11	3	-2.0	5	1	5	-13.2352941176471	0								0								0								20171106003000	http://www.smh.com.au/queensland/man-charged-over-logan-shopping-centre-fire-20171105-p4ywud.html
704170426	20171106	201711	2017	2017.8384											AUS	BRISBANE	AUS								1	190	190	19	4	-10.0	10	1	10	-9.27835051546392	0								4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20171106003000	http://www.smh.com.au/queensland/man-dead-after-crashing-into-parked-truck-in-brisbane-s-south-west-20171105-p4ywuc.html
704170427	20171106	201711	2017	2017.8384											AUS	BRISBANE	AUS								1	190	190	19	4	-10.0	10	1	10	-9.27835051546392	0								4	Wacol, Queensland, Australia	AS	AS04	154672	-27.5833	152.933	-1607071	4	Wacol, Queensland, Australia	AS	AS04	154672	-27.5833	152.933	-1607071	20171106003000	http://www.smh.com.au/queensland/man-dead-after-crashing-into-parked-truck-in-brisbane-s-south-west-20171105-p4ywuc.html
704170428	20171106	201711	2017	2017.8384											BUS	COMPANY						BUS			1	020	020	02	1	3.0	6	1	6	-0.2865329512894	0								1	Puerto Rico	RQ	RQ		18.2359	-66.4838	RQ	1	Puerto Rico	RQ	RQ		18.2359	-66.4838	RQ	20171106003000	https://www.41nbc.com/2017/11/05/why-some-in-puerto-rico-are-banking-on-a-solar-solution/
704170429	20171106	201711	2017	2017.8384											BUS	COMPANY						BUS			0	036	036	03	1	4.0	10	1	10	5.42635658914729	0								4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	20171106003000	https://www.ghanaweb.com/GhanaHomePage/business/Marketers-push-for-increased-expenditure-on-agric-597500
704170430	20171106	201711	2017	2017.8384											CAN	MONTREAL	CAN								1	043	043	04	1	2.8	3	1	3	2.94117647058823	0								4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20171106003000	http://www.cbc.ca/news/canada/montreal/cohen-fans-tour-montreal-1.4388582
704170431	20171106	201711	2017	2017.8384											CAN	MONTREAL	CAN								0	046	046	04	1	7.0	10	1	10	2.94117647058823	0								4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20171106003000	http://www.cbc.ca/news/canada/montreal/cohen-fans-tour-montreal-1.4388582
704170432	20171106	201711	2017	2017.8384											CAN	CANADA	CAN								1	190	190	19	4	-10.0	4	1	4	-2.25352112676057	0								4	Vimy Ridge, Ontario, Canada	CA	CA08	12645	48.4833	-80.3833	-575393	4	Vimy Ridge, Ontario, Canada	CA	CA08	12645	48.4833	-80.3833	-575393	20171106003000	http://atlantic.ctvnews.ca/piece-of-military-history-unveiled-at-veteran-s-service-in-n-s-1.3664575
704170433	20171106	201711	2017	2017.8384											CHN	CHINA	CHN								0	061	061	06	2	6.4	1	1	1	2.15633423180593	0								4	Daigou, Gansu, China	CH	CH15	13022	34.6225	104.865	10857036	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171106003000	https://www.insideretail.com.au/blog/2017/11/06/chinese-personal-shoppers-have-created-a-new-type-of-retail-store-in-australia/
