704232028	20171007	201710	2017	2017.7589	RUS	RUSSIA	RUS																		1	015	015	01	1	0.0	6	1	6	-2.97619047619048	1	United Kingdom	UK	UK		54	-4	UK	0								1	Russia	RS	RS		60	100	RS	20171106064500	http://www.bournemouthecho.co.uk/news/15642510.MP_Tobias_Ellwood_met_with_Trump_campaign_advisor_George_Papadopoulos/
704232029	20171007	201710	2017	2017.7589	RUS	RUSSIA	RUS								SYR	SYRIAN	SYR								1	043	043	04	1	2.8	2	1	2	0	1	Syria	SY	SY		35	38	SY	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20171106064500	http://www.gopbriefingroom.com/index.php?topic=289790.0
704232030	20171007	201710	2017	2017.7589	SYR	SYRIAN	SYR								RUS	RUSSIA	RUS								1	042	042	04	1	1.9	2	1	2	0	1	Syria	SY	SY		35	38	SY	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Syria	SY	SY		35	38	SY	20171106064500	http://www.gopbriefingroom.com/index.php?topic=289790.0
704232031	20171007	201710	2017	2017.7589	USA	CALIFORNIA	USA																		1	1724	172	17	4	-5.0	2	1	2	-4.63968410661402	3	Oregon City, California, United States	US	USCA	CA007	39.5938	-121.529	1659311	0								3	Oregon City, California, United States	US	USCA		39.5938	-121.529	1659311	20171106064500	http://www.star-telegram.com/news/politics-government/national-politics/article182968441.html
704232032	20171030	201710	2017	2017.8219											GOV	PRESIDENT						GOV			0	036	036	03	1	4.0	10	1	10	1.54373927958834	0								4	Gaborone, South East, Botswana	BC	BC09	6330	-24.6464	25.9119	-1397372	4	Gaborone, South East, Botswana	BC	BC09	6330	-24.6464	25.9119	-1397372	20171106064500	http://www.mmegi.bw/index.php?aid=72872&dir=2017/november/03
704232033	20171030	201710	2017	2017.8219	BUS	MANUFACTURER						BUS													1	130	130	13	3	-4.4	7	1	7	-6.38977635782747	4	Telangana, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	0								4	Telangana, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	20171106064500	http://www.thenewsminute.com/article/special-drive-across-telangana-officials-book-1062-cases-charging-gst-over-mrp-71133
704232034	20171030	201710	2017	2017.8219	COP	DEPUTY						COP			GBR	UNITED KINGDOM	GBR								1	020	020	02	1	3.0	4	1	4	-3.48004094165814	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171106064500	http://www.heraldscotland.com/opinion/15642186.David_Torrance__Holyrood_was_never_going_to_be_immune_from_sexual_harassment_scandal/
704232035	20171030	201710	2017	2017.8219	ELI	ACTOR						ELI			tamMED	TAMIL			tam			MED			1	013	013	01	1	0.4	10	1	10	-9.03954802259891	4	Visakhapatnam, Andhra Pradesh, India	IN	IN02	17566	17.7	83.3	-2114520	4	Visakhapatnam, Andhra Pradesh, India	IN	IN02	17566	17.7	83.3	-2114520	4	Visakhapatnam, Andhra Pradesh, India	IN	IN02	17566	17.7	83.3	-2114520	20171106064500	http://www.thenewsminute.com/article/kamal-star-only-because-hindus-vizag-group-burns-actors-effigy-71128
704232036	20171030	201710	2017	2017.8219	GOV	PRESIDENT						GOV													0	036	036	03	1	4.0	10	1	10	1.54373927958834	4	Gaborone, South East, Botswana	BC	BC09	6330	-24.6464	25.9119	-1397372	0								4	Gaborone, South East, Botswana	BC	BC09	6330	-24.6464	25.9119	-1397372	20171106064500	http://www.mmegi.bw/index.php?aid=72872&dir=2017/november/03
704232037	20171030	201710	2017	2017.8219	ITA	ITALIAN	ITA								MOS	ISLAM				MOS					1	020	020	02	1	3.0	2	1	2	1.22699386503068	1	Italy	IT	IT		42.833333	12.833333	IT	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	1	Italy	IT	IT		42.833333	12.833333	IT	20171106064500	https://www.jewsnews.co.il/page/6305
704232038	20171030	201710	2017	2017.8219	ITA	ITALIAN	ITA								MOS	ISLAM				MOS					1	020	020	02	1	3.0	2	1	2	1.22699386503068	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20171106064500	https://www.jewsnews.co.il/page/6305
704232039	20171030	201710	2017	2017.8219	ITAGOVEDU	ITALIAN	ITA					GOV	EDU		MOS	ISLAM				MOS					1	020	020	02	1	3.0	4	1	4	1.22699386503068	1	Italy	IT	IT		42.833333	12.833333	IT	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	1	Italy	IT	IT		42.833333	12.833333	IT	20171106064500	https://www.jewsnews.co.il/page/6305
704232040	20171030	201710	2017	2017.8219	UAF	GUNMAN						UAF			USA	UNITED STATES	USA								1	193	193	19	4	-10.0	16	4	16	-1.97889182058048	2	Texas, United States	US	USTX		31.106	-97.6475	TX	3	Sutherland Springs, Texas, United States	US	USTX		29.2733	-98.0567	1369438	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171106064500	http://www.klik1240.com/news/what-life-was-like-at-texas-church-before-a-gunman-opened-fire-on-the-congregation/
704232041	20171030	201710	2017	2017.8219	UAF	GUNMAN						UAF			USA	UNITED STATES	USA								1	193	193	19	4	-10.0	8	4	8	-1.97889182058048	2	Texas, United States	US	USTX		31.106	-97.6475	TX	3	First Baptist Church, Texas, United States	US	USTX		29.3941	-94.9155	1385009	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171106064500	http://www.klik1240.com/news/what-life-was-like-at-texas-church-before-a-gunman-opened-fire-on-the-congregation/
704232042	20171030	201710	2017	2017.8219	USA	UNITED STATES	USA																		1	120	120	12	3	-4.0	1	1	1	0.5464480874317	3	San Antonio, Texas, United States	US	USTX	TX029	29.4241	-98.4936	1380951	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171106064500	http://www.southernpoliticalreport.com/2017/11/06/around-the-south-for-nov-6-va-ky-tx/
704232043	20171030	201710	2017	2017.8219	scoLEG	SCOTTISH			sco			LEG			PTY	PARTY LEADER									1	010	010	01	1	0.0	10	1	10	-3.48004094165814	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171106064500	http://www.heraldscotland.com/opinion/15642186.David_Torrance__Holyrood_was_never_going_to_be_immune_from_sexual_harassment_scandal/
704232044	20171105	201711	2017	2017.8356	GOV	PRESIDENT						GOV			cat	CATALAN			cat						1	013	013	01	1	0.4	1	1	1	-4.15584415584415	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20171106064500	http://www.thenational.scot/news/15642255.Spanish_justice_can_t_be_trusted__Why_Puigdemont_and_ministers_turned_themselves_in_to_Belgian_police/
704232045	20171105	201711	2017	2017.8356	GOV	PRESIDENT						GOV			cat	CATALAN			cat						1	013	013	01	1	0.4	1	1	1	-4.15584415584415	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171106064500	http://www.thenational.scot/news/15642255.Spanish_justice_can_t_be_trusted__Why_Puigdemont_and_ministers_turned_themselves_in_to_Belgian_police/
704232046	20171105	201711	2017	2017.8356	cat	CATALAN			cat						GOV	PRESIDENT						GOV			1	046	046	04	1	7.0	1	1	1	-4.15584415584415	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20171106064500	http://www.thenational.scot/news/15642255.Spanish_justice_can_t_be_trusted__Why_Puigdemont_and_ministers_turned_themselves_in_to_Belgian_police/
704232047	20171105	201711	2017	2017.8356	cat	CATALAN			cat						GOV	PRESIDENT						GOV			1	046	046	04	1	7.0	1	1	1	-4.15584415584415	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171106064500	http://www.thenational.scot/news/15642255.Spanish_justice_can_t_be_trusted__Why_Puigdemont_and_ministers_turned_themselves_in_to_Belgian_police/
704232048	20171106	201711	2017	2017.8384											ARE	UNITED ARAB EMIRATES	ARE								1	040	040	04	1	1.0	2	1	2	2	0								4	Jebel Ali, Dubayy, United Arab Emirates	AE	AE03	28575	25.0128	55.0495	-783229	4	Jebel Ali, Dubayy, United Arab Emirates	AE	AE03	28575	25.0128	55.0495	-783229	20171106064500	http://container-mag.com/2017/11/06/dp-world-talks-yuzhny-concession/
704232049	20171106	201711	2017	2017.8384											ARE	UNITED ARAB EMIRATES	ARE								1	040	040	04	1	1.0	4	1	4	2	0								1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20171106064500	http://container-mag.com/2017/11/06/dp-world-talks-yuzhny-concession/
704232050	20171106	201711	2017	2017.8384											ARE	UNITED ARAB EMIRATES	ARE								1	042	042	04	1	1.9	6	1	6	2	0								4	Jebel Ali, Dubayy, United Arab Emirates	AE	AE03	28575	25.0128	55.0495	-783229	4	Jebel Ali, Dubayy, United Arab Emirates	AE	AE03	28575	25.0128	55.0495	-783229	20171106064500	http://container-mag.com/2017/11/06/dp-world-talks-yuzhny-concession/
704232051	20171106	201711	2017	2017.8384											AUS	AUSTRALIA	AUS								1	010	010	01	1	0.0	4	1	4	-1.52671755725191	0								4	Rockhampton, Queensland, Australia	AS	AS04	154688	-23.3803	150.506	-1597814	4	Rockhampton, Queensland, Australia	AS	AS04	154688	-23.3803	150.506	-1597814	20171106064500	https://www.cqnews.com.au/news/rockys-labor-man-stands-by-premier-on-adani-veto/3258477/
704232052	20171106	201711	2017	2017.8384											AUS	AUSTRALIA	AUS								0	014	014	01	1	0.0	10	1	10	-4.51127819548872	0								4	Victoria Point, Queensland, Australia	AS	AS04	5232	-27.5833	153.312	-1606942	4	Victoria Point, Queensland, Australia	AS	AS04	5232	-27.5833	153.312	-1606942	20171106064500	http://www.redlandcitybulletin.com.au/story/5029021/excess-fee-hikes-jeopardise-volunteer-marine-rescue-operations/
704232053	20171106	201711	2017	2017.8384											AUS	AUSTRALIA	AUS								0	040	040	04	1	1.0	8	1	8	-0.44150110375275	0								4	Armidale, New South Wales, Australia	AS	AS02	5096	-30.5083	151.671	-1556250	4	Armidale, New South Wales, Australia	AS	AS02	5096	-30.5083	151.671	-1556250	20171106064500	http://www.guyraargus.com.au/story/5037291/catholic-teachers-on-strike/?cs=5777
704232054	20171106	201711	2017	2017.8384											AUS	AUSTRALIA	AUS								1	040	040	04	1	1.0	5	1	5	0.27027027027027	0								4	Castle Hill, New South Wales, Australia	AS	AS02	4951	-33.7333	151	-1564649	4	Castle Hill, New South Wales, Australia	AS	AS02	4951	-33.7333	151	-1564649	20171106064500	http://www.parramattasun.com.au/story/5036349/new-gate-for-old-cemetery/?cs=1497
704232055	20171106	201711	2017	2017.8384											AUS	AUSTRALIA	AUS								1	040	040	04	1	1.0	1	1	1	0.27027027027027	0								4	Westmead, New South Wales, Australia	AS	AS02	5066	-33.8167	150.983	-1609037	4	Westmead, New South Wales, Australia	AS	AS02	5066	-33.8167	150.983	-1609037	20171106064500	http://www.parramattasun.com.au/story/5036349/new-gate-for-old-cemetery/?cs=1497
704232056	20171106	201711	2017	2017.8384											AUS	AUSTRALIA	AUS								1	051	051	05	1	3.4	5	1	5	-1.52671755725191	0								4	The Premier, Victoria, Australia	AS	AS07	5420	-36.554	147.2	11455835	4	The Premier, Victoria, Australia	AS	AS07	5420	-36.554	147.2	11455835	20171106064500	https://www.cqnews.com.au/news/rockys-labor-man-stands-by-premier-on-adani-veto/3258477/
704232057	20171106	201711	2017	2017.8384											AUS	AUSTRALIA	AUS								1	129	129	12	3	-5.0	4	1	4	-1.52671755725191	0								4	Rockhampton, Queensland, Australia	AS	AS04	154688	-23.3803	150.506	-1597814	4	Rockhampton, Queensland, Australia	AS	AS04	154688	-23.3803	150.506	-1597814	20171106064500	https://www.cqnews.com.au/news/rockys-labor-man-stands-by-premier-on-adani-veto/3258477/
704232058	20171106	201711	2017	2017.8384											AUS	AUSTRALIA	AUS								0	172	172	17	4	-5.0	8	1	8	-0.44150110375275	0								4	Armidale, New South Wales, Australia	AS	AS02	5096	-30.5083	151.671	-1556250	4	Armidale, New South Wales, Australia	AS	AS02	5096	-30.5083	151.671	-1556250	20171106064500	http://www.guyraargus.com.au/story/5037291/catholic-teachers-on-strike/?cs=5777
704232059	20171106	201711	2017	2017.8384											AUS	MURRAY	AUS								1	173	173	17	4	-5.0	4	1	4	-10.9947643979058	0								3	Whitfield County, Georgia, United States	US	USGA		34.8334	-84.9666	353513	3	Whitfield County, Georgia, United States	US	USGA		34.8334	-84.9666	353513	20171106064500	http://www.dailycitizen.news/news/local_news/area-arrests-for-nov/article_ba7d93e3-b77a-5831-8616-1da5ddef56b1.html
704232060	20171106	201711	2017	2017.8384											AUT	AUSTRIAN	AUT								0	042	042	04	1	1.9	7	1	7	-4.01203610832497	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20171106064500	https://www.nytimes.com/2017/11/06/world/asia/taj-mahal-assault-tourism.html
704232061	20171106	201711	2017	2017.8384											AUT	AUSTRIA	AUT								0	042	042	04	1	1.9	2	1	2	-4.01203610832497	0								1	Austria	AU	AU		47.333333	13.333333	AU	1	Austria	AU	AU		47.333333	13.333333	AU	20171106064500	https://www.nytimes.com/2017/11/06/world/asia/taj-mahal-assault-tourism.html
704232062	20171106	201711	2017	2017.8384											AUT	AUSTRIA	AUT								0	042	042	04	1	1.9	1	1	1	-4.01203610832497	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20171106064500	https://www.nytimes.com/2017/11/06/world/asia/taj-mahal-assault-tourism.html
704232063	20171106	201711	2017	2017.8384											BEL	BRUSSELS	BEL								1	042	042	04	1	1.9	2	1	2	1.29032258064516	0								4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20171106064500	http://www.bbc.co.uk/news/uk-northern-ireland-41880770
704232064	20171106	201711	2017	2017.8384											BGD	DHAKA	BGD								0	183	183	18	4	-10.0	8	1	8	-4.11663807890223	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20171106064500	http://www.watoday.com.au/lifestyle/fashion/sustainable-style-unpaid-garment-workers-reportedly-tag-zara-in-protest-20171106-gzfpxv.html
704232065	20171106	201711	2017	2017.8384											BGD	DHAKA	BGD								0	183	183	18	4	-10.0	2	1	2	-4.11663807890223	0								4	Munshiganj, Dhaka, Bangladesh	BG	BG81	5788	23.5531	90.5361	211785	4	Munshiganj, Dhaka, Bangladesh	BG	BG81	5788	23.5531	90.5361	211785	20171106064500	http://www.watoday.com.au/lifestyle/fashion/sustainable-style-unpaid-garment-workers-reportedly-tag-zara-in-protest-20171106-gzfpxv.html
704232066	20171106	201711	2017	2017.8384											BHR	BAHRAIN	BHR								1	051	051	05	1	3.4	2	1	2	5.22388059701492	0								4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	20171106064500	http://www.newsofbahrain.com/viewNews.php?ppId=39290&TYPE=Posts&pid=&MNU=&SUB=
704232067	20171106	201711	2017	2017.8384											BHR	BAHRAIN	BHR								1	070	070	07	2	7.0	2	1	2	5.22388059701492	0								4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	20171106064500	http://www.newsofbahrain.com/viewNews.php?ppId=39290&TYPE=Posts&pid=&MNU=&SUB=
704232068	20171106	201711	2017	2017.8384											BLR	MINSK	BLR								1	046	046	04	1	7.0	6	1	6	4.22535211267606	0								4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	20171106064500	https://www.ukrinform.net/rubric-polytics/2337772-volker-surkov-to-renew-talks-on-peacekeepers-in-donbas-on-nov-13.html
704232069	20171106	201711	2017	2017.8384											BLR	MINSK	BLR								1	046	046	04	1	7.0	2	1	2	4.22535211267606	0								4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	4	Belgrade, Serbia (general),	RB	RB00	47629	44.8186	20.4681	-74897	20171106064500	https://www.ukrinform.net/rubric-polytics/2337772-volker-surkov-to-renew-talks-on-peacekeepers-in-donbas-on-nov-13.html
704232070	20171106	201711	2017	2017.8384											BLR	MINSK	BLR								1	046	046	04	1	7.0	2	1	2	4.22535211267606	0								4	Belgrade, Serbia (general),	RB	RB00	47629	44.8186	20.4681	-74897	4	Belgrade, Serbia (general),	RB	RB00	47629	44.8186	20.4681	-74897	20171106064500	https://www.ukrinform.net/rubric-polytics/2337772-volker-surkov-to-renew-talks-on-peacekeepers-in-donbas-on-nov-13.html
704232071	20171106	201711	2017	2017.8384											BUS	BUSINESS						BUS			1	0211	021	02	1	3.4	10	1	10	1.44927536231884	0								1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	20171106064500	https://www.direktbroker.de/news/international-detained-saudi-prince-has-backed-u-s-firms-55353863
704232072	20171106	201711	2017	2017.8384											BUS	INDUSTRY						BUS			1	036	036	03	1	4.0	10	1	10	0.66740823136818	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171106064500	http://www.reportsnreports.com/reports/1225423-research-report-on-automobile-air-bag-industry-in-china-2018-2022.html
704232073	20171106	201711	2017	2017.8384											BUS	INDUSTRY						BUS			1	040	040	04	1	1.0	20	1	20	0.8595988538682	0								4	Mareeba, Queensland, Australia	AS	AS04	40201	-16.995	145.423	-1585799	4	Mareeba, Queensland, Australia	AS	AS04	40201	-16.995	145.423	-1585799	20171106064500	http://www.queenslandcountrylife.com.au/story/5038274/qld-hort-council-unites-the-industry/?cs=4726
704232074	20171106	201711	2017	2017.8384											BUS	BANK						BUS			0	043	043	04	1	2.8	5	1	5	-1.25470514429109	0								4	Arabian Sea, India (general), India	IN	IN00		20	65	-2089022	4	Arabian Sea, India (general), India	IN	IN00		20	65	-2089022	20171106064500	http://www.daijiworld.com/chan/exclusiveDisplay.aspx?articlesID=4743
704232075	20171106	201711	2017	2017.8384											BUS	CORPORATION						BUS			1	043	043	04	1	2.8	5	1	5	0.34129692832765	0								1	Bahamas, The	BF	BF		24	-76	BF	1	Bahamas, The	BF	BF		24	-76	BF	20171106064500	https://www.dailypolitical.com/2017/11/05/head-to-head-review-sysco-corporation-syy-its-peers.html
704232076	20171106	201711	2017	2017.8384											BUS	ENTREPRENEUR						BUS			0	045	045	04	1	5.0	3	1	3	-2.92553191489362	0								4	Sofia, Sofiya-Grad, Bulgaria	BU	BU42	12028	42.6833	23.3167	-838489	4	Sofia, Sofiya-Grad, Bulgaria	BU	BU42	12028	42.6833	23.3167	-838489	20171106064500	http://www.balkaninsight.com/en/article/refugees-seek-media-platform-to-change-bulgarian-minds-11-05-2017
