703902022	20171005	201710	2017	2017.7534	GOV	MINIST						GOV			OPP	ACTIVIST						OPP			0	111	111	11	3	-2.0	1	1	1	-10.1694915254238	4	Magamba, Limpopo, South Africa	SF	SF09	77343	-22.7722	31.1914	-1255618	4	Magamba, Limpopo, South Africa	SF	SF09	77343	-22.7722	31.1914	-1255618	4	Magamba, Limpopo, South Africa	SF	SF09	77343	-22.7722	31.1914	-1255618	20171104151500	http://www.abc.net.au/news/2017-11-05/american-charged-with-subversion-in-zimbabwe-goes-to-court/9119424
703902023	20171005	201710	2017	2017.7534	GOV	MINIST						GOV			OPP	ACTIVIST						OPP			0	173	173	17	4	-5.0	1	1	1	-10.1694915254238	4	Magamba, Limpopo, South Africa	SF	SF09	77343	-22.7722	31.1914	-1255618	4	Magamba, Limpopo, South Africa	SF	SF09	77343	-22.7722	31.1914	-1255618	4	Magamba, Limpopo, South Africa	SF	SF09	77343	-22.7722	31.1914	-1255618	20171104151500	http://www.abc.net.au/news/2017-11-05/american-charged-with-subversion-in-zimbabwe-goes-to-court/9119424
703902024	20171005	201710	2017	2017.7534	GOV	MINIST						GOV			OPP	ACTIVIST						OPP			0	173	173	17	4	-5.0	4	1	4	-10.1694915254238	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Magamba, Limpopo, South Africa	SF	SF09	77343	-22.7722	31.1914	-1255618	20171104151500	http://www.abc.net.au/news/2017-11-05/american-charged-with-subversion-in-zimbabwe-goes-to-court/9119424
703902025	20171005	201710	2017	2017.7534	MUS	MAURITIUS	MUS																		1	084	084	08	2	7.0	4	1	4	2.08955223880597	1	Mauritius	MP	MP		16	146	MP	0								1	Mauritius	MP	MP		16	146	MP	20171104151500	http://indianexpress.com/article/lifestyle/fashion/ranveer-singh-on-the-cover-of-these-two-magazines-is-a-far-cry-from-padmavatis-sultan-alauddin-khilji-4922506/
703902026	20171005	201710	2017	2017.7534	SAU	SAUDI	SAU								SAUGOV	SAUDI ARABIA	SAU					GOV			1	046	046	04	1	7.0	2	1	2	0.740740740740741	4	Khobar, Ash Sharqiyah, Saudi Arabia	SA	SA06	25307	26.2794	50.2083	-3092086	4	Khobar, Ash Sharqiyah, Saudi Arabia	SA	SA06	25307	26.2794	50.2083	-3092086	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171104151500	http://wsau.com/news/articles/2017/nov/04/trump-pitches-nyse-for-saudi-aramco-ipo-listing/
703902027	20171005	201710	2017	2017.7534	SAU	SAUDI	SAU								SAUGOV	SAUDI ARABIA	SAU					GOV			1	046	046	04	1	7.0	2	1	2	0.740740740740741	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171104151500	http://wsau.com/news/articles/2017/nov/04/trump-pitches-nyse-for-saudi-aramco-ipo-listing/
703902028	20171005	201710	2017	2017.7534	SAUGOV	SAUDI ARABIA	SAU					GOV													1	046	046	04	1	7.0	2	1	2	0.740740740740741	4	Khobar, Ash Sharqiyah, Saudi Arabia	SA	SA06	25307	26.2794	50.2083	-3092086	0								4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171104151500	http://wsau.com/news/articles/2017/nov/04/trump-pitches-nyse-for-saudi-aramco-ipo-listing/
703902029	20171005	201710	2017	2017.7534	SAUGOV	SAUDI ARABIA	SAU					GOV			SAU	SAUDI	SAU								1	046	046	04	1	7.0	2	1	2	0.740740740740741	4	Khobar, Ash Sharqiyah, Saudi Arabia	SA	SA06	25307	26.2794	50.2083	-3092086	4	Khobar, Ash Sharqiyah, Saudi Arabia	SA	SA06	25307	26.2794	50.2083	-3092086	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171104151500	http://wsau.com/news/articles/2017/nov/04/trump-pitches-nyse-for-saudi-aramco-ipo-listing/
703902030	20171005	201710	2017	2017.7534	SAUGOV	SAUDI ARABIA	SAU					GOV			SAU	SAUDI	SAU								1	046	046	04	1	7.0	2	1	2	0.740740740740741	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171104151500	http://wsau.com/news/articles/2017/nov/04/trump-pitches-nyse-for-saudi-aramco-ipo-listing/
703902031	20171028	201710	2017	2017.8164											IND	DELHI	IND								1	042	042	04	1	1.9	4	2	4	-0.428748678829099	0								5	Tripura, Tripura, India	IN	IN26	70256	24	92	-2113451	5	Tripura, Tripura, India	IN	IN26	70256	24	92	-2113451	20171104151500	http://www.business-standard.com/article/pti-stories/officers-with-rss-leanings-should-not-be-inducted-in-goa-117110400803_1.html
703902032	20171028	201710	2017	2017.8164											NGA	LAGOS	NGA								1	046	046	04	1	7.0	5	1	5	-0.51813471502591	0								4	Ogba, Kogi, Nigeria	NI	NI41	22902	7.91191	7.04883	-2022000	4	Ogba, Kogi, Nigeria	NI	NI41	22902	7.91191	7.04883	-2022000	20171104151500	http://dailypost.ng/2017/11/04/family-man-found-dead-half-naked-lover-im-car-lagos-speaks/
703902033	20171028	201710	2017	2017.8164	DEULEG	GERMANY	DEU					LEG			TUR	TURKEY	TUR								0	084	084	08	2	7.0	1	1	1	-2.70935960591133	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20171104151500	http://www.dw.com/en/germanys-sigmar-gabriel-meets-turkeys-mevlut-cavusoglu-to-discuss-difficult-issues/a-41235767
703902034	20171028	201710	2017	2017.8164	DEULEG	GERMANY	DEU					LEG			TUR	TURKEY	TUR								0	084	084	08	2	7.0	1	1	1	-2.70935960591133	1	Luxembourg	LU	LU		49.75	6.166667	LU	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20171104151500	http://www.dw.com/en/germanys-sigmar-gabriel-meets-turkeys-mevlut-cavusoglu-to-discuss-difficult-issues/a-41235767
703902035	20171028	201710	2017	2017.8164	IND	DELHI	IND																		1	043	043	04	1	2.8	2	1	2	-0.431965442764582	4	Panaji, Goa, India	IN	IN33	70123	15.4833	73.8333	-2106977	0								4	Panaji, Goa, India	IN	IN33	70123	15.4833	73.8333	-2106977	20171104151500	http://odishasamaya.com/india/officers-with-rss-leanings-should-not-be-inducted-in-goa-congress/93857/
703902036	20171028	201710	2017	2017.8164	NGA	LAGOS	NGA																		1	046	046	04	1	7.0	5	1	5	-0.51813471502591	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	0								4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20171104151500	http://dailypost.ng/2017/11/04/family-man-found-dead-half-naked-lover-im-car-lagos-speaks/
703902037	20171103	201711	2017	2017.8301	GOV	PRESIDENTIAL PALACE						GOV													1	191	191	19	4	-9.5	10	1	10	-3.94088669950739	4	Juba, Wilayat Bahr al Jabal, South Sudan	OD	OD01	37033	4.84597	31.6012	-7975	0								4	Juba, Wilayat Bahr al Jabal, South Sudan	OD	OD01	37033	4.84597	31.6012	-7975	20171104151500	http://www.chimpreports.com/tension-as-salva-kiir-sends-elite-force-to-gen-malong-home/
703902038	20171103	201711	2017	2017.8301	JUD	LAWYER						JUD			COP	POLICE						COP			1	010	010	01	1	0.0	6	1	6	-10.3359173126615	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20171104151500	http://www.business-standard.com/article/pti-stories/american-charged-with-subversion-in-zimbabwe-goes-to-court-117110400850_1.html
703902039	20171103	201711	2017	2017.8301	JUD	LAWYER						JUD			ZWE	ZIMBABWE	ZWE								1	128	128	12	3	-5.0	2	1	2	-10.3359173126615	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20171104151500	http://www.business-standard.com/article/pti-stories/american-charged-with-subversion-in-zimbabwe-goes-to-court-117110400850_1.html
703902040	20171103	201711	2017	2017.8301	MIL	ARMY						MIL			UAF	MILITANT						UAF			1	1123	112	11	3	-2.0	10	1	10	-7.84313725490196	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20171104151500	http://www.indiatvnews.com/news/india-militants-attack-police-party-in-kashmir-pulwama-live-updates-410235
703902041	20171103	201711	2017	2017.8301	USAGOV	UNITED STATES	USA					GOV			USA	MASSACHUSETTS	USA								1	051	051	05	1	3.4	2	1	2	-5.6737588652482	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20171104151500	http://capecodtoday.com/article/2017/11/04/235566-Truro-Welcomes-New-Firefighter
703902042	20171103	201711	2017	2017.8301	ZWE	ZIMBABWE	ZWE								COP	POLICE						COP			1	013	013	01	1	0.4	2	1	2	-10.3359173126615	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20171104151500	http://www.business-standard.com/article/pti-stories/american-charged-with-subversion-in-zimbabwe-goes-to-court-117110400850_1.html
703902043	20171104	201711	2017	2017.8329											AFR	AFRICA	AFR								1	036	036	03	1	4.0	4	1	4	1.69491525423728	0								4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	20171104151500	https://www.iol.co.za/lifestyle/food-drink/comfort-food-comes-to-midrand-11837572
703902044	20171104	201711	2017	2017.8329											AFR	AFRICA	AFR								1	112	112	11	3	-2.0	2	1	2	-9.87261146496816	0								4	Paarl, Western Cape, South Africa	SF	SF11	77338	-33.7338	18.9752	-1270835	4	Paarl, Western Cape, South Africa	SF	SF11	77338	-33.7338	18.9752	-1270835	20171104151500	https://www.news24.com/SouthAfrica/News/former-home-affairs-employee-faces-corruption-charges-for-allegedly-issuing-fraudulent-permits-to-foreign-nationals-20171104
703902045	20171104	201711	2017	2017.8329											AGR	FARMER						AGR			0	033	033	03	1	5.2	2	1	2	1.97368421052632	0								4	Jalna, Maharashtra, India	IN	IN16	70182	19.8333	75.8833	-2098154	4	Jalna, Maharashtra, India	IN	IN16	70182	19.8333	75.8833	-2098154	20171104151500	http://www.business-standard.com/article/government-press-release/shri-nitin-gadkari-says-government-is-committed-to-providing-world-class-117110400893_1.html
703902046	20171104	201711	2017	2017.8329											AGR	FARMER						AGR			0	033	033	03	1	5.2	2	1	2	1.97368421052632	0								4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	20171104151500	http://www.business-standard.com/article/government-press-release/shri-nitin-gadkari-says-government-is-committed-to-providing-world-class-117110400893_1.html
703902047	20171104	201711	2017	2017.8329											AGR	FARMER						AGR			0	033	033	03	1	5.2	6	1	6	1.97368421052632	0								4	Nasik, Maharashtra, India	IN	IN16	17773	20.3333	73.8833	-2114180	4	Nasik, Maharashtra, India	IN	IN16	17773	20.3333	73.8833	-2114180	20171104151500	http://www.business-standard.com/article/government-press-release/shri-nitin-gadkari-says-government-is-committed-to-providing-world-class-117110400893_1.html
703902048	20171104	201711	2017	2017.8329											AGR	FARMER						AGR			0	190	190	19	4	-10.0	10	1	10	-4.05616224648986	0								4	Jaipur, Rajasthan, India	IN	IN24	17847	26.9167	75.8167	-2098033	4	Jaipur, Rajasthan, India	IN	IN24	17847	26.9167	75.8167	-2098033	20171104151500	http://www.thehindu.com/news/national/other-states/rajasthans-nindar-where-farmers-launched-a-desperate-protest-against-land-acquisition/article19982535.ece
703902049	20171104	201711	2017	2017.8329											ARE	DUBAI	ARE								0	040	040	04	1	1.0	2	1	2	4.8206937095826	0								1	Lithuania	LH	LH		56	24	LH	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20171104151500	http://www.cpifinancial.net/news/post/43398/uae-lithuania-economic-forum-discusses-trade-and-investment-cooperation
703902050	20171104	201711	2017	2017.8329											AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	2	1	2	0.79129574678536	0								4	Townsville, Queensland, Australia	AS	AS04	40197	-19.2664	146.806	-1605526	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20171104151500	http://www.waymarking.com/waymarks/WMWZCV_Masonic_Temple_Brisbane_QLD_Australia
703902051	20171104	201711	2017	2017.8329											AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	5	1	5	0.79129574678536	0								4	Townsville, Queensland, Australia	AS	AS04	40197	-19.2664	146.806	-1605526	4	Townsville, Queensland, Australia	AS	AS04	40197	-19.2664	146.806	-1605526	20171104151500	http://www.waymarking.com/waymarks/WMWZCV_Masonic_Temple_Brisbane_QLD_Australia
703902052	20171104	201711	2017	2017.8329											BGD	DINAJPUR	BGD								1	043	043	04	1	2.8	10	1	10	-7.72532188841201	0								4	Kaharol, Rangpur, Bangladesh	BG	BG87	5820	25.7929	88.606	10606884	4	Kaharol, Rangpur, Bangladesh	BG	BG87	5820	25.7929	88.606	10606884	20171104151500	http://www.newstoday.com.bd/index.php?option=details&news_id=2484949&date=2017-11-05
703902053	20171104	201711	2017	2017.8329											BGD	BANGLADESH	BGD								1	057	057	05	1	8.0	3	1	3	-0.266666666666667	0								4	Maheshkhali, Chittagong, Bangladesh	BG	BG84	5772	21.5192	91.9689	-2727271	4	Rooppur, Bangladesh (general), Bangladesh	BG	BG00	5815	24.0667	89.0333	-2733406	20171104151500	https://bdnews24.com/economy/2017/11/04/bangladesh-to-build-3600mw-lng-run-power-plant-at-payra
703902054	20171104	201711	2017	2017.8329											BGD	BANGLADESH	BGD								1	057	057	05	1	8.0	3	1	3	-0.266666666666667	0								4	Rooppur, Bangladesh (general), Bangladesh	BG	BG00	5815	24.0667	89.0333	-2733406	4	Rooppur, Bangladesh (general), Bangladesh	BG	BG00	5815	24.0667	89.0333	-2733406	20171104151500	https://bdnews24.com/economy/2017/11/04/bangladesh-to-build-3600mw-lng-run-power-plant-at-payra
703902055	20171104	201711	2017	2017.8329											BUS	COMPANY						BUS			1	040	040	04	1	1.0	5	1	5	4.41767068273093	0								4	Sinzig, Rheinland-Pfalz, Germany	GM	GM08	16554	50.55	7.25	-1865153	4	Sinzig, Rheinland-Pfalz, Germany	GM	GM08	16554	50.55	7.25	-1865153	20171104151500	http://georgiatoday.ge/news/8070/New-Wunderlich-Corporate-Headquarters
703902056	20171104	201711	2017	2017.8329											BUS	BUSINESS						BUS			0	042	042	04	1	1.9	10	1	10	4.34412265758092	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20171104151500	http://www.cpifinancial.net/news/post/43393/sharjah-takes-centre-stage-at-toronto-global-forum
703902057	20171104	201711	2017	2017.8329											BUS	SERVER						BUS			0	042	042	04	1	1.9	10	1	10	1.2111801242236	0								4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	20171104151500	http://bombmagazine.org/articles/kernel/
703902058	20171104	201711	2017	2017.8329											BUS	COMPANY						BUS			0	061	061	06	2	6.4	10	1	10	1.36125654450261	0								1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	20171104151500	https://www.dailypolitical.com/2017/11/04/church-dwight-company-inc-chd-shares-sold-by-korea-investment-corp.html
703902059	20171104	201711	2017	2017.8329											CAN	CANADA	CAN								1	036	036	03	1	4.0	2	1	2	-1.52671755725191	0								4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20171104151500	http://montrealgazette.com/news/local-news/montreal-conference-helps-parents-of-kids-with-learning-disabilities
703902060	20171104	201711	2017	2017.8329											CAN	CANADA	CAN								1	046	046	04	1	7.0	2	1	2	-1.52671755725191	0								4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20171104151500	http://montrealgazette.com/news/local-news/montreal-conference-helps-parents-of-kids-with-learning-disabilities
703902061	20171104	201711	2017	2017.8329											CAN	ONTARIO	CAN								0	080	080	08	2	5.0	5	1	5	0	0								4	Richmond Hill, Ontario, Canada	CA	CA08	12689	43.8667	-79.4333	-572249	4	Richmond Hill, Ontario, Canada	CA	CA08	12689	43.8667	-79.4333	-572249	20171104151500	https://www.yorkregion.com/community-story/7772931--significant-rainfall-possible-in-gta-this-weekend-environment-canada/
703902062	20171104	201711	2017	2017.8329											CAN	ONTARIO	CAN								0	090	090	09	2	-2.0	5	1	5	0	0								4	Richmond Hill, Ontario, Canada	CA	CA08	12689	43.8667	-79.4333	-572249	4	Richmond Hill, Ontario, Canada	CA	CA08	12689	43.8667	-79.4333	-572249	20171104151500	https://www.yorkregion.com/community-story/7772931--significant-rainfall-possible-in-gta-this-weekend-environment-canada/
703902063	20171104	201711	2017	2017.8329											CANGOV	ONTARIO	CAN					GOV			0	042	042	04	1	1.9	3	1	3	4.34412265758092	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20171104151500	http://www.cpifinancial.net/news/post/43393/sharjah-takes-centre-stage-at-toronto-global-forum
703902064	20171104	201711	2017	2017.8329											CHN	BEIJING	CHN								0	036	036	03	1	4.0	2	1	2	-1.25786163522013	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171104151500	http://www.dailymail.co.uk/wires/ap/article-5049607/A-look-whos-Asia-Trump-whos-staying-behind.html
703902065	20171104	201711	2017	2017.8329											COP	POLICE CHIEF						COP			0	020	020	02	1	3.0	5	1	5	-0.529100529100529	0								4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20171104151500	http://montrealgazette.com/opinion/editorials/editorial-denis-coderre-has-earned-a-second-term
703902066	20171104	201711	2017	2017.8329											COP	POLICE						COP			1	042	042	04	1	1.9	5	1	5	-1.50375939849624	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20171104151500	http://www.business-standard.com/article/pti-stories/teenager-playing-online-game-leaves-govandi-home-117110400872_1.html
703902067	20171104	201711	2017	2017.8329											COP	DEPUTY						COP			1	042	042	04	1	1.9	3	1	3	-7.2265625	0								1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	20171104151500	https://www.dailysabah.com/europe/2017/11/04/denmark-immigration-ministers-car-hits-refugee-woman-while-leaving-deportation-center
703902068	20171104	201711	2017	2017.8329											COP	POLICE						COP			0	100	100	10	3	-5.0	10	1	10	-12.4681933842239	0								4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	20171104151500	http://www.mirror.co.uk/news/uk-news/raging-motorist-uses-hammer-smash-11466039
703902069	20171104	201711	2017	2017.8329											COP	DETECTIVE						COP			1	112	112	11	3	-2.0	10	1	10	-4.84848484848485	0								3	San Antonio, Texas, United States	US	USTX		29.4241	-98.4936	1380951	3	San Antonio, Texas, United States	US	USTX		29.4241	-98.4936	1380951	20171104151500	http://www.timesunion.com/news/local/crime/article/SVU-detective-who-mishandled-130-cases-terminated-12327437.php
703902070	20171104	201711	2017	2017.8329											COP	POLICE						COP			0	154	154	15	4	-7.2	2	1	2	-0.42826552462527	0								4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	4	Anambra, Nigeria (general), Nigeria	NI	NI00	22911	7.26667	7.4	-1999832	20171104151500	http://www.informationng.com/2017/11/igp-set-meet-senate-adhoc-committee-appeal-misau-case.html
703902071	20171104	201711	2017	2017.8329											COP	POLICE						COP			1	182	182	18	4	-9.5	1	1	1	-4.68036529680365	0								4	Mukono, Mukono, Uganda	UG	UG90	18585	0.353333	32.7553	-1732512	4	Mukono, Mukono, Uganda	UG	UG90	18585	0.353333	32.7553	-1732512	20171104151500	http://www.chimpreports.com/she-is-embarrassed-opondo-slams-speaker-kadaga-on-museveni-letter/
