704230957	20171106	201711	2017	2017.8384											EDU	PUPIL						EDU			1	043	043	04	1	2.8	10	1	10	1.44230769230769	0								4	Arbain, Al ?udaydah, Yemen	YM	YM08	32755	14.4	43.45	-3184266	4	Arbain, Al ?udaydah, Yemen	YM	YM08	32755	14.4	43.45	-3184266	20171106063000	Vision of the Islamic Republic of Iran Bushehr Provincial TV in Persian/BBC Monitoring/(c) BBC
704230958	20171106	201711	2017	2017.8384	BHR	BAHRAIN	BHR								CVL	CITIZEN						CVL			1	174	174	17	4	-5.0	10	1	10	-3.17460317460318	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	20171106063000	Twitter/BBC Monitoring/(c) BBC
704230959	20171106	201711	2017	2017.8384	BHR	BAHRAIN	BHR								LBNCVL	LEBANON	LBN					CVL			1	100	100	10	3	-5.0	8	1	8	-3.17460317460318	1	Bahrain	BA	BA		26	50.5	BA	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	20171106063000	Twitter/BBC Monitoring/(c) BBC
704230960	20171106	201711	2017	2017.8384	BHR	BAHRAIN	BHR								LBNCVL	LEBANON	LBN					CVL			1	100	100	10	3	-5.0	2	1	2	-3.17460317460318	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	20171106063000	Twitter/BBC Monitoring/(c) BBC
704230961	20171106	201711	2017	2017.8384	BHR	BAHRAIN	BHR								LBNCVL	LEBANON	LBN					CVL			1	174	174	17	4	-5.0	8	1	8	-3.17460317460318	1	Bahrain	BA	BA		26	50.5	BA	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Bahrain	BA	BA		26	50.5	BA	20171106063000	Twitter/BBC Monitoring/(c) BBC
704230962	20171106	201711	2017	2017.8384	BHR	BAHRAIN	BHR								LBNCVL	LEBANON	LBN					CVL			1	174	174	17	4	-5.0	2	1	2	-3.17460317460318	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Bahrain	BA	BA		26	50.5	BA	20171106063000	Twitter/BBC Monitoring/(c) BBC
704230963	20171106	201711	2017	2017.8384	EDU	PUPIL						EDU													1	042	042	04	1	1.9	10	1	10	1.44230769230769	4	Arbain, Al ?udaydah, Yemen	YM	YM08	32755	14.4	43.45	-3184266	0								4	Arbain, Al ?udaydah, Yemen	YM	YM08	32755	14.4	43.45	-3184266	20171106063000	Vision of the Islamic Republic of Iran Bushehr Provincial TV in Persian/BBC Monitoring/(c) BBC
704230964	20171106	201711	2017	2017.8384	ESPMED	SPAIN	ESP					MED			ESP	SPAIN	ESP								1	012	012	01	1	-0.4	1	1	1	-3.9568345323741	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171106063000	TRK Peterburg Channel Five TV in Russian/BBC Monitoring/(c) BBC
704230965	20171106	201711	2017	2017.8384	ESPMED	SPAIN	ESP					MED			ESP	SPAIN	ESP								1	012	012	01	1	-0.4	1	1	1	-3.9568345323741	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20171106063000	TRK Peterburg Channel Five TV in Russian/BBC Monitoring/(c) BBC
704230966	20171106	201711	2017	2017.8384	ESPMED	SPAIN	ESP					MED			ESP	CATALONIA	ESP								1	161	161	16	4	-4.0	2	1	2	-3.9568345323741	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20171106063000	TRK Peterburg Channel Five TV in Russian/BBC Monitoring/(c) BBC
704230967	20171106	201711	2017	2017.8384	ESPMED	SPAIN	ESP					MED			IGOEUREEC	THE EU	EUR	EEC				IGO			1	012	012	01	1	-0.4	2	1	2	-3.9568345323741	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20171106063000	TRK Peterburg Channel Five TV in Russian/BBC Monitoring/(c) BBC
704230968	20171106	201711	2017	2017.8384	GOV	AUTHORITIES						GOV			RUS	RUSSIA	RUS								1	030	030	03	1	4.0	2	1	2	-3.9568345323741	4	Trzcianka, Lóie, Poland	PL	PL74	24341	51.9349	19.8564	-533251	4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	4	Trzcianka, Lóie, Poland	PL	PL74	24341	51.9349	19.8564	-533251	20171106063000	TRK Peterburg Channel Five TV in Russian/BBC Monitoring/(c) BBC
704230969	20171106	201711	2017	2017.8384	IRQ	KARBALA	IRQ								REL	PILGRIM									1	043	043	04	1	2.8	2	1	2	1.44230769230769	4	Arbain, Al ?udaydah, Yemen	YM	YM08	32755	14.4	43.45	-3184266	4	Arbain, Al ?udaydah, Yemen	YM	YM08	32755	14.4	43.45	-3184266	4	Arbain, Al ?udaydah, Yemen	YM	YM08	32755	14.4	43.45	-3184266	20171106063000	Vision of the Islamic Republic of Iran Bushehr Provincial TV in Persian/BBC Monitoring/(c) BBC
