705468221	20161109	201611	2016	2016.8466	GOV	GOVERNMENT						GOV			EDU	STUDENT						EDU			0	046	046	04	1	7.0	4	1	4	0	4	Kabarak, Rift Valley, Kenya	KE	KE08	18585	0.516667	35.5167	-2246930	4	Kabarak, Rift Valley, Kenya	KE	KE08	18585	0.516667	35.5167	-2246930	4	Kabarak, Rift Valley, Kenya	KE	KE08	18585	0.516667	35.5167	-2246930	20171109213000	http://www.nation.co.ke/news/State-spend-fees-private-varsities/1056-4180618-sx18qc/
705468222	20161109	201611	2016	2016.8466	GOV	GOVERNMENT						GOV			EDU	STUDENT						EDU			0	046	046	04	1	7.0	6	1	6	0	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171109213000	http://www.nation.co.ke/news/State-spend-fees-private-varsities/1056-4180618-sx18qc/
705468223	20161109	201611	2016	2016.8466	GOV	GOVERNMENT						GOV			EDU	STUDENT						EDU			0	071	071	07	2	7.4	4	1	4	0	4	Kabarak, Rift Valley, Kenya	KE	KE08	18585	0.516667	35.5167	-2246930	4	Kabarak, Rift Valley, Kenya	KE	KE08	18585	0.516667	35.5167	-2246930	4	Kabarak, Rift Valley, Kenya	KE	KE08	18585	0.516667	35.5167	-2246930	20171109213000	http://www.nation.co.ke/news/State-spend-fees-private-varsities/1056-4180618-sx18qc/
705468224	20161109	201611	2016	2016.8466	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								1	020	020	02	1	3.0	4	1	4	-4.65909090909091	3	Sutherland Springs, Texas, United States	US	USTX	TX493	29.2733	-98.0567	1369438	3	Sutherland Springs, Texas, United States	US	USTX		29.2733	-98.0567	1369438	3	Sutherland Springs, Texas, United States	US	USTX		29.2733	-98.0567	1369438	20171109213000	http://www.timesrecordnews.com/story/opinion/2017/11/09/trump-promised-enforce-existing-gun-laws/848447001/
705468225	20161109	201611	2016	2016.8466	GOV	GOVERNOR						GOV			USA	COLORADO	USA								1	173	173	17	4	-5.0	8	1	8	-3.7037037037037	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20171109213000	http://denver.cbslocal.com/2017/11/09/george-brauchler-governor/
705468226	20161109	201611	2016	2016.8466	GOVCOP	INSPECTOR GENERAL						GOV	COP		COP	POLICE						COP			1	042	042	04	1	1.9	5	1	5	-2.3121387283237	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20171109213000	http://www.nation.co.ke/news/Police-list-mentally-ill-officers-rehab-plan/1056-4180562-67exjpz/
705468227	20161109	201611	2016	2016.8466	IGOEUREEC	THE EU	EUR	EEC				IGO													0	036	036	03	1	4.0	10	1	10	-1.38662316476346	1	Kosovo	KV	KV		42.583333	21	KV	0								1	Kosovo	KV	KV		42.583333	21	KV	20171109213000	http://www.exit.al/en/2017/11/09/stabilitiocracy-and-the-eu/
705468228	20161109	201611	2016	2016.8466	IRL	CORK	IRL																		1	013	013	01	1	0.4	10	1	10	-0.93457943925234	0								0								0								20171109213000	http://www.laois-nationalist.ie/2017/11/09/stephen-kenny-john-caulfield-comments-completely-out-of-order/
705468229	20161109	201611	2016	2016.8466	KEN	KENYA	KEN								EDU	STUDENT						EDU			0	010	010	01	1	0.0	2	1	2	0	4	Kabarak, Rift Valley, Kenya	KE	KE08	18585	0.516667	35.5167	-2246930	4	Kabarak, Rift Valley, Kenya	KE	KE08	18585	0.516667	35.5167	-2246930	4	Kabarak, Rift Valley, Kenya	KE	KE08	18585	0.516667	35.5167	-2246930	20171109213000	http://www.nation.co.ke/news/State-spend-fees-private-varsities/1056-4180618-sx18qc/
705468230	20161109	201611	2016	2016.8466	KEN	KENYA	KEN								EDU	STUDENT						EDU			0	010	010	01	1	0.0	2	1	2	0	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171109213000	http://www.nation.co.ke/news/State-spend-fees-private-varsities/1056-4180618-sx18qc/
705468231	20161109	201611	2016	2016.8466	KEN	KENYA	KEN								GOV	GOVERNMENT						GOV			0	120	120	12	3	-4.0	4	1	4	0	4	Kabarak, Rift Valley, Kenya	KE	KE08	18585	0.516667	35.5167	-2246930	4	Kabarak, Rift Valley, Kenya	KE	KE08	18585	0.516667	35.5167	-2246930	4	Kabarak, Rift Valley, Kenya	KE	KE08	18585	0.516667	35.5167	-2246930	20171109213000	http://www.nation.co.ke/news/State-spend-fees-private-varsities/1056-4180618-sx18qc/
705468232	20161109	201611	2016	2016.8466	USA	AMERICAN	USA																		0	010	010	01	1	0.0	10	1	10	-4.65909090909091	3	Sutherland Springs, Texas, United States	US	USTX	TX493	29.2733	-98.0567	1369438	0								3	Sutherland Springs, Texas, United States	US	USTX		29.2733	-98.0567	1369438	20171109213000	http://www.timesrecordnews.com/story/opinion/2017/11/09/trump-promised-enforce-existing-gun-laws/848447001/
705468233	20161109	201611	2016	2016.8466	USA	UNITED STATES	USA								EDU	STUDENT						EDU			0	050	050	05	1	3.5	10	1	10	0	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171109213000	http://www.nation.co.ke/news/State-spend-fees-private-varsities/1056-4180618-sx18qc/
705468234	20171010	201710	2017	2017.7671											IRL	IRELAND	IRL								1	013	013	01	1	0.4	4	1	4	-4.14673046251994	0								4	Portlaoise, Laois, Ireland	EI	EI15	18302	53.0322	-7.3	-1505109	4	Portlaoise, Laois, Ireland	EI	EI15	18302	53.0322	-7.3	-1505109	20171109213000	http://www.leinsterexpress.ie/news/crime-and-courts/280968/no-place-to-hide-laois-td-and-justice-minister-warns-criminal-gangs.html
705468235	20171010	201710	2017	2017.7671	BUS	COMPANY						BUS													1	130	130	13	3	-4.4	6	2	6	-2.90278207858577	2	California, United States	US	USCA		36.17	-119.746	CA	0								2	California, United States	US	USCA		36.17	-119.746	CA	20171109213000	http://gantdaily.com/2017/11/09/google-says-hackers-steal-almost-250000-logins-each-week/
705468236	20171010	201710	2017	2017.7671	BUS	COMPANY						BUS													1	130	130	13	3	-4.4	4	2	4	-2.90278207858577	1	Russia	RS	RS		60	100	RS	0								1	Russia	RS	RS		60	100	RS	20171109213000	http://gantdaily.com/2017/11/09/google-says-hackers-steal-almost-250000-logins-each-week/
705468237	20171010	201710	2017	2017.7671	COP	DEPUTY						COP													1	040	040	04	1	1.0	6	1	6	-3.28867235079172	4	Nyeri, Central, Kenya	KE	KE01	18585	-0.420132	36.9476	-2260131	0								4	Nyeri, Central, Kenya	KE	KE01	18585	-0.420132	36.9476	-2260131	20171109213000	http://www.nation.co.ke/news/Nyeri--governor-could-have-deputy/1056-4180730-37uws8z/
705468238	20171010	201710	2017	2017.7671	ESP	SPAIN	ESP																		0	030	030	03	1	4.0	3	1	3	-4.11347517730497	1	Spain	SP	SP		40	-4	SP	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171109213000	https://www.marketwatch.com/story/brexit-hardliners-are-selling-england-by-the-pound-2017-11-09
705468239	20171010	201710	2017	2017.7671	ESP	SPAIN	ESP								GBRCVL	BRITISH	GBR					CVL			0	051	051	05	1	3.4	7	1	7	-4.11347517730497	1	Spain	SP	SP		40	-4	SP	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171109213000	https://www.marketwatch.com/story/brexit-hardliners-are-selling-england-by-the-pound-2017-11-09
705468240	20171010	201710	2017	2017.7671	GBR	BRITISH	GBR								GBRCVL	UNITED KINGDOM	GBR					CVL			0	030	030	03	1	4.0	2	1	2	-4.11347517730497	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171109213000	https://www.marketwatch.com/story/brexit-hardliners-are-selling-england-by-the-pound-2017-11-09
705468241	20171010	201710	2017	2017.7671	GBRCVL	BRITISH	GBR					CVL			ESP	SPAIN	ESP								0	030	030	03	1	4.0	5	1	5	-4.11347517730497	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Spain	SP	SP		40	-4	SP	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171109213000	https://www.marketwatch.com/story/brexit-hardliners-are-selling-england-by-the-pound-2017-11-09
705468242	20171010	201710	2017	2017.7671	KEN	KENYA	KEN																		1	040	040	04	1	1.0	3	1	3	-3.28867235079172	4	Nyeri, Central, Kenya	KE	KE01	18585	-0.420132	36.9476	-2260131	0								4	Nyeri, Central, Kenya	KE	KE01	18585	-0.420132	36.9476	-2260131	20171109213000	http://www.nation.co.ke/news/Nyeri--governor-could-have-deputy/1056-4180730-37uws8z/
705468243	20171010	201710	2017	2017.7671	LEG	CONGRESS						LEG													0	020	020	02	1	3.0	10	1	10	0.13550135501355	4	Atlantic Ocean, ,	OC	OCOC		10	-25	-1506320	0								4	Atlantic Ocean, ,	OC	OCOC		10	-25	-1506320	20171109213000	https://pilotonline.com/business/ports-rail/port-of-virginia-s-vision-of--foot-deep-channels/article_52bff36e-cfc0-5293-ab7f-ab58cafe51fb.html
705468244	20171010	201710	2017	2017.7671	PAK	PAKISTAN	PAK								SEP	SEPARATIST						SEP			0	043	043	04	1	2.8	1	1	1	-0.64808813998704	4	Panun, Punjab, Pakistan	PK	PK04	23670	29.6584	71.1381	10698568	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	4	Kashmiri, Punjab, Pakistan	PK	PK04	23677	32.0387	73.751	6104745	20171109213000	http://www.dailyexcelsior.com/interlocutor-meets-guv-cm-dycm-briefed-by-top-officials-on-situation/
705468245	20171010	201710	2017	2017.7671	PAK	PAKISTAN	PAK								SEP	SEPARATIST						SEP			0	043	043	04	1	2.8	1	1	1	-0.64808813998704	4	Centre Point, Federally Administered Tribal Areas, Pakistan	PK	PK01	23632	34.1204	71.1607	159382	4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	20171109213000	http://www.dailyexcelsior.com/interlocutor-meets-guv-cm-dycm-briefed-by-top-officials-on-situation/
705468246	20171010	201710	2017	2017.7671	SEP	SEPARATIST						SEP			PAK	PAKISTAN	PAK								0	042	042	04	1	1.9	1	1	1	-0.64808813998704	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	4	Panun, Punjab, Pakistan	PK	PK04	23670	29.6584	71.1381	10698568	4	Kashmiri, Punjab, Pakistan	PK	PK04	23677	32.0387	73.751	6104745	20171109213000	http://www.dailyexcelsior.com/interlocutor-meets-guv-cm-dycm-briefed-by-top-officials-on-situation/
705468247	20171010	201710	2017	2017.7671	SEP	SEPARATIST						SEP			PAK	PAKISTAN	PAK								0	042	042	04	1	1.9	1	1	1	-0.64808813998704	4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	4	Centre Point, Federally Administered Tribal Areas, Pakistan	PK	PK01	23632	34.1204	71.1607	159382	4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	20171109213000	http://www.dailyexcelsior.com/interlocutor-meets-guv-cm-dycm-briefed-by-top-officials-on-situation/
705468248	20171010	201710	2017	2017.7671	SYRMIL	SYRIAN	SYR					MIL			OPP	THE OPPOSITION						OPP			1	195	195	19	4	-10.0	1	1	1	-5.87084148727984	4	Khan Sheikhun, Idlib, Syria	SY	SY12	26362	35.4406	36.65	-2543610	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171109213000	http://www.business-standard.com/article/pti-stories/us-britain-hit-out-at-russia-as-chemical-watchdog-meets-on-117111000021_1.html
705468249	20171010	201710	2017	2017.7671	VEN	VENEZUELAN	VEN								MED	MEDIA						MED			1	163	163	16	4	-8.0	2	1	2	-5.26315789473685	1	Venezuela	VE	VE		8	-66	VE	1	Venezuela	VE	VE		8	-66	VE	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	20171109213000	http://miamiherald.typepad.com/nakedpolitics/2017/11/us-sanctions-10-more-venezuelan-government-leaders-citing-irregular-election.html
705468250	20171010	201710	2017	2017.7671	VEN	VENEZUELAN	VEN								MED	MEDIA						MED			1	1721	172	17	4	-5.0	2	1	2	-5.26315789473685	1	Venezuela	VE	VE		8	-66	VE	1	Venezuela	VE	VE		8	-66	VE	1	Venezuela	VE	VE		8	-66	VE	20171109213000	http://miamiherald.typepad.com/nakedpolitics/2017/11/us-sanctions-10-more-venezuelan-government-leaders-citing-irregular-election.html
705468251	20171102	201711	2017	2017.8274											COP	POLICEMEN						COP			1	112	112	11	3	-2.0	10	1	10	-5.28735632183908	0								4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20171109213000	http://www.philstar.com/metro/2017/11/10/1757391/qcpd-sacks-catcalling-cops
705468252	20171102	201711	2017	2017.8274											CVL	COMMUNITY						CVL			1	042	042	04	1	1.9	1	1	1	-7.73584905660377	0								3	Jerseyville, Illinois, United States	US	USIL	IL083	39.12	-90.3284	411103	3	Jerseyville, Illinois, United States	US	USIL	IL083	39.12	-90.3284	411103	20171109213000	https://patch.com/illinois/across-il/vigil-illinois-boy-6-who-starved-death
705468253	20171102	201711	2017	2017.8274	BUS	COMPANY						BUS			PHL	PHILIPPINE	PHL								1	043	043	04	1	2.8	1	1	1	-0.88888888888889	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	5	Negros Occidental, Negros Occidental, Philippines	RP	RPH3	24254	10.4167	123	-2441789	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	20171109213000	http://www.philstar.com/region/2017/11/10/1757524/p100t-aid-slain-soldiers-kin-okayed
705468254	20171102	201711	2017	2017.8274	BUS	COMPANY						BUS			PHL	PHILIPPINE	PHL								1	043	043	04	1	2.8	1	1	1	-0.88888888888889	5	Negros Occidental, Negros Occidental, Philippines	RP	RPH3	24254	10.4167	123	-2441789	5	Negros Occidental, Negros Occidental, Philippines	RP	RPH3	24254	10.4167	123	-2441789	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	20171109213000	http://www.philstar.com/region/2017/11/10/1757524/p100t-aid-slain-soldiers-kin-okayed
705468255	20171102	201711	2017	2017.8274	COP	POLICE						COP													1	020	020	02	1	3.0	10	1	10	-7.37327188940092	1	Jamaica	JM	JM		18.25	-77.5	JM	0								1	Jamaica	JM	JM		18.25	-77.5	JM	20171109213000	http://www.loopjamaica.com/content/two-bermudans-arrested-connection-jamaicans-murder-there
705468256	20171102	201711	2017	2017.8274	CVL	COMMUNITY						CVL													1	043	043	04	1	2.8	1	1	1	-7.73584905660377	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20171109213000	https://patch.com/illinois/across-il/vigil-illinois-boy-6-who-starved-death
705468257	20171102	201711	2017	2017.8274	CVL	COMMUNITY						CVL			USA	UNITED STATES	USA								1	043	043	04	1	2.8	6	1	6	-7.73584905660377	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20171109213000	https://patch.com/illinois/across-il/vigil-illinois-boy-6-who-starved-death
705468258	20171102	201711	2017	2017.8274	GBRGOVMIL	UNITED KINGDOM	GBR					GOV	MIL		GBRGOVHRI	THERESA MAY	GBR					GOV	HRI		1	0831	083	08	2	5.0	1	1	1	-5.83700440528634	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	Russia	RS	RS		60	100	RS	20171109213000	http://www.slate.com/blogs/the_slatest/2017/11/09/wow_british_politics_is_a_mess_right_now.html
705468259	20171102	201711	2017	2017.8274	GOVMIL	DEFENSE MINIST						GOV	MIL		GBRGOVHRI	THERESA MAY	GBR					GOV	HRI		1	0831	083	08	2	5.0	4	1	4	-5.83700440528634	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	United Kingdom	UK	UK		54	-4	UK	20171109213000	http://www.slate.com/blogs/the_slatest/2017/11/09/wow_british_politics_is_a_mess_right_now.html
705468260	20171102	201711	2017	2017.8274	JUD	ATTORNEY						JUD													0	193	193	19	4	-10.0	3	1	3	-4.98338870431893	3	Butler County, Ohio, United States	US	USOH	OH017	39.4501	-84.5666	1074021	0								3	Butler County, Ohio, United States	US	USOH		39.4501	-84.5666	1074021	20171109213000	https://www.cincinnati.com/story/news/2017/11/09/did-butler-county-prosecutor-mike-gmoser-tell-man-shoot-rogue-deputy-jasen-hatfield/846066001/
705468261	20171102	201711	2017	2017.8274	JUD	ATTORNEY						JUD			USA	UNITED STATES	USA								0	190	190	19	4	-10.0	2	1	2	-4.98338870431893	3	Butler County, Ohio, United States	US	USOH	OH017	39.4501	-84.5666	1074021	3	Butler County, Ohio, United States	US	USOH		39.4501	-84.5666	1074021	3	Butler County, Ohio, United States	US	USOH		39.4501	-84.5666	1074021	20171109213000	https://www.cincinnati.com/story/news/2017/11/09/did-butler-county-prosecutor-mike-gmoser-tell-man-shoot-rogue-deputy-jasen-hatfield/846066001/
705468262	20171102	201711	2017	2017.8274	JUD	ATTORNEY						JUD			USA	UNITED STATES	USA								0	193	193	19	4	-10.0	2	1	2	-4.98338870431893	3	Butler County, Ohio, United States	US	USOH	OH017	39.4501	-84.5666	1074021	3	Butler County, Ohio, United States	US	USOH		39.4501	-84.5666	1074021	3	Butler County, Ohio, United States	US	USOH		39.4501	-84.5666	1074021	20171109213000	https://www.cincinnati.com/story/news/2017/11/09/did-butler-county-prosecutor-mike-gmoser-tell-man-shoot-rogue-deputy-jasen-hatfield/846066001/
705468263	20171102	201711	2017	2017.8274	JUD	ATTORNEY						JUD			USAJUD	UNITED STATES	USA					JUD			0	190	190	19	4	-10.0	1	1	1	-4.98338870431893	3	Butler County, Ohio, United States	US	USOH	OH017	39.4501	-84.5666	1074021	3	Butler County, Ohio, United States	US	USOH		39.4501	-84.5666	1074021	3	Butler County, Ohio, United States	US	USOH		39.4501	-84.5666	1074021	20171109213000	https://www.cincinnati.com/story/news/2017/11/09/did-butler-county-prosecutor-mike-gmoser-tell-man-shoot-rogue-deputy-jasen-hatfield/846066001/
705468264	20171102	201711	2017	2017.8274	JUD	ATTORNEY						JUD			USAJUD	UNITED STATES	USA					JUD			0	193	193	19	4	-10.0	1	1	1	-4.98338870431893	3	Butler County, Ohio, United States	US	USOH	OH017	39.4501	-84.5666	1074021	3	Butler County, Ohio, United States	US	USOH		39.4501	-84.5666	1074021	3	Butler County, Ohio, United States	US	USOH		39.4501	-84.5666	1074021	20171109213000	https://www.cincinnati.com/story/news/2017/11/09/did-butler-county-prosecutor-mike-gmoser-tell-man-shoot-rogue-deputy-jasen-hatfield/846066001/
705468265	20171102	201711	2017	2017.8274	KENMED	KENYA	KEN					MED													0	010	010	01	1	0.0	2	1	2	-2.3121387283237	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	0								4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20171109213000	http://www.nation.co.ke/news/Police-list-mentally-ill-officers-rehab-plan/1056-4180562-67exjpz/
705468266	20171102	201711	2017	2017.8274	KENMED	KENYA	KEN					MED													0	020	020	02	1	3.0	2	1	2	-2.3121387283237	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	0								4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20171109213000	http://www.nation.co.ke/news/Police-list-mentally-ill-officers-rehab-plan/1056-4180562-67exjpz/
705468267	20171102	201711	2017	2017.8274	MED	SPOKESMAN						MED													0	010	010	01	1	0.0	6	1	6	-2.3121387283237	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	0								4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20171109213000	http://www.nation.co.ke/news/Police-list-mentally-ill-officers-rehab-plan/1056-4180562-67exjpz/
705468268	20171102	201711	2017	2017.8274	MED	SPOKESMAN						MED													0	020	020	02	1	3.0	6	1	6	-2.3121387283237	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	0								4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20171109213000	http://www.nation.co.ke/news/Police-list-mentally-ill-officers-rehab-plan/1056-4180562-67exjpz/
705468269	20171102	201711	2017	2017.8274	MED	SPOKESMAN						MED			KEN	KENYA	KEN								0	010	010	01	1	0.0	2	1	2	-2.3121387283237	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20171109213000	http://www.nation.co.ke/news/Police-list-mentally-ill-officers-rehab-plan/1056-4180562-67exjpz/
705468270	20171102	201711	2017	2017.8274	MED	SPOKESMAN						MED			KEN	KENYA	KEN								0	020	020	02	1	3.0	2	1	2	-2.3121387283237	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20171109213000	http://www.nation.co.ke/news/Police-list-mentally-ill-officers-rehab-plan/1056-4180562-67exjpz/
705468271	20171102	201711	2017	2017.8274	MIL	ARMY						MIL			PHL	PHILIPPINE	PHL								1	042	042	04	1	1.9	1	1	1	-0.88888888888889	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	5	Negros Occidental, Negros Occidental, Philippines	RP	RPH3	24254	10.4167	123	-2441789	5	Negros Occidental, Negros Occidental, Philippines	RP	RPH3	24254	10.4167	123	-2441789	20171109213000	http://www.philstar.com/region/2017/11/10/1757524/p100t-aid-slain-soldiers-kin-okayed
