703922453	20071107	200711	2007	2007.8411	DEU	GERMANY	DEU																		1	090	090	09	2	-2.0	2	1	2	-1.76848874598071	1	Germany	GM	GM		51.5	10.5	GM	0								1	Germany	GM	GM		51.5	10.5	GM	20171104173000	https://www.newkerala.com/news/fullnews-285502.html
703922454	20161104	201611	2016	2016.8329											VEN	VENEZUELA	VEN								0	130	130	13	3	-4.4	5	1	5	-6.01307189542483	0								4	El Llanito, FalcóE, Venezuela	VE	VE11	31968	10.9858	-70.4524	6182707	4	El Llanito, FalcóE, Venezuela	VE	VE11	31968	10.9858	-70.4524	6182707	20171104173000	http://www.miamiherald.com/news/nation-world/world/americas/venezuela/article182770351.html
703922455	20161104	201611	2016	2016.8329	GOV	PRESIDENT						GOV													0	051	051	05	1	3.4	6	1	6	1.14739629302736	4	Hamandishe, Masvingo, Zimbabwe	ZI	ZI08	40197	-19.574	31.2176	-2312240	0								4	Hamandishe, Masvingo, Zimbabwe	ZI	ZI08	40197	-19.574	31.2176	-2312240	20171104173000	http://www.chronicle.co.zw/as-it-happened-bulawayo-presidential-youth-interface-rally/
703922456	20161104	201611	2016	2016.8329	GOV	MINISTRY						GOV			MED	MEDIA						MED			0	173	173	17	4	-5.0	10	1	10	-6.68202764976959	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20171104173000	https://www.modernghana.com/news/814417/us-journalist-in-jail-on-charges-of-trying-to-topple-mugabe.html
703922457	20161104	201611	2016	2016.8329	JUD	JUDGE						JUD			CRM	CRIMINAL						CRM			0	020	020	02	1	3.0	2	1	2	-0.75125208681135	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171104173000	http://sentencing.typepad.com/sentencing_law_and_policy/2017/11/can-jared-kushner-save-criminal-justice-reform.html
703922458	20161104	201611	2016	2016.8329	JUD	JUDGE						JUD			CRM	CRIMINAL						CRM			0	020	020	02	1	3.0	2	1	2	-0.75125208681135	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	20171104173000	http://sentencing.typepad.com/sentencing_law_and_policy/2017/11/can-jared-kushner-save-criminal-justice-reform.html
703922459	20161104	201611	2016	2016.8329	JUD	JUDGE						JUD			CRM	CRIMINAL						CRM			0	020	020	02	1	3.0	6	1	6	-0.75125208681135	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171104173000	http://sentencing.typepad.com/sentencing_law_and_policy/2017/11/can-jared-kushner-save-criminal-justice-reform.html
703922460	20161104	201611	2016	2016.8329	PNG	MANUS	PNG								JUD	SUPREME COURT						JUD			0	172	172	17	4	-5.0	10	1	10	-7.37240075614367	4	Manus Island, Manus, Papua New Guinea	PP	PP13	18585	-2.0729	146.937	-2194904	4	Manus Island, Manus, Papua New Guinea	PP	PP13	18585	-2.0729	146.937	-2194904	4	Manus Island, Manus, Papua New Guinea	PP	PP13	18585	-2.0729	146.937	-2194904	20171104173000	http://mendonjournal.com/tensions-ahead-of-australia-camp-closure-on-papua-new-guinea/
703922461	20161104	201611	2016	2016.8329	REF	REFUGEE						REF			GRC	GREECE	GRC								0	160	160	16	4	-4.0	2	1	2	-3.09653916211294	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	20171104173000	https://au.news.yahoo.com/world/a/37742372/greek-pm-meets-afghan-pupil-attacked-over-flag-row/
703922462	20161104	201611	2016	2016.8329	REF	REFUGEE						REF			GRC	GREECE	GRC								0	160	160	16	4	-4.0	8	1	8	-3.09653916211294	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	4	Santorini, Perifereia Notiou Aigaiou, Greece	GR	GR61	16709	36.3956	25.4592	-829276	20171104173000	https://au.news.yahoo.com/world/a/37742372/greek-pm-meets-afghan-pupil-attacked-over-flag-row/
703922463	20161104	201611	2016	2016.8329	ZWE	ZIMBABWE	ZWE								GOV	PRESIDENT						GOV			0	051	051	05	1	3.4	4	1	4	1.14739629302736	4	Hamandishe, Masvingo, Zimbabwe	ZI	ZI08	40197	-19.574	31.2176	-2312240	4	Hamandishe, Masvingo, Zimbabwe	ZI	ZI08	40197	-19.574	31.2176	-2312240	4	Hamandishe, Masvingo, Zimbabwe	ZI	ZI08	40197	-19.574	31.2176	-2312240	20171104173000	http://www.chronicle.co.zw/as-it-happened-bulawayo-presidential-youth-interface-rally/
703922464	20171005	201710	2017	2017.7534	GBR	UNITED KINGDOM	GBR																		1	036	036	03	1	4.0	4	1	4	2.15384615384615	4	Bombay, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	0								4	Bombay, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20171104173000	http://rollingstoneindia.com/haken-headline-mood-indigo-livewire-mumbai/
703922465	20171005	201710	2017	2017.7534	GBR	UNITED KINGDOM	GBR								IND	MUMBAI	IND								1	036	036	03	1	4.0	4	1	4	2.15384615384615	4	Bombay, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Bombay, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Bombay, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20171104173000	http://rollingstoneindia.com/haken-headline-mood-indigo-livewire-mumbai/
703922466	20171005	201710	2017	2017.7534	LEG	SENATE						LEG			USA	UNITED STATES	USA								1	046	046	04	1	7.0	2	1	2	-0.84388185654008	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171104173000	http://www.rollcall.com/news/politics/mcconnell-skeptical-of-mandatory-disclosures-for-facebook-and-twitter-ads
703922467	20171005	201710	2017	2017.7534	LEG	SENATE						LEG			USA	VIRGINIA	USA								1	046	046	04	1	7.0	7	1	7	-0.84388185654008	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171104173000	http://www.rollcall.com/news/politics/mcconnell-skeptical-of-mandatory-disclosures-for-facebook-and-twitter-ads
703922468	20171005	201710	2017	2017.7534	MILJUD	MILITARY JUDGE						MIL	JUD												0	020	020	02	1	3.0	3	1	3	-3.69088811995386	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	0								2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20171104173000	http://www.abc-7.com/story/36763817/bowe-bergdahl-fast-facts
703922469	20171005	201710	2017	2017.7534	MILJUD	MILITARY JUDGE						MIL	JUD		USA	UNITED STATES	USA								0	020	020	02	1	3.0	1	1	1	-3.69088811995386	3	Fort Bragg, North Carolina, United States	US	USNC	NC093	35.1381	-79.0075	2099581	3	Fort Bragg, North Carolina, United States	US	USNC		35.1381	-79.0075	2099581	3	Fort Bragg, North Carolina, United States	US	USNC		35.1381	-79.0075	2099581	20171104173000	http://www.abc-7.com/story/36763817/bowe-bergdahl-fast-facts
703922470	20171005	201710	2017	2017.7534	MILJUD	MILITARY JUDGE						MIL	JUD		USA	UNITED STATES	USA								0	020	020	02	1	3.0	1	1	1	-3.69088811995386	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20171104173000	http://www.abc-7.com/story/36763817/bowe-bergdahl-fast-facts
703922471	20171005	201710	2017	2017.7534	USA	UNITED STATES	USA																		0	010	010	01	1	0.0	1	1	1	-2.16411181244364	3	Harbor Point, Ohio, United States	US	USOH	OH107	40.54	-84.5394	1054903	0								3	Harbor Point, Ohio, United States	US	USOH		40.54	-84.5394	1054903	20171104173000	http://www.westport-news.com/local/article/Michelson-aims-to-improve-community-relations-in-12331931.php
703922472	20171005	201710	2017	2017.7534	USA	UNITED STATES	USA								FRA	FRANCE	FRA								0	180	180	18	4	-9.0	4	1	4	0.13363028953229	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20171104173000	http://www.meforum.org/blog/2017/11/my-experience-with-tariq-ramadan
703922473	20171005	201710	2017	2017.7534	USA	UNITED STATES	USA								LEG	SENATE						LEG			1	010	010	01	1	0.0	2	1	2	-0.84388185654008	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20171104173000	http://www.rollcall.com/news/politics/mcconnell-skeptical-of-mandatory-disclosures-for-facebook-and-twitter-ads
703922474	20171005	201710	2017	2017.7534	USA	UNITED STATES	USA								LEG	SENATE						LEG			1	010	010	01	1	0.0	1	1	1	-0.84388185654008	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20171104173000	http://www.rollcall.com/news/politics/mcconnell-skeptical-of-mandatory-disclosures-for-facebook-and-twitter-ads
703922475	20171005	201710	2017	2017.7534	USA	VIRGINIA	USA								LEG	SENATE						LEG			1	010	010	01	1	0.0	6	1	6	-0.84388185654008	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171104173000	http://www.rollcall.com/news/politics/mcconnell-skeptical-of-mandatory-disclosures-for-facebook-and-twitter-ads
703922476	20171005	201710	2017	2017.7534	USA	UNITED STATES	USA								LEG	SENATE						LEG			1	020	020	02	1	3.0	2	1	2	-0.84388185654008	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20171104173000	http://www.rollcall.com/news/politics/mcconnell-skeptical-of-mandatory-disclosures-for-facebook-and-twitter-ads
703922477	20171005	201710	2017	2017.7534	USA	UNITED STATES	USA								LEG	SENATE						LEG			1	020	020	02	1	3.0	1	1	1	-0.84388185654008	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20171104173000	http://www.rollcall.com/news/politics/mcconnell-skeptical-of-mandatory-disclosures-for-facebook-and-twitter-ads
703922478	20171005	201710	2017	2017.7534	USA	VIRGINIA	USA								LEG	SENATE						LEG			1	046	046	04	1	7.0	6	1	6	-0.84388185654008	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20171104173000	http://www.rollcall.com/news/politics/mcconnell-skeptical-of-mandatory-disclosures-for-facebook-and-twitter-ads
703922479	20171005	201710	2017	2017.7534	USA	UNITED STATES	USA								LEG	SENATE						LEG			1	046	046	04	1	7.0	3	1	3	-0.84388185654008	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20171104173000	http://www.rollcall.com/news/politics/mcconnell-skeptical-of-mandatory-disclosures-for-facebook-and-twitter-ads
703922480	20171005	201710	2017	2017.7534	ZWE	ZIMBABWE	ZWE								GOV	MINIST						GOV			1	060	060	06	2	6.0	4	1	4	-7.24299065420561	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20171104173000	https://www.washingtonpost.com/news/worldviews/wp/2017/11/04/an-american-was-just-arrest-in-zimbabwe-for-mean-tweets-about-mugabe/
703922481	20171005	201710	2017	2017.7534	krh	KRAHN			krh																1	015	015	01	1	0.0	5	1	5	-12.5412541254126	0								0								0								20171104173000	http://cjonline.com/news/local/crime-courts/2017-11-04/grand-jury-indicts-kora-liles-nine-counts-topeka-triple-murder
703922482	20171005	201710	2017	2017.7534	krh	KRAHN			krh																1	190	190	19	4	-10.0	5	1	5	-12.5412541254126	0								0								0								20171104173000	http://cjonline.com/news/local/crime-courts/2017-11-04/grand-jury-indicts-kora-liles-nine-counts-topeka-triple-murder
703922483	20171028	201710	2017	2017.8164											BRA	BRAZILIAN	BRA								1	046	046	04	1	7.0	2	1	2	-1.74129353233831	0								4	Fairview, New South Wales, Australia	AS	AS02	5096	-31.5833	150.8	-1572888	4	Fairview, New South Wales, Australia	AS	AS02	5096	-31.5833	150.8	-1572888	20171104173000	http://www.thepropertypin.com/./viewtopic.php?f=4&p=923336
