704587581	20161107	201611	2016	2016.8411	BUS	COMPANY						BUS													1	100	100	10	3	-5.0	5	1	5	0.98814229249012	1	Argentina	AR	AR		-34	-64	AR	0								1	Argentina	AR	AR		-34	-64	AR	20171107093000	http://www.interaksyon.com/century-pacific-revenues-up-21-earnings-growth-remain-flat/
704587582	20161107	201611	2016	2016.8411	DNK	DENMARK	DNK								USAMED	REUTERS	USA					MED			1	013	013	01	1	0.4	3	1	3	-0.77319587628866	4	Copenhagen, Køavn*, Denmark	DA	DA05	15213	55.6667	12.5833	-2745636	4	Copenhagen, Køavn*, Denmark	DA	DA05	15213	55.6667	12.5833	-2745636	4	Copenhagen, Køavn*, Denmark	DA	DA05	15213	55.6667	12.5833	-2745636	20171107093000	http://www.4-traders.com/AP-MOLLER-MAERSK-1412885/news/AP-Moller-Maersk-Maersk-steers-annual-shipping-profit-forecast-lower-25453414/
704587583	20161107	201611	2016	2016.8411	ESP	EBRO	ESP								USA	NEW YORK CITY	USA								1	043	043	04	1	2.8	7	1	7	1.26050420168067	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	3	Woodland Hills, California, United States	US	USCA		34.1683	-118.606	1661708	3	Woodland Hills, California, United States	US	USCA		34.1683	-118.606	1661708	20171107093000	https://www.counterpunch.org/2017/11/07/scratch-in-la-an-interview-with-lee-scratch-perry/
704587584	20161107	201611	2016	2016.8411	ESP	EBRO	ESP								USA	NEW YORK	USA								1	043	043	04	1	2.8	1	1	1	1.26050420168067	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20171107093000	https://www.counterpunch.org/2017/11/07/scratch-in-la-an-interview-with-lee-scratch-perry/
704587585	20161107	201611	2016	2016.8411	GOV	GOVERNMENT						GOV													1	0874	087	08	2	10.0	10	1	10	-3.37423312883436	1	India	IN	IN		20	77	IN	0								1	India	IN	IN		20	77	IN	20171107093000	http://www.hindustantimes.com/india-news/demonetisation-shows-govt-resolve-to-cure-dreaded-disease-of-black-money-jaitley/story-HhzFPuCLp8WUCghsGbavnL.html
704587586	20161107	201611	2016	2016.8411	IRQ	IRAQ	IRQ								LEG	CONGRESS						LEG			0	022	022	02	1	3.2	12	3	12	0.665602602777033	1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	20171107093000	http://www.krmg.com/news/national-govt--politics/iraqi-asks-for-arms-training-for-sunnis-his-country/MctwdxYmLjKumHCmLSQbIO/
704587587	20161107	201611	2016	2016.8411	JUD	COUNSEL						JUD			USAJUD	WASHINGTON	USA					JUD			0	040	040	04	1	1.0	18	3	18	0.665602602777033	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Turkey	TU	TU		39.059012	34.911546	TU	20171107093000	http://www.krmg.com/news/national-govt--politics/iraqi-asks-for-arms-training-for-sunnis-his-country/MctwdxYmLjKumHCmLSQbIO/
704587588	20161107	201611	2016	2016.8411	MNCJPN	MITSUBISHI	JPN					MNC													1	030	030	03	1	4.0	5	1	5	3.125	4	Munich, Bayern, Germany	GM	GM02	16532	48.15	11.5833	-1829149	0								4	Munich, Bayern, Germany	GM	GM02	16532	48.15	11.5833	-1829149	20171107093000	https://auto.economictimes.indiatimes.com/news/auto-components/osram-targets-further-profit-sales-growth-in-2018/61541139
704587589	20161107	201611	2016	2016.8411	TUR	ANKARA	TUR								REL	PREACHER									1	120	120	12	3	-4.0	7	1	7	-1.86170212765958	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20171107093000	http://www.dailymail.co.uk/wires/afp/article-5057417/Turkey-PM-hails-US-visa-positive-step.html
704587590	20161107	201611	2016	2016.8411	USA	UNITED STATES	USA																		0	010	010	01	1	0.0	2	1	2	-7.39549839228292	1	Bolivia	BL	BL		-17	-65	BL	0								1	Bolivia	BL	BL		-17	-65	BL	20171107093000	http://www.nbcmontana.com/news/health/gun-violence-more-complicated-than-a-mental-health-problem/652791615
