705298067	20161109	201611	2016	2016.8466											USA	AMERICAN	USA								0	190	190	19	4	-10.0	5	1	5	-3.17848410757946	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171109104500	https://www.yahoo.com/news/trump-says-chinas-xi-try-end-opioid-crisis-102552563.html
705298068	20161109	201611	2016	2016.8466	AUS	AUSTRALIAN	AUS								USAGOV	BARACK OBAMA	USA					GOV			0	050	050	05	1	3.5	4	1	4	-7.30088495575222	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20171109104500	https://reliefweb.int/report/australia/factbox-why-does-australia-detain-asylum-seekers-offshore-camps
705298069	20161109	201611	2016	2016.8466	AUSGOV	AUSTRALIAN	AUS					GOV			USAGOV	BARACK OBAMA	USA					GOV			0	050	050	05	1	3.5	6	1	6	-7.30088495575222	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20171109104500	https://reliefweb.int/report/australia/factbox-why-does-australia-detain-asylum-seekers-offshore-camps
705298070	20161109	201611	2016	2016.8466	COP	PRISON						COP													1	090	090	09	2	-2.0	3	1	3	-3.77498149518875	1	Iran	IR	IR		32	53	IR	0								1	Iran	IR	IR		32	53	IR	20171109104500	https://www.conservativehome.com/frontpage/2017/11/newslinks-for-thursday-9th-november-2017.html
705298071	20161109	201611	2016	2016.8466	GOV	FOREIGN SECRETARY						GOV			LAB	WORKER						LAB			1	112	112	11	3	-2.0	10	1	10	-3.77498149518875	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20171109104500	https://www.conservativehome.com/frontpage/2017/11/newslinks-for-thursday-9th-november-2017.html
705298072	20161109	201611	2016	2016.8466	GOV	KING						GOV			THA	THAILAND	THA								1	043	043	04	1	2.8	4	1	4	-1.44927536231884	1	Thailand	TH	TH		15	100	TH	1	Thailand	TH	TH		15	100	TH	1	Thailand	TH	TH		15	100	TH	20171109104500	http://www.10news.com/news/woman-gets-death-threats-over-outfit
705298073	20161109	201611	2016	2016.8466	GOVMIL	NATIONAL SECURITY COUNCIL						GOV	MIL		PRK	NORTH KOREA	PRK								0	112	112	11	3	-2.0	2	1	2	-3.52941176470588	1	North Korea	KN	KN		40	127	KN	1	North Korea	KN	KN		40	127	KN	1	North Korea	KN	KN		40	127	KN	20171109104500	http://www.ibtimes.com/congress-trying-take-away-trumps-executive-authority-over-nuclear-strikes-2612578
705298074	20161109	201611	2016	2016.8466	IRL	TARA	IRL																		1	018	018	01	1	3.4	10	1	10	5.16795865633075	1	Australia	AS	AS		-25	135	AS	0								1	Australia	AS	AS		-25	135	AS	20171109104500	https://www.nova100.com.au/entertainment/bachelor-paradise-contestants-have-been-announced
705298075	20161109	201611	2016	2016.8466	IRN	IRAN	IRN								COP	PRISON						COP			1	090	090	09	2	-2.0	2	1	2	-3.77498149518875	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20171109104500	https://www.conservativehome.com/frontpage/2017/11/newslinks-for-thursday-9th-november-2017.html
705298076	20161109	201611	2016	2016.8466	LEG	HOUSE OF REPRESENTATIVES						LEG			USALEG	THE US	USA					LEG			1	030	030	03	1	4.0	10	1	10	1.5748031496063	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171109104500	http://www.presstv.com/Detail/2017/11/09/541536/US-military-spending-bill-Congress-McCain-Trump
705298077	20161109	201611	2016	2016.8466	MED	TELEVISION						MED													0	190	190	19	4	-10.0	5	1	5	-0.84951456310679	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171109104500	http://www.wsws.org/en/articles/2017/11/09/elec-n09.html
705298078	20161109	201611	2016	2016.8466	SEA	SOUTHEAST ASIA	SEA								SGP	SINGAPORE	SGP								1	042	042	04	1	1.9	5	1	5	0.64391500321958	4	Marina Bay, Singapore (general), Singapore	SN	SN00	18585	1.28389	103.858	30431	4	Marina Bay, Singapore (general), Singapore	SN	SN00	18585	1.28389	103.858	30431	4	Marina Bay, Singapore (general), Singapore	SN	SN00	18585	1.28389	103.858	30431	20171109104500	http://en.acnnewswire.com/press-release/english/39569/asia-pacific-maritime-2018-to-address-present-day-issues-and-chart-new-paths
705298079	20161109	201611	2016	2016.8466	SGP	SINGAPORE	SGP								SEA	SOUTHEAST ASIA	SEA								1	043	043	04	1	2.8	5	1	5	0.64391500321958	4	Marina Bay, Singapore (general), Singapore	SN	SN00	18585	1.28389	103.858	30431	4	Marina Bay, Singapore (general), Singapore	SN	SN00	18585	1.28389	103.858	30431	4	Marina Bay, Singapore (general), Singapore	SN	SN00	18585	1.28389	103.858	30431	20171109104500	http://en.acnnewswire.com/press-release/english/39569/asia-pacific-maritime-2018-to-address-present-day-issues-and-chart-new-paths
705298080	20161109	201611	2016	2016.8466	THA	THAILAND	THA								GOV	KING						GOV			1	042	042	04	1	1.9	4	1	4	-1.44927536231884	1	Thailand	TH	TH		15	100	TH	1	Thailand	TH	TH		15	100	TH	1	Thailand	TH	TH		15	100	TH	20171109104500	http://www.10news.com/news/woman-gets-death-threats-over-outfit
705298081	20161109	201611	2016	2016.8466	USA	UNITED STATES	USA								CHRCTH	CATHOLIC				CHR	CTH				1	020	020	02	1	3.0	2	1	2	1.25944584382871	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20171109104500	https://www.washingtonpost.com/news/morning-mix/wp/2017/11/09/pope-francis-lift-up-your-hearts-not-your-cellphones-during-worship/
705298082	20161109	201611	2016	2016.8466	USA	NORTH CAROLINA	USA								LEG	CONGRESS						LEG			1	192	192	19	4	-9.5	1	1	1	0.89820359281437	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171109104500	https://www.msn.com/en-us/news/politics/democrats-road-to-southern-success-runs-through-north-carolina/ar-BBEKV5e
705298083	20161109	201611	2016	2016.8466	USA	NORTH CAROLINA	USA								LEG	CONGRESS						LEG			1	192	192	19	4	-9.5	1	1	1	0.89820359281437	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20171109104500	https://www.msn.com/en-us/news/politics/democrats-road-to-southern-success-runs-through-north-carolina/ar-BBEKV5e
705298084	20161109	201611	2016	2016.8466	USAELIGOV	GEORGE W. BUSH	USA					ELI	GOV		GOVMIL	NATIONAL SECURITY COUNCIL						GOV	MIL		0	112	112	11	3	-2.0	8	1	8	-3.52941176470588	1	North Korea	KN	KN		40	127	KN	1	North Korea	KN	KN		40	127	KN	1	North Korea	KN	KN		40	127	KN	20171109104500	http://www.ibtimes.com/congress-trying-take-away-trumps-executive-authority-over-nuclear-strikes-2612578
705298085	20161109	201611	2016	2016.8466	USAGOV	BARACK OBAMA	USA					GOV			AUS	AUSTRALIAN	AUS								0	050	050	05	1	3.5	4	1	4	-7.30088495575222	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20171109104500	https://reliefweb.int/report/australia/factbox-why-does-australia-detain-asylum-seekers-offshore-camps
