703400982	20071105	200711	2007	2007.8356	REF	REFUGEE						REF													0	010	010	01	1	0.0	10	1	10	-10.9565217391304	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20171102210000	https://www.rescue.org/article/why-trump-travel-ban-isnt-really-over
703400983	20161102	201611	2016	2016.8274											FRA	CANNES	FRA								0	190	190	19	4	-10.0	5	1	5	-1.37457044673539	0								4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20171102210000	http://brooklynrail.org/2017/11/film/VIFF-2017-On-watching-and-being-seen-in-Dragonfly-Eyes-Claires-Camera-and-Happy-End
703400984	20161102	201611	2016	2016.8274											MWI	MALAWI	MWI								1	042	042	04	1	1.9	2	1	2	-5.03018108651912	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171102210000	http://www.taipeitimes.com/News/world/archives/2017/11/03/2003681582
703400985	20161102	201611	2016	2016.8274	GBR	UNITED KINGDOM	GBR								GBRMED	UNITED KINGDOM	GBR					MED			1	010	010	01	1	0.0	2	1	2	-3.64203954214361	4	Beckenham, Bromley, United Kingdom	UK	UKB8	40133	51.4086	-0.042002	-2589526	4	Beckenham, Bromley, United Kingdom	UK	UKB8	40133	51.4086	-0.042002	-2589526	4	Beckenham, Bromley, United Kingdom	UK	UKB8	40133	51.4086	-0.042002	-2589526	20171102210000	http://www.dailymail.co.uk/news/article-5044271/JANET-STREET-PORTER-Drunk-MPs-house-order.html
703400986	20161102	201611	2016	2016.8274	GBR	UNITED KINGDOM	GBR								MED	JOURNALIST						MED			1	010	010	01	1	0.0	2	1	2	-3.64203954214361	4	Beckenham, Bromley, United Kingdom	UK	UKB8	40133	51.4086	-0.042002	-2589526	4	Beckenham, Bromley, United Kingdom	UK	UKB8	40133	51.4086	-0.042002	-2589526	4	Beckenham, Bromley, United Kingdom	UK	UKB8	40133	51.4086	-0.042002	-2589526	20171102210000	http://www.dailymail.co.uk/news/article-5044271/JANET-STREET-PORTER-Drunk-MPs-house-order.html
703400987	20161102	201611	2016	2016.8274	GOV	CIVIL SERVICE						GOV													1	172	172	17	4	-5.0	10	1	10	-1.29310344827586	4	Qiao Long, Sichuan, China	CH	CH32	13003	30.6374	105.834	10326514	0								4	Qiao Long, Sichuan, China	CH	CH32	13003	30.6374	105.834	10326514	20171102210000	http://www.rfa.org/english/news/china/hypertension-jobs-11022017151825.html
703400988	20161102	201611	2016	2016.8274	GOV	PRINCE						GOV			MWI	MALAWI	MWI								1	042	042	04	1	1.9	8	1	8	-5.03018108651912	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171102210000	http://www.taipeitimes.com/News/world/archives/2017/11/03/2003681582
703400989	20161102	201611	2016	2016.8274	JUD	SUPERIOR COURT						JUD													1	193	193	19	4	-10.0	10	1	10	-5.83941605839417	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	0								4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20171102210000	http://klog.com/luyster-testimony-begins/
703400990	20161102	201611	2016	2016.8274	MED	MEDIA						MED			USA	TENNESSEE	USA								1	015	015	01	1	0.0	2	1	2	-0.40485829959514	3	Murfreesboro, Tennessee, United States	US	USTN	TN149	35.8456	-86.3903	1295105	3	Murfreesboro, Tennessee, United States	US	USTN	TN149	35.8456	-86.3903	1295105	3	Murfreesboro, Tennessee, United States	US	USTN	TN149	35.8456	-86.3903	1295105	20171102210000	http://www.dnj.com/story/news/politics/2017/11/02/federal-lawmakers-twitter-acknowledge-spoof-tennessee-gop-accounts-were-russian/826384001/
703400991	20161102	201611	2016	2016.8274	MIL	COLONEL						MIL			MED	JOURNALIST						MED			1	010	010	01	1	0.0	6	1	6	-3.64203954214361	4	Beckenham, Bromley, United Kingdom	UK	UKB8	40133	51.4086	-0.042002	-2589526	4	Beckenham, Bromley, United Kingdom	UK	UKB8	40133	51.4086	-0.042002	-2589526	4	Beckenham, Bromley, United Kingdom	UK	UKB8	40133	51.4086	-0.042002	-2589526	20171102210000	http://www.dailymail.co.uk/news/article-5044271/JANET-STREET-PORTER-Drunk-MPs-house-order.html
