703752807	20071106	200711	2007	2007.8384	RUS	MOSCOW	RUS																		0	020	020	02	1	3.0	10	1	10	2.09923664122138	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171103230000	http://dnews.com/local/lambert-pall-square-off-for-mayor-of-moscow/article_6f3205e8-ff52-5437-82c5-d79ac2a5fb9b.html
703752808	20161103	201611	2016	2016.8301											DOM	DOMINICAN REPUBLIC	DOM								1	042	042	04	1	1.9	10	1	10	0.993377483443709	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20171103230000	http://www.minews26.com/content/?p=54333
703752809	20161103	201611	2016	2016.8301											USA	UNITED STATES	USA								1	051	051	05	1	3.4	8	1	8	1.3215859030837	0								3	Black Hills, New Mexico, United States	US	USNM		35.8514	-103.659	886413	3	Black Hills, New Mexico, United States	US	USNM		35.8514	-103.659	886413	20171103230000	http://www.naturalgasintel.com/articles/112340-black-hills-to-sell-last-of-its-oil-natural-gas-ep-assets
703752810	20161103	201611	2016	2016.8301	AUS	AUSTRALIA	AUS								EUR	EUROPE	EUR								1	042	042	04	1	1.9	5	1	5	0.336700336700337	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171103230000	https://www.platts.com/latest-news/coal/houston/september-us-coal-exports-of-807-mil-mt-highest-26833940
703752811	20161103	201611	2016	2016.8301	BRA	BRAZIL	BRA								JPN	JAPAN	JPN								1	042	042	04	1	1.9	5	1	5	0.336700336700337	1	Brazil	BR	BR		-10	-55	BR	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20171103230000	https://www.platts.com/latest-news/coal/houston/september-us-coal-exports-of-807-mil-mt-highest-26833940
703752812	20161103	201611	2016	2016.8301	BRA	BRAZIL	BRA								JPN	JAPAN	JPN								1	043	043	04	1	2.8	5	1	5	0.336700336700337	1	Brazil	BR	BR		-10	-55	BR	1	Japan	JA	JA		36	138	JA	1	Brazil	BR	BR		-10	-55	BR	20171103230000	https://www.platts.com/latest-news/coal/houston/september-us-coal-exports-of-807-mil-mt-highest-26833940
703752813	20161103	201611	2016	2016.8301	COLGOVCOP	COLOMBIA	COL					GOV	COP												1	174	174	17	4	-5.0	10	1	10	0	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	0								4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	20171103230000	http://qcostarica.com/bogota-mayor-ordered-removed/
703752814	20161103	201611	2016	2016.8301	COLGOVCOP	COLOMBIA	COL					GOV	COP		COLGOV	BOGOTA	COL					GOV			1	160	160	16	4	-4.0	10	1	10	0	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	20171103230000	http://qcostarica.com/bogota-mayor-ordered-removed/
703752815	20161103	201611	2016	2016.8301	EUR	EUROPE	EUR								AUS	AUSTRALIA	AUS								1	043	043	04	1	2.8	5	1	5	0.336700336700337	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171103230000	https://www.platts.com/latest-news/coal/houston/september-us-coal-exports-of-807-mil-mt-highest-26833940
703752816	20161103	201611	2016	2016.8301	JPN	JAPAN	JPN								BRA	BRAZIL	BRA								1	042	042	04	1	1.9	5	1	5	0.336700336700337	1	Japan	JA	JA		36	138	JA	1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20171103230000	https://www.platts.com/latest-news/coal/houston/september-us-coal-exports-of-807-mil-mt-highest-26833940
703752817	20161103	201611	2016	2016.8301	JPN	JAPAN	JPN								BRA	BRAZIL	BRA								1	043	043	04	1	2.8	5	1	5	0.336700336700337	1	Japan	JA	JA		36	138	JA	1	Brazil	BR	BR		-10	-55	BR	1	Japan	JA	JA		36	138	JA	20171103230000	https://www.platts.com/latest-news/coal/houston/september-us-coal-exports-of-807-mil-mt-highest-26833940
703752818	20161103	201611	2016	2016.8301	LEG	CONGRESS						LEG			MNCUSAMED	GOOGLE	USA					MNC	MED		1	090	090	09	2	-2.0	10	1	10	0.68965517241379	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171103230000	https://www.bloomberg.com/news/articles/2017-11-03/congress-assigned-a-lot-of-homework-to-facebook-twitter-google
