704969136	20171108	201711	2017	2017.8438											UZB	UZBEKISTAN	UZB								0	036	036	03	1	4.0	2	1	2	-3.06122448979591	0								1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	1	Philippines	RP	RP		13	122	RP	20171108114500	Vision of the Islamic Republic of Iran Network 1, Tehran/BBC Monitoring/(c) BBC
704969137	20171108	201711	2017	2017.8438	CHNGOV	CHINA	CHN					GOV			PRK	NORTH KOREA	PRK								0	036	036	03	1	4.0	2	1	2	-3.06122448979591	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171108114500	Vision of the Islamic Republic of Iran Network 1, Tehran/BBC Monitoring/(c) BBC
704969138	20171108	201711	2017	2017.8438	EGY	EGYPT	EGY								SAU	SAUDI	SAU								1	120	120	12	3	-4.0	2	1	2	-3.06122448979591	4	Karbala, Karbala', Iraq	IZ	IZ12	36806	32.5979	44.0165	-3107076	1	Egypt	EG	EG		27	30	EG	4	Karbala, Karbala', Iraq	IZ	IZ12	36806	32.5979	44.0165	-3107076	20171108114500	Vision of the Islamic Republic of Iran Network 1, Tehran/BBC Monitoring/(c) BBC
704969139	20171108	201711	2017	2017.8438	EGY	EGYPT	EGY								SAU	SAUDI	SAU								1	120	120	12	3	-4.0	6	1	6	-3.06122448979591	1	Egypt	EG	EG		27	30	EG	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171108114500	Vision of the Islamic Republic of Iran Network 1, Tehran/BBC Monitoring/(c) BBC
704969140	20171108	201711	2017	2017.8438	EGY	EGYPT	EGY								SAU	SAUDI ARABIA	SAU								1	120	120	12	3	-4.0	2	1	2	-3.06122448979591	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	20171108114500	Vision of the Islamic Republic of Iran Network 1, Tehran/BBC Monitoring/(c) BBC
704969141	20171108	201711	2017	2017.8438	GOV	PRESIDENT						GOV			PRK	NORTH KOREA	PRK								0	036	036	03	1	4.0	8	1	8	-3.06122448979591	1	China	CH	CH		35	105	CH	1	North Korea	KN	KN		40	127	KN	1	China	CH	CH		35	105	CH	20171108114500	Vision of the Islamic Republic of Iran Network 1, Tehran/BBC Monitoring/(c) BBC
704969142	20171108	201711	2017	2017.8438	GOVBUS	NATIONAL AIRLINE						GOV	BUS		TUR	TURKEY	TUR								1	010	010	01	1	0.0	4	1	4	2.08333333333333	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	20171108114500	Podrobno website, Tashkent/BBC Monitoring/(c) BBC
704969143	20171108	201711	2017	2017.8438	GOVBUS	NATIONAL AIRLINE						GOV	BUS		TUR	TURKEY	TUR								1	046	046	04	1	7.0	4	1	4	2.08333333333333	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	20171108114500	Podrobno website, Tashkent/BBC Monitoring/(c) BBC
704969144	20171108	201711	2017	2017.8438	IGOUNO	THE UN		UNO				IGO			YEM	YEMEN	YEM								1	012	012	01	1	-0.4	2	1	2	-3.06122448979591	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	1	Yemen	YM	YM		15.5	47.5	YM	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171108114500	Vision of the Islamic Republic of Iran Network 1, Tehran/BBC Monitoring/(c) BBC
704969145	20171108	201711	2017	2017.8438	IGOUNO	THE UN		UNO				IGO			YEM	YEMEN	YEM								1	012	012	01	1	-0.4	4	1	4	-3.06122448979591	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	1	Yemen	YM	YM		15.5	47.5	YM	1	Yemen	YM	YM		15.5	47.5	YM	20171108114500	Vision of the Islamic Republic of Iran Network 1, Tehran/BBC Monitoring/(c) BBC
704969146	20171108	201711	2017	2017.8438	IGOUNO	THE UN		UNO				IGO			YEM	YEMEN	YEM								1	012	012	01	1	-0.4	4	1	4	-3.06122448979591	1	Yemen	YM	YM		15.5	47.5	YM	1	Yemen	YM	YM		15.5	47.5	YM	1	Yemen	YM	YM		15.5	47.5	YM	20171108114500	Vision of the Islamic Republic of Iran Network 1, Tehran/BBC Monitoring/(c) BBC
704969147	20171108	201711	2017	2017.8438	IRNGOV	IRANIAN	IRN					GOV			TJK	TAJIK	TJK								0	046	046	04	1	7.0	6	1	6	-3.06122448979591	1	Iran	IR	IR		32	53	IR	4	Dushanbe, Tajikistan (general), Tajikistan	TI	TI00	37623	38.56	68.7739	-2555530	4	Dushanbe, Tajikistan (general), Tajikistan	TI	TI00	37623	38.56	68.7739	-2555530	20171108114500	Vision of the Islamic Republic of Iran Network 1, Tehran/BBC Monitoring/(c) BBC
704969148	20171108	201711	2017	2017.8438	IRQMED	KARBALA	IRQ					MED													1	010	010	01	1	0.0	6	1	6	-3.06122448979591	4	Karbala, Karbala', Iraq	IZ	IZ12	36806	32.5979	44.0165	-3107076	0								4	Karbala, Karbala', Iraq	IZ	IZ12	36806	32.5979	44.0165	-3107076	20171108114500	Vision of the Islamic Republic of Iran Network 1, Tehran/BBC Monitoring/(c) BBC
704969149	20171108	201711	2017	2017.8438	IRQMED	KARBALA	IRQ					MED			IRQ	IRAQ	IRQ								1	010	010	01	1	0.0	4	1	4	-3.06122448979591	4	Karbala, Karbala', Iraq	IZ	IZ12	36806	32.5979	44.0165	-3107076	4	Karbala, Karbala', Iraq	IZ	IZ12	36806	32.5979	44.0165	-3107076	4	Karbala, Karbala', Iraq	IZ	IZ12	36806	32.5979	44.0165	-3107076	20171108114500	Vision of the Islamic Republic of Iran Network 1, Tehran/BBC Monitoring/(c) BBC
704969150	20171108	201711	2017	2017.8438	JORELIGOV	HASSAN	JOR					ELI	GOV		SAU	RIYADH	SAU								1	020	020	02	1	3.0	1	1	1	-3.06122448979591	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	1	Lebanon	LE	LE		33.833333	35.833333	LE	20171108114500	Vision of the Islamic Republic of Iran Network 1, Tehran/BBC Monitoring/(c) BBC
704969151	20171108	201711	2017	2017.8438	JORELIGOV	HASSAN	JOR					ELI	GOV		SAU	SAUDI ARABIA	SAU								1	111	111	11	3	-2.0	1	1	1	-3.06122448979591	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171108114500	Vision of the Islamic Republic of Iran Network 1, Tehran/BBC Monitoring/(c) BBC
704969152	20171108	201711	2017	2017.8438	JORELIGOV	HASSAN	JOR					ELI	GOV		SAU	RIYADH	SAU								1	111	111	11	3	-2.0	1	1	1	-3.06122448979591	1	China	CH	CH		35	105	CH	1	North Korea	KN	KN		40	127	KN	1	China	CH	CH		35	105	CH	20171108114500	Vision of the Islamic Republic of Iran Network 1, Tehran/BBC Monitoring/(c) BBC
704969153	20171108	201711	2017	2017.8438	PHL	PHILIPPINE	PHL								UZB	UZBEKISTAN	UZB								0	036	036	03	1	4.0	6	1	6	-3.06122448979591	1	Philippines	RP	RP		13	122	RP	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	20171108114500	Vision of the Islamic Republic of Iran Network 1, Tehran/BBC Monitoring/(c) BBC
704969154	20171108	201711	2017	2017.8438	ROUGOV	ROMANIA						GOV			JUD	JUDICIARY						JUD			1	051	051	05	1	3.4	10	1	10	-3.63636363636363	4	Bucharest, Bucuresti, Romania	RO	RO10	25006	44.4333	26.1	-1153951	4	Bucharest, Bucuresti, Romania	RO	RO10	25006	44.4333	26.1	-1153951	4	Bucharest, Bucuresti, Romania	RO	RO10	25006	44.4333	26.1	-1153951	20171108114500	Adevarul in Romanian/BBC Monitoring/(c) BBC
704969155	20171108	201711	2017	2017.8438	RUS	RUSSIA	RUS								crh	CRIMEAN TATAR			crh						1	175	175	17	4	-9.0	10	1	10	-4.76190476190476	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171108114500	Twitter/BBC Monitoring/(c) BBC
704969156	20171108	201711	2017	2017.8438	RUSCOP	RUSSIA	RUS					COP			crh	CRIMEAN TATAR			crh						1	175	175	17	4	-9.0	2	1	2	-4.76190476190476	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171108114500	Twitter/BBC Monitoring/(c) BBC
704969157	20171108	201711	2017	2017.8438	RUSCOP	RUSSIAN	RUS					COP			crh	CRIMEAN TATAR			crh						1	190	190	19	4	-10.0	6	1	6	-4.76190476190476	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171108114500	Twitter/BBC Monitoring/(c) BBC
704969158	20171108	201711	2017	2017.8438	SAU	SAUDI	SAU								LBN	LEBANON	LBN								1	020	020	02	1	3.0	5	1	5	-3.06122448979591	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	1	Lebanon	LE	LE		33.833333	35.833333	LE	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171108114500	Vision of the Islamic Republic of Iran Network 1, Tehran/BBC Monitoring/(c) BBC
704969159	20171108	201711	2017	2017.8438	SAU	SAUDI ARABIA	SAU								LBN	LEBANON	LBN								1	020	020	02	1	3.0	1	1	1	-3.06122448979591	1	Egypt	EG	EG		27	30	EG	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	1	Egypt	EG	EG		27	30	EG	20171108114500	Vision of the Islamic Republic of Iran Network 1, Tehran/BBC Monitoring/(c) BBC
704969160	20171108	201711	2017	2017.8438	SAU	SAUDI ARABIA	SAU								LBN	LEBANON	LBN								1	020	020	02	1	3.0	2	1	2	-3.06122448979591	1	Egypt	EG	EG		27	30	EG	1	Lebanon	LE	LE		33.833333	35.833333	LE	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171108114500	Vision of the Islamic Republic of Iran Network 1, Tehran/BBC Monitoring/(c) BBC
