704456181	20161106	201611	2016	2016.8384	EDU	SCHOOL						EDU			AUS	AUSTRALIA	AUS								0	036	036	03	1	4.0	2	1	2	2.14797136038186	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171106231500	http://www.gulf-times.com/story/570157/Food-processing-firm-to-import-German-Australian-c
704456182	20161106	201611	2016	2016.8384	EDU	SCHOOL						EDU			AUS	AUSTRALIA	AUS								0	036	036	03	1	4.0	2	1	2	2.14797136038186	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Germany	GM	GM		51.5	10.5	GM	20171106231500	http://www.gulf-times.com/story/570157/Food-processing-firm-to-import-German-Australian-c
704456183	20161106	201611	2016	2016.8384	EDU	SCHOOL						EDU			BUS	COMPANY						BUS			0	036	036	03	1	4.0	6	1	6	2.14797136038186	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20171106231500	http://www.gulf-times.com/story/570157/Food-processing-firm-to-import-German-Australian-c
704456184	20161106	201611	2016	2016.8384	GOV	GOVERNMENT						GOV													1	0214	021	02	1	3.4	8	1	8	-1.81159420289855	4	Murthal, Haryana, India	IN	IN10	17665	29.0333	77.0833	-2105167	0								4	Murthal, Haryana, India	IN	IN10	17665	29.0333	77.0833	-2105167	20171106231500	http://indianexpress.com/article/india/murthal-gang-rape-case-high-court-seeks-call-records-of-senior-cops-who-visited-sukhdev-dhaba-4925948/
704456185	20161106	201611	2016	2016.8384	GOV	GOVERNOR						GOV													0	042	042	04	1	1.9	4	1	4	-1.24434389140271	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	0								4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	20171106231500	http://www.timesunion.com/news/article/Here-s-what-to-watch-statewide-on-Election-Day-12335816.php
704456186	20161106	201611	2016	2016.8384	GOV	GOVERNOR						GOV													0	042	042	04	1	1.9	1	1	1	-1.24434389140271	3	Long Island, New York, United States	US	USNY	NY067	43.152	-76.061	955858	0								3	Long Island, New York, United States	US	USNY		43.152	-76.061	955858	20171106231500	http://www.timesunion.com/news/article/Here-s-what-to-watch-statewide-on-Election-Day-12335816.php
704456187	20161106	201611	2016	2016.8384	GOV	GOVERNOR						GOV			LEG	SENATE						LEG			0	042	042	04	1	1.9	4	1	4	-1.24434389140271	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	20171106231500	http://www.timesunion.com/news/article/Here-s-what-to-watch-statewide-on-Election-Day-12335816.php
704456188	20161106	201611	2016	2016.8384	GOV	GOVERNOR						GOV			LEG	SENATE						LEG			0	042	042	04	1	1.9	1	1	1	-1.24434389140271	3	Long Island, New York, United States	US	USNY	NY067	43.152	-76.061	955858	3	Long Island, New York, United States	US	USNY		43.152	-76.061	955858	3	Long Island, New York, United States	US	USNY		43.152	-76.061	955858	20171106231500	http://www.timesunion.com/news/article/Here-s-what-to-watch-statewide-on-Election-Day-12335816.php
704456189	20161106	201611	2016	2016.8384	HLH	DOCTOR						HLH			USA	UNITED STATES	USA								0	010	010	01	1	0.0	2	1	2	-2.58481421647819	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20171106231500	http://www.stltoday.com/news/local/crime-and-courts/cfo-gets-months-for-embezzling-millions-from-chesterfield-firm/article_7351496f-2317-5e4f-8b43-07bd4d6094ab.html
704456190	20161106	201611	2016	2016.8384	LEG	SENATE						LEG			GOV	GOVERNOR						GOV			0	043	043	04	1	2.8	4	1	4	-1.24434389140271	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	20171106231500	http://www.timesunion.com/news/article/Here-s-what-to-watch-statewide-on-Election-Day-12335816.php
704456191	20161106	201611	2016	2016.8384	LEG	SENATE						LEG			GOV	GOVERNOR						GOV			0	043	043	04	1	2.8	1	1	1	-1.24434389140271	3	Long Island, New York, United States	US	USNY	NY067	43.152	-76.061	955858	3	Long Island, New York, United States	US	USNY		43.152	-76.061	955858	3	Long Island, New York, United States	US	USNY		43.152	-76.061	955858	20171106231500	http://www.timesunion.com/news/article/Here-s-what-to-watch-statewide-on-Election-Day-12335816.php
704456192	20161106	201611	2016	2016.8384	MNCKOR	HYUNDAI	KOR					MNC			BUS	COMPANIES						BUS			1	042	042	04	1	1.9	1	1	1	-1.96078431372549	1	Japan	JA	JA		36	138	JA	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	1	Japan	JA	JA		36	138	JA	20171106231500	http://www.oregonlive.com/business/index.ssf/2017/11/trump_asks_japanese_automakers.html
704456193	20161106	201611	2016	2016.8384	MNCKOR	HYUNDAI	KOR					MNC			BUS	COMPANIES						BUS			1	042	042	04	1	1.9	3	1	3	-1.96078431372549	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20171106231500	http://www.oregonlive.com/business/index.ssf/2017/11/trump_asks_japanese_automakers.html
704456194	20171007	201710	2017	2017.7589	CVL	RESIDENTS						CVL													0	010	010	01	1	0.0	10	1	10	-5.83333333333333	3	Rush Memorial Hospital, Indiana, United States	US	USIN	IN139	39.6217	-85.4441	442407	0								3	Rush Memorial Hospital, Indiana, United States	US	USIN		39.6217	-85.4441	442407	20171106231500	https://www.christianpost.com/news/72-y-o-pastor-charged-with-abusing-underage-girls-after-luring-them-with-candy-attempts-suicide-205600/
704456195	20171007	201710	2017	2017.7589	CVL	HUNTER						CVL			USA	OREGON	USA								0	193	193	19	4	-10.0	10	1	10	-5.83941605839416	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20171106231500	http://kcby.com/outdoors/wolf-found-shot-killed-on-southern-oregon-state-forestland
704456196	20171007	201710	2017	2017.7589	TURCVL	TURKEY	TUR					CVL			TUR	TURKEY	TUR								0	173	173	17	4	-5.0	2	1	2	-5.55555555555555	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	20171106231500	http://www.mysanantonio.com/world/article/News-of-the-Day-From-Around-the-World-12336311.php
704456197	20171007	201710	2017	2017.7589	TURCVL	TURKISH	TUR					CVL			TURLAB	TURKISH	TUR					LAB			0	173	173	17	4	-5.0	6	1	6	-5.55555555555555	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	20171106231500	http://www.mysanantonio.com/world/article/News-of-the-Day-From-Around-the-World-12336311.php
704456198	20171007	201710	2017	2017.7589	USA	INDIANA	USA																		1	173	173	17	4	-5.0	10	1	10	-5.83333333333333	3	Rush Memorial Hospital, Indiana, United States	US	USIN	IN139	39.6217	-85.4441	442407	0								3	Rush Memorial Hospital, Indiana, United States	US	USIN		39.6217	-85.4441	442407	20171106231500	https://www.christianpost.com/news/72-y-o-pastor-charged-with-abusing-underage-girls-after-luring-them-with-candy-attempts-suicide-205600/
704456199	20171007	201710	2017	2017.7589	USA	UNITED STATES	USA																		0	192	192	19	4	-9.5	4	1	4	-0.45454545454546	3	Andover, New Hampshire, United States	US	USNH	NH013	43.437	-71.8234	865244	0								3	Andover, New Hampshire, United States	US	USNH	NH013	43.437	-71.8234	865244	20171106231500	http://www.eagletribune.com/news/merrimack_valley/methuen-families-try-to-recover-after-tree-damages-home/article_9bf2962b-6842-5218-b802-ee53e6841621.html
704456200	20171030	201710	2017	2017.8219											USALEG	UNITED STATES	USA					LEG			1	084	084	08	2	7.0	2	1	2	-2.53164556962026	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171106231500	http://www.rochesterfirst.com/news/local-news/gops-tax-reform-plans-impact-on-ny/852338132
704456201	20171030	201710	2017	2017.8219	AFR	AFRICA	AFR								AFREDU	AFRICA	AFR					EDU			1	043	043	04	1	2.8	4	1	4	0.851063829787236	4	University Of The Western Cape, Western Cape, South Africa	SF	SF11	77317	-33.9346	18.6299	-1300812	4	University Of The Western Cape, Western Cape, South Africa	SF	SF11	77317	-33.9346	18.6299	-1300812	1	United Kingdom	UK	UK		54	-4	UK	20171106231500	https://www.iol.co.za/capetimes/news/south-african-pupils-lagging-in-web-literacy-11883883
704456202	20171030	201710	2017	2017.8219	AFR	AFRICA	AFR								EDU	UNIVERSITY						EDU			1	042	042	04	1	1.9	2	1	2	0.851063829787236	4	University Of The Western Cape, Western Cape, South Africa	SF	SF11	77317	-33.9346	18.6299	-1300812	4	University Of The Western Cape, Western Cape, South Africa	SF	SF11	77317	-33.9346	18.6299	-1300812	4	University Of The Western Cape, Western Cape, South Africa	SF	SF11	77317	-33.9346	18.6299	-1300812	20171106231500	https://www.iol.co.za/capetimes/news/south-african-pupils-lagging-in-web-literacy-11883883
704456203	20171030	201710	2017	2017.8219	AFREDU	AFRICA	AFR					EDU			AFR	AFRICA	AFR								1	042	042	04	1	1.9	4	1	4	0.851063829787236	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171106231500	https://www.iol.co.za/capetimes/news/south-african-pupils-lagging-in-web-literacy-11883883
704456204	20171030	201710	2017	2017.8219	BUS	INDUSTRY						BUS													1	042	042	04	1	1.9	10	1	10	1.90582959641256	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20171106231500	https://www.healthcare-informatics.com/blogs/rajiv-leventhal/leadership/what-are-health-it-s-brightest-minds-looking-learn
704456205	20171030	201710	2017	2017.8219	BUS	COMPANY						BUS			USA	UNITED STATES	USA								0	014	014	01	1	0.0	2	1	2	-1.28205128205128	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171106231500	http://www.512tech.com/business/says-complaint-filed-against-oreskes-employee/mVR7fVn4Ui9mcsx1erutiL/
704456206	20171030	201710	2017	2017.8219	COP	STATE PRISON						COP			USA	LOS ANGELES	USA								1	173	173	17	4	-5.0	8	1	8	-8.49056603773585	3	Mountain View, California, United States	US	USCA	CA071	34.5064	-117.359	246299	3	Mountain View, California, United States	US	USCA		34.5064	-117.359	246299	3	Mountain View, California, United States	US	USCA		34.5064	-117.359	246299	20171106231500	http://www.mercurynews.com/2017/11/06/l-a-jail-escapee-captured-in-mountain-view/
704456207	20171030	201710	2017	2017.8219	EDU	COLLEGE						EDU													1	010	010	01	1	0.0	1	1	1	-1.24434389140271	3	Siena College, New York, United States	US	USNY	NY001	42.7184	-73.7537	965220	0								3	Siena College, New York, United States	US	USNY		42.7184	-73.7537	965220	20171106231500	http://www.timesunion.com/news/article/Here-s-what-to-watch-statewide-on-Election-Day-12335816.php
704456208	20171030	201710	2017	2017.8219	EDU	UNIVERSITY						EDU			AFR	AFRICA	AFR								1	043	043	04	1	2.8	2	1	2	0.851063829787236	4	University Of The Western Cape, Western Cape, South Africa	SF	SF11	77317	-33.9346	18.6299	-1300812	4	University Of The Western Cape, Western Cape, South Africa	SF	SF11	77317	-33.9346	18.6299	-1300812	4	University Of The Western Cape, Western Cape, South Africa	SF	SF11	77317	-33.9346	18.6299	-1300812	20171106231500	https://www.iol.co.za/capetimes/news/south-african-pupils-lagging-in-web-literacy-11883883
704456209	20171030	201710	2017	2017.8219	EDU	UNIVERSITY						EDU			GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	6	1	6	0.851063829787236	4	University Of The Western Cape, Western Cape, South Africa	SF	SF11	77317	-33.9346	18.6299	-1300812	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171106231500	https://www.iol.co.za/capetimes/news/south-african-pupils-lagging-in-web-literacy-11883883
704456210	20171030	201710	2017	2017.8219	EDU	UNIVERSITY						EDU			ZAF	WESTERN CAPE	ZAF								1	043	043	04	1	2.8	2	1	2	0.851063829787236	4	University Of The Western Cape, Western Cape, South Africa	SF	SF11	77317	-33.9346	18.6299	-1300812	4	University Of The Western Cape, Western Cape, South Africa	SF	SF11	77317	-33.9346	18.6299	-1300812	4	University Of The Western Cape, Western Cape, South Africa	SF	SF11	77317	-33.9346	18.6299	-1300812	20171106231500	https://www.iol.co.za/capetimes/news/south-african-pupils-lagging-in-web-literacy-11883883
704456211	20171030	201710	2017	2017.8219	EDU	UNIVERSITY						EDU			ZAFEDU	WESTERN CAPE	ZAF					EDU			1	043	043	04	1	2.8	2	1	2	0.851063829787236	4	University Of The Western Cape, Western Cape, South Africa	SF	SF11	77317	-33.9346	18.6299	-1300812	4	University Of The Western Cape, Western Cape, South Africa	SF	SF11	77317	-33.9346	18.6299	-1300812	1	United Kingdom	UK	UK		54	-4	UK	20171106231500	https://www.iol.co.za/capetimes/news/south-african-pupils-lagging-in-web-literacy-11883883
704456212	20171030	201710	2017	2017.8219	GBR	UNITED KINGDOM	GBR																		0	100	100	10	3	-5.0	4	1	4	-7.43982494529541	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	0								4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	20171106231500	http://www.manchestereveningnews.co.uk/news/greater-manchester-news/mosques-across-manchester-refused-deal-13866980
704456213	20171030	201710	2017	2017.8219	GBR	UNITED KINGDOM	GBR								EDU	UNIVERSITY						EDU			1	043	043	04	1	2.8	6	1	6	0.851063829787236	1	United Kingdom	UK	UK		54	-4	UK	4	University Of The Western Cape, Western Cape, South Africa	SF	SF11	77317	-33.9346	18.6299	-1300812	1	United Kingdom	UK	UK		54	-4	UK	20171106231500	https://www.iol.co.za/capetimes/news/south-african-pupils-lagging-in-web-literacy-11883883
704456214	20171030	201710	2017	2017.8219	LEG	LAWMAKER						LEG			USA	TEXAS	USA								0	120	120	12	3	-4.0	1	1	1	-7.35512630014858	2	New York, United States	US	USNY		42.1497	-74.9384	NY	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171106231500	https://thinkprogress.org/texas-new-york-attacks-4ea1badfba5d/
704456215	20171030	201710	2017	2017.8219	LEG	LAWMAKER						LEG			USA	TEXAS	USA								0	120	120	12	3	-4.0	1	1	1	-7.35512630014858	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171106231500	https://thinkprogress.org/texas-new-york-attacks-4ea1badfba5d/
704456216	20171030	201710	2017	2017.8219	MYS	MALAYSIAN	MYS								PHL	PHILIPPINE	PHL								0	080	080	08	2	5.0	2	1	2	-3.55555555555555	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20171106231500	http://www.arabnews.com/node/1189426/world
704456217	20171030	201710	2017	2017.8219	MYS	MALAYSIAN	MYS								PHL	PHILIPPINE	PHL								0	080	080	08	2	5.0	2	1	2	-3.55555555555555	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20171106231500	http://www.arabnews.com/node/1189426/world
704456218	20171030	201710	2017	2017.8219	MYSGOV	MALAYSIAN	MYS					GOV													0	080	080	08	2	5.0	2	1	2	-3.55555555555555	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	0								4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	20171106231500	http://www.arabnews.com/node/1189426/world
704456219	20171030	201710	2017	2017.8219	MYSGOV	MALAYSIA	MYS					GOV			PHL	PHILIPPINE	PHL								0	080	080	08	2	5.0	4	1	4	-3.55555555555555	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	20171106231500	http://www.arabnews.com/node/1189426/world
704456220	20171030	201710	2017	2017.8219	SPY	INTELLIGENCE						SPY			RUS	RUSSIAN	RUS								0	071	071	07	2	7.4	2	1	2	-5.97014925373135	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171106231500	http://www.philly.com/philly/news/texas-shooting-google-devin-kelly-antifa-autocomplete-20171106.html
704456221	20171030	201710	2017	2017.8219	SPY	INTELLIGENCE						SPY			RUSGOV	RUSSIAN	RUS					GOV			0	071	071	07	2	7.4	3	1	3	-5.97014925373135	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171106231500	http://www.philly.com/philly/news/texas-shooting-google-devin-kelly-antifa-autocomplete-20171106.html
704456222	20171030	201710	2017	2017.8219	USA	UNITED STATES	USA																		1	010	010	01	1	0.0	2	1	2	-1.24434389140271	3	Siena College, New York, United States	US	USNY	NY001	42.7184	-73.7537	965220	0								3	Siena College, New York, United States	US	USNY		42.7184	-73.7537	965220	20171106231500	http://www.timesunion.com/news/article/Here-s-what-to-watch-statewide-on-Election-Day-12335816.php
704456223	20171030	201710	2017	2017.8219	USA	UNITED STATES	USA																		0	090	090	09	2	-2.0	4	1	4	-2.6027397260274	3	Silver Spring, Washington, United States	US	USWA	WA067	46.897	-122.756	1508351	0								3	Silver Spring, Washington, United States	US	USWA		46.897	-122.756	1508351	20171106231500	http://atlantablackstar.com/2017/11/06/ok-white-signs-pop-college-campuses/
704456224	20171030	201710	2017	2017.8219	ZAF	WESTERN CAPE	ZAF								EDU	UNIVERSITY						EDU			1	042	042	04	1	1.9	2	1	2	0.851063829787236	4	University Of The Western Cape, Western Cape, South Africa	SF	SF11	77317	-33.9346	18.6299	-1300812	4	University Of The Western Cape, Western Cape, South Africa	SF	SF11	77317	-33.9346	18.6299	-1300812	4	University Of The Western Cape, Western Cape, South Africa	SF	SF11	77317	-33.9346	18.6299	-1300812	20171106231500	https://www.iol.co.za/capetimes/news/south-african-pupils-lagging-in-web-literacy-11883883
704456225	20171030	201710	2017	2017.8219	ZAFEDU	WESTERN CAPE	ZAF					EDU			EDU	UNIVERSITY						EDU			1	042	042	04	1	1.9	2	1	2	0.851063829787236	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171106231500	https://www.iol.co.za/capetimes/news/south-african-pupils-lagging-in-web-literacy-11883883
704456226	20171105	201711	2017	2017.8356											IMGMOSALQ	OSAMA BIN LADEN		ALQ		MOS		IMG			1	040	040	04	1	1.0	10	1	10	-0.81433224755701	0								4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171106231500	http://www.zerohedge.com/news/2017-11-06/saudi-arabia-about-confiscate-33-billion-four-its-richest-people
704456227	20171105	201711	2017	2017.8356											USA	UNITED STATES	USA								1	043	043	04	1	2.8	4	1	4	-4.97737556561086	0								3	Wilson County, Texas, United States	US	USTX		29.1669	-98.0669	1384032	3	First Baptist Church, Texas, United States	US	USTX		29.3941	-94.9155	1385009	20171106231500	http://www.gulf-times.com/story/570210/Gunman-s-in-laws-sometimes-attended-church-says-sh
704456228	20171105	201711	2017	2017.8356											USA	UNITED STATES	USA								1	192	192	19	4	-9.5	4	1	4	-4.97737556561086	0								3	Wilson County, Texas, United States	US	USTX		29.1669	-98.0669	1384032	3	First Baptist Church, Texas, United States	US	USTX		29.3941	-94.9155	1385009	20171106231500	http://www.gulf-times.com/story/570210/Gunman-s-in-laws-sometimes-attended-church-says-sh
704456229	20171105	201711	2017	2017.8356	ARG	BUENOS AIRES	ARG								USA	UNITED STATES	USA								1	043	043	04	1	2.8	2	1	2	-4.10958904109589	4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	2	New York, United States	US	USNY		42.1497	-74.9384	NY	4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	20171106231500	http://www.gulf-times.com/story/570206/Remains-of-Argentines-killed-in-NY-attack-return
704456230	20171105	201711	2017	2017.8356	ARG	BUENOS AIRES	ARG								USA	NEW YORK CITY	USA								1	043	043	04	1	2.8	6	1	6	-4.10958904109589	4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171106231500	http://www.gulf-times.com/story/570206/Remains-of-Argentines-killed-in-NY-attack-return
