702878238	20161101	201611	2016	2016.8247	USA	MISSOURI	USA								UZB	UZBEKISTAN	UZB								1	173	173	17	4	-5.0	2	1	2	-3.95189003436426	1	Argentina	AR	AR		-34	-64	AR	1	Argentina	AR	AR		-34	-64	AR	1	Argentina	AR	AR		-34	-64	AR	20171101074500	http://www.sligotoday.ie/details.php?id=47939
702878239	20161101	201611	2016	2016.8247	ZWE	ZIMBABWE	ZWE								ZWEGOV	ZIMBABWE	ZWE					GOV			1	190	190	19	4	-10.0	1	1	1	1.40449438202247	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20171101074500	https://www.newsday.co.zw/2017/11/zim-host-investment-summit/
702878240	20161101	201611	2016	2016.8247	ZWEGOV	ZIMBABWE	ZWE					GOV			ZWE	ZIMBABWE	ZWE								1	190	190	19	4	-10.0	1	1	1	1.40449438202247	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20171101074500	https://www.newsday.co.zw/2017/11/zim-host-investment-summit/
702878241	20171002	201710	2017	2017.7452	USA	UNITED STATES	USA								USAEDU	CALIFORNIA	USA					EDU			0	043	043	04	1	2.8	1	1	1	-4.8780487804878	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20171101074500	http://www.sacbee.com/latest-news/article182007531.html
702878242	20171002	201710	2017	2017.7452	USAEDU	CALIFORNIA	USA					EDU			USA	UNITED STATES	USA								0	042	042	04	1	1.9	1	1	1	-4.8780487804878	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20171101074500	http://www.sacbee.com/latest-news/article182007531.html
702878243	20171025	201710	2017	2017.8082											EDU	SCHOOL						EDU			1	042	042	04	1	1.9	1	1	1	-2.20264317180617	0								3	Mauriceville, Texas, United States	US	USTX	TX361	30.2035	-93.8663	1341084	3	Mauriceville, Texas, United States	US	USTX	TX361	30.2035	-93.8663	1341084	20171101074500	http://therecordlive.com/2017/10/31/district-steps-forward-with-lcjh-move-in/
702878244	20171025	201710	2017	2017.8082											GBR	SCOTLAND	GBR								1	080	080	08	2	5.0	10	1	10	-6.8421052631579	0								4	Drumchapel, Glasgow City, United Kingdom	UK	UKV2	40176	55.9	-4.36667	-2594668	4	Drumchapel, Glasgow City, United Kingdom	UK	UKV2	40176	55.9	-4.36667	-2594668	20171101074500	http://www.dailyrecord.co.uk/news/scottish-news/scots-most-deprived-areas-most-11445113
702878245	20171025	201710	2017	2017.8082	AUS	AUSTRALIA	AUS								GOV	IMMIGRATION MINIST						GOV			0	110	110	11	3	-2.0	1	1	1	-3.31384015594542	4	Port Pirie, South Australia, Australia	AS	AS05	5303	-33.1918	138.017	-1595906	4	Port Pirie, South Australia, Australia	AS	AS05	5303	-33.1918	138.017	-1595906	4	Port Pirie, South Australia, Australia	AS	AS05	5303	-33.1918	138.017	-1595906	20171101074500	http://www.theguardian.com.au/story/4313144/calling-australia-home-stories-of-australias-boat-people/?cs=4172
702878246	20171025	201710	2017	2017.8082	AUS	AUSTRALIA	AUS								GOV	IMMIGRATION MINIST						GOV			0	110	110	11	3	-2.0	1	1	1	-3.31384015594542	4	Port Pirie, South Australia, Australia	AS	AS05	5303	-33.1918	138.017	-1595906	1	Lebanon	LE	LE		33.833333	35.833333	LE	4	Port Pirie, South Australia, Australia	AS	AS05	5303	-33.1918	138.017	-1595906	20171101074500	http://www.theguardian.com.au/story/4313144/calling-australia-home-stories-of-australias-boat-people/?cs=4172
702878247	20171025	201710	2017	2017.8082	AUS	AUSTRALIA	AUS								MED	MEDIA						MED			0	010	010	01	1	0.0	2	1	2	-3.31384015594542	4	Port Pirie, South Australia, Australia	AS	AS05	5303	-33.1918	138.017	-1595906	4	Port Pirie, South Australia, Australia	AS	AS05	5303	-33.1918	138.017	-1595906	4	Port Pirie, South Australia, Australia	AS	AS05	5303	-33.1918	138.017	-1595906	20171101074500	http://www.theguardian.com.au/story/4313144/calling-australia-home-stories-of-australias-boat-people/?cs=4172
702878248	20171025	201710	2017	2017.8082	BGD	BANGLADESH	BGD								BGDGOV	BANGLADESH	BGD					GOV			1	057	057	05	1	8.0	1	1	1	-2.86396181384248	4	Teknaf, Chittagong, Bangladesh	BG	BG84	5772	20.8624	92.3058	-2737993	4	Teknaf, Chittagong, Bangladesh	BG	BG84	5772	20.8624	92.3058	-2737993	4	Teknaf, Chittagong, Bangladesh	BG	BG84	5772	20.8624	92.3058	-2737993	20171101074500	https://bdnews24.com/neighbours/2017/11/01/myanmar-says-bangladesh-dragging-feet-over-repatriating-rohingya
702878249	20171025	201710	2017	2017.8082	BGDGOV	BANGLADESH	BGD					GOV			BGD	BANGLADESH	BGD								1	057	057	05	1	8.0	1	1	1	-2.86396181384248	4	Teknaf, Chittagong, Bangladesh	BG	BG84	5772	20.8624	92.3058	-2737993	4	Teknaf, Chittagong, Bangladesh	BG	BG84	5772	20.8624	92.3058	-2737993	4	Teknaf, Chittagong, Bangladesh	BG	BG84	5772	20.8624	92.3058	-2737993	20171101074500	https://bdnews24.com/neighbours/2017/11/01/myanmar-says-bangladesh-dragging-feet-over-repatriating-rohingya
702878250	20171025	201710	2017	2017.8082	BGDGOV	BANGLADESH	BGD					GOV			MMR	MYANMAR	MMR								1	057	057	05	1	8.0	4	1	4	-2.86396181384248	4	Teknaf, Chittagong, Bangladesh	BG	BG84	5772	20.8624	92.3058	-2737993	4	Teknaf, Chittagong, Bangladesh	BG	BG84	5772	20.8624	92.3058	-2737993	4	Teknaf, Chittagong, Bangladesh	BG	BG84	5772	20.8624	92.3058	-2737993	20171101074500	https://bdnews24.com/neighbours/2017/11/01/myanmar-says-bangladesh-dragging-feet-over-repatriating-rohingya
702878251	20171025	201710	2017	2017.8082	BGDGOV	BANGLADESH	BGD					GOV			MMR	MYANMAR	MMR								1	057	057	05	1	8.0	3	1	3	-4.95750708215298	5	Rakhine State, Rakhine State, Myanmar	BM	BM01	41814	19	94.25	-440595	5	Rakhine State, Rakhine State, Myanmar	BM	BM01	41814	19	94.25	-440595	5	Rakhine State, Rakhine State, Myanmar	BM	BM01	41814	19	94.25	-440595	20171101074500	http://news.trust.org/item/20171101072101-1e3l8/
702878252	20171025	201710	2017	2017.8082	CPV	PRAIA	CPV								GOV	GOVERNMENT						GOV			0	040	040	04	1	1.0	2	1	2	-4.50928381962865	4	Mocimboa Da Praia, Cabo Delgado, Mozambique	MZ	MZ01	21840	-11.3458	40.3522	-335020	4	Cabo Delgado, Cabo Delgado, Mozambique	MZ	MZ01	21846	-10.7067	40.6328	-312482	4	Mocimboa Da Praia, Cabo Delgado, Mozambique	MZ	MZ01	21840	-11.3458	40.3522	-335020	20171101074500	http://allafrica.com/stories/201711010133.html
702878253	20171025	201710	2017	2017.8082	CPV	PRAIA	CPV								MOZ	MOZAMBIQUE	MOZ								0	040	040	04	1	1.0	4	1	4	-4.50928381962865	4	Mocimboa Da Praia, Cabo Delgado, Mozambique	MZ	MZ01	21840	-11.3458	40.3522	-335020	4	Cabo Delgado, Cabo Delgado, Mozambique	MZ	MZ01	21846	-10.7067	40.6328	-312482	4	Mocimboa Da Praia, Cabo Delgado, Mozambique	MZ	MZ01	21840	-11.3458	40.3522	-335020	20171101074500	http://allafrica.com/stories/201711010133.html
702878254	20171025	201710	2017	2017.8082	EDU	SCHOOL						EDU													1	043	043	04	1	2.8	1	1	1	-2.20264317180617	3	Mauriceville, Texas, United States	US	USTX	TX361	30.2035	-93.8663	1341084	0								3	Mauriceville, Texas, United States	US	USTX	TX361	30.2035	-93.8663	1341084	20171101074500	http://therecordlive.com/2017/10/31/district-steps-forward-with-lcjh-move-in/
702878255	20171025	201710	2017	2017.8082	EDU	SCHOOL						EDU			USA	UNITED STATES	USA								1	042	042	04	1	1.9	2	1	2	-2.20264317180617	3	Mauriceville, Texas, United States	US	USTX	TX361	30.2035	-93.8663	1341084	3	Mauriceville, Texas, United States	US	USTX	TX361	30.2035	-93.8663	1341084	3	Mauriceville, Texas, United States	US	USTX	TX361	30.2035	-93.8663	1341084	20171101074500	http://therecordlive.com/2017/10/31/district-steps-forward-with-lcjh-move-in/
702878256	20171025	201710	2017	2017.8082	GOV	GOVERNMENT						GOV			CPV	PRAIA	CPV								0	040	040	04	1	1.0	2	1	2	-4.50928381962865	4	Cabo Delgado, Cabo Delgado, Mozambique	MZ	MZ01	21846	-10.7067	40.6328	-312482	4	Mocimboa Da Praia, Cabo Delgado, Mozambique	MZ	MZ01	21840	-11.3458	40.3522	-335020	4	Mocimboa Da Praia, Cabo Delgado, Mozambique	MZ	MZ01	21840	-11.3458	40.3522	-335020	20171101074500	http://allafrica.com/stories/201711010133.html
702878257	20171025	201710	2017	2017.8082	GOV	GOVERNMENT						GOV			MOSCVL	MOSLEM				MOS		CVL			0	046	046	04	1	7.0	2	1	2	-4.50928381962865	4	Cabo Delgado, Cabo Delgado, Mozambique	MZ	MZ01	21846	-10.7067	40.6328	-312482	4	Cabo Delgado, Cabo Delgado, Mozambique	MZ	MZ01	21846	-10.7067	40.6328	-312482	4	Cabo Delgado, Cabo Delgado, Mozambique	MZ	MZ01	21846	-10.7067	40.6328	-312482	20171101074500	http://allafrica.com/stories/201711010133.html
702878258	20171025	201710	2017	2017.8082	GOV	GOVERNMENT						GOV			MOSCVL	MOSLEM				MOS		CVL			0	046	046	04	1	7.0	8	1	8	-4.50928381962865	4	Cabo Delgado, Cabo Delgado, Mozambique	MZ	MZ01	21846	-10.7067	40.6328	-312482	4	Mocimboa Da Praia, Cabo Delgado, Mozambique	MZ	MZ01	21840	-11.3458	40.3522	-335020	4	Cabo Delgado, Cabo Delgado, Mozambique	MZ	MZ01	21846	-10.7067	40.6328	-312482	20171101074500	http://allafrica.com/stories/201711010133.html
702878259	20171025	201710	2017	2017.8082	HLH	SOCIAL WORKER						HLH			USA	UNITED STATES	USA								1	040	040	04	1	1.0	4	1	4	3.80047505938242	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171101074500	http://www.thewesterlysun.com/News/Westerly/Substance-Abuse-Task-Force-teams-with-Westerly-Middle-School.html
702878260	20171025	201710	2017	2017.8082	MMR	MYANMAR	MMR								BGDGOV	BANGLADESH	BGD					GOV			1	057	057	05	1	8.0	4	1	4	-2.86396181384248	4	Teknaf, Chittagong, Bangladesh	BG	BG84	5772	20.8624	92.3058	-2737993	4	Teknaf, Chittagong, Bangladesh	BG	BG84	5772	20.8624	92.3058	-2737993	4	Teknaf, Chittagong, Bangladesh	BG	BG84	5772	20.8624	92.3058	-2737993	20171101074500	https://bdnews24.com/neighbours/2017/11/01/myanmar-says-bangladesh-dragging-feet-over-repatriating-rohingya
702878261	20171025	201710	2017	2017.8082	MOSCVL	MOSLEM				MOS		CVL			GOV	GOVERNMENT						GOV			0	046	046	04	1	7.0	2	1	2	-4.50928381962865	4	Cabo Delgado, Cabo Delgado, Mozambique	MZ	MZ01	21846	-10.7067	40.6328	-312482	4	Cabo Delgado, Cabo Delgado, Mozambique	MZ	MZ01	21846	-10.7067	40.6328	-312482	4	Cabo Delgado, Cabo Delgado, Mozambique	MZ	MZ01	21846	-10.7067	40.6328	-312482	20171101074500	http://allafrica.com/stories/201711010133.html
702878262	20171025	201710	2017	2017.8082	MOSCVL	MOSLEM				MOS		CVL			GOV	GOVERNMENT						GOV			0	046	046	04	1	7.0	8	1	8	-4.50928381962865	4	Mocimboa Da Praia, Cabo Delgado, Mozambique	MZ	MZ01	21840	-11.3458	40.3522	-335020	4	Cabo Delgado, Cabo Delgado, Mozambique	MZ	MZ01	21846	-10.7067	40.6328	-312482	4	Cabo Delgado, Cabo Delgado, Mozambique	MZ	MZ01	21846	-10.7067	40.6328	-312482	20171101074500	http://allafrica.com/stories/201711010133.html
702878263	20171025	201710	2017	2017.8082	MOSCVL	MOSLEM				MOS		CVL			MOZ	MOZAMBIQUE	MOZ								0	040	040	04	1	1.0	2	1	2	-4.50928381962865	4	Cabo Delgado, Cabo Delgado, Mozambique	MZ	MZ01	21846	-10.7067	40.6328	-312482	4	Cabo Delgado, Cabo Delgado, Mozambique	MZ	MZ01	21846	-10.7067	40.6328	-312482	4	Mocimboa Da Praia, Cabo Delgado, Mozambique	MZ	MZ01	21840	-11.3458	40.3522	-335020	20171101074500	http://allafrica.com/stories/201711010133.html
702878264	20171025	201710	2017	2017.8082	MOSCVL	MOSLEM				MOS		CVL			MOZ	MOZAMBIQUE	MOZ								0	040	040	04	1	1.0	2	1	2	-4.50928381962865	4	Mocimboa Da Praia, Cabo Delgado, Mozambique	MZ	MZ01	21840	-11.3458	40.3522	-335020	4	Cabo Delgado, Cabo Delgado, Mozambique	MZ	MZ01	21846	-10.7067	40.6328	-312482	4	Mocimboa Da Praia, Cabo Delgado, Mozambique	MZ	MZ01	21840	-11.3458	40.3522	-335020	20171101074500	http://allafrica.com/stories/201711010133.html
702878265	20171025	201710	2017	2017.8082	MOZ	MOZAMBIQUE	MOZ								CPV	PRAIA	CPV								0	040	040	04	1	1.0	4	1	4	-4.50928381962865	4	Cabo Delgado, Cabo Delgado, Mozambique	MZ	MZ01	21846	-10.7067	40.6328	-312482	4	Mocimboa Da Praia, Cabo Delgado, Mozambique	MZ	MZ01	21840	-11.3458	40.3522	-335020	4	Mocimboa Da Praia, Cabo Delgado, Mozambique	MZ	MZ01	21840	-11.3458	40.3522	-335020	20171101074500	http://allafrica.com/stories/201711010133.html
702878266	20171025	201710	2017	2017.8082	MOZ	MOZAMBIQUE	MOZ								MOSCVL	MOSLEM				MOS		CVL			0	040	040	04	1	1.0	2	1	2	-4.50928381962865	4	Cabo Delgado, Cabo Delgado, Mozambique	MZ	MZ01	21846	-10.7067	40.6328	-312482	4	Cabo Delgado, Cabo Delgado, Mozambique	MZ	MZ01	21846	-10.7067	40.6328	-312482	4	Mocimboa Da Praia, Cabo Delgado, Mozambique	MZ	MZ01	21840	-11.3458	40.3522	-335020	20171101074500	http://allafrica.com/stories/201711010133.html
702878267	20171025	201710	2017	2017.8082	MOZ	MOZAMBIQUE	MOZ								MOSCVL	MOSLEM				MOS		CVL			0	040	040	04	1	1.0	2	1	2	-4.50928381962865	4	Cabo Delgado, Cabo Delgado, Mozambique	MZ	MZ01	21846	-10.7067	40.6328	-312482	4	Mocimboa Da Praia, Cabo Delgado, Mozambique	MZ	MZ01	21840	-11.3458	40.3522	-335020	4	Mocimboa Da Praia, Cabo Delgado, Mozambique	MZ	MZ01	21840	-11.3458	40.3522	-335020	20171101074500	http://allafrica.com/stories/201711010133.html
702878268	20171025	201710	2017	2017.8082	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			1	043	043	04	1	2.8	2	1	2	-2.20264317180617	3	Mauriceville, Texas, United States	US	USTX	TX361	30.2035	-93.8663	1341084	3	Mauriceville, Texas, United States	US	USTX	TX361	30.2035	-93.8663	1341084	3	Mauriceville, Texas, United States	US	USTX	TX361	30.2035	-93.8663	1341084	20171101074500	http://therecordlive.com/2017/10/31/district-steps-forward-with-lcjh-move-in/
702878269	20171025	201710	2017	2017.8082	USA	RHODE ISLAND	USA								EDU	STUDENT						EDU			1	051	051	05	1	3.4	1	1	1	3.45744680851064	3	Pawtucket, Rhode Island, United States	US	USRI	RI007	41.8787	-71.3826	1218926	3	Pawtucket, Rhode Island, United States	US	USRI	RI007	41.8787	-71.3826	1218926	3	Pawtucket, Rhode Island, United States	US	USRI	RI007	41.8787	-71.3826	1218926	20171101074500	http://www.valleybreeze.com/2017-10-31/pawtucket/winters-school-wins-grant-1500-new-books
702878270	20171025	201710	2017	2017.8082	USA	RHODE ISLAND	USA								EDU	STUDENT						EDU			1	051	051	05	1	3.4	1	1	1	3.45744680851064	3	Pawtucket, Rhode Island, United States	US	USRI	RI007	41.8787	-71.3826	1218926	2	New York, United States	US	USNY		42.1497	-74.9384	NY	3	Pawtucket, Rhode Island, United States	US	USRI	RI007	41.8787	-71.3826	1218926	20171101074500	http://www.valleybreeze.com/2017-10-31/pawtucket/winters-school-wins-grant-1500-new-books
702878271	20171025	201710	2017	2017.8082	USA	RHODE ISLAND	USA								EDU	STUDENT						EDU			1	051	051	05	1	3.4	2	1	2	3.45744680851064	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	20171101074500	http://www.valleybreeze.com/2017-10-31/pawtucket/winters-school-wins-grant-1500-new-books
702878272	20171025	201710	2017	2017.8082	USA	UNITED STATES	USA								HLH	SOCIAL WORKER						HLH			1	036	036	03	1	4.0	4	1	4	3.80047505938242	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171101074500	http://www.thewesterlysun.com/News/Westerly/Substance-Abuse-Task-Force-teams-with-Westerly-Middle-School.html
702878273	20171025	201710	2017	2017.8082	USA	UNITED STATES	USA								HLH	SOCIAL WORKER						HLH			1	040	040	04	1	1.0	4	1	4	3.80047505938242	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171101074500	http://www.thewesterlysun.com/News/Westerly/Substance-Abuse-Task-Force-teams-with-Westerly-Middle-School.html
702878274	20171025	201710	2017	2017.8082	USAEDU	RHODE ISLAND	USA					EDU			EDU	STUDENT						EDU			1	051	051	05	1	3.4	6	1	6	3.45744680851064	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	20171101074500	http://www.valleybreeze.com/2017-10-31/pawtucket/winters-school-wins-grant-1500-new-books
702878275	20171025	201710	2017	2017.8082	VNM	HANOI	VNM								MIL	NAVAL						MIL			0	190	190	19	4	-10.0	2	1	2	-1.3869625520111	4	Hanoi, Ha N?i, Vietnam, Republic Of	VM	VM44	74067	21.0333	105.85	-3714993	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Hanoi, Ha N?i, Vietnam, Republic Of	VM	VM44	74067	21.0333	105.85	-3714993	20171101074500	http://justsaynews.com/emotional-mccain-urges-midshipmen-to-fight-for-ideals-under-attack/
702878276	20171025	201710	2017	2017.8082	VNM	HANOI	VNM								MIL	NAVAL						MIL			0	190	190	19	4	-10.0	6	1	6	-1.3869625520111	3	Litchfield Park, Arizona, United States	US	USAZ	AZ013	33.4934	-112.358	7058	3	Litchfield Park, Arizona, United States	US	USAZ		33.4934	-112.358	7058	3	Litchfield Park, Arizona, United States	US	USAZ		33.4934	-112.358	7058	20171101074500	http://justsaynews.com/emotional-mccain-urges-midshipmen-to-fight-for-ideals-under-attack/
702878277	20171031	201710	2017	2017.8247											MLT	MALTA	MLT								1	040	040	04	1	1.0	3	1	3	-6.40204865556978	0								4	Kalkara, Kalkara, Malta	MT	MT26	19441	35.8892	14.5328	-18770	4	Kalkara, Kalkara, Malta	MT	MT26	19441	35.8892	14.5328	-18770	20171101074500	http://www.independent.com.mt/articles/2017-11-01/local-news/Missing-woman-s-ordeal-He-forced-her-into-cold-sea-before-throwing-her-in-hole-father-6736180944
702878278	20171031	201710	2017	2017.8247	GOV	PRESIDENT						GOV			OPP	ACTIVIST						OPP			0	011	011	01	1	-0.1	8	1	8	-3.03797468354431	4	Bukit Gantang, Perak, Malaysia	MY	MY07	37396	4.78333	100.767	-2359510	4	Bukit Gantang, Perak, Malaysia	MY	MY07	37396	4.78333	100.767	-2359510	4	Bukit Gantang, Perak, Malaysia	MY	MY07	37396	4.78333	100.767	-2359510	20171101074500	http://www.freemalaysiatoday.com/category/nation/2017/11/01/najib-is-potential-witness-in-hadi-clares-legal-battle-says-lawyer/
702878279	20171031	201710	2017	2017.8247	GOV	COMMERCE MINIST						GOV			QATGOV	QATARI	QAT					GOV			1	040	040	04	1	1.0	10	1	10	2	1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	20171101074500	http://www.sundaytimes.lk/article/1034048/qatar-economy-and-commerce-minister-meets-president
702878280	20171031	201710	2017	2017.8247	IGOUNO	THE UN		UNO				IGO			SWEGOV	SWEDEN	SWE					GOV			1	057	057	05	1	8.0	3	1	3	5.78313253012049	4	Dar Es Salaam, Dar es Salaam, Tanzania	TZ	TZ23	48390	-6.8	39.2833	-2562166	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	20171101074500	http://allafrica.com/stories/201711010148.html
702878281	20171031	201710	2017	2017.8247	IRLJUD	IRELAND	IRL					JUD			IRL	DUBLIN	IRL								1	010	010	01	1	0.0	2	1	2	-8.07635829662262	4	Enniskerry, Wicklow, Ireland	EI	EI31	18309	53.1925	-6.16917	-1502727	4	Enniskerry, Wicklow, Ireland	EI	EI31	18309	53.1925	-6.16917	-1502727	4	Enniskerry, Wicklow, Ireland	EI	EI31	18309	53.1925	-6.16917	-1502727	20171101074500	http://www.sligotoday.ie/details.php?id=47941
702878282	20171031	201710	2017	2017.8247	IRLJUD	IRELAND	IRL					JUD			IRL	IRELAND	IRL								1	081	081	08	2	5.0	1	1	1	-8.07635829662262	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Enniskerry, Wicklow, Ireland	EI	EI31	18309	53.1925	-6.16917	-1502727	4	Enniskerry, Wicklow, Ireland	EI	EI31	18309	53.1925	-6.16917	-1502727	20171101074500	http://www.sligotoday.ie/details.php?id=47941
702878283	20171031	201710	2017	2017.8247	JUD	JUDGE						JUD			BUS	BANK						BUS			1	081	081	08	2	5.0	3	1	3	-8.07635829662262	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Enniskerry, Wicklow, Ireland	EI	EI31	18309	53.1925	-6.16917	-1502727	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20171101074500	http://www.sligotoday.ie/details.php?id=47941
