703545874	20171103	201711	2017	2017.8301	AFGGOV	AFGHANISTAN	AFG					GOV			AFG	AFGHANISTAN	AFG								1	043	043	04	1	2.8	2	1	2	-4.88888888888889	5	Jowzjan, Jowzjan, Afghanistan	AF	AF31	3575	36.8333	65.8333	-3378342	5	Jowzjan, Jowzjan, Afghanistan	AF	AF31	3575	36.8333	65.8333	-3378342	5	Jowzjan, Jowzjan, Afghanistan	AF	AF31	3575	36.8333	65.8333	-3378342	20171103084500	Radio Bost, Lashkargah/BBC Monitoring/(c) BBC
703545875	20171103	201711	2017	2017.8301	AFGGOV	AFGHAN	AFG					GOV			AFG	AFGHANISTAN	AFG								1	110	110	11	3	-2.0	6	1	6	-8.51851851851852	4	Khakrez, Oruzgan, Afghanistan	AF	AF39	3756	32.6139	65.8102	6251717	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171103084500	Paiwastoon Ghag, Tarin Kot/BBC Monitoring/(c) BBC
703545876	20171103	201711	2017	2017.8301	AFGGOV	KABUL	AFG					GOV			AFGINSTAL	TALIBAN	AFG	TAL				INS			1	030	030	03	1	4.0	3	1	3	-0.98039215686275	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	5	Nangarhar, Nangarhar, Afghanistan	AF	AF18	99928	34.3333	70.4167	-3385101	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20171103084500	Sharq TV, Jalalabad/BBC Monitoring/(c) BBC
703545877	20171103	201711	2017	2017.8301	AFGGOV	KABUL	AFG					GOV			AFGINSTAL	TALIBAN	AFG	TAL				INS			1	030	030	03	1	4.0	3	1	3	-0.98039215686275	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171103084500	Sharq TV, Jalalabad/BBC Monitoring/(c) BBC
703545878	20171103	201711	2017	2017.8301	AFGGOV	AFGHAN	AFG					GOV			IRN	IRANIAN	IRN								1	051	051	05	1	3.4	6	1	6	-0.98039215686275	5	Nangarhar, Nangarhar, Afghanistan	AF	AF18	99928	34.3333	70.4167	-3385101	4	Chabahar, Sistan va Baluchestan, Iran	IR	IR04	40918	25.2919	60.643	-3055106	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20171103084500	Sharq TV, Jalalabad/BBC Monitoring/(c) BBC
703545879	20171103	201711	2017	2017.8301	AFGGOV	AFGHAN	AFG					GOV			RUS	MOSCOW	RUS								1	100	100	10	3	-5.0	6	1	6	-8.51851851851852	4	Khakrez, Oruzgan, Afghanistan	AF	AF39	3756	32.6139	65.8102	6251717	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20171103084500	Paiwastoon Ghag, Tarin Kot/BBC Monitoring/(c) BBC
703545880	20171103	201711	2017	2017.8301	AFGGOV	AFGHAN	AFG					GOV			RUSGOVMIL	RUSSIAN	RUS					GOV	MIL		1	046	046	04	1	7.0	6	1	6	-8.51851851851852	4	Khakrez, Oruzgan, Afghanistan	AF	AF39	3756	32.6139	65.8102	6251717	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20171103084500	Paiwastoon Ghag, Tarin Kot/BBC Monitoring/(c) BBC
703545881	20171103	201711	2017	2017.8301	AFGINSTALUAF	TALIBAN	AFG	TAL				INS	UAF		AFG	KANDAHAR	AFG								1	190	190	19	4	-10.0	5	1	5	-8.51851851851852	4	Khakrez, Oruzgan, Afghanistan	AF	AF39	3756	32.6139	65.8102	6251717	4	Khakrez, Oruzgan, Afghanistan	AF	AF39	3756	32.6139	65.8102	6251717	4	Khakrez, Oruzgan, Afghanistan	AF	AF39	3756	32.6139	65.8102	6251717	20171103084500	Paiwastoon Ghag, Tarin Kot/BBC Monitoring/(c) BBC
703545882	20171103	201711	2017	2017.8301	AFGLEG	AFGHAN	AFG					LEG													1	100	100	10	3	-5.0	6	1	6	-4.88888888888889	5	Jowzjan, Jowzjan, Afghanistan	AF	AF31	3575	36.8333	65.8333	-3378342	0								5	Jowzjan, Jowzjan, Afghanistan	AF	AF31	3575	36.8333	65.8333	-3378342	20171103084500	Radio Bost, Lashkargah/BBC Monitoring/(c) BBC
703545883	20171103	201711	2017	2017.8301	COP	POLICE PERSONNEL						COP													1	190	190	19	4	-10.0	10	1	10	-8.51851851851852	4	Chenartu, Oruzgan, Afghanistan	AF	AF39	3747	32.7334	66.2679	-3372249	0								4	Chenartu, Oruzgan, Afghanistan	AF	AF39	3747	32.7334	66.2679	-3372249	20171103084500	Paiwastoon Ghag, Tarin Kot/BBC Monitoring/(c) BBC
703545884	20171103	201711	2017	2017.8301	COP	POLICE						COP			REB	SUICIDE BOMBER						REB			1	173	173	17	4	-5.0	10	1	10	-1.33333333333334	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20171103084500	Sharq TV, Jalalabad/BBC Monitoring/(c) BBC
703545885	20171103	201711	2017	2017.8301	EDU	SCHOLAR						EDU			AFGINSTAL	TALIBAN	AFG	TAL				INS			0	100	100	10	3	-5.0	3	1	3	-8.51851851851852	4	Khorasan, Helmand, Afghanistan	AF	AF10	3500	32.2193	63.808	-3380846	4	Khorasan, Helmand, Afghanistan	AF	AF10	3500	32.2193	63.808	-3380846	4	Khorasan, Helmand, Afghanistan	AF	AF10	3500	32.2193	63.808	-3380846	20171103084500	Paiwastoon Ghag, Tarin Kot/BBC Monitoring/(c) BBC
703545886	20171103	201711	2017	2017.8301	GOV	FOREIGN AFFAIRS MINIST						GOV													1	010	010	01	1	0.0	4	1	4	1.90476190476191	4	Banja Luka, Republika Srpska, Bosnia-Herzegovina	BK	BK02	6285	44.7784	17.1939	-74381	0								4	Banja Luka, Republika Srpska, Bosnia-Herzegovina	BK	BK02	6285	44.7784	17.1939	-74381	20171103084500	Nezavisne novine in Bosnian/BBC Monitoring/(c) BBC
703545887	20171103	201711	2017	2017.8301	GOV	FOREIGN AFFAIRS MINIST						GOV													1	010	010	01	1	0.0	3	1	3	1.90476190476191	1	Serbia	RI	RI		44	21	RI	0								1	Serbia	RI	RI		44	21	RI	20171103084500	Nezavisne novine in Bosnian/BBC Monitoring/(c) BBC
703545888	20171103	201711	2017	2017.8301	GOV	GOVERNOR						GOV													1	020	020	02	1	3.0	2	1	2	-0.98039215686275	5	Nangarhar, Nangarhar, Afghanistan	AF	AF18	99928	34.3333	70.4167	-3385101	0								5	Nangarhar, Nangarhar, Afghanistan	AF	AF18	99928	34.3333	70.4167	-3385101	20171103084500	Sharq TV, Jalalabad/BBC Monitoring/(c) BBC
703545889	20171103	201711	2017	2017.8301	GOV	FOREIGN AFFAIRS MINIST						GOV													1	030	030	03	1	4.0	7	1	7	1.90476190476191	4	Hercegovina, Bosnia and Herzegovina (general), Bosnia-Herzegovina	BK	BK00	6242	43	17.8333	-82632	0								4	Hercegovina, Bosnia and Herzegovina (general), Bosnia-Herzegovina	BK	BK00	6242	43	17.8333	-82632	20171103084500	Nezavisne novine in Bosnian/BBC Monitoring/(c) BBC
703545890	20171103	201711	2017	2017.8301	GOV	FOREIGN AFFAIRS MINIST						GOV													1	042	042	04	1	1.9	7	1	7	1.90476190476191	4	Hercegovina, Bosnia and Herzegovina (general), Bosnia-Herzegovina	BK	BK00	6242	43	17.8333	-82632	0								4	Hercegovina, Bosnia and Herzegovina (general), Bosnia-Herzegovina	BK	BK00	6242	43	17.8333	-82632	20171103084500	Nezavisne novine in Bosnian/BBC Monitoring/(c) BBC
703545891	20171103	201711	2017	2017.8301	GOV	PRESIDENT						GOV			AFG	AFGHANISTAN	AFG								0	111	111	11	3	-2.0	10	1	10	-8.51851851851852	1	United Kingdom	UK	UK		54	-4	UK	4	Khorasan, Helmand, Afghanistan	AF	AF10	3500	32.2193	63.808	-3380846	1	United Kingdom	UK	UK		54	-4	UK	20171103084500	Paiwastoon Ghag, Tarin Kot/BBC Monitoring/(c) BBC
703545892	20171103	201711	2017	2017.8301	GOV	MINIST						GOV			COP	DEPUTIES						COP			1	040	040	04	1	1.0	2	1	2	1.90476190476191	1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	20171103084500	Nezavisne novine in Bosnian/BBC Monitoring/(c) BBC
703545893	20171103	201711	2017	2017.8301	GOV	MINIST						GOV			COP	DEPUTIES						COP			1	040	040	04	1	1.0	3	1	3	1.90476190476191	1	Serbia	RI	RI		44	21	RI	1	Serbia	RI	RI		44	21	RI	1	Serbia	RI	RI		44	21	RI	20171103084500	Nezavisne novine in Bosnian/BBC Monitoring/(c) BBC
703545894	20171103	201711	2017	2017.8301	GOV	GOVERNMENT						GOV			IMGSASMOS	HAFIZ SAEED	SAS			MOS		IMG			0	173	173	17	4	-5.0	2	1	2	-2.7363184079602	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20171103084500	The Nation website in English/BBC Monitoring/(c) BBC
703545895	20171103	201711	2017	2017.8301	GOV	GOVERNMENT						GOV			IMGSASMOS	HAFIZ SAEED	SAS			MOS		IMG			0	173	173	17	4	-5.0	6	1	6	-2.7363184079602	4	Lashkar, North-West Frontier, Pakistan	PK	PK03	40348	34.945	72.8164	6094009	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20171103084500	The Nation website in English/BBC Monitoring/(c) BBC
703545896	20171103	201711	2017	2017.8301	GOV	GOVERNMENT						GOV			IMGSASMOS	HAFIZ SAEED	SAS			MOS		IMG			0	173	173	17	4	-5.0	2	1	2	-2.7363184079602	4	Lashkar, North-West Frontier, Pakistan	PK	PK03	40348	34.945	72.8164	6094009	4	Lashkar, North-West Frontier, Pakistan	PK	PK03	40348	34.945	72.8164	6094009	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20171103084500	The Nation website in English/BBC Monitoring/(c) BBC
703545897	20171103	201711	2017	2017.8301	GOV	MINIST						GOV			NLD	THE HAGUE	NLD								0	040	040	04	1	1.0	3	1	3	1.90476190476191	1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	1		RB	RB				RB	20171103084500	Nezavisne novine in Bosnian/BBC Monitoring/(c) BBC
703545898	20171103	201711	2017	2017.8301	GOV	MINIST						GOV			NLD	THE HAGUE	NLD								0	040	040	04	1	1.0	2	1	2	1.90476190476191	1	Netherlands	NL	NL		52.5	5.75	NL	1		RB	RB				RB	1		RB	RB				RB	20171103084500	Nezavisne novine in Bosnian/BBC Monitoring/(c) BBC
703545899	20171103	201711	2017	2017.8301	GOV	PRIME MINISTER						GOV			PAKEDU	QUAID E AZAM	PAK					EDU			1	018	018	01	1	3.4	3	1	3	-1.19760479041916	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20171103084500	Associated Press of Pakistan news agency in English/BBC Monitoring/(c) BBC
703545900	20171103	201711	2017	2017.8301	JUD	LAWYER						JUD													0	010	010	01	1	0.0	10	1	10	-8.03382663847782	4	Bondeni, Coast, Kenya	KE	KE02	18585	-1.6126	40.083	-2261338	0								4	Bondeni, Coast, Kenya	KE	KE02	18585	-1.6126	40.083	-2261338	20171103084500	Daily Nation website, Nairobi/BBC Monitoring/(c) BBC
703545901	20171103	201711	2017	2017.8301	KEN	KENYA	KEN																		0	010	010	01	1	0.0	2	1	2	-8.03382663847782	4	Bondeni, Coast, Kenya	KE	KE02	18585	-1.6126	40.083	-2261338	0								4	Bondeni, Coast, Kenya	KE	KE02	18585	-1.6126	40.083	-2261338	20171103084500	Daily Nation website, Nairobi/BBC Monitoring/(c) BBC
703545902	20171103	201711	2017	2017.8301	KEN	KENYA	KEN																		0	120	120	12	3	-4.0	2	1	2	-8.03382663847782	4	Bondeni, Coast, Kenya	KE	KE02	18585	-1.6126	40.083	-2261338	0								4	Bondeni, Coast, Kenya	KE	KE02	18585	-1.6126	40.083	-2261338	20171103084500	Daily Nation website, Nairobi/BBC Monitoring/(c) BBC
703545903	20171103	201711	2017	2017.8301	KEN	KENYA	KEN								KENJUD	KENYA	KEN					JUD			0	120	120	12	3	-4.0	2	1	2	-8.03382663847782	4	Bondeni, Coast, Kenya	KE	KE02	18585	-1.6126	40.083	-2261338	4	Bondeni, Coast, Kenya	KE	KE02	18585	-1.6126	40.083	-2261338	4	Bondeni, Coast, Kenya	KE	KE02	18585	-1.6126	40.083	-2261338	20171103084500	Daily Nation website, Nairobi/BBC Monitoring/(c) BBC
703545904	20171103	201711	2017	2017.8301	KEN	KENYAN	KEN								MOS	MUSLIM CLERIC				MOS					1	081	081	08	2	5.0	8	1	8	-8.03382663847782	4	Bondeni, Coast, Kenya	KE	KE02	18585	-1.6126	40.083	-2261338	4	Bondeni, Coast, Kenya	KE	KE02	18585	-1.6126	40.083	-2261338	4	Bondeni, Coast, Kenya	KE	KE02	18585	-1.6126	40.083	-2261338	20171103084500	Daily Nation website, Nairobi/BBC Monitoring/(c) BBC
703545905	20171103	201711	2017	2017.8301	KENJUD	KENYA	KEN					JUD			KEN	KENYA	KEN								0	010	010	01	1	0.0	2	1	2	-8.03382663847782	4	Bondeni, Coast, Kenya	KE	KE02	18585	-1.6126	40.083	-2261338	4	Bondeni, Coast, Kenya	KE	KE02	18585	-1.6126	40.083	-2261338	4	Bondeni, Coast, Kenya	KE	KE02	18585	-1.6126	40.083	-2261338	20171103084500	Daily Nation website, Nairobi/BBC Monitoring/(c) BBC
