705833592	20161110	201611	2016	2016.8493	USA	UNITED STATES	USA								SPY	OPERATIVE						SPY			1	120	120	12	3	-4.0	2	1	2	-3.12815338042381	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20171110234500	http://www.financialexpress.com/world-news/roy-moore-denies-sexual-misconduct-but-republican-fears-election-risk/928431/
705833593	20171011	201710	2017	2017.7699											USA	ATLANTA	USA								1	040	040	04	1	1.0	5	1	5	4.52586206896552	0								3	Atlanta, Georgia, United States	US	USGA	GA121	33.749	-84.388	351615	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20171110234500	https://etcanada.com/news/270601/are-jenny-slate-and-chris-evans-dating-again-all-the-clues-theyre-back-together/
705833594	20171011	201710	2017	2017.7699	ELI	RETIRED						ELI			EURGOV	EUROPEAN	EUR					GOV			1	060	060	06	2	6.0	10	1	10	2.32558139534884	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20171110234500	http://ksmu.org/?page=6246
705833595	20171011	201710	2017	2017.7699	GBR	UNITED KINGDOM	GBR																		1	180	180	18	4	-9.0	1	1	1	-10.8949416342413	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								4	Southwark, Southwark, United Kingdom	UK	UKM8	40110	51.5	-0.083333	-2608353	20171110234500	http://www.express.co.uk/news/uk/878211/syrian-refugee-grope-sexual-assault-jailed-women-Hasan-Alkhabbaz
705833596	20171011	201710	2017	2017.7699	GBR	UNITED KINGDOM	GBR																		1	180	180	18	4	-9.0	1	1	1	-10.8949416342413	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								1	Sudan	SU	SU		16	30	SU	20171110234500	http://www.express.co.uk/news/uk/878211/syrian-refugee-grope-sexual-assault-jailed-women-Hasan-Alkhabbaz
705833597	20171011	201710	2017	2017.7699	GBRGOV	UNITED KINGDOM	GBR					GOV			BUS	COMPANY						BUS			1	0831	083	08	2	5.0	2	1	2	-2.66666666666667	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20171110234500	http://www.dailymail.co.uk/money/news/article-5071175/LSE-agrees-hold-vote-sacking-chair.html
705833598	20171011	201710	2017	2017.7699	GOV	CHIEF EXECUTIVE						GOV			BUS	COMPANY						BUS			1	0831	083	08	2	5.0	2	1	2	-2.66666666666667	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20171110234500	http://www.dailymail.co.uk/money/news/article-5071175/LSE-agrees-hold-vote-sacking-chair.html
705833599	20171011	201710	2017	2017.7699	GOV	CHIEF EXECUTIVE						GOV			BUS	COMPANY						BUS			1	0831	083	08	2	5.0	6	1	6	-2.66666666666667	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20171110234500	http://www.dailymail.co.uk/money/news/article-5071175/LSE-agrees-hold-vote-sacking-chair.html
705833600	20171011	201710	2017	2017.7699	USA	ATLANTA	USA																		1	040	040	04	1	1.0	5	1	5	4.52586206896552	3	Atlanta, Georgia, United States	US	USGA	GA121	33.749	-84.388	351615	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20171110234500	https://etcanada.com/news/270601/are-jenny-slate-and-chris-evans-dating-again-all-the-clues-theyre-back-together/
705833601	20171103	201711	2017	2017.8301											CVL	VILLAGE						CVL			1	042	042	04	1	1.9	2	1	2	0.2375296912114	0								4	Sanju, Rajasthan, India	IN	IN24	17854	27	74.1667	-2110221	4	Sanju, Rajasthan, India	IN	IN24	17854	27	74.1667	-2110221	20171110234500	https://www.villagevoice.com/2017/11/10/i-am-manjula-madhur-jaffrey-shakespeare-wallah-and-a-villain-to-love/
705833602	20171103	201711	2017	2017.8301											USA	UNITED STATES	USA								1	042	042	04	1	1.9	4	1	4	0.2375296912114	0								4	Sanju, Rajasthan, India	IN	IN24	17854	27	74.1667	-2110221	4	Sanju, Rajasthan, India	IN	IN24	17854	27	74.1667	-2110221	20171110234500	https://www.villagevoice.com/2017/11/10/i-am-manjula-madhur-jaffrey-shakespeare-wallah-and-a-villain-to-love/
705833603	20171103	201711	2017	2017.8301	BUS	COMPANY						BUS													0	0353	035	03	1	7.0	5	1	5	-1.62962962962963	3	Los Angeles, California, United States	US	USCA	CA037	34.0522	-118.244	1662328	0								3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20171110234500	http://abc7.com/news/fx-cuts-ties-with-louis-ck-after-his-mea-culpa/2628750/
705833604	20171103	201711	2017	2017.8301	CVL	VILLAGE						CVL													1	043	043	04	1	2.8	2	1	2	0.2375296912114	3	East Village, New York, United States	US	USNY	NY061	40.7293	-73.9874	2062664	0								3	East Village, New York, United States	US	USNY		40.7293	-73.9874	2062664	20171110234500	https://www.villagevoice.com/2017/11/10/i-am-manjula-madhur-jaffrey-shakespeare-wallah-and-a-villain-to-love/
705833605	20171103	201711	2017	2017.8301	CVL	VILLAGE						CVL			USA	UNITED STATES	USA								1	042	042	04	1	1.9	2	1	2	0.2375296912114	4	Bangalore, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	4	Bangalore, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	4	Bangalore, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	20171110234500	https://www.villagevoice.com/2017/11/10/i-am-manjula-madhur-jaffrey-shakespeare-wallah-and-a-villain-to-love/
705833606	20171103	201711	2017	2017.8301	CVL	VILLAGE						CVL			USA	UNITED STATES	USA								1	042	042	04	1	1.9	2	1	2	0.2375296912114	3	East Village, New York, United States	US	USNY	NY061	40.7293	-73.9874	2062664	4	Sanju, Rajasthan, India	IN	IN24	17854	27	74.1667	-2110221	4	Sanju, Rajasthan, India	IN	IN24	17854	27	74.1667	-2110221	20171110234500	https://www.villagevoice.com/2017/11/10/i-am-manjula-madhur-jaffrey-shakespeare-wallah-and-a-villain-to-love/
705833607	20171103	201711	2017	2017.8301	CVLEDU	COMMUNITY						CVL	EDU		EDU	SCHOOL						EDU			1	036	036	03	1	4.0	3	1	3	2.58064516129032	1	Mexico	MX	MX		23	-102	MX	3	Lynn Middle School, New Mexico, United States	US	USNM		32.3195	-106.764	914655	1	Mexico	MX	MX		23	-102	MX	20171110234500	http://krwg.org/post/lynn-middle-school-las-cruces-host-parent-teacher-home-visiting-training
705833608	20171103	201711	2017	2017.8301	CVLEDU	COMMUNITY						CVL	EDU		USA	NEW MEXICO	USA								1	036	036	03	1	4.0	2	1	2	2.58064516129032	3	Lynn Middle School, New Mexico, United States	US	USNM	NM013	32.3195	-106.764	914655	1	Mexico	MX	MX		23	-102	MX	3	Lynn Middle School, New Mexico, United States	US	USNM		32.3195	-106.764	914655	20171110234500	http://krwg.org/post/lynn-middle-school-las-cruces-host-parent-teacher-home-visiting-training
705833609	20171103	201711	2017	2017.8301	CVLEDU	COMMUNITY						CVL	EDU		USA	UNITED STATES	USA								1	036	036	03	1	4.0	2	1	2	2.58064516129032	1	Mexico	MX	MX		23	-102	MX	3	Lynn Middle School, New Mexico, United States	US	USNM		32.3195	-106.764	914655	1	Mexico	MX	MX		23	-102	MX	20171110234500	http://krwg.org/post/lynn-middle-school-las-cruces-host-parent-teacher-home-visiting-training
705833610	20171103	201711	2017	2017.8301	EDU	SCHOOL						EDU			CVLEDU	COMMUNITY						CVL	EDU		1	036	036	03	1	4.0	3	1	3	2.58064516129032	3	Lynn Middle School, New Mexico, United States	US	USNM	NM013	32.3195	-106.764	914655	1	Mexico	MX	MX		23	-102	MX	3	Lynn Middle School, New Mexico, United States	US	USNM		32.3195	-106.764	914655	20171110234500	http://krwg.org/post/lynn-middle-school-las-cruces-host-parent-teacher-home-visiting-training
705833611	20171103	201711	2017	2017.8301	EDU	SCHOOL						EDU			USA	NEW MEXICO	USA								1	036	036	03	1	4.0	3	1	3	2.58064516129032	3	Lynn Middle School, New Mexico, United States	US	USNM	NM013	32.3195	-106.764	914655	1	Mexico	MX	MX		23	-102	MX	3	Lynn Middle School, New Mexico, United States	US	USNM		32.3195	-106.764	914655	20171110234500	http://krwg.org/post/lynn-middle-school-las-cruces-host-parent-teacher-home-visiting-training
705833612	20171103	201711	2017	2017.8301	EDU	ECONOMIST						EDU			USA	UNITED STATES	USA								1	043	043	04	1	2.8	2	1	2	-1.44092219020173	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Perrysburg, Ohio, United States	US	USOH	OH173	41.557	-83.6272	1066139	3	Perrysburg, Ohio, United States	US	USOH	OH173	41.557	-83.6272	1066139	20171110234500	http://www.toledoblade.com/Real-Estate/2017/11/10/Area-home-sales-up-3-inventory-still-declining.html
705833613	20171103	201711	2017	2017.8301	EDU	ECONOMIST						EDU			USA	UNITED STATES	USA								1	043	043	04	1	2.8	2	1	2	-1.44092219020173	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Perrysburg, Ohio, United States	US	USOH	OH173	41.557	-83.6272	1066139	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20171110234500	http://www.toledoblade.com/Real-Estate/2017/11/10/Area-home-sales-up-3-inventory-still-declining.html
705833614	20171103	201711	2017	2017.8301	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								0	051	051	05	1	3.4	4	1	4	0.2375296912114	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	3	East Village, New York, United States	US	USNY		40.7293	-73.9874	2062664	3	East Village, New York, United States	US	USNY		40.7293	-73.9874	2062664	20171110234500	https://www.villagevoice.com/2017/11/10/i-am-manjula-madhur-jaffrey-shakespeare-wallah-and-a-villain-to-love/
705833615	20171103	201711	2017	2017.8301	GOV	KINGDOM						GOV			LBNGOV	LEBANON	LBN					GOV			1	173	173	17	4	-5.0	3	1	3	-4.292343387471	4	Elyakim, Ha?afon, Israel	IS	IS03	18314	32.632	35.0669	-779673	4	Elyakim, Ha?afon, Israel	IS	IS03	18314	32.632	35.0669	-779673	4	Elyakim, Ha?afon, Israel	IS	IS03	18314	32.632	35.0669	-779673	20171110234500	http://www.businessinsider.in/It-looks-like-Saudi-Arabia-removed-Lebanons-prime-minister-and-it-may-be-the-first-move-in-starting-a-war/articleshow/61601291.cms
705833616	20171103	201711	2017	2017.8301	RUS	RUSSIA	RUS																		1	110	110	11	3	-2.0	4	2	4	0.41152263374486	3	Irvine, California, United States	US	USCA	CA059	33.6695	-117.823	1660804	0								3	Irvine, California, United States	US	USCA	CA059	33.6695	-117.823	1660804	20171110234500	http://www.ktvz.com/news/politics/papadopoulos-represented-trump-campaign-at-meetings/654593309
705833617	20171103	201711	2017	2017.8301	RUS	RUSSIA	RUS																		1	110	110	11	3	-2.0	1	1	1	0	2	California, United States	US	USCA		36.17	-119.746	CA	0								3	Irvine, California, United States	US	USCA	CA059	33.6695	-117.823	1660804	20171110234500	http://www.newsradio1440.com/news/papadopoulos-represented-trump-campaign-at-meetings-with-british-officials-israeli-settlers/
705833618	20171103	201711	2017	2017.8301	UAF	TERRORIST						UAF			USA	LAS VEGAS	USA								1	202	202	20	4	-10.0	2	1	2	-3.56234096692112	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171110234500	http://www.live5news.com/story/36817196/musc-prepares-to-introduce-plans-for-mass-violence-center
705833619	20171103	201711	2017	2017.8301	USA	UNITED STATES	USA																		1	043	043	04	1	2.8	4	1	4	0.2375296912114	3	East Village, New York, United States	US	USNY	NY061	40.7293	-73.9874	2062664	0								3	East Village, New York, United States	US	USNY		40.7293	-73.9874	2062664	20171110234500	https://www.villagevoice.com/2017/11/10/i-am-manjula-madhur-jaffrey-shakespeare-wallah-and-a-villain-to-love/
705833620	20171103	201711	2017	2017.8301	USA	UNITED STATES	USA								CVL	VILLAGE						CVL			1	043	043	04	1	2.8	4	1	4	0.2375296912114	3	East Village, New York, United States	US	USNY	NY061	40.7293	-73.9874	2062664	3	East Village, New York, United States	US	USNY		40.7293	-73.9874	2062664	3	East Village, New York, United States	US	USNY		40.7293	-73.9874	2062664	20171110234500	https://www.villagevoice.com/2017/11/10/i-am-manjula-madhur-jaffrey-shakespeare-wallah-and-a-villain-to-love/
705833621	20171103	201711	2017	2017.8301	USA	UNITED STATES	USA								CVLEDU	COMMUNITY						CVL	EDU		1	036	036	03	1	4.0	2	1	2	2.58064516129032	3	Lynn Middle School, New Mexico, United States	US	USNM	NM013	32.3195	-106.764	914655	1	Mexico	MX	MX		23	-102	MX	3	Lynn Middle School, New Mexico, United States	US	USNM		32.3195	-106.764	914655	20171110234500	http://krwg.org/post/lynn-middle-school-las-cruces-host-parent-teacher-home-visiting-training
705833622	20171103	201711	2017	2017.8301	USA	NEW MEXICO	USA								CVLEDU	COMMUNITY						CVL	EDU		1	036	036	03	1	4.0	2	1	2	2.58064516129032	1	Mexico	MX	MX		23	-102	MX	3	Lynn Middle School, New Mexico, United States	US	USNM		32.3195	-106.764	914655	1	Mexico	MX	MX		23	-102	MX	20171110234500	http://krwg.org/post/lynn-middle-school-las-cruces-host-parent-teacher-home-visiting-training
705833623	20171103	201711	2017	2017.8301	USA	UNITED STATES	USA								EDU	ECONOMIST						EDU			1	010	010	01	1	0.0	2	1	2	-1.44092219020173	3	Perrysburg, Ohio, United States	US	USOH	OH173	41.557	-83.6272	1066139	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20171110234500	http://www.toledoblade.com/Real-Estate/2017/11/10/Area-home-sales-up-3-inventory-still-declining.html
705833624	20171103	201711	2017	2017.8301	USA	NEW MEXICO	USA								EDU	SCHOOL						EDU			1	036	036	03	1	4.0	3	1	3	2.58064516129032	1	Mexico	MX	MX		23	-102	MX	3	Lynn Middle School, New Mexico, United States	US	USNM		32.3195	-106.764	914655	1	Mexico	MX	MX		23	-102	MX	20171110234500	http://krwg.org/post/lynn-middle-school-las-cruces-host-parent-teacher-home-visiting-training
705833625	20171103	201711	2017	2017.8301	USA	UNITED STATES	USA								EDU	ECONOMIST						EDU			1	042	042	04	1	1.9	4	1	4	-1.44092219020173	3	Perrysburg, Ohio, United States	US	USOH	OH173	41.557	-83.6272	1066139	3	Perrysburg, Ohio, United States	US	USOH	OH173	41.557	-83.6272	1066139	3	Perrysburg, Ohio, United States	US	USOH	OH173	41.557	-83.6272	1066139	20171110234500	http://www.toledoblade.com/Real-Estate/2017/11/10/Area-home-sales-up-3-inventory-still-declining.html
705833626	20171103	201711	2017	2017.8301	USA	INDIANAPOLIS	USA								EDU	SCHOOL						EDU			1	042	042	04	1	1.9	5	1	5	0.63821300358995	3	Adams City High School, Colorado, United States	US	USCO	CO001	39.8279	-104.901	184669	3	Adams City High School, Colorado, United States	US	USCO		39.8279	-104.901	184669	3	Adams City High School, Colorado, United States	US	USCO		39.8279	-104.901	184669	20171110234500	https://www.chalkbeat.org/posts/tn/2017/11/10/memphis-philanthropists-sponsor-a-trip-to-indianapolis-for-school-board-members/
705833627	20171109	201711	2017	2017.8466	BUS	BUSINESS						BUS			AUS	AUSTRALIA	AUS								0	035	035	03	1	7.0	3	1	3	2.06489675516224	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20171110234500	http://www.mirror.co.uk/tv/tv-news/corries-fiz-headed-im-celebrity-11503372
705833628	20171109	201711	2017	2017.8466	GBRMIL	BRITISH	GBR					MIL			GBRMIL	BRITAIN	GBR					MIL			1	051	051	05	1	3.4	2	1	2	1.22699386503068	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171110234500	http://www.express.co.uk/news/uk/878204/British-military-American-Secretary-of-Defence-Jim-Mattis-Gavin-Williamson
705833629	20171109	201711	2017	2017.8466	GBRMIL	UNITED KINGDOM	GBR					MIL			USA	UNITED STATES	USA								1	051	051	05	1	3.4	4	1	4	1.22699386503068	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171110234500	http://www.express.co.uk/news/uk/878204/British-military-American-Secretary-of-Defence-Jim-Mattis-Gavin-Williamson
705833630	20171109	201711	2017	2017.8466	RUS	RUSSIA	RUS								MIL	NAVY						MIL			1	080	080	08	2	5.0	2	1	2	-1.48883374689827	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171110234500	http://www.tribuneindia.com/news/nation/us-accessed-russian-sub-in-india/495925.html
705833631	20171109	201711	2017	2017.8466	RUS	RUSSIAN	RUS								MIL	NAVY						MIL			1	080	080	08	2	5.0	8	1	8	-1.48883374689827	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20171110234500	http://www.tribuneindia.com/news/nation/us-accessed-russian-sub-in-india/495925.html
705833632	20171109	201711	2017	2017.8466	SYR	SYRIAN	SYR								GBR	UNITED KINGDOM	GBR								1	173	173	17	4	-5.0	2	1	2	-10.8949416342413	4	Southwark, Southwark, United Kingdom	UK	UKM8	40110	51.5	-0.083333	-2608353	4	Southwark, Southwark, United Kingdom	UK	UKM8	40110	51.5	-0.083333	-2608353	4	Southwark, Southwark, United Kingdom	UK	UKM8	40110	51.5	-0.083333	-2608353	20171110234500	http://www.express.co.uk/news/uk/878211/syrian-refugee-grope-sexual-assault-jailed-women-Hasan-Alkhabbaz
705833633	20171109	201711	2017	2017.8466	SYR	SYRIAN	SYR								GBR	BRITAIN	GBR								1	180	180	18	4	-9.0	2	1	2	-10.8949416342413	1	Syria	SY	SY		35	38	SY	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Syria	SY	SY		35	38	SY	20171110234500	http://www.express.co.uk/news/uk/878211/syrian-refugee-grope-sexual-assault-jailed-women-Hasan-Alkhabbaz
705833634	20171109	201711	2017	2017.8466	SYRREF	SYRIAN	SYR					REF			GBR	UNITED KINGDOM	GBR								1	173	173	17	4	-5.0	6	1	6	-10.8949416342413	4	Southwark, Southwark, United Kingdom	UK	UKM8	40110	51.5	-0.083333	-2608353	4	Southwark, Southwark, United Kingdom	UK	UKM8	40110	51.5	-0.083333	-2608353	4	Southwark, Southwark, United Kingdom	UK	UKM8	40110	51.5	-0.083333	-2608353	20171110234500	http://www.express.co.uk/news/uk/878211/syrian-refugee-grope-sexual-assault-jailed-women-Hasan-Alkhabbaz
705833635	20171109	201711	2017	2017.8466	SYRREF	SYRIAN	SYR					REF			SYR	SYRIAN	SYR								1	180	180	18	4	-9.0	6	1	6	-10.8949416342413	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20171110234500	http://www.express.co.uk/news/uk/878211/syrian-refugee-grope-sexual-assault-jailed-women-Hasan-Alkhabbaz
705833636	20171110	201711	2017	2017.8493											AUS	VICTORIA	AUS								1	042	042	04	1	1.9	4	1	4	-1.12994350282485	0								1	Malta	MT	MT		35.916667	14.433333	MT	1	Malta	MT	MT		35.916667	14.433333	MT	20171110234500	http://vampirefreaks.com/Riz
705833637	20171110	201711	2017	2017.8493											AUS	VICTORIA	AUS								1	043	043	04	1	2.8	10	1	10	-2.09933435739887	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171110234500	https://www.travelblog.org/Europe/Germany/Berlin/blog-1004521.html
705833638	20171110	201711	2017	2017.8493											AUS	MURRAY	AUS								1	043	043	04	1	2.8	6	1	6	-7.10900473933649	0								3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	20171110234500	http://miami.cbslocal.com/2017/11/10/child-abuse-miami-hot-stove/
705833639	20171110	201711	2017	2017.8493											BEL	BRUGES	BEL								0	042	042	04	1	1.9	5	1	5	0.2262443438914	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171110234500	https://www.travelblog.org/Europe/France/Provence-Alpes-Cote-d-Azur/Saint-Raphael/Brugge/blog-1004504.html
705833640	20171110	201711	2017	2017.8493											BEL	BRUGES	BEL								0	042	042	04	1	1.9	5	1	5	0.2262443438914	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171110234500	https://www.travelblog.org/Europe/France/Provence-Alpes-Cote-d-Azur/Saint-Raphael/Brugge/blog-1004504.html
705833641	20171110	201711	2017	2017.8493											BUS	BUSINESS						BUS			0	030	030	03	1	4.0	2	1	2	3.44827586206897	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20171110234500	https://themissouritimes.com/45766/release-greitens-signs-memorandum-of-understanding-with-hackerusa/
705833642	20171110	201711	2017	2017.8493											BUS	BUSINESS						BUS			0	030	030	03	1	4.0	8	1	8	3.44827586206897	0								1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20171110234500	https://themissouritimes.com/45766/release-greitens-signs-memorandum-of-understanding-with-hackerusa/
705833643	20171110	201711	2017	2017.8493											BUS	COMPANY						BUS			1	031	031	03	1	5.2	10	1	10	1.55844155844156	0								3	Cape Fear, North Carolina, United States	US	USNC		35.4252	-78.8147	982616	3	Cape Fear, North Carolina, United States	US	USNC		35.4252	-78.8147	982616	20171110234500	http://www.postandcourier.com/business/yonges-island-based-metal-trades-builds-its-biggest-barge/article_4158fc7a-c65d-11e7-b43d-4bc944243f4e.html
705833644	20171110	201711	2017	2017.8493											BUS	BANK						BUS			1	100	100	10	3	-5.0	5	1	5	-9.90990990990995	0								2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20171110234500	https://www.bostonglobe.com/metro/2017/11/10/new-hampshire-man-sentenced-bank-robbery-carjacking-charges/qg5dFhrkRyIUOz3NaDiCsM/story.html
705833645	20171110	201711	2017	2017.8493											BUS	PRODUCER						BUS			0	112	112	11	3	-2.0	6	2	6	-3.08339783580087	0								2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20171110234500	http://www.kob.com/national/report-moore-accused-of-sexual-contact-with-14-year-old/4664453/?cat=500
