705761085	20161110	201611	2016	2016.8493											TTO	PORT OF SPAIN	TTO								1	173	173	17	4	-5.0	5	1	5	-10.4938271604938	0								1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20171110180000	http://newsday.co.tt/2017/11/10/father-convicted/
705761086	20161110	201611	2016	2016.8493											USA	UNITED STATES	USA								1	036	036	03	1	4.0	2	1	2	3.2967032967033	0								2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	1	Australia	AS	AS		-25	135	AS	20171110180000	http://kfox95.com/taylor-swift-reputation-gorgeous-ryan-reynolds-blake-lively-baby-james/
705761087	20161110	201611	2016	2016.8493	GOV	ADMINISTRATION						GOV			USA	BOSTON	USA								1	084	084	08	2	7.0	5	1	5	0.47058823529412	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20171110180000	http://www.theprovince.com/business/feds+release+highspeed+rail+plan+rethinking+states/15634024/story.html
705761088	20161110	201611	2016	2016.8493	GOV	ADMINISTRATION						GOV			USA	BOSTON	USA								1	120	120	12	3	-4.0	8	1	8	0.47058823529412	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	20171110180000	http://www.theprovince.com/business/feds+release+highspeed+rail+plan+rethinking+states/15634024/story.html
705761089	20161110	201611	2016	2016.8493	NGAELI	OLUSEGUN OBASANJO	NGA					ELI			GBR	LONDON	GBR								0	014	014	01	1	0.0	4	1	4	2.82258064516129	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171110180000	http://www.thesierraleonetelegraph.com/maada-and-fatima-bio-foundation-for-the-vulnerable/
705761090	20161110	201611	2016	2016.8493	NGAELI	OLUSEGUN OBASANJO	NGA					ELI			GBR	LONDON	GBR								0	014	014	01	1	0.0	1	1	1	2.82258064516129	1	Sierra Leone	SL	SL		8.5	-11.5	SL	1	Sierra Leone	SL	SL		8.5	-11.5	SL	1	Sierra Leone	SL	SL		8.5	-11.5	SL	20171110180000	http://www.thesierraleonetelegraph.com/maada-and-fatima-bio-foundation-for-the-vulnerable/
705761091	20161110	201611	2016	2016.8493	USA	UNITED STATES	USA																		1	010	010	01	1	0.0	2	1	2	0	3	Santa Clara County, California, United States	US	USCA	CA085	37.2333	-121.768	277307	0								3	Santa Clara County, California, United States	US	USCA		37.2333	-121.768	277307	20171110180000	https://www.paloaltoonline.com/news/2016/09/16/va-program-has-long-history-of-giving-vets-a-fresh-start
705761092	20161110	201611	2016	2016.8493	USA	UNITED STATES	USA																		1	010	010	01	1	0.0	5	1	5	0	3	Palo Alto, California, United States	US	USCA	CA085	37.4419	-122.143	277572	0								3	Palo Alto, California, United States	US	USCA		37.4419	-122.143	277572	20171110180000	https://www.paloaltoonline.com/news/2016/09/16/va-program-has-long-history-of-giving-vets-a-fresh-start
705761093	20161110	201611	2016	2016.8493	USA	UNITED STATES	USA																		0	1014	101	10	3	-5.0	2	1	2	-7.60456273764258	3	Dearborn, Michigan, United States	US	USMI	MI163	42.3223	-83.1763	624432	0								3	Dearborn, Michigan, United States	US	USMI	MI163	42.3223	-83.1763	624432	20171110180000	http://www.mlive.com/news/detroit/index.ssf/2017/11/michigan_man_among_muslim_recr.html
705761094	20161110	201611	2016	2016.8493	USA	UNITED STATES	USA								PAK	PAKISTAN	PAK								0	1014	101	10	3	-5.0	4	1	4	-7.60456273764258	3	Dearborn, Michigan, United States	US	USMI	MI163	42.3223	-83.1763	624432	1	Pakistan	PK	PK		30	70	PK	3	Dearborn, Michigan, United States	US	USMI	MI163	42.3223	-83.1763	624432	20171110180000	http://www.mlive.com/news/detroit/index.ssf/2017/11/michigan_man_among_muslim_recr.html
705761095	20171011	201710	2017	2017.7699											EDU	SCHOOL						EDU			1	046	046	04	1	7.0	6	1	6	-0.735294117647061	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20171110180000	http://www.wlkm.com/2017/11/sturgis-searches-for-new-superintendent/
705761096	20171011	201710	2017	2017.7699	EDU	SCHOOL						EDU													1	046	046	04	1	7.0	6	1	6	-0.735294117647061	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20171110180000	http://www.wlkm.com/2017/11/sturgis-searches-for-new-superintendent/
705761097	20171011	201710	2017	2017.7699	EDU	SCHOOL						EDU			USA	UNITED STATES	USA								1	046	046	04	1	7.0	4	1	4	-0.735294117647061	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20171110180000	http://www.wlkm.com/2017/11/sturgis-searches-for-new-superintendent/
705761098	20171011	201710	2017	2017.7699	EGY	NASSER	EGY																		0	193	193	19	4	-10.0	6	1	6	0	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20171110180000	http://www.arabianbusiness.com/industries/energy/383235-saudi-aramco-signs-oil-gas-deals-worth-45bn
705761099	20171011	201710	2017	2017.7699	GOV	PRESIDENT						GOV			HUNELI	VIKTOR ORBAN	HUN					ELI			0	051	051	05	1	3.4	4	1	4	-0.79505300353357	1	Hungary	HU	HU		47	20	HU	1	Hungary	HU	HU		47	20	HU	1	Hungary	HU	HU		47	20	HU	20171110180000	http://www.ronpaulinstitute.org/archives/featured-articles/2017/november/10/manipulation-the-us-state-departments-new-program-to-take-on-hungarian-media/
705761100	20171011	201710	2017	2017.7699	HUNGOV	HUNGARY	HUN					GOV			HUNELI	VIKTOR ORBAN	HUN					ELI			0	051	051	05	1	3.4	1	1	1	-0.79505300353357	1	Hungary	HU	HU		47	20	HU	1	Hungary	HU	HU		47	20	HU	1	Hungary	HU	HU		47	20	HU	20171110180000	http://www.ronpaulinstitute.org/archives/featured-articles/2017/november/10/manipulation-the-us-state-departments-new-program-to-take-on-hungarian-media/
705761101	20171011	201710	2017	2017.7699	MNCUSA	SOUTHWEST AIRLINES	USA					MNC			USA	HAWAII	USA								1	014	014	01	1	0.0	4	1	4	-0.82417582417582	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20171110180000	https://www.ch-aviation.com/portal/news/61371-hawaiis-island-air-suspends-operations-for-good
