704193214	20161106	201611	2016	2016.8384	GOV	GOVERNMENT						GOV			GBR	UNITED KINGDOM	GBR								1	036	036	03	1	4.0	10	1	10	-1.1037527593819	4	Croydon, Croydon, United Kingdom	UK	UKC8	40133	51.3833	-0.1	-2593790	4	Croydon, Croydon, United Kingdom	UK	UKC8	40133	51.3833	-0.1	-2593790	4	Croydon, Croydon, United Kingdom	UK	UKC8	40133	51.3833	-0.1	-2593790	20171106023000	http://www.thetelegraphandargus.co.uk/news/15642461.Bradford_has_taken_on_32_unaccompanied_refugee_children__new_report_reveals/
704193215	20161106	201611	2016	2016.8384	GOV	GOVERNMENT						GOV			GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	10	1	10	-1.1037527593819	4	Croydon, Croydon, United Kingdom	UK	UKC8	40133	51.3833	-0.1	-2593790	4	Croydon, Croydon, United Kingdom	UK	UKC8	40133	51.3833	-0.1	-2593790	4	Croydon, Croydon, United Kingdom	UK	UKC8	40133	51.3833	-0.1	-2593790	20171106023000	http://www.thetelegraphandargus.co.uk/news/15642461.Bradford_has_taken_on_32_unaccompanied_refugee_children__new_report_reveals/
704193216	20161106	201611	2016	2016.8384	NGOHRIMED	REPORTERS WITHOUT BORDERS						NGO	HRI	MED	MED	JOURNALIST						MED			0	190	190	19	4	-10.0	6	1	6	-5.3911633563032	4	Jacaranda, Limpopo, South Africa	SF	SF09	77355	-24.893	29.3664	-1239579	4	Jacaranda, Limpopo, South Africa	SF	SF09	77355	-24.893	29.3664	-1239579	4	Jacaranda, Limpopo, South Africa	SF	SF09	77355	-24.893	29.3664	-1239579	20171106023000	http://www.politicsweb.co.za/opinion/how-fake-news-was-used-to-hijack-black-monday
704193217	20161106	201611	2016	2016.8384	NGOHRIMED	REPORTERS WITHOUT BORDERS						NGO	HRI	MED	MED	JOURNALIST						MED			0	190	190	19	4	-10.0	4	1	4	-5.3911633563032	4	Klapmuts, Western Cape, South Africa	SF	SF11	77338	-33.8289	18.8567	-1243869	4	Klapmuts, Western Cape, South Africa	SF	SF11	77338	-33.8289	18.8567	-1243869	4	Klapmuts, Western Cape, South Africa	SF	SF11	77338	-33.8289	18.8567	-1243869	20171106023000	http://www.politicsweb.co.za/opinion/how-fake-news-was-used-to-hijack-black-monday
704193218	20161106	201611	2016	2016.8384	PAK	PAKISTAN	PAK								GOV	FOREIGN MINIST						GOV			0	014	014	01	1	0.0	2	1	2	1.42517814726841	4	Nankana Sahib, Punjab, Pakistan	PK	PK04	23677	31.4475	73.6972	-2770167	4	Nankana Sahib, Punjab, Pakistan	PK	PK04	23677	31.4475	73.6972	-2770167	4	Nankana Sahib, Punjab, Pakistan	PK	PK04	23677	31.4475	73.6972	-2770167	20171106023000	https://www.dawn.com/news/1368657/visa-policy-for-sikh-pilgrims-to-be-relaxed-says-ptdc-chief
704193219	20161106	201611	2016	2016.8384	REL	PILGRIM									GOV	FOREIGN MINIST						GOV			0	014	014	01	1	0.0	3	1	3	1.42517814726841	4	Nankana Sahib, Punjab, Pakistan	PK	PK04	23677	31.4475	73.6972	-2770167	4	Nankana Sahib, Punjab, Pakistan	PK	PK04	23677	31.4475	73.6972	-2770167	4	Nankana Sahib, Punjab, Pakistan	PK	PK04	23677	31.4475	73.6972	-2770167	20171106023000	https://www.dawn.com/news/1368657/visa-policy-for-sikh-pilgrims-to-be-relaxed-says-ptdc-chief
704193220	20161106	201611	2016	2016.8384	RUS	RUSSIAN	RUS								BUS	PRODUCER						BUS			0	070	070	07	2	7.0	7	1	7	-2.28571428571428	4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	20171106023000	http://www.tampabay.com/news/politics/Report-Commerce-head-has-stake-in-firm-tied-to-Putin-orbit_162352378
704193221	20161106	201611	2016	2016.8384	RUS	RUSSIAN	RUS								BUS	PRODUCER						BUS			0	070	070	07	2	7.0	1	1	1	-2.28571428571428	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171106023000	http://www.tampabay.com/news/politics/Report-Commerce-head-has-stake-in-firm-tied-to-Putin-orbit_162352378
704193222	20161106	201611	2016	2016.8384	USA	AMERICAN	USA																		1	0231	023	02	1	3.4	10	1	10	-6.55737704918033	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	0								2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	20171106023000	http://www.blackhillsfox.com/content/news/Ignite-Your-Heart-Brunch-raises-awareness-about-heart-disease-455438013.html
704193223	20171007	201710	2017	2017.7589											AUS	AUSTRALIA	AUS								1	010	010	01	1	0.0	4	1	4	0.17605633802817	0								4	Port Phillip Bay, Victoria, Australia	AS	AS07	154649	-38.1074	144.891	-1595905	4	Port Phillip Bay, Victoria, Australia	AS	AS07	154649	-38.1074	144.891	-1595905	20171106023000	http://mpnews.com.au/2017/11/06/ansett-land-sale-raises-concerns/
704193224	20171007	201710	2017	2017.7589											AUS	AUSTRALIA	AUS								1	173	173	17	4	-5.0	4	1	4	0.17605633802817	0								4	Port Phillip Bay, Victoria, Australia	AS	AS07	154649	-38.1074	144.891	-1595905	4	Port Phillip Bay, Victoria, Australia	AS	AS07	154649	-38.1074	144.891	-1595905	20171106023000	http://mpnews.com.au/2017/11/06/ansett-land-sale-raises-concerns/
704193225	20171007	201710	2017	2017.7589	AUS	AUSTRALIA	AUS																		1	043	043	04	1	2.8	4	1	4	0.17605633802817	4	Port Phillip Bay, Victoria, Australia	AS	AS07	154649	-38.1074	144.891	-1595905	0								4	Port Phillip Bay, Victoria, Australia	AS	AS07	154649	-38.1074	144.891	-1595905	20171106023000	http://mpnews.com.au/2017/11/06/ansett-land-sale-raises-concerns/
704193226	20171007	201710	2017	2017.7589	LAB	WORKER						LAB			PAK	PAKISTAN	PAK								0	040	040	04	1	1.0	2	1	2	0.48309178743961	4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	4	Azad Kashmir, Azad Kashmir, Pakistan	PK	PK06	72810	33.9472	73.9104	-2755141	20171106023000	https://www.dawn.com/news/1368618
704193227	20171007	201710	2017	2017.7589	LAB	WORKER						LAB			PAK	LAHORE	PAK								0	040	040	04	1	1.0	14	1	14	0.48309178743961	4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	20171106023000	https://www.dawn.com/news/1368618
704193228	20171007	201710	2017	2017.7589	PAK	LAHORE	PAK								LAB	WORKER						LAB			0	040	040	04	1	1.0	16	1	16	0.48309178743961	4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	20171106023000	https://www.dawn.com/news/1368618
704193229	20171030	201710	2017	2017.8219											PAK	PAKISTAN	PAK								0	036	036	03	1	4.0	4	1	4	0.48309178743961	0								4	Azad Kashmir, Azad Kashmir, Pakistan	PK	PK06	72810	33.9472	73.9104	-2755141	4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	20171106023000	https://www.dawn.com/news/1368618
704193230	20171030	201710	2017	2017.8219	AUS	AUSTRALIA	AUS								MED	WEBSITE						MED			1	0214	021	02	1	3.4	3	1	3	-2.61282660332541	4	Finniss, South Australia, Australia	AS	AS05	5258	-35.4	138.817	-1573276	4	Finniss, South Australia, Australia	AS	AS05	5258	-35.4	138.817	-1573276	4	Finniss, South Australia, Australia	AS	AS05	5258	-35.4	138.817	-1573276	20171106023000	http://www.goldcoastbulletin.com.au/news/national/united-petroleums-chief-operating-officer-david-szymczak-rejects-suggestion-of-fuel-price-collusion/news-story/5f623cc2cd03364677c59b36bf33c187?nk=6fab98f8393736fb628ccc4a9905f9ce-1509934609
704193231	20171030	201710	2017	2017.8219	AUS	AUSTRALIA	AUS								MED	WEBSITE						MED			1	0214	021	02	1	3.4	1	1	1	-2.61282660332541	4	Parap, Northern Territory, Australia	AS	AS03	5122	-12.4333	130.833	-1593944	4	Finniss, South Australia, Australia	AS	AS05	5258	-35.4	138.817	-1573276	4	Finniss, South Australia, Australia	AS	AS05	5258	-35.4	138.817	-1573276	20171106023000	http://www.goldcoastbulletin.com.au/news/national/united-petroleums-chief-operating-officer-david-szymczak-rejects-suggestion-of-fuel-price-collusion/news-story/5f623cc2cd03364677c59b36bf33c187?nk=6fab98f8393736fb628ccc4a9905f9ce-1509934609
704193232	20171030	201710	2017	2017.8219	GOV	GOVERNMENT						GOV			MED	WEBSITE						MED			1	0214	021	02	1	3.4	3	1	3	-2.61282660332541	4	Finniss, South Australia, Australia	AS	AS05	5258	-35.4	138.817	-1573276	4	Finniss, South Australia, Australia	AS	AS05	5258	-35.4	138.817	-1573276	4	Finniss, South Australia, Australia	AS	AS05	5258	-35.4	138.817	-1573276	20171106023000	http://www.goldcoastbulletin.com.au/news/national/united-petroleums-chief-operating-officer-david-szymczak-rejects-suggestion-of-fuel-price-collusion/news-story/5f623cc2cd03364677c59b36bf33c187?nk=6fab98f8393736fb628ccc4a9905f9ce-1509934609
704193233	20171030	201710	2017	2017.8219	MED	WEBSITE						MED													1	0214	021	02	1	3.4	3	1	3	-2.61282660332541	4	Finniss, South Australia, Australia	AS	AS05	5258	-35.4	138.817	-1573276	0								4	Finniss, South Australia, Australia	AS	AS05	5258	-35.4	138.817	-1573276	20171106023000	http://www.goldcoastbulletin.com.au/news/national/united-petroleums-chief-operating-officer-david-szymczak-rejects-suggestion-of-fuel-price-collusion/news-story/5f623cc2cd03364677c59b36bf33c187?nk=6fab98f8393736fb628ccc4a9905f9ce-1509934609
704193234	20171030	201710	2017	2017.8219	MED	SPOKESMAN						MED													1	090	090	09	2	-2.0	4	1	4	-5.75539568345324	3	Brooke Army Medical Center, Texas, United States	US	USTX	TX029	29.4666	-98.4486	1331308	0								3	Brooke Army Medical Center, Texas, United States	US	USTX		29.4666	-98.4486	1331308	20171106023000	http://www.sandiegouniontribune.com/military/honor/sd-me-pendleton-accident-20171103-story.html
704193235	20171030	201710	2017	2017.8219	MED	SPOKESMAN						MED													1	090	090	09	2	-2.0	6	1	6	-5.75539568345324	3	Orange County, Texas, United States	US	USTX	TX361	30.1335	-93.9002	1383966	0								3	Orange County, Texas, United States	US	USTX		30.1335	-93.9002	1383966	20171106023000	http://www.sandiegouniontribune.com/military/honor/sd-me-pendleton-accident-20171103-story.html
704193236	20171030	201710	2017	2017.8219	MED	MEDIA						MED			MYS	MALAYSIAN	MYS								1	012	012	01	1	-0.4	9	1	9	-0.71343638525565	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20171106023000	http://www.theedgemarkets.com/article/sabah-snubs-mspo
704193237	20171030	201710	2017	2017.8219	PAK	PAKISTAN	PAK																		0	036	036	03	1	4.0	4	1	4	0.48309178743961	4	Azad Kashmir, Azad Kashmir, Pakistan	PK	PK06	72810	33.9472	73.9104	-2755141	0								4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	20171106023000	https://www.dawn.com/news/1368618
704193238	20171030	201710	2017	2017.8219	USA	UNITED STATES	USA								REL	WORSHIPER									0	013	013	01	1	0.4	4	1	4	-4.66019417475729	3	Upper West Side, New York, United States	US	USNY	NY061	40.787	-73.9754	2062672	3	Upper West Side, New York, United States	US	USNY		40.787	-73.9754	2062672	3	Upper West Side, New York, United States	US	USNY		40.787	-73.9754	2062672	20171106023000	http://www.nydailynews.com/new-york/cardinal-dolan-honors-victims-bike-path-terror-attack-mass-article-1.3613462
704193239	20171030	201710	2017	2017.8219	USA	UNITED STATES	USA								USAPRI	PUERTO RICO	USA								0	043	043	04	1	2.8	2	1	2	-4.66019417475729	3	Upper West Side, New York, United States	US	USNY	NY061	40.787	-73.9754	2062672	3	Upper West Side, New York, United States	US	USNY		40.787	-73.9754	2062672	3	Upper West Side, New York, United States	US	USNY		40.787	-73.9754	2062672	20171106023000	http://www.nydailynews.com/new-york/cardinal-dolan-honors-victims-bike-path-terror-attack-mass-article-1.3613462
704193240	20171030	201710	2017	2017.8219	USA	UNITED STATES	USA								USAPRI	PUERTO RICO	USA								0	043	043	04	1	2.8	2	1	2	-4.66019417475729	3	Upper West Side, New York, United States	US	USNY	NY061	40.787	-73.9754	2062672	1	Puerto Rico	RQ	RQ		18.2359	-66.4838	RQ	1	Puerto Rico	RQ	RQ		18.2359	-66.4838	RQ	20171106023000	http://www.nydailynews.com/new-york/cardinal-dolan-honors-victims-bike-path-terror-attack-mass-article-1.3613462
704193241	20171030	201710	2017	2017.8219	USAPRI	PUERTO RICO	USA								USA	UNITED STATES	USA								0	042	042	04	1	1.9	2	1	2	-4.66019417475729	3	Upper West Side, New York, United States	US	USNY	NY061	40.787	-73.9754	2062672	3	Upper West Side, New York, United States	US	USNY		40.787	-73.9754	2062672	3	Upper West Side, New York, United States	US	USNY		40.787	-73.9754	2062672	20171106023000	http://www.nydailynews.com/new-york/cardinal-dolan-honors-victims-bike-path-terror-attack-mass-article-1.3613462
704193242	20171030	201710	2017	2017.8219	USAPRI	PUERTO RICO	USA								USA	UNITED STATES	USA								0	042	042	04	1	1.9	2	1	2	-4.66019417475729	1	Puerto Rico	RQ	RQ		18.2359	-66.4838	RQ	3	Upper West Side, New York, United States	US	USNY		40.787	-73.9754	2062672	1	Puerto Rico	RQ	RQ		18.2359	-66.4838	RQ	20171106023000	http://www.nydailynews.com/new-york/cardinal-dolan-honors-victims-bike-path-terror-attack-mass-article-1.3613462
704193243	20171105	201711	2017	2017.8356											IGO	OBSERVERS IN						IGO			1	043	043	04	1	2.8	10	1	10	-3.89105058365759	0								4	Phnom Penh, (CB11), Cambodia	CB	CB11	12390	11.55	104.917	-1033783	4	Phnom Penh, (CB11), Cambodia	CB	CB11	12390	11.55	104.917	-1033783	20171106023000	http://www.phnompenhpost.com/national/water-fest-sans-unrest
704193244	20171105	201711	2017	2017.8356	AUS	AUSTRALIA	AUS								REF	REFUGEE						REF			1	075	075	07	2	7.0	4	1	4	-1.48936170212766	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171106023000	https://womensagenda.com.au/latest/eds-blog/inadequate-leadership-showed-nzs-new-pm-jacinda-ardern/
704193245	20171105	201711	2017	2017.8356	IGO	OBSERVERS IN						IGO													1	042	042	04	1	1.9	10	1	10	-3.89105058365759	4	Phnom Penh, (CB11), Cambodia	CB	CB11	12390	11.55	104.917	-1033783	0								4	Phnom Penh, (CB11), Cambodia	CB	CB11	12390	11.55	104.917	-1033783	20171106023000	http://www.phnompenhpost.com/national/water-fest-sans-unrest
704193246	20171105	201711	2017	2017.8356	IGO	OBSERVERS IN						IGO													1	141	141	14	3	-6.5	10	1	10	-3.89105058365759	4	Tonle Sap, Cambodia (general), Cambodia	CB	CB00	12390	11.5634	104.939	-1032576	0								4	Tonle Sap, Cambodia (general), Cambodia	CB	CB00	12390	11.5634	104.939	-1032576	20171106023000	http://www.phnompenhpost.com/national/water-fest-sans-unrest
704193247	20171105	201711	2017	2017.8356	PNG	MANUS	PNG								NZL	NEW ZEALAND	NZL								1	073	073	07	2	7.4	2	1	2	-1.48936170212766	1	New Zealand	NZ	NZ		-42	174	NZ	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171106023000	https://womensagenda.com.au/latest/eds-blog/inadequate-leadership-showed-nzs-new-pm-jacinda-ardern/
704193248	20171106	201711	2017	2017.8384											AFR	AFRICA	AFR								1	193	193	19	4	-10.0	4	1	4	-1.34228187919463	0								4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20171106023000	http://www.politicsweb.co.za/news-and-analysis/sabc-legal-head-shot-dead
704193249	20171106	201711	2017	2017.8384											AFRGOVHRI	AFRICA	AFR					GOV	HRI		0	040	040	04	1	1.0	4	1	4	-5.3911633563032	0								4	Jacaranda, Limpopo, South Africa	SF	SF09	77355	-24.893	29.3664	-1239579	4	Jacaranda, Limpopo, South Africa	SF	SF09	77355	-24.893	29.3664	-1239579	20171106023000	http://www.politicsweb.co.za/opinion/how-fake-news-was-used-to-hijack-black-monday
704193250	20171106	201711	2017	2017.8384											ARE	UNITED ARAB EMIRATES	ARE								1	042	042	04	1	1.9	2	1	2	4.375	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20171106023000	http://www.dnaindia.com/bollywood/report-is-ridhima-pandit-upset-2557885
704193251	20171106	201711	2017	2017.8384											ARE	DUBAI	ARE								1	046	046	04	1	7.0	5	1	5	4.375	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20171106023000	http://www.dnaindia.com/bollywood/report-is-ridhima-pandit-upset-2557885
704193252	20171106	201711	2017	2017.8384											ARE	DUBAI	ARE								1	193	193	19	4	-10.0	5	1	5	4.375	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20171106023000	http://www.dnaindia.com/bollywood/report-is-ridhima-pandit-upset-2557885
704193253	20171106	201711	2017	2017.8384											AUS	AUSTRALIA	AUS								1	0353	035	03	1	7.0	1	1	1	1.08108108108108	0								4	Point Leo, Victoria, Australia	AS	AS07	5405	-38.4333	145.083	-1583419	4	Point Leo, Victoria, Australia	AS	AS07	5405	-38.4333	145.083	-1583419	20171106023000	http://mpnews.com.au/2017/11/06/ringing-the-bell-at-point-leo/
704193254	20171106	201711	2017	2017.8384											AUS	AUSTRALIA	AUS								1	0353	035	03	1	7.0	5	1	5	1.08108108108108	0								4	Mornington, Victoria, Australia	AS	AS07	5405	-38.2167	145.033	-1588943	4	Mornington, Victoria, Australia	AS	AS07	5405	-38.2167	145.033	-1588943	20171106023000	http://mpnews.com.au/2017/11/06/ringing-the-bell-at-point-leo/
704193255	20171106	201711	2017	2017.8384											AUS	MELBOURNE	AUS								1	042	042	04	1	1.9	2	1	2	-3.06122448979592	0								4	Coburg, Victoria, Australia	AS	AS07	5404	-37.75	144.967	-1566133	4	Coburg, Victoria, Australia	AS	AS07	5404	-37.75	144.967	-1566133	20171106023000	http://www.nzherald.co.nz/world/news/article.cfm?c_id=2&objectid=11941052
704193256	20171106	201711	2017	2017.8384											AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	6	1	6	3.59712230215827	0								4	Pilbara, Western Australia, Australia	AS	AS08	5536	-21.25	118.3	-1594999	4	Pilbara, Western Australia, Australia	AS	AS08	5536	-21.25	118.3	-1594999	20171106023000	http://www.proactiveinvestors.com.au/companies/news/186758/segue-resources-identifies-gold-nuggets-shedding-from-outcropping-conglomerates-at-pilbara-project-186758.html
704193257	20171106	201711	2017	2017.8384											AUS	AUSTRALIA	AUS								1	043	043	04	1	2.8	4	1	4	4.10958904109589	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20171106023000	http://www.dailymail.co.uk/tvshowbiz/article-5052687/Mel-Gibson-takes-stunning-fiance-Rosalind-Ross-premiere.html
704193258	20171106	201711	2017	2017.8384											AUS	AUSTRALIA	AUS								1	060	060	06	2	6.0	4	1	4	0	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Yarra, New South Wales, Australia	AS	AS02	154641	-34.7833	149.633	-1611642	20171106023000	https://www.propertyobserver.com.au/finding/location/rural/77759-nov-6-hawthorn-s-coppin-grove-wines-vineyard-on-the-yarra-sold.html
704193259	20171106	201711	2017	2017.8384											AUS	AUSTRALIAN	AUS								1	120	120	12	3	-4.0	3	1	3	-2.61282660332541	0								4	Finniss, South Australia, Australia	AS	AS05	5258	-35.4	138.817	-1573276	4	Finniss, South Australia, Australia	AS	AS05	5258	-35.4	138.817	-1573276	20171106023000	http://www.goldcoastbulletin.com.au/news/national/united-petroleums-chief-operating-officer-david-szymczak-rejects-suggestion-of-fuel-price-collusion/news-story/5f623cc2cd03364677c59b36bf33c187?nk=6fab98f8393736fb628ccc4a9905f9ce-1509934609
704193260	20171106	201711	2017	2017.8384											BEL	BELGIUM	BEL								0	042	042	04	1	1.9	1	1	1	0.59055118110236	0								4	Launceston, Tasmania, Australia	AS	AS06	5346	-41.4388	147.135	-1583138	4	Launceston, Tasmania, Australia	AS	AS06	5346	-41.4388	147.135	-1583138	20171106023000	http://www.examiner.com.au/story/5021443/thousand-lakes-lodge-a-home-in-the-wilderness/
704193261	20171106	201711	2017	2017.8384											BEL	BELGIUM	BEL								0	043	043	04	1	2.8	4	1	4	2.86806883365201	0								4	Melsbroek, Region Flamande, Belgium	BE	BE13	5847	50.9163	4.47826	-1965063	4	Melsbroek, Region Flamande, Belgium	BE	BE13	5847	50.9163	4.47826	-1965063	20171106023000	http://royalcentral.co.uk/europe/belgium/king-philippe-and-queen-mathilde-have-arrived-in-india-91028
704193262	20171106	201711	2017	2017.8384											BEL	BELGIAN	BEL								0	043	043	04	1	2.8	6	1	6	2.86806883365201	0								4	Melsbroek, Region Flamande, Belgium	BE	BE13	5847	50.9163	4.47826	-1965063	4	Dehli, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20171106023000	http://royalcentral.co.uk/europe/belgium/king-philippe-and-queen-mathilde-have-arrived-in-india-91028
704193263	20171106	201711	2017	2017.8384											BEL	BRUSSELS	BEL								1	046	046	04	1	7.0	5	1	5	-0.58479532163743	0								4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20171106023000	https://www.state.gov/r/pa/prs/ps/2017/11/275309.htm
704193264	20171106	201711	2017	2017.8384											BGD	MUNSHIGANJ	BGD								1	042	042	04	1	1.9	10	1	10	2.2140221402214	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20171106023000	http://world.honda.com/worldnews/2017/c171106New-Motorcycle-Plant-Bangladesh.html
