704315749	20161106	201611	2016	2016.8384											BUS	COMPANY						BUS			1	046	046	04	1	7.0	6	1	6	-3.33333333333334	0								1	Botswana	BC	BC		-22	24	BC	1	Botswana	BC	BC		-22	24	BC	20171106131500	http://www.thepatriot.co.bw/news/item/4924-mphathi-for-debswana%20.html
704315750	20161106	201611	2016	2016.8384											osa	OSAGE			osa						1	036	036	03	1	4.0	10	1	10	0	0								0								0								20171106131500	http://www.myozarksonline.com/31345-2/
704315751	20161106	201611	2016	2016.8384											osa	OSAGE			osa						1	040	040	04	1	1.0	10	1	10	0	0								0								0								20171106131500	http://www.myozarksonline.com/31345-2/
704315752	20161106	201611	2016	2016.8384	BUS	COMPANY						BUS													1	046	046	04	1	7.0	6	1	6	-3.33333333333334	1	Botswana	BC	BC		-22	24	BC	0								1	Botswana	BC	BC		-22	24	BC	20171106131500	http://www.thepatriot.co.bw/news/item/4924-mphathi-for-debswana%20.html
704315753	20161106	201611	2016	2016.8384	BUS	COMPANY						BUS			BWA	BOTSWANA	BWA								1	046	046	04	1	7.0	4	1	4	-3.33333333333334	1	Botswana	BC	BC		-22	24	BC	1	Botswana	BC	BC		-22	24	BC	1	Botswana	BC	BC		-22	24	BC	20171106131500	http://www.thepatriot.co.bw/news/item/4924-mphathi-for-debswana%20.html
704315754	20161106	201611	2016	2016.8384	BWA	BOTSWANA	BWA																		0	010	010	01	1	0.0	4	1	4	-0.25284450063211	4	Mombo, Botswana (general), Botswana	BC	BC00	6328	-19.15	23.8	-1397855	0								4	Mombo, Botswana (general), Botswana	BC	BC00	6328	-19.15	23.8	-1397855	20171106131500	http://www.thepatriot.co.bw/news/item/4922-why-tawana-is-dumping-politics%20.html
704315755	20161106	201611	2016	2016.8384	BWA	BOTSWANA	BWA								BUS	COMPANY						BUS			1	046	046	04	1	7.0	4	1	4	-3.33333333333334	1	Botswana	BC	BC		-22	24	BC	1	Botswana	BC	BC		-22	24	BC	1	Botswana	BC	BC		-22	24	BC	20171106131500	http://www.thepatriot.co.bw/news/item/4924-mphathi-for-debswana%20.html
704315756	20161106	201611	2016	2016.8384	COP	PRISON						COP			MED	NEWSPAPER						MED			1	040	040	04	1	1.0	10	1	10	-5.88235294117647	4	Vught, Noord-Brabant, Netherlands	NL	NL06	22372	51.6552	5.29419	-2155141	4	Vught, Noord-Brabant, Netherlands	NL	NL06	22372	51.6552	5.29419	-2155141	4	Vught, Noord-Brabant, Netherlands	NL	NL06	22372	51.6552	5.29419	-2155141	20171106131500	https://nltimes.nl/2017/11/06/convicted-child-molester-contacts-media-prison-parliamentary-debate-demanded
704315757	20161106	201611	2016	2016.8384	CVL	COMMUNITY						CVL													0	070	070	07	2	7.0	3	1	3	-0.58737151248165	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	0								4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20171106131500	https://www.seattletimes.com/education-lab/study-academic-gaps-persist-but-havent-widened-between-high-and-low-income-kindergartners/
704315758	20161106	201611	2016	2016.8384	EDU	STUDENT						EDU													0	0874	087	08	2	10.0	8	1	8	-0.65573770491803	3	Wilkinson Early Childhood Center, Missouri, United States	US	USMO	MO189	38.6095	-90.3144	2469479	0								3	Wilkinson Early Childhood Center, Missouri, United States	US	USMO		38.6095	-90.3144	2469479	20171106131500	http://news.stlpublicradio.org/post/philosophy-versus-performance-who-should-govern-st-louis-public-schools
