705265061	20161109	201611	2016	2016.8466											GOV	CIVIL SERVANT						GOV			1	173	173	17	4	-5.0	5	1	5	1.99004975124378	0								4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20171109083000	https://www.nst.com.my/news/nation/2017/11/301279/good-bosses-should-have-unquestionable-integrity-competency-and-humility
705265062	20161109	201611	2016	2016.8466	EDU	COLLEGE						EDU													1	0231	023	02	1	3.4	10	1	10	1.72413793103448	1	Puerto Rico	RQ	RQ		18.2359	-66.4838	RQ	0								1	Puerto Rico	RQ	RQ		18.2359	-66.4838	RQ	20171109083000	http://www.rockymounttelegram.com/Community/2017/11/09/Sheriff-s-Office-looking-for-Zumba-dancers.html
705265063	20161109	201611	2016	2016.8466	GOV	MINISTRY						GOV			IDN	INDONESIA	IDN								1	181	181	18	4	-9.0	10	1	10	-3.72492836676218	4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	20171109083000	http://jakartaglobe.id/maritime-news/poor-fishermen-made-wait-free-boats-indonesian-government/
705265064	20161109	201611	2016	2016.8466	KEN	KENYA	KEN								BUS	BUSINESS						BUS			1	0311	031	03	1	5.2	10	1	10	3.9568345323741	1	Kenya	KE	KE		1	38	KE	1	Kenya	KE	KE		1	38	KE	1	Kenya	KE	KE		1	38	KE	20171109083000	https://asokoinsight.com/news/kenya-inks-pact-with-ireland-to-boost-dairy-fisheries-production
705265065	20161109	201611	2016	2016.8466	LBN	LEBANON	LBN								SAUGOV	SAUDI ARABIA	SAU					GOV			1	061	061	06	2	6.4	1	1	1	-2.85412262156448	1	Lebanon	LE	LE		33.833333	35.833333	LE	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171109083000	http://www.dhakacourier.com.bd/things-that-go-bump-in-the-night-in-riyadh/
705265066	20161109	201611	2016	2016.8466	LBN	LEBANON	LBN								SAUGOV	SAUDI ARABIA	SAU					GOV			1	061	061	06	2	6.4	1	1	1	-2.85412262156448	1	Lebanon	LE	LE		33.833333	35.833333	LE	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	1	Lebanon	LE	LE		33.833333	35.833333	LE	20171109083000	http://www.dhakacourier.com.bd/things-that-go-bump-in-the-night-in-riyadh/
705265067	20161109	201611	2016	2016.8466	LEG	SENATE						LEG													0	110	110	11	3	-2.0	6	1	6	-2.29357798165138	3	Indiana University, Indiana, United States	US	USIN	IN105	39.1662	-86.5264	449676	0								3	Indiana University, Indiana, United States	US	USIN		39.1662	-86.5264	449676	20171109083000	http://www.dailyjournal.net/2017/11/09/big_choices_ahead/
705265068	20161109	201611	2016	2016.8466	LEG	SENATE						LEG			USA	UNITED STATES	USA								0	110	110	11	3	-2.0	4	1	4	-2.29357798165138	3	Indiana University, Indiana, United States	US	USIN	IN105	39.1662	-86.5264	449676	3	Indiana University, Indiana, United States	US	USIN		39.1662	-86.5264	449676	3	Indiana University, Indiana, United States	US	USIN		39.1662	-86.5264	449676	20171109083000	http://www.dailyjournal.net/2017/11/09/big_choices_ahead/
705265069	20161109	201611	2016	2016.8466	SEN	SENEGAL	SEN																		0	061	061	06	2	6.4	10	1	10	1.71073094867807	1	Sri Lanka	CE	CE		7	81	CE	0								1	Sri Lanka	CE	CE		7	81	CE	20171109083000	https://economictimes.indiatimes.com/markets/expert-view/there-has-been-a-great-recovery-in-q2-gopal-mahadevan-ashok-leyland/articleshow/61574379.cms
705265070	20161109	201611	2016	2016.8466	THA	THAILAND	THA																		1	061	061	06	2	6.4	5	1	5	-1.06100795755968	1	Thailand	TH	TH		15	100	TH	0								1	Thailand	TH	TH		15	100	TH	20171109083000	https://www.bloomberg.com/news/articles/2017-11-09/thailand-says-baht-surge-no-bar-to-solid-export-gains-next-year
705265071	20161109	201611	2016	2016.8466	THA	THAILAND	THA								GOV	COMMERCE MINIST						GOV			1	061	061	06	2	6.4	4	1	4	-1.06100795755968	1	Thailand	TH	TH		15	100	TH	1	Thailand	TH	TH		15	100	TH	1	Thailand	TH	TH		15	100	TH	20171109083000	https://www.bloomberg.com/news/articles/2017-11-09/thailand-says-baht-surge-no-bar-to-solid-export-gains-next-year
705265072	20161109	201611	2016	2016.8466	THA	THAILAND	THA								THAGOV	THAILAND	THA					GOV			1	061	061	06	2	6.4	1	1	1	-1.06100795755968	1	Thailand	TH	TH		15	100	TH	1	Thailand	TH	TH		15	100	TH	1	Thailand	TH	TH		15	100	TH	20171109083000	https://www.bloomberg.com/news/articles/2017-11-09/thailand-says-baht-surge-no-bar-to-solid-export-gains-next-year
705265073	20161109	201611	2016	2016.8466	USA	UNITED STATES	USA																		1	180	180	18	4	-9.0	2	1	2	-5.04807692307692	1	Italy	IT	IT		42.833333	12.833333	IT	0								1	Italy	IT	IT		42.833333	12.833333	IT	20171109083000	http://www.maltatoday.com.mt/news/world/82048/kevin_spacey_dropped_from_film_after_fresh_sexual_allegations
705265074	20161109	201611	2016	2016.8466	USA	UNITED STATES	USA								BUS	BUSINESS						BUS			0	010	010	01	1	0.0	4	1	4	-0.573065902578795	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20171109083000	http://kpcnews.com/local/article_c0051b67-5b07-5d2a-ae28-d7df6d88a5cd.html
705265075	20171010	201710	2017	2017.7671											CAN	CANADA	CAN								0	046	046	04	1	7.0	8	1	8	-1.53321976149915	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20171109083000	https://www.hoosieragtoday.com/ags-nafta-concerns-heightened/
705265076	20171010	201710	2017	2017.7671	BUS	PRODUCER						BUS													1	012	012	01	1	-0.4	10	1	10	-3.58422939068101	1	Zimbabwe	ZI	ZI		-19	29	ZI	0								1	Zimbabwe	ZI	ZI		-19	29	ZI	20171109083000	http://www.financialgazette.co.zw/smugglers-make-a-mockery-of-import-controls/
705265077	20171010	201710	2017	2017.7671	BUS	PRODUCER						BUS													1	020	020	02	1	3.0	10	1	10	-3.58422939068101	1	Zimbabwe	ZI	ZI		-19	29	ZI	0								1	Zimbabwe	ZI	ZI		-19	29	ZI	20171109083000	http://www.financialgazette.co.zw/smugglers-make-a-mockery-of-import-controls/
705265078	20171010	201710	2017	2017.7671	CAN	CANADA	CAN																		0	046	046	04	1	7.0	8	1	8	-1.53321976149915	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20171109083000	https://www.hoosieragtoday.com/ags-nafta-concerns-heightened/
705265079	20171010	201710	2017	2017.7671	CVL	NON RESIDENTS						CVL													0	071	071	07	2	7.4	8	1	8	1.14345114345114	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20171109083000	https://www.mortgagebusiness.com.au/breaking-news/11664-analysis-the-new-era-of-white-label-lending
705265080	20171010	201710	2017	2017.7671	ESP	SPAIN	ESP								LEG	LAWMAKER						LEG			0	014	014	01	1	0.0	16	4	16	-7.11031545209177	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171109083000	http://www.middletownpress.com/news/crime/article/Catalan-lawmakers-to-testify-in-separatist-12343595.php
705265081	20171010	201710	2017	2017.7671	ESP	SPAIN	ESP								LEG	LAWMAKER						LEG			0	014	014	01	1	0.0	4	1	4	-4.16666666666667	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20171109083000	http://www.wsbtv.com/news/national-news/ap-top-news/catalan-lawmakers-to-testify-in-separatist-rebellion-probe/643984409
705265082	20171010	201710	2017	2017.7671	ESPJUD	SPAIN	ESP					JUD			LEG	LAWMAKER						LEG			1	173	173	17	4	-5.0	10	1	10	-5.62659846547314	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171109083000	http://www.arabnews.com/node/1190651/world
705265083	20171010	201710	2017	2017.7671	FRABUS	FRENCH	FRA					BUS			AREBUS	EMIRATI	ARE					BUS			1	040	040	04	1	1.0	6	1	6	2.94985250737463	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20171109083000	https://www.pakwheels.com/blog/volkswagen-pakistan/
705265084	20171010	201710	2017	2017.7671	FRABUS	FRANCE	FRA					BUS			FRA	FRANCE	FRA								1	040	040	04	1	1.0	3	1	3	2.94985250737463	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20171109083000	https://www.pakwheels.com/blog/volkswagen-pakistan/
705265085	20171010	201710	2017	2017.7671	HLH	DOCTOR						HLH			USA	MINNESOTA	USA								1	042	042	04	1	1.9	10	1	10	1.15131578947368	3	Northborough, Massachusetts, United States	US	USMA	MA027	42.3195	-71.6412	610881	3	Northborough, Massachusetts, United States	US	USMA	MA027	42.3195	-71.6412	610881	3	Northborough, Massachusetts, United States	US	USMA	MA027	42.3195	-71.6412	610881	20171109083000	http://www.communityadvocate.com/2017/11/08/northborough-community-to-organize-benefit-for-resident-with-rare-form-of-cancer/
705265086	20171010	201710	2017	2017.7671	LEG	NATIONAL COUNCIL						LEG													0	010	010	01	1	0.0	6	1	6	-2.85977859778597	4	Gikondo, Kigali, Rwanda	RW	RW12	21996	-1.9664	30.0771	-2180465	0								4	Gikondo, Kigali, Rwanda	RW	RW12	21996	-1.9664	30.0771	-2180465	20171109083000	http://allafrica.com/stories/201711090172.html
705265087	20171010	201710	2017	2017.7671	LEGGOV	PARLIAMENT						LEG	GOV		LEG	LAWMAKER						LEG			0	014	014	01	1	0.0	8	4	8	-7.11031545209177	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171109083000	http://www.middletownpress.com/news/crime/article/Catalan-lawmakers-to-testify-in-separatist-12343595.php
705265088	20171010	201710	2017	2017.7671	LEGGOV	PARLIAMENT						LEG	GOV		LEG	LAWMAKER						LEG			0	014	014	01	1	0.0	2	1	2	-4.16666666666667	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20171109083000	http://www.wsbtv.com/news/national-news/ap-top-news/catalan-lawmakers-to-testify-in-separatist-rebellion-probe/643984409
705265089	20171010	201710	2017	2017.7671	LEGGOV	PARLIAMENT						LEG	GOV		LEG	LAWMAKER						LEG			0	014	014	01	1	0.0	16	4	16	-7.11031545209177	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171109083000	http://www.middletownpress.com/news/crime/article/Catalan-lawmakers-to-testify-in-separatist-12343595.php
705265090	20171010	201710	2017	2017.7671	LEGGOV	PARLIAMENT						LEG	GOV		LEG	LAWMAKER						LEG			0	014	014	01	1	0.0	4	1	4	-4.16666666666667	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20171109083000	http://www.wsbtv.com/news/national-news/ap-top-news/catalan-lawmakers-to-testify-in-separatist-rebellion-probe/643984409
705265091	20171010	201710	2017	2017.7671	RUS	MOSCOW	RUS								SAU	SAUDI	SAU								0	043	043	04	1	2.8	5	1	5	-1.89423835832676	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Qaim, Jizan, Saudi Arabia	SA	SA17	25310	16.7194	42.9766	-3098090	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171109083000	http://www.thecitizen.in/index.php/en/NewsDetail/index/4/12206/-Endgame-Begins-in-the-Syrian-War
705265092	20171010	201710	2017	2017.7671	RUS	RUSSIA	RUS								SAU	SAUDI ARABIA	SAU								0	043	043	04	1	2.8	2	1	2	-1.89423835832676	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Qaim, Jizan, Saudi Arabia	SA	SA17	25310	16.7194	42.9766	-3098090	4	Qaim, Jizan, Saudi Arabia	SA	SA17	25310	16.7194	42.9766	-3098090	20171109083000	http://www.thecitizen.in/index.php/en/NewsDetail/index/4/12206/-Endgame-Begins-in-the-Syrian-War
705265093	20171010	201710	2017	2017.7671	RUS	MOSCOW	RUS								SAU	SAUDI	SAU								0	043	043	04	1	2.8	1	1	1	-1.89423835832676	4	Qaim, Jizan, Saudi Arabia	SA	SA17	25310	16.7194	42.9766	-3098090	4	Idlib, Idlib, Syria	SY	SY12	26365	35.9306	36.6339	-2542538	4	Qaim, Jizan, Saudi Arabia	SA	SA17	25310	16.7194	42.9766	-3098090	20171109083000	http://www.thecitizen.in/index.php/en/NewsDetail/index/4/12206/-Endgame-Begins-in-the-Syrian-War
