703198639	20171101	201711	2017	2017.8247	IRN	IRAN	IRN								RUS	RUSSIAN	RUS								1	040	040	04	1	1.0	2	1	2	-3.74396135265701	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171102070000	BBC Monitoring in Russian/BBC Monitoring/(c) BBC
703198640	20171101	201711	2017	2017.8247	OPP	REFORMIST						OPP			COP	PRISON						COP			0	173	173	17	4	-5.0	10	1	10	-1.44927536231884	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20171102070000	BBC Monitoring/BBC Monitoring/(c) BBC
703198641	20171101	201711	2017	2017.8247	RUS	RUSSIAN	RUS								IRN	IRAN	IRN								1	040	040	04	1	1.0	2	1	2	-3.74396135265701	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171102070000	BBC Monitoring in Russian/BBC Monitoring/(c) BBC
703198642	20171101	201711	2017	2017.8247	RUS	RUSSIAN	RUS								MED	MEDIA						MED			1	010	010	01	1	0.0	4	1	4	-1.44927536231884	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171102070000	BBC Monitoring/BBC Monitoring/(c) BBC
703198643	20171101	201711	2017	2017.8247	RUS	RUSSIA	RUS								RUSMED	RUSSIAN	RUS					MED			1	040	040	04	1	1.0	3	1	3	-3.74396135265701	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171102070000	BBC Monitoring in Russian/BBC Monitoring/(c) BBC
703198644	20171101	201711	2017	2017.8247	RUS	RUSSIAN	RUS								USA	UNITED STATES	USA								1	111	111	11	3	-2.0	1	1	1	-3.74396135265701	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171102070000	BBC Monitoring in Russian/BBC Monitoring/(c) BBC
703198645	20171101	201711	2017	2017.8247	RUS	RUSSIAN	RUS								USA	UNITED STATES	USA								1	111	111	11	3	-2.0	1	1	1	-3.74396135265701	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20171102070000	BBC Monitoring in Russian/BBC Monitoring/(c) BBC
703198646	20171101	201711	2017	2017.8247	RUSGOV	RUSSIAN	RUS					GOV			MED	MEDIA						MED			1	010	010	01	1	0.0	4	1	4	-1.44927536231884	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171102070000	BBC Monitoring/BBC Monitoring/(c) BBC
703198647	20171101	201711	2017	2017.8247	RUSGOV	RUSSIA	RUS					GOV			MED	MEDIA						MED			1	010	010	01	1	0.0	2	1	2	-1.44927536231884	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171102070000	BBC Monitoring/BBC Monitoring/(c) BBC
703198648	20171101	201711	2017	2017.8247	RUSMED	RUSSIAN	RUS					MED			RUS	RUSSIA	RUS								1	040	040	04	1	1.0	3	1	3	-3.74396135265701	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171102070000	BBC Monitoring in Russian/BBC Monitoring/(c) BBC
