705494101	20071112	200711	2007	2007.8548	LEG	LAWMAKER						LEG			USA	WASHINGTON	USA								1	046	046	04	1	7.0	10	1	10	-1.96374622356496	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20171109233000	https://www.businessinsider.com.au/republican-retirements-creates-new-opportunities-for-freedom-caucus-2017-11
705494102	20071112	200711	2007	2007.8548	USA	WASHINGTON	USA								LEG	LAWMAKER						LEG			1	046	046	04	1	7.0	10	1	10	-1.96374622356496	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171109233000	https://www.businessinsider.com.au/republican-retirements-creates-new-opportunities-for-freedom-caucus-2017-11
705494103	20161109	201611	2016	2016.8466	BUS	BUSINESS						BUS			LEG	LAWMAKER						LEG			1	040	040	04	1	1.0	10	1	10	0.0658327847267897	3	Charlottesville, Virginia, United States	US	USVA	VA540	38.0293	-78.4767	1498463	3	Charlottesville, Virginia, United States	US	USVA	VA540	38.0293	-78.4767	1498463	3	Charlottesville, Virginia, United States	US	USVA	VA540	38.0293	-78.4767	1498463	20171109233000	http://www.richmond.com/news/virginia/government-politics/thirteen-candidates-who-refused-dominion-money-win-seats-in-general/article_4b0821c1-8a19-5e35-bdc8-919fcae45a0b.html
705494104	20161109	201611	2016	2016.8466	DEU	GERMANY	DEU								USA	MICHIGAN	USA								1	043	043	04	1	2.8	5	1	5	0.45871559633027	4	Mannheim, Baden-Wüberg, Germany	GM	GM01	16554	49.4883	8.46472	-1822951	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20171109233000	http://www.madison-press.com/news/270829/west-jeff-veteran-loved-her-years-in-army
705494105	20161109	201611	2016	2016.8466	DEU	GERMANY	DEU								USA	MICHIGAN	USA								1	043	043	04	1	2.8	2	1	2	0.45871559633027	1	Germany	GM	GM		51.5	10.5	GM	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20171109233000	http://www.madison-press.com/news/270829/west-jeff-veteran-loved-her-years-in-army
705494106	20161109	201611	2016	2016.8466	GOV	ENVOY						GOV			GBR	LONDON	GBR								0	046	046	04	1	7.0	2	1	2	-2.81065088757396	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20171109233000	http://www.jordantimes.com/news/world/uk%E2%80%99s-may-picks-brexiteer-replace-scandal-hit-aid-minister
705494107	20161109	201611	2016	2016.8466	KOR	SEOUL	KOR								USA	LAS VEGAS	USA								1	051	051	05	1	3.4	5	1	5	2.1108179419525	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	20171109233000	http://www.businesswire.com/news/home/20171109005620/en/SELVAS-AI-Receive-CES-2018-Innovation-Award
705494108	20161109	201611	2016	2016.8466	LEG	LAWMAKER						LEG			BUS	BUSINESS						BUS			1	040	040	04	1	1.0	10	1	10	0.0658327847267897	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171109233000	http://www.richmond.com/news/virginia/government-politics/thirteen-candidates-who-refused-dominion-money-win-seats-in-general/article_4b0821c1-8a19-5e35-bdc8-919fcae45a0b.html
705494109	20161109	201611	2016	2016.8466	PSE	WEST BANK	PSE																		1	100	100	10	3	-5.0	6	1	6	1.25523012552301	4	Bethlehem, West Bank (general), West Bank	WE	WE00	18315	31.7049	35.2038	-793854	0								4	Bethlehem, West Bank (general), West Bank	WE	WE00	18315	31.7049	35.2038	-793854	20171109233000	http://wivb.com/2017/11/09/lackawanna-officials-reflect-on-massive-blaze-at-old-bethlehem-steel-plant/
705494110	20161109	201611	2016	2016.8466	RWA	RWANDA	RWA								AFR	AFRICA	AFR								1	051	051	05	1	3.4	3	1	3	2.60869565217391	4	Kigali, (RW09), Rwanda	RW	RW09	21996	-1.95361	30.0606	-2181358	4	Bugesera, Est, Rwanda	RW	RW11	22003	-2.13182	30.424	-2180275	4	Bugesera, Est, Rwanda	RW	RW11	22003	-2.13182	30.424	-2180275	20171109233000	http://www.newtimes.co.rw/section/read/223349/
705494111	20161109	201611	2016	2016.8466	RWA	RWANDA	RWA								AFR	AFRICA	AFR								1	051	051	05	1	3.4	2	1	2	2.60869565217391	4	Kigali, (RW09), Rwanda	RW	RW09	21996	-1.95361	30.0606	-2181358	4	Kigali, (RW09), Rwanda	RW	RW09	21996	-1.95361	30.0606	-2181358	4	Bugesera, Est, Rwanda	RW	RW11	22003	-2.13182	30.424	-2180275	20171109233000	http://www.newtimes.co.rw/section/read/223349/
705494112	20161109	201611	2016	2016.8466	TUR	TURKEY	TUR								GOV	GOVERNMENT						GOV			0	112	112	11	3	-2.0	8	1	8	-0.77972709551657	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	20171109233000	http://en.europeonline-magazine.eu/vp-pence-turkish-premier-hope-for-new-era-in-us-turkish-ties_595359.html
705494113	20161109	201611	2016	2016.8466	TUR	TURKEY	TUR								GOV	GOVERNMENT						GOV			0	112	112	11	3	-2.0	2	1	2	-0.77972709551657	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	20171109233000	http://en.europeonline-magazine.eu/vp-pence-turkish-premier-hope-for-new-era-in-us-turkish-ties_595359.html
705494114	20161109	201611	2016	2016.8466	TUR	TURKEY	TUR								REL	CLERIC									0	174	174	17	4	-5.0	6	1	6	-0.77972709551657	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	20171109233000	http://en.europeonline-magazine.eu/vp-pence-turkish-premier-hope-for-new-era-in-us-turkish-ties_595359.html
705494115	20161109	201611	2016	2016.8466	TUR	TURKEY	TUR								REL	CLERIC									0	174	174	17	4	-5.0	2	1	2	-0.77972709551657	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	20171109233000	http://en.europeonline-magazine.eu/vp-pence-turkish-premier-hope-for-new-era-in-us-turkish-ties_595359.html
705494116	20161109	201611	2016	2016.8466	TUR	TURKEY	TUR								REL	CLERIC									0	174	174	17	4	-5.0	2	1	2	-0.77972709551657	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	20171109233000	http://en.europeonline-magazine.eu/vp-pence-turkish-premier-hope-for-new-era-in-us-turkish-ties_595359.html
