704508750	20161107	201611	2016	2016.8411											UGA	UGANDA	UGA								1	046	046	04	1	7.0	10	1	10	-2.80373831775701	0								1	United Kingdom	UK	UK		54	-4	UK	1	Uganda	UG	UG		2	33	UG	20171107030000	http://www.alwihdainfo.com/The-Department-for-International-Development-launches-new-45m-malaria-programme-in-Uganda_a59151.html
704508751	20161107	201611	2016	2016.8411	FRA	PARIS	FRA								NPL	NEPAL	NPL								1	057	057	05	1	8.0	4	1	4	0.31201248049922	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	1	Nepal	NP	NP		28	84	NP	1	Nepal	NP	NP		28	84	NP	20171107030000	http://kathmandupost.ekantipur.com/news/2017-11-07/nepal-aims-to-draw-global-attention-in-climate-meet.html
704508752	20161107	201611	2016	2016.8411	FRA	PARIS	FRA								NPL	NEPAL	NPL								1	057	057	05	1	8.0	1	1	1	0.31201248049922	1	Nepal	NP	NP		28	84	NP	1	Nepal	NP	NP		28	84	NP	1	Nepal	NP	NP		28	84	NP	20171107030000	http://kathmandupost.ekantipur.com/news/2017-11-07/nepal-aims-to-draw-global-attention-in-climate-meet.html
704508753	20161107	201611	2016	2016.8411	HLH	HEALTH CARE PROVIDER						HLH													0	072	072	07	2	8.3	10	1	10	-6.40809443507588	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171107030000	http://www.cnn.com/2017/11/06/health/opana-er-lawsuit-kentucky/
704508754	20161107	201611	2016	2016.8411	NPL	NEPAL	NPL								FRA	PARIS	FRA								1	057	057	05	1	8.0	5	1	5	0.31201248049922	1	Nepal	NP	NP		28	84	NP	1	Nepal	NP	NP		28	84	NP	1	Nepal	NP	NP		28	84	NP	20171107030000	http://kathmandupost.ekantipur.com/news/2017-11-07/nepal-aims-to-draw-global-attention-in-climate-meet.html
704508755	20161107	201611	2016	2016.8411	REL	PREACHER									LAB	EMPLOYEE						LAB			1	173	173	17	4	-5.0	1	1	1	-4.47019867549669	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20171107030000	http://www.themalaymailonline.com/world/article/us-resumes-limited-visa-services-in-turkey
704508756	20161107	201611	2016	2016.8411	TURREL	TURKEY	TUR								LAB	EMPLOYEE						LAB			1	173	173	17	4	-5.0	1	1	1	-4.47019867549669	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20171107030000	http://www.themalaymailonline.com/world/article/us-resumes-limited-visa-services-in-turkey
704508757	20161107	201611	2016	2016.8411	USA	UNITED STATES	USA																		1	173	173	17	4	-5.0	2	1	2	-6.90754516471838	3	Boulder County, Colorado, United States	US	USCO	CO013	40.0833	-105.351	198122	0								3	Boulder County, Colorado, United States	US	USCO		40.0833	-105.351	198122	20171107030000	http://www.timescall.com/longmont-local-news/ci_31433270/seth-larhode-longmont-shooting
704508758	20161107	201611	2016	2016.8411	USA	UNITED STATES	USA																		1	173	173	17	4	-5.0	1	1	1	-6.90754516471838	3	Larimer County, Colorado, United States	US	USCO	CO069	40.6666	-105.467	198150	0								3	Larimer County, Colorado, United States	US	USCO		40.6666	-105.467	198150	20171107030000	http://www.timescall.com/longmont-local-news/ci_31433270/seth-larhode-longmont-shooting
704508759	20161107	201611	2016	2016.8411	USA	UNITED STATES	USA																		1	190	190	19	4	-10.0	4	1	4	-6.90754516471838	3	Boulder County, Colorado, United States	US	USCO	CO013	40.0833	-105.351	198122	0								3	Boulder County, Colorado, United States	US	USCO		40.0833	-105.351	198122	20171107030000	http://www.timescall.com/longmont-local-news/ci_31433270/seth-larhode-longmont-shooting
704508760	20171008	201710	2017	2017.7616											COP	POLICE						COP			1	112	112	11	3	-2.0	8	1	8	-5.58375634517766	0								3	Bedford, Texas, United States	US	USTX	TX439	32.844	-97.1431	1372463	3	Bedford, Texas, United States	US	USTX	TX439	32.844	-97.1431	1372463	20171107030000	http://www.star-telegram.com/news/local/community/northeast-tarrant/article183111066.html
704508761	20171008	201710	2017	2017.7616											USA	UNITED STATES	USA								0	042	042	04	1	1.9	2	1	2	2.07197382769902	0								3	Rowan County, Kentucky, United States	US	USKY		38.1834	-83.4332	516949	3	Rowan County, Kentucky, United States	US	USKY		38.1834	-83.4332	516949	20171107030000	http://www.themoreheadnews.com/news/local-state-workers-rally-in-frankfort/article_30786606-c339-11e7-b3c4-7336380a0f5c.html
704508762	20171008	201710	2017	2017.7616											USA	UNITED STATES	USA								0	043	043	04	1	2.8	2	1	2	2.07197382769902	0								3	Rodburn, Kentucky, United States	US	USKY	KY205	38.1981	-83.4107	515083	3	Rodburn, Kentucky, United States	US	USKY	KY205	38.1981	-83.4107	515083	20171107030000	http://www.themoreheadnews.com/news/local-state-workers-rally-in-frankfort/article_30786606-c339-11e7-b3c4-7336380a0f5c.html
704508763	20171008	201710	2017	2017.7616											USA	UNITED STATES	USA								0	043	043	04	1	2.8	2	1	2	2.07197382769902	0								3	Rowan County, Kentucky, United States	US	USKY		38.1834	-83.4332	516949	3	Rowan County, Kentucky, United States	US	USKY		38.1834	-83.4332	516949	20171107030000	http://www.themoreheadnews.com/news/local-state-workers-rally-in-frankfort/article_30786606-c339-11e7-b3c4-7336380a0f5c.html
704508764	20171008	201710	2017	2017.7616											USA	UNITED STATES	USA								0	173	173	17	4	-5.0	1	1	1	2.07197382769902	0								3	Rowan County, Kentucky, United States	US	USKY		38.1834	-83.4332	516949	3	Rodburn, Kentucky, United States	US	USKY	KY205	38.1981	-83.4107	515083	20171107030000	http://www.themoreheadnews.com/news/local-state-workers-rally-in-frankfort/article_30786606-c339-11e7-b3c4-7336380a0f5c.html
704508765	20171008	201710	2017	2017.7616											USA	UNITED STATES	USA								0	173	173	17	4	-5.0	1	1	1	2.07197382769902	0								3	Rowan County, Kentucky, United States	US	USKY		38.1834	-83.4332	516949	3	Rowan County, Kentucky, United States	US	USKY		38.1834	-83.4332	516949	20171107030000	http://www.themoreheadnews.com/news/local-state-workers-rally-in-frankfort/article_30786606-c339-11e7-b3c4-7336380a0f5c.html
704508766	20171008	201710	2017	2017.7616	AUS	AUSTRALIAN	AUS								LEG	HOUSE OF REPRESENTATIVES						LEG			0	173	173	17	4	-5.0	6	1	6	0.79872204472843	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171107030000	http://www.zdnet.com/article/vault-systems-to-host-australias-digital-identity-solution/
704508767	20171008	201710	2017	2017.7616	JUD	HIGH COURT						JUD			CVL	CITIZEN						CVL			1	128	128	12	3	-5.0	10	1	10	-2.86885245901639	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20171107030000	http://the-japan-news.com/news/article/0004050556
