704000914	20171105	201711	2017	2017.8356											COP	POLICE						COP			1	020	020	02	1	3.0	10	1	10	-6.66666666666667	0								4	Kolkata, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	4	Kolkata, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	20171105033000	http://www.dnaindia.com/india/report-kolkata-police-nab-man-who-deleted-fb-profile-after-cyber-stalking-woman-urge-people-to-share-their-harassment-stories-2557797
704000915	20171105	201711	2017	2017.8356											COP	POLICE						COP			1	040	040	04	1	1.0	10	1	10	-6.66666666666667	0								4	Kolkata, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	4	Kolkata, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	20171105033000	http://www.dnaindia.com/india/report-kolkata-police-nab-man-who-deleted-fb-profile-after-cyber-stalking-woman-urge-people-to-share-their-harassment-stories-2557797
704000916	20171105	201711	2017	2017.8356											COP	POLICE						COP			1	190	190	19	4	-10.0	2	1	2	-10.9826589595376	0								4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	20171105033000	http://www.sify.com/news/accused-in-2002-gujarat-akshardham-temple-terror-attack-arrested-news-national-rleqEcjijahcj.html
704000917	20171105	201711	2017	2017.8356											COP	POLICE						COP			1	190	190	19	4	-10.0	4	1	4	-5.17241379310345	0								3	Clepper Park, Ohio, United States	US	USOH		39.1186	-84.2861	2112056	3	Cincinnati, Ohio, United States	US	USOH	OH061	39.162	-84.4569	1066650	20171105033000	http://www.fox19.com/story/36765712/child-struck-by-vehicle-in-union-twp
704000918	20171105	201711	2017	2017.8356											COP	POLICE						COP			1	190	190	19	4	-10.0	6	1	6	-5.17241379310345	0								3	Clepper Park, Ohio, United States	US	USOH		39.1186	-84.2861	2112056	3	Clepper Park, Ohio, United States	US	USOH		39.1186	-84.2861	2112056	20171105033000	http://www.fox19.com/story/36765712/child-struck-by-vehicle-in-union-twp
704000919	20171105	201711	2017	2017.8356											COP	POLICE						COP			1	190	190	19	4	-10.0	5	1	5	-10.9826589595376	0								1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20171105033000	http://www.sify.com/news/accused-in-2002-gujarat-akshardham-temple-terror-attack-arrested-news-national-rleqEcjijahcj.html
704000920	20171105	201711	2017	2017.8356											COP	POLICE						COP			1	190	190	19	4	-10.0	3	1	3	-10.9826589595376	0								1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	20171105033000	http://www.sify.com/news/accused-in-2002-gujarat-akshardham-temple-terror-attack-arrested-news-national-rleqEcjijahcj.html
704000921	20171105	201711	2017	2017.8356											CVL	RESIDENTS						CVL			0	036	036	03	1	4.0	20	1	20	-4.87444608567208	0								1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20171105033000	http://hudsonreporter.com/view/full_story/27503427/article-Racist-flyer-circulates-in-Hoboken-on-eve-of-mayoral-election--denounced-by-various-candidates
704000922	20171105	201711	2017	2017.8356											CVL	TOURIST						CVL			1	043	043	04	1	2.8	2	1	2	-0.67264573991031	0								4	Alwar, Rajasthan, India	IN	IN24	17835	27.5667	76.6	-2088558	4	Bhangarh, Madhya Pradesh, India	IN	IN35	17750	25.8167	77.75	-2091345	20171105033000	https://telanganatoday.com/bhangarh-qila
704000923	20171105	201711	2017	2017.8356											CVL	TOURIST						CVL			1	043	043	04	1	2.8	8	1	8	-0.67264573991031	0								4	Bhangarh, Madhya Pradesh, India	IN	IN35	17750	25.8167	77.75	-2091345	4	Bhangarh, Madhya Pradesh, India	IN	IN35	17750	25.8167	77.75	-2091345	20171105033000	https://telanganatoday.com/bhangarh-qila
704000924	20171105	201711	2017	2017.8356											CVL	COMMUNITY						CVL			0	051	051	05	1	3.4	9	1	9	3.84615384615385	0								3	New Haven, Connecticut, United States	US	USCT		41.3082	-72.9282	209231	3	New Haven, Connecticut, United States	US	USCT		41.3082	-72.9282	209231	20171105033000	http://wtnh.com/2017/11/04/yale-workers-supporters-hold-rally-for-union-validation/
704000925	20171105	201711	2017	2017.8356											CVL	VOTER						CVL			1	100	100	10	3	-5.0	2	1	2	0.232558139534884	0								4	Barangay, Pangasinan, Philippines	RP	RP51	24218	16.17	120.78	10998159	4	Barangay, Pangasinan, Philippines	RP	RP51	24218	16.17	120.78	10998159	20171105033000	http://www.canadianinquirer.net/2017/11/04/ppcrv-calls-on-18-yr-old-voters-to-register-for-barangay-sk-polls/
704000926	20171105	201711	2017	2017.8356											CVLEDU	COMMUNITY						CVL	EDU		1	042	042	04	1	1.9	10	1	10	-0.61349693251534	0								3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20171105033000	http://13wham.com/news/local/flcc-hosts-armed-forces-5k-walk-to-honor-veterans
704000927	20171105	201711	2017	2017.8356											DEU	GERMANY	DEU								1	042	042	04	1	1.9	2	1	2	-3.26086956521739	0								1	Germany	GM	GM		51.5	10.5	GM	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171105033000	http://abcnews.go.com/Politics/trump-hell-meet-putin-talk-north-korea/story?id=50937365
704000928	20171105	201711	2017	2017.8356											EDU	SCHOOL						EDU			1	042	042	04	1	1.9	3	1	3	-6.77655677655678	0								4	Asmara, Ma'akel, Eritrea	ER	ER05	15888	15.3333	38.9333	-604780	4	Asmara, Ma'akel, Eritrea	ER	ER05	15888	15.3333	38.9333	-604780	20171105033000	http://assenna.com/statement-condemning-the-shootings-of-peaceful-protesters-in-asmara/
704000929	20171105	201711	2017	2017.8356											EDU	STUDENT						EDU			1	042	042	04	1	1.9	5	1	5	0.99337748344371	0								3	Boulder, Colorado, United States	US	USCO	CO013	40.015	-105.271	178680	3	Boulder, Colorado, United States	US	USCO	CO013	40.015	-105.271	178680	20171105033000	http://www.timescall.com/top-stories/ci_31428482/cu-boulder-students-flex-their-cybersecurity-muscles
704000930	20171105	201711	2017	2017.8356											EDU	STUDENT						EDU			1	100	100	10	3	-5.0	6	1	6	-1.74418604651163	0								4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171105033000	http://www.arabnews.com/node/1188561/saudi-arabia
704000931	20171105	201711	2017	2017.8356											EDU	STUDENT						EDU			1	110	110	11	3	-2.0	2	1	2	-6.19047619047619	0								3	Ridgewood, New York, United States	US	USNY	NY081	40.7001	-73.9057	962511	3	Ridgewood, New York, United States	US	USNY	NY081	40.7001	-73.9057	962511	20171105033000	http://northpassaic.dailyvoice.com/news/teen-with-broken-skull-gun-shot-victim-top-passaic-county-news-this-week/726133/
704000932	20171105	201711	2017	2017.8356											ERIEDU	ERITREA	ERI					EDU			1	042	042	04	1	1.9	2	1	2	-6.77655677655678	0								4	Asmara, Ma'akel, Eritrea	ER	ER05	15888	15.3333	38.9333	-604780	4	Asmara, Ma'akel, Eritrea	ER	ER05	15888	15.3333	38.9333	-604780	20171105033000	http://assenna.com/statement-condemning-the-shootings-of-peaceful-protesters-in-asmara/
704000933	20171105	201711	2017	2017.8356											FRA	CHAMPAGNE	FRA								1	051	051	05	1	3.4	10	1	10	14.0138408304498	0								3	Topeka, Kansas, United States	US	USKS	KS177	39.0483	-95.678	485477	3	Topeka, Kansas, United States	US	USKS	KS177	39.0483	-95.678	485477	20171105033000	http://cjonline.com/life/food-fun/arts-entertainment/2017-11-04/seventh-annual-arty-awards-honors-painter-musical-youth
704000934	20171105	201711	2017	2017.8356											GBR	UNITED KINGDOM	GBR								1	020	020	02	1	3.0	6	1	6	-1.50753768844221	0								4	Exeter, Devon, United Kingdom	UK	UKD4	40104	50.7	-3.53333	-2595805	4	Exeter, Devon, United Kingdom	UK	UKD4	40104	50.7	-3.53333	-2595805	20171105033000	http://www.beat102103.com/news/fire-hits-factory-owned-maker-grenfell-tower-cladding-panels/
704000935	20171105	201711	2017	2017.8356											GBRGOVHRI	THERESA MAY	GBR					GOV	HRI		1	190	190	19	4	-10.0	10	1	10	-8.7662337662338	0								0								0								20171105033000	https://www.thesun.co.uk/news/4844769/theresa-may-at-battle-stations-with-by-election-squad-over-sleaze-mp-vacancies/
704000936	20171105	201711	2017	2017.8356											GOV	PRIME MINISTER						GOV			1	040	040	04	1	1.0	6	1	6	-2.94985250737464	0								1	Australia	AS	AS		-25	135	AS	1	New Zealand	NZ	NZ		-42	174	NZ	20171105033000	https://tenplay.com.au/news/national/november-2017/prime-minister-malcolm-turnbull-says-us-agreement-is-priority-for-fixing-manus-crisis
704000937	20171105	201711	2017	2017.8356											GOV	PRIME MINISTER						GOV			1	040	040	04	1	1.0	2	1	2	-2.94985250737464	0								1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20171105033000	https://tenplay.com.au/news/national/november-2017/prime-minister-malcolm-turnbull-says-us-agreement-is-priority-for-fixing-manus-crisis
704000938	20171105	201711	2017	2017.8356											GOV	CABINET						GOV			0	084	084	08	2	7.0	6	1	6	-3.78681626928471	0								4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171105033000	https://www.independent.ie/world-news/europe/puigdemont-calls-for-catalan-coalition-in-election-as-protests-mount-over-imprisonment-of-politicians-36290558.html
704000939	20171105	201711	2017	2017.8356											GOV	CABINET						GOV			0	1243	124	12	3	-4.0	4	1	4	-3.78681626928471	0								4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	20171105033000	https://www.independent.ie/world-news/europe/puigdemont-calls-for-catalan-coalition-in-election-as-protests-mount-over-imprisonment-of-politicians-36290558.html
704000940	20171105	201711	2017	2017.8356											GOV	CABINET						GOV			0	1243	124	12	3	-4.0	6	1	6	-3.78681626928471	0								4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171105033000	https://www.independent.ie/world-news/europe/puigdemont-calls-for-catalan-coalition-in-election-as-protests-mount-over-imprisonment-of-politicians-36290558.html
704000941	20171105	201711	2017	2017.8356											GOV	KINGDOM						GOV			0	130	130	13	3	-4.4	5	1	5	1.94444444444445	0								1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	20171105033000	http://www.dw.com/en/saudi-arabia-carries-out-major-purge-cementing-crown-princes-power/a-41241758
704000942	20171105	201711	2017	2017.8356											GOV	AUTHORITIES						GOV			1	190	190	19	4	-10.0	1	1	1	-8.69565217391304	0								3	Tobaccoville, North Carolina, United States	US	USNC	NC067	36.2382	-80.3714	1027472	3	Tobaccoville, North Carolina, United States	US	USNC	NC067	36.2382	-80.3714	1027472	20171105033000	http://www.greensboro.com/news/north_carolina/one-dead-in-tobaccoville-crash/article_89a6087d-f25f-564c-b64e-c444aed91eea.html
704000943	20171105	201711	2017	2017.8356											HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	2	1	2	-2.07939508506616	0								4	Rockhampton, Queensland, Australia	AS	AS04	154688	-23.3803	150.506	-1597814	4	Rockhampton, Queensland, Australia	AS	AS04	154688	-23.3803	150.506	-1597814	20171105033000	https://www.ipswichadvertiser.com.au/news/how-this-six-year-olds-quick-thinking-saved-a-life/3257055/
704000944	20171105	201711	2017	2017.8356											HLH	NURSE						HLH			1	051	051	05	1	3.4	5	1	5	-2.44399185336049	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171105033000	https://www.nursingtimes.net/news/charities/rcn-calls-for-action-to-help-homeless-before-winter/7021952.article
704000945	20171105	201711	2017	2017.8356											HLHBUS	HOSPITAL						HLH	BUS		0	060	060	06	2	6.0	1	1	1	0.10351966873706	0								3	Chatham County, Georgia, United States	US	USGA		32.0016	-81.0832	1694477	3	Chatham County, Georgia, United States	US	USGA		32.0016	-81.0832	1694477	20171105033000	http://savannahnow.com/opinion/editorial/2017-11-04/editorial-open-records-ruling-victory-transparency
704000946	20171105	201711	2017	2017.8356											HLHBUS	HOSPITAL						HLH	BUS		0	060	060	06	2	6.0	1	1	1	0.10351966873706	0								3	Atlanta, Georgia, United States	US	USGA	GA121	33.749	-84.388	351615	3	Atlanta, Georgia, United States	US	USGA	GA121	33.749	-84.388	351615	20171105033000	http://savannahnow.com/opinion/editorial/2017-11-04/editorial-open-records-ruling-victory-transparency
704000947	20171105	201711	2017	2017.8356											IDN	INDONESIA	IDN								0	173	173	17	4	-5.0	20	2	20	-4.9469964664311	0								4	Bali, Jawa Timur, Indonesia	ID	ID08	18585	-7.1046	112.337	10205777	4	Bali, Jawa Timur, Indonesia	ID	ID08	18585	-7.1046	112.337	10205777	20171105033000	http://www.dailytelegraph.com.au/news/world/bali-police-stop-joshua-james-bakers-medication-to-see-if-he-is-mentally-ill/news-story/ad024b06b7bf6ed455fbd88af16415b0?nk=82384192fb9e12f80380191a06724131-1509851804
704000948	20171105	201711	2017	2017.8356											IND	MUMBAI	IND								1	190	190	19	4	-10.0	4	1	4	-9.85401459854016	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20171105033000	http://zeenews.india.com/maharashtra/forget-pakistan-we-may-have-to-fight-a-war-within-raj-thackeray-2054388.html
704000949	20171105	201711	2017	2017.8356											IND	MUMBAI	IND								1	190	190	19	4	-10.0	2	1	2	-9.85401459854016	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	1	Bangladesh	BG	BG		24	90	BG	20171105033000	http://zeenews.india.com/maharashtra/forget-pakistan-we-may-have-to-fight-a-war-within-raj-thackeray-2054388.html
704000950	20171105	201711	2017	2017.8356											IRN	IRAN	IRN								0	163	163	16	4	-8.0	10	1	10	-5.18134715025907	0								4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171105033000	http://www.sify.com/news/iran-displays-missile-during-anniversary-of-us-embassy-takeover-news-international-rlfeKNgibjdhd.html
704000951	20171105	201711	2017	2017.8356											JOR	JORDAN	JOR								1	042	042	04	1	1.9	10	1	10	0.85836909871245	0								1	Jordan	JO	JO		31	36	JO	1	Jordan	JO	JO		31	36	JO	20171105033000	http://www.thestate.com/news/local/article182818056.html
704000952	20171105	201711	2017	2017.8356											JUD	SUPREME COURT						JUD			1	190	190	19	4	-10.0	6	1	6	-10.9826589595376	0								1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20171105033000	http://www.sify.com/news/accused-in-2002-gujarat-akshardham-temple-terror-attack-arrested-news-national-rleqEcjijahcj.html
704000953	20171105	201711	2017	2017.8356											LAB	UNIONS						LAB			0	030	030	03	1	4.0	3	1	3	3.84615384615385	0								3	Yale University, Connecticut, United States	US	USCT		41.3112	-72.9265	212300	3	Yale University, Connecticut, United States	US	USCT		41.3112	-72.9265	212300	20171105033000	http://wtnh.com/2017/11/04/yale-workers-supporters-hold-rally-for-union-validation/
704000954	20171105	201711	2017	2017.8356											LEG	CONGRESS						LEG			0	051	051	05	1	3.4	3	1	3	-3.06748466257668	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171105033000	https://www.nbcnewyork.com/news/national-international/Fact-Check-Trump-on-Terrorism-Taxes-and-Russia-Probe-455238593.html
704000955	20171105	201711	2017	2017.8356											LEG	CONGRESS						LEG			0	057	057	05	1	8.0	1	1	1	-3.61216730038023	0								3	Whitefish, Montana, United States	US	USMT	MT029	48.4111	-114.338	793219	3	Whitefish, Montana, United States	US	USMT	MT029	48.4111	-114.338	793219	20171105033000	https://finance.yahoo.com/news/former-puerto-rico-official-denies-role-whitefish-deal-183910933.html
704000956	20171105	201711	2017	2017.8356											LEG	CONGRESS						LEG			0	057	057	05	1	8.0	1	1	1	-3.61216730038023	0								3	Whitefish, Montana, United States	US	USMT	MT029	48.4111	-114.338	793219	1	Puerto Rico	RQ	RQ		18.2359	-66.4838	RQ	20171105033000	https://finance.yahoo.com/news/former-puerto-rico-official-denies-role-whitefish-deal-183910933.html
