703868643	20161104	201611	2016	2016.8329	AFG	KABUL	AFG								GBRMIL	UNITED KINGDOM	GBR					MIL			0	042	042	04	1	1.9	1	1	1	5.09554140127389	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20171104111500	http://borneobulletin.com.bn/uks-royal-couple-meets-gurkha-battalion/
703868644	20161104	201611	2016	2016.8329	AFG	KABUL	AFG								GBRMIL	UNITED KINGDOM	GBR					MIL			0	042	042	04	1	1.9	1	1	1	5.09554140127389	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20171104111500	http://borneobulletin.com.bn/uks-royal-couple-meets-gurkha-battalion/
703868645	20161104	201611	2016	2016.8329	AFR	AFRICA	AFR								BUS	COMPANY						BUS			1	010	010	01	1	0.0	4	1	4	-0.44543429844098	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	20171104111500	https://www.iol.co.za/news/politics/eskom-had-paid-trillian-r306m-for-no-reason-11854263
703868646	20161104	201611	2016	2016.8329	AFR	AFRICA	AFR								BUS	COMPANY						BUS			1	040	040	04	1	1.0	4	1	4	-0.44543429844098	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	20171104111500	https://www.iol.co.za/news/politics/eskom-had-paid-trillian-r306m-for-no-reason-11854263
703868647	20161104	201611	2016	2016.8329	AFR	AFRICA	AFR								ZAF	PRETORIA	ZAF								1	012	012	01	1	-0.4	2	1	2	-0.44543429844098	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	20171104111500	https://www.iol.co.za/news/politics/eskom-had-paid-trillian-r306m-for-no-reason-11854263
703868648	20161104	201611	2016	2016.8329	AFR	AFRICA	AFR								ZAF	PRETORIA	ZAF								1	012	012	01	1	-0.4	2	1	2	-0.44543429844098	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	20171104111500	https://www.iol.co.za/news/politics/eskom-had-paid-trillian-r306m-for-no-reason-11854263
703868649	20161104	201611	2016	2016.8329	AFRJUD	AFRICA	AFR					JUD													0	050	050	05	1	3.5	10	1	10	-6.37860082304526	1	South Africa	SF	SF		-30	26	SF	0								1	South Africa	SF	SF		-30	26	SF	20171104111500	http://www.angop.ao/angola/en_us/noticias/africa/2017/10/44/Opposition-MPs-walk-out-South-Africa-Zuma-over-corruption,faf7dc2f-2c42-4e7f-a67d-85ef900850e7.html
703868650	20161104	201611	2016	2016.8329	AFRJUD	AFRICA	AFR					JUD			JUD	SUPREME COURT						JUD			0	1241	124	12	3	-4.0	5	1	5	-6.37860082304526	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20171104111500	http://www.angop.ao/angola/en_us/noticias/africa/2017/10/44/Opposition-MPs-walk-out-South-Africa-Zuma-over-corruption,faf7dc2f-2c42-4e7f-a67d-85ef900850e7.html
703868651	20161104	201611	2016	2016.8329	BUS	COMPANY						BUS			AFR	AFRICA	AFR								1	040	040	04	1	1.0	4	1	4	-0.44543429844098	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	20171104111500	https://www.iol.co.za/news/politics/eskom-had-paid-trillian-r306m-for-no-reason-11854263
703868652	20161104	201611	2016	2016.8329	EGY	EGYPT	EGY								IMGMOSALQ	AL QAEDA		ALQ		MOS		IMG			0	161	161	16	4	-4.0	5	1	5	-1.31578947368421	4	Nusra, Kafr ash Shaykh, Egypt	EG	EG21	65762	31.1453	31.0067	-300478	4	Idlib, Idlib, Syria	SY	SY12	26365	35.9306	36.6339	-2542538	4	Tahrir, Maysan, Iraq	IZ	IZ14	36807	31.75	47.3	-3111604	20171104111500	http://mideast-times.com/home_news.php?newsid=11111
703868653	20161104	201611	2016	2016.8329	EGY	EGYPT	EGY								IMGMOSALQ	AL QAEDA		ALQ		MOS		IMG			0	161	161	16	4	-4.0	1	1	1	-1.31578947368421	4	Nusra, Kafr ash Shaykh, Egypt	EG	EG21	65762	31.1453	31.0067	-300478	4	Tahrir, Maysan, Iraq	IZ	IZ14	36807	31.75	47.3	-3111604	4	Tahrir, Maysan, Iraq	IZ	IZ14	36807	31.75	47.3	-3111604	20171104111500	http://mideast-times.com/home_news.php?newsid=11111
703868654	20161104	201611	2016	2016.8329	GBRMIL	UNITED KINGDOM	GBR					MIL			AFG	KABUL	AFG								0	043	043	04	1	2.8	1	1	1	5.09554140127389	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20171104111500	http://borneobulletin.com.bn/uks-royal-couple-meets-gurkha-battalion/
703868655	20161104	201611	2016	2016.8329	GBRMIL	UNITED KINGDOM	GBR					MIL			AFG	KABUL	AFG								0	043	043	04	1	2.8	1	1	1	5.09554140127389	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20171104111500	http://borneobulletin.com.bn/uks-royal-couple-meets-gurkha-battalion/
703868656	20161104	201611	2016	2016.8329	GOV	MINIST						GOV			GRC	GREECE	GRC								1	061	061	06	2	6.4	2	1	2	2.0746887966805	4	Qabil, Al Bu?ayrah, Egypt	EG	EG03	61586	31.0931	30.4152	-300525	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	4	Qabil, Al Bu?ayrah, Egypt	EG	EG03	61586	31.0931	30.4152	-300525	20171104111500	http://www.egypttoday.com/Article/3/30893/Kabil-Greek-amb-discuss-means-of-cementing-economic-relations
703868657	20161104	201611	2016	2016.8329	GOV	MINIST						GOV			GRC	GREECE	GRC								1	061	061	06	2	6.4	6	1	6	2.0746887966805	4	Qabil, Al Bu?ayrah, Egypt	EG	EG03	61586	31.0931	30.4152	-300525	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	20171104111500	http://www.egypttoday.com/Article/3/30893/Kabil-Greek-amb-discuss-means-of-cementing-economic-relations
703868658	20161104	201611	2016	2016.8329	GOV	MINIST						GOV			GRC	GREECE	GRC								1	061	061	06	2	6.4	2	1	2	2.0746887966805	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	4	Qabil, Al Bu?ayrah, Egypt	EG	EG03	61586	31.0931	30.4152	-300525	4	Qabil, Al Bu?ayrah, Egypt	EG	EG03	61586	31.0931	30.4152	-300525	20171104111500	http://www.egypttoday.com/Article/3/30893/Kabil-Greek-amb-discuss-means-of-cementing-economic-relations
703868659	20161104	201611	2016	2016.8329	IMGMOSALQ	AL QAEDA		ALQ		MOS		IMG													0	161	161	16	4	-4.0	2	1	2	-1.31578947368421	4	Idlib, Idlib, Syria	SY	SY12	26365	35.9306	36.6339	-2542538	0								4	Tahrir, Maysan, Iraq	IZ	IZ14	36807	31.75	47.3	-3111604	20171104111500	http://mideast-times.com/home_news.php?newsid=11111
