705589549	20161110	201611	2016	2016.8493											USA	UNITED STATES	USA								1	112	112	11	3	-2.0	4	1	4	-5.94795539033457	0								3	Tulsa, Oklahoma, United States	US	USOK	OK143	36.154	-95.9928	1100962	3	Tulsa, Oklahoma, United States	US	USOK	OK143	36.154	-95.9928	1100962	20171110064500	http://www.crimeonline.com/2017/11/09/oklahoma-woman-guilty-of-incest-after-marrying-her-biological-mother/
705589550	20161110	201611	2016	2016.8493	FRA	FRANCE	FRA								CRM	CRIMINAL						CRM			0	193	193	19	4	-10.0	2	1	2	-9.52380952380957	1	France	FR	FR		46	2	FR	4	Davao, Davao City, Philippines	RP	RPC3	24267	7.07306	125.613	-2424066	4	Davao, Davao City, Philippines	RP	RPC3	24267	7.07306	125.613	-2424066	20171110064500	http://www.france24.com/en/20171110-philippines-duterte-says-he-once-stabbed-person-death
705589551	20161110	201611	2016	2016.8493	FRA	FRANCE	FRA								CRM	CRIMINAL						CRM			0	193	193	19	4	-10.0	2	1	2	-9.52380952380957	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20171110064500	http://www.france24.com/en/20171110-philippines-duterte-says-he-once-stabbed-person-death
705589552	20161110	201611	2016	2016.8493	IND	NEW DELHI	IND								USA	THE US	USA								1	020	020	02	1	3.0	10	1	10	1.60857908847185	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20171110064500	https://www.globalsecurity.org/wmd/library/news/india/2017/india-171109-sputnik01.htm
705589553	20161110	201611	2016	2016.8493	SGP	SINGAPORE	SGP																		0	040	040	04	1	1.0	2	1	2	-0.519930675909881	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	0								4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20171110064500	PTI news agency in English/BBC Monitoring/(c) BBC
705589554	20161110	201611	2016	2016.8493	SGP	SINGAPORE	SGP																		0	040	040	04	1	1.0	2	1	2	-0.519930675909881	1	Singapore	SN	SN		1.366667	103.8	SN	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20171110064500	PTI news agency in English/BBC Monitoring/(c) BBC
705589555	20161110	201611	2016	2016.8493	SGP	SINGAPORE	SGP																		0	174	174	17	4	-5.0	2	1	2	-4.97630331753554	1	China	CH	CH		35	105	CH	0								1	Singapore	SN	SN		1.366667	103.8	SN	20171110064500	https://www.msn.com/en-sg/news/world/singapore-detains-two-for-terrorism-related-activities/ar-BBEMbhe
705589556	20161110	201611	2016	2016.8493	SGP	SINGAPORE	SGP																		0	174	174	17	4	-5.0	8	1	8	-4.97630331753554	1	Singapore	SN	SN		1.366667	103.8	SN	0								1	Singapore	SN	SN		1.366667	103.8	SN	20171110064500	https://www.msn.com/en-sg/news/world/singapore-detains-two-for-terrorism-related-activities/ar-BBEMbhe
705589557	20171011	201710	2017	2017.7699	GOV	CHIEF EXECUTIVE						GOV			MEDBUS	MEDIA						MED	BUS		1	111	111	11	3	-2.0	10	1	10	-2.36686390532545	0								0								0								20171110064500	http://www.breakingnews.ie/business/inm-shares-slide-12-on-odce-probe-costs-813499.html
705589558	20171011	201710	2017	2017.7699	JUD	LAWYER						JUD			LEG	SENATE						LEG			0	010	010	01	1	0.0	10	1	10	0.83333333333333	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171110064500	https://www.theguardian.com/media/2017/nov/10/abc-chairman-rejects-governments-request-on-salary-disclosures
705589559	20171103	201711	2017	2017.8301											EUR	EUROPE	EUR								1	036	036	03	1	4.0	10	1	10	0.65228299046663	0								1	Russia	RS	RS		60	100	RS	1	Netherlands	NL	NL		52.5	5.75	NL	20171110064500	https://www.globalsecurity.org/military/library/news/2017/11/mil-171109-dod03.htm
705589560	20171103	201711	2017	2017.8301	EUR	EUROPE	EUR																		1	036	036	03	1	4.0	10	1	10	0.65228299046663	1	Russia	RS	RS		60	100	RS	0								1	Netherlands	NL	NL		52.5	5.75	NL	20171110064500	https://www.globalsecurity.org/military/library/news/2017/11/mil-171109-dod03.htm
705589561	20171103	201711	2017	2017.8301	GUY	GEORGETOWN	GUY								LEG	CONGRESS						LEG			0	017	017	01	1	0.0	10	1	10	1.11779879621668	4	Georgetown, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8	-58.15	-919880	4	Georgetown, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8	-58.15	-919880	4	Georgetown, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8	-58.15	-919880	20171110064500	https://www.stabroeknews.com/2017/features/frankly-speaking/11/10/his-excellency-makes-the-doctor-sound-good/
705589562	20171103	201711	2017	2017.8301	MNCFINMED	NOKIA	FIN					MNC	MED		AFR	AFRICA	AFR								1	084	084	08	2	7.0	10	1	10	-2.60586319218241	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20171110064500	https://gearburn.com/2017/11/oneplus-5-south-africa/
705589563	20171103	201711	2017	2017.8301	PNG	PAPUA NEW GUINEA	PNG								PNGGOV	PAPUA NEW GUINEA	PNG					GOV			0	073	073	07	2	7.4	2	1	2	-5.81395348837209	4	Manus Island, Manus, Papua New Guinea	PP	PP13	18585	-2.0729	146.937	-2194904	4	Manus Island, Manus, Papua New Guinea	PP	PP13	18585	-2.0729	146.937	-2194904	4	Manus Island, Manus, Papua New Guinea	PP	PP13	18585	-2.0729	146.937	-2194904	20171110064500	http://www.cnn.com/2017/11/10/asia/manus-island-papua-new-guinea-deadline/
705589564	20171103	201711	2017	2017.8301	USABUS	HAWAIIAN AIRLINES	USA					BUS													1	051	051	05	1	3.4	12	2	12	-1.59791189202955	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	0								2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20171110064500	http://www.sfgate.com/news/article/Hawaii-airline-Island-Air-announces-it-s-shutting-12346643.php
705589565	20171109	201711	2017	2017.8466											RUS	RUSSIA	RUS								1	046	046	04	1	7.0	2	2	2	-1.60040970488445	0								4	Danang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171110064500	http://www.business-standard.com/article/pti-stories/trump-will-not-meet-with-putin-in-vietnam-white-house-117111000319_1.html
705589566	20171109	201711	2017	2017.8466	BUS	INDUSTRY						BUS			USA	AUSTIN	USA								1	042	042	04	1	1.9	10	1	10	-3.40136054421768	3	San Antonio, Texas, United States	US	USTX	TX029	29.4241	-98.4936	1380951	2	Texas, United States	US	USTX		31.106	-97.6475	TX	3	San Antonio, Texas, United States	US	USTX		29.4241	-98.4936	1380951	20171110064500	http://www.nacsonline.com/Media/Daily/Pages/ND1110173.aspx
705589567	20171109	201711	2017	2017.8466	BUS	INDUSTRY						BUS			USA	AUSTIN	USA								1	043	043	04	1	2.8	10	1	10	-3.40136054421768	3	San Antonio, Texas, United States	US	USTX	TX029	29.4241	-98.4936	1380951	2	Texas, United States	US	USTX		31.106	-97.6475	TX	3	San Antonio, Texas, United States	US	USTX		29.4241	-98.4936	1380951	20171110064500	http://www.nacsonline.com/Media/Daily/Pages/ND1110173.aspx
705589568	20171109	201711	2017	2017.8466	CRM	GANG						CRM													0	1712	171	17	4	-9.2	10	1	10	-9.14893617021276	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	0								4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20171110064500	https://www.today.ng/news/metro/31410/police-arrest-kill-death-abducted-british-missionary
705589569	20171109	201711	2017	2017.8466	EDU	SCHOOL						EDU			USA	UNITED STATES	USA								0	042	042	04	1	1.9	1	1	1	0	3	Pearl Harbor, Hawaii, United States	US	USHI	HI003	21.355	-157.972	363230	3	Pearl Harbor, Hawaii, United States	US	USHI		21.355	-157.972	363230	3	Pearl Harbor, Hawaii, United States	US	USHI		21.355	-157.972	363230	20171110064500	http://www.bostonherald.com/news/local_coverage/2017/11/world_war_ii_soldier_97_reflects_on_time_in_military
705589570	20171109	201711	2017	2017.8466	EDU	SCHOOL						EDU			USA	UNITED STATES	USA								0	051	051	05	1	3.4	1	1	1	0	3	Pearl Harbor, Hawaii, United States	US	USHI	HI003	21.355	-157.972	363230	3	Pearl Harbor, Hawaii, United States	US	USHI		21.355	-157.972	363230	3	Pearl Harbor, Hawaii, United States	US	USHI		21.355	-157.972	363230	20171110064500	http://www.bostonherald.com/news/local_coverage/2017/11/world_war_ii_soldier_97_reflects_on_time_in_military
705589571	20171109	201711	2017	2017.8466	LEG	SENATE						LEG													1	111	111	11	3	-2.0	5	1	5	-5.62015503875969	1	Italy	IT	IT		42.833333	12.833333	IT	0								1	Italy	IT	IT		42.833333	12.833333	IT	20171110064500	http://www.peoplesdailyng.com/nass-probes-death-of-26-nigerians-on-spanish-war-ship/
705589572	20171109	201711	2017	2017.8466	LEG	LAWMAKER						LEG			ESP	MADRID	ESP								0	130	130	13	3	-4.4	6	1	6	-3.17796610169492	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	20171110064500	http://www.hurriyetdailynews.com/spain-to-seek-suspension-of-catalonias-autonomy-unless-leader-backs-down-121047
705589573	20171109	201711	2017	2017.8466	LEG	LAWMAKER						LEG			ESP	MADRID	ESP								0	130	130	13	3	-4.4	2	1	2	-3.17796610169492	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171110064500	http://www.hurriyetdailynews.com/spain-to-seek-suspension-of-catalonias-autonomy-unless-leader-backs-down-121047
705589574	20171109	201711	2017	2017.8466	LEG	LAWMAKER						LEG			ESP	MADRID	ESP								0	130	130	13	3	-4.4	2	1	2	-3.17796610169492	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171110064500	http://www.hurriyetdailynews.com/spain-to-seek-suspension-of-catalonias-autonomy-unless-leader-backs-down-121047
705589575	20171109	201711	2017	2017.8466	LEG	PARLIAMENT						LEG			TZA	KILIMANJARO	TZA								1	040	040	04	1	1.0	10	1	10	-3.7344398340249	4	Sumve, Mwanza, Tanzania	TZ	TZ12	115103	-2.75	33.2333	-2573821	4	Sumve, Mwanza, Tanzania	TZ	TZ12	115103	-2.75	33.2333	-2573821	4	Sumve, Mwanza, Tanzania	TZ	TZ12	115103	-2.75	33.2333	-2573821	20171110064500	http://allafrica.com/stories/201711100066.html
705589576	20171109	201711	2017	2017.8466	NGA	ABUJA	NGA								NGAGOV	NIGERIA	NGA					GOV			0	040	040	04	1	1.0	2	1	2	0.31948881789137	5	Ebonyi State, Ebonyi, Nigeria	NI	NI53	191314	6.25	8.08333	9098617	5	Ebonyi State, Ebonyi, Nigeria	NI	NI53	191314	6.25	8.08333	9098617	5	Ebonyi State, Ebonyi, Nigeria	NI	NI53	191314	6.25	8.08333	9098617	20171110064500	http://dailypost.ng/2017/11/10/nigerian-newspapers-10-things-need-know-friday-morning-110/
705589577	20171109	201711	2017	2017.8466	NGAGOV	NIGERIA	NGA					GOV			NGA	ABUJA	NGA								0	040	040	04	1	1.0	2	1	2	0.31948881789137	5	Ebonyi State, Ebonyi, Nigeria	NI	NI53	191314	6.25	8.08333	9098617	5	Ebonyi State, Ebonyi, Nigeria	NI	NI53	191314	6.25	8.08333	9098617	5	Ebonyi State, Ebonyi, Nigeria	NI	NI53	191314	6.25	8.08333	9098617	20171110064500	http://dailypost.ng/2017/11/10/nigerian-newspapers-10-things-need-know-friday-morning-110/
705589578	20171109	201711	2017	2017.8466	RUS	RUSSIA	RUS																		1	046	046	04	1	7.0	1	1	1	-1.26050420168067	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	0								4	Danang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	20171110064500	http://www.ptinews.com/news/9223969_Trump-will-not-meet-with-Putin-in-Vietnam--White-House.html
705589579	20171109	201711	2017	2017.8466	RUS	RUSSIA	RUS																		1	046	046	04	1	7.0	2	2	2	-1.60040970488445	4	Danang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	0								4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171110064500	http://www.business-standard.com/article/pti-stories/trump-will-not-meet-with-putin-in-vietnam-white-house-117111000319_1.html
705589580	20171109	201711	2017	2017.8466	RUS	RUSSIA	RUS																		1	046	046	04	1	7.0	1	1	1	-1.26050420168067	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								4	Danang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	20171110064500	http://www.ptinews.com/news/9223969_Trump-will-not-meet-with-Putin-in-Vietnam--White-House.html
705589581	20171109	201711	2017	2017.8466	RUS	RUSSIA	RUS																		1	046	046	04	1	7.0	2	1	2	-1.26050420168067	1	Germany	GM	GM		51.5	10.5	GM	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171110064500	http://www.ptinews.com/news/9223969_Trump-will-not-meet-with-Putin-in-Vietnam--White-House.html
705589582	20171109	201711	2017	2017.8466	USA	AUSTIN	USA								BUS	INDUSTRY						BUS			1	042	042	04	1	1.9	10	1	10	-3.40136054421768	2	Texas, United States	US	USTX		31.106	-97.6475	TX	3	San Antonio, Texas, United States	US	USTX		29.4241	-98.4936	1380951	3	San Antonio, Texas, United States	US	USTX		29.4241	-98.4936	1380951	20171110064500	http://www.nacsonline.com/Media/Daily/Pages/ND1110173.aspx
705589583	20171109	201711	2017	2017.8466	USA	AUSTIN	USA								BUS	INDUSTRY						BUS			1	043	043	04	1	2.8	10	1	10	-3.40136054421768	3	San Antonio, Texas, United States	US	USTX	TX029	29.4241	-98.4936	1380951	3	San Antonio, Texas, United States	US	USTX		29.4241	-98.4936	1380951	3	San Antonio, Texas, United States	US	USTX		29.4241	-98.4936	1380951	20171110064500	http://www.nacsonline.com/Media/Daily/Pages/ND1110173.aspx
705589584	20171109	201711	2017	2017.8466	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			0	036	036	03	1	4.0	1	1	1	0	3	Pearl Harbor, Hawaii, United States	US	USHI	HI003	21.355	-157.972	363230	3	Pearl Harbor, Hawaii, United States	US	USHI		21.355	-157.972	363230	3	Pearl Harbor, Hawaii, United States	US	USHI		21.355	-157.972	363230	20171110064500	http://www.bostonherald.com/news/local_coverage/2017/11/world_war_ii_soldier_97_reflects_on_time_in_military
705589585	20171109	201711	2017	2017.8466	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			0	043	043	04	1	2.8	1	1	1	0	3	Pearl Harbor, Hawaii, United States	US	USHI	HI003	21.355	-157.972	363230	3	Pearl Harbor, Hawaii, United States	US	USHI		21.355	-157.972	363230	3	Pearl Harbor, Hawaii, United States	US	USHI		21.355	-157.972	363230	20171110064500	http://www.bostonherald.com/news/local_coverage/2017/11/world_war_ii_soldier_97_reflects_on_time_in_military
705589586	20171109	201711	2017	2017.8466	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			0	051	051	05	1	3.4	1	1	1	0	3	Pearl Harbor, Hawaii, United States	US	USHI	HI003	21.355	-157.972	363230	3	Pearl Harbor, Hawaii, United States	US	USHI		21.355	-157.972	363230	3	Worcester, Massachusetts, United States	US	USMA	MA027	42.2626	-71.8023	617867	20171110064500	http://www.bostonherald.com/news/local_coverage/2017/11/world_war_ii_soldier_97_reflects_on_time_in_military
705589587	20171110	201711	2017	2017.8493											AFR	AFRICA	AFR								1	042	042	04	1	1.9	2	1	2	-2.36753100338219	0								4	Machadodorp, Mpumalanga, South Africa	SF	SF07	77341	-25.6688	30.2497	-1255316	4	Machadodorp, Mpumalanga, South Africa	SF	SF07	77341	-25.6688	30.2497	-1255316	20171110064500	https://www.fin24.com/Opinion/paul-kruger-jacob-zuma-and-the-missing-millions-20171110
705589588	20171110	201711	2017	2017.8493											AFR	AFRICA	AFR								1	046	046	04	1	7.0	6	1	6	-0.88781275221953	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171110064500	http://news2.onlinenigeria.com/world/africa/675890-chiwenga-re-emerges-in-china-amid-mounting-tensions-in-zimbabwe.html
705589589	20171110	201711	2017	2017.8493											AGR	FARMER						AGR			1	020	020	02	1	3.0	2	1	2	-3.2069970845481	0								4	Ratnagiri, Orissa, India	IN	IN21	70218	20.6333	86.3333	-2109259	4	Ratnagiri, Orissa, India	IN	IN21	70218	20.6333	86.3333	-2109259	20171110064500	http://www.dnaindia.com/india/report-shetkari-samvad-yatra-after-attacking-bjp-uddhav-thackeray-to-address-public-meetings-2559089
705589590	20171110	201711	2017	2017.8493											AGR	FARMER						AGR			1	020	020	02	1	3.0	3	1	3	-3.2069970845481	0								4	Satara, Maharashtra, India	IN	IN16	17781	17.6833	73.9833	-2110548	4	Satara, Maharashtra, India	IN	IN16	17781	17.6833	73.9833	-2110548	20171110064500	http://www.dnaindia.com/india/report-shetkari-samvad-yatra-after-attacking-bjp-uddhav-thackeray-to-address-public-meetings-2559089
705589591	20171110	201711	2017	2017.8493											AUS	AUSTRALIA	AUS								1	036	036	03	1	4.0	6	1	6	4.34782608695652	0								4	Goulburn, New South Wales, Australia	AS	AS02	154641	-34.7515	149.721	-1576139	4	Goulburn, New South Wales, Australia	AS	AS02	154641	-34.7515	149.721	-1576139	20171110064500	http://www.goulburnpost.com.au/story/5048728/facts-and-figures-tell-a-lot-about-a-trainer/?cs=182
705589592	20171110	201711	2017	2017.8493											AUS	ADELAIDE	AUS								1	042	042	04	1	1.9	10	1	10	-6.42857142857143	0								4	Great Southern, Victoria, Australia	AS	AS07	5387	-36.0667	146.483	-1576477	4	Great Southern, Victoria, Australia	AS	AS07	5387	-36.0667	146.483	-1576477	20171110064500	http://www.couriermail.com.au/news/national/the-ghan-carriage-derails-at-north-adelaide-leaving-passengers-stranded/news-story/c18afe015c4326ecb9765c4197ababbc
705589593	20171110	201711	2017	2017.8493											AUS	AUSTRALIA	AUS								1	043	043	04	1	2.8	2	1	2	2.75761973875181	0								4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	4	Mount Lofty, South Australia, Australia	AS	AS05	5289	-35	138.7	-1589396	20171110064500	http://www.victorharbortimes.com.au/story/5047268/granite-island-little-penguins-stage-a-comeback/?cs=1537
705589594	20171110	201711	2017	2017.8493											AUS	AUSTRALIA	AUS								1	043	043	04	1	2.8	8	1	8	-2.51798561151079	0								4	Campbelltown, New South Wales, Australia	AS	AS02	5112	-34.0667	150.817	-1563870	4	Campbelltown, New South Wales, Australia	AS	AS02	5112	-34.0667	150.817	-1563870	20171110064500	https://au.news.yahoo.com/nsw/a/37819194/minto-chinese-restaurant-filmed-with-giant-rat-in-window/
705589595	20171110	201711	2017	2017.8493											AUS	AUSTRALIAN	AUS								1	043	043	04	1	2.8	4	1	4	1.03806228373702	0								4	Fleurieu, Tasmania, Australia	AS	AS06	5330	-40.53	144.74	-1579143	4	Fleurieu, Tasmania, Australia	AS	AS06	5330	-40.53	144.74	-1579143	20171110064500	http://www.victorharbortimes.com.au/story/5048481/conservatives-to-run-candidate-in-finniss/?cs=1537
705589596	20171110	201711	2017	2017.8493											AUS	AUSTRALIAN	AUS								1	043	043	04	1	2.8	6	1	6	1.03806228373702	0								4	Mount Compass, South Australia, Australia	AS	AS05	5296	-35.3469	138.62	-1589241	4	Mount Compass, South Australia, Australia	AS	AS05	5296	-35.3469	138.62	-1589241	20171110064500	http://www.victorharbortimes.com.au/story/5048481/conservatives-to-run-candidate-in-finniss/?cs=1537
705589597	20171110	201711	2017	2017.8493											AUS	AUSTRALIA	AUS								1	043	043	04	1	2.8	4	1	4	2.75761973875181	0								4	Carrickalinga, South Australia, Australia	AS	AS05	5323	-35.4265	138.327	11430412	4	Carrickalinga, South Australia, Australia	AS	AS05	5323	-35.4265	138.327	11430412	20171110064500	http://www.victorharbortimes.com.au/story/5047268/granite-island-little-penguins-stage-a-comeback/?cs=1537
705589598	20171110	201711	2017	2017.8493											AUS	AUSTRALIAN	AUS								1	062	062	06	2	7.4	2	1	2	1.03806228373702	0								4	Fleurieu, Tasmania, Australia	AS	AS06	5330	-40.53	144.74	-1579143	4	Fleurieu, Tasmania, Australia	AS	AS06	5330	-40.53	144.74	-1579143	20171110064500	http://www.victorharbortimes.com.au/story/5048481/conservatives-to-run-candidate-in-finniss/?cs=1537
705589599	20171110	201711	2017	2017.8493											AUS	AUSTRALIAN	AUS								1	062	062	06	2	7.4	6	1	6	1.03806228373702	0								4	Mount Compass, South Australia, Australia	AS	AS05	5296	-35.3469	138.62	-1589241	4	Mount Compass, South Australia, Australia	AS	AS05	5296	-35.3469	138.62	-1589241	20171110064500	http://www.victorharbortimes.com.au/story/5048481/conservatives-to-run-candidate-in-finniss/?cs=1537
705589600	20171110	201711	2017	2017.8493											AUS	AUSTRALIAN	AUS								1	173	173	17	4	-5.0	2	1	2	-10.5263157894737	0								4	Kolkata, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	4	Kalighat, West Bengal, India	IN	IN28	70294	22.5167	88.3333	-2099144	20171110064500	https://www.nyoooz.com/news/kolkata/956839/two-held-for-duping-subscribers-of-australian-company/
705589601	20171110	201711	2017	2017.8493											AUS	SYDNEY	AUS								1	190	190	19	4	-10.0	6	1	6	-8.16326530612245	0								4	Lakemba, New South Wales, Australia	AS	AS02	4972	-33.9167	151.083	-1582810	4	Lakemba, New South Wales, Australia	AS	AS02	4972	-33.9167	151.083	-1582810	20171110064500	http://www.perthnow.com.au/news/school-crash-driver-thanks-father-for-forgiveness/news-story/b27ec141aa23b323ce4598a8e2072f7c
705589602	20171110	201711	2017	2017.8493											AUSGOV	AUSTRALIA	AUS					GOV			1	043	043	04	1	2.8	3	1	3	12.1518987341772	0								4	Victor Harbor, South Australia, Australia	AS	AS05	5317	-35.5504	138.622	-1606906	4	Victor Harbor, South Australia, Australia	AS	AS05	5317	-35.5504	138.622	-1606906	20171110064500	http://www.victorharbortimes.com.au/story/5045582/funky-mainstreet-award-for-victor/?cs=1537
705589603	20171110	201711	2017	2017.8493											AUT	AUSTRIA	AUT								0	040	040	04	1	1.0	8	1	8	4.51541850220265	0								4	Rappler, Tirol, Austria	AU	AU07	5665	46.8394	12.4989	-1988843	4	Rappler, Tirol, Austria	AU	AU07	5665	46.8394	12.4989	-1988843	20171110064500	https://www.rappler.com/bulletin-board/187817-animation-council-philippines-animahenasyon
