703510087	20161103	201611	2016	2016.8301	IDNUAF	INDONESIAN	IDN					UAF			PHL	PHILIPPINE	PHL								0	042	042	04	1	1.9	4	1	4	-6.98924731182796	5	North Sumatra, Sumatera Utara, Indonesia	ID	ID26	18585	2	99	-2698118	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	5	North Sumatra, Sumatera Utara, Indonesia	ID	ID26	18585	2	99	-2698118	20171103051500	https://www.todayonline.com/world/philippines-arrests-indonesian-pro-islamist-militant-marawi
703510088	20161103	201611	2016	2016.8301	IDNUAF	INDONESIAN	IDN					UAF			SEA	SOUTHEAST ASIA	SEA								0	190	190	19	4	-10.0	1	1	1	-6.98924731182796	5	North Sumatra, Sumatera Utara, Indonesia	ID	ID26	18585	2	99	-2698118	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	20171103051500	https://www.todayonline.com/world/philippines-arrests-indonesian-pro-islamist-militant-marawi
703510089	20161103	201611	2016	2016.8301	IGOUNO	UNITED NATIONS		UNO				IGO			RUS	RUSSIA	RUS								1	120	120	12	3	-4.0	2	1	2	-4.14201183431953	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	20171103051500	https://sputniknews.com/us/201711031058774877-russia-denied-diplomatic-properties/
703510090	20161103	201611	2016	2016.8301	MIL	ADMIRAL						MIL			SEPMIL	LIBERATION ARMY						SEP	MIL		1	190	190	19	4	-10.0	5	1	5	-0.94161958568738	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171103051500	https://www.nextbigfuture.com/2017/11/details-of-chinas-future-navy-with-hypersonic-and-laser-weapons-new-submarines-targets-asia-wide-dominance.html
703510091	20161103	201611	2016	2016.8301	MYS	MALAYSIA	MYS								GOV	MINIST OF INTERNATIONAL TRADE						GOV			1	061	061	06	2	6.4	6	1	6	2.68456375838926	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171103051500	http://www.bernama.com/bernama/v8/bu/newsbusiness.php?id=1406786
703510092	20161103	201611	2016	2016.8301	MYS	KUALA LUMPUR	MYS								GOV	MINIST OF INTERNATIONAL TRADE						GOV			1	061	061	06	2	6.4	2	1	2	2.68456375838926	1	China	CH	CH		35	105	CH	1	Hong Kong	HK	HK		22.25	114.166667	HK	1	China	CH	CH		35	105	CH	20171103051500	http://www.bernama.com/bernama/v8/bu/newsbusiness.php?id=1406786
703510093	20161103	201611	2016	2016.8301	PHL	PHILIPPINE	PHL								IDN	INDONESIAN	IDN								0	043	043	04	1	2.8	2	1	2	-6.98924731182796	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	5	North Sumatra, Sumatera Utara, Indonesia	ID	ID26	18585	2	99	-2698118	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	20171103051500	https://www.todayonline.com/world/philippines-arrests-indonesian-pro-islamist-militant-marawi
703510094	20161103	201611	2016	2016.8301	PHL	PHILIPPINE	PHL								IDN	INDONESIAN	IDN								0	043	043	04	1	2.8	2	1	2	-6.98924731182796	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	5	North Sumatra, Sumatera Utara, Indonesia	ID	ID26	18585	2	99	-2698118	5	North Sumatra, Sumatera Utara, Indonesia	ID	ID26	18585	2	99	-2698118	20171103051500	https://www.todayonline.com/world/philippines-arrests-indonesian-pro-islamist-militant-marawi
703510095	20161103	201611	2016	2016.8301	PHL	PHILIPPINE	PHL								IDNUAF	INDONESIA	IDN					UAF			0	043	043	04	1	2.8	2	1	2	-6.98924731182796	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	5	North Sumatra, Sumatera Utara, Indonesia	ID	ID26	18585	2	99	-2698118	20171103051500	https://www.todayonline.com/world/philippines-arrests-indonesian-pro-islamist-militant-marawi
703510096	20161103	201611	2016	2016.8301	PHL	PHILIPPINE	PHL								IDNUAF	INDONESIAN	IDN					UAF			0	043	043	04	1	2.8	4	1	4	-6.98924731182796	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	5	North Sumatra, Sumatera Utara, Indonesia	ID	ID26	18585	2	99	-2698118	5	North Sumatra, Sumatera Utara, Indonesia	ID	ID26	18585	2	99	-2698118	20171103051500	https://www.todayonline.com/world/philippines-arrests-indonesian-pro-islamist-militant-marawi
703510097	20161103	201611	2016	2016.8301	PHL	PHILIPPINE	PHL								IMGSEAMOSASF	ISNILON	SEA			MOS		IMG			0	190	190	19	4	-10.0	2	1	2	-6.98924731182796	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	20171103051500	https://www.todayonline.com/world/philippines-arrests-indonesian-pro-islamist-militant-marawi
703510098	20161103	201611	2016	2016.8301	PHL	PHILIPPINE	PHL								SEA	SOUTHEAST ASIA	SEA								0	190	190	19	4	-10.0	3	1	3	-6.98924731182796	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	20171103051500	https://www.todayonline.com/world/philippines-arrests-indonesian-pro-islamist-militant-marawi
703510099	20161103	201611	2016	2016.8301	PHL	PHILIPPINE	PHL								SEA	SOUTHEAST ASIA	SEA								0	190	190	19	4	-10.0	1	1	1	-6.98924731182796	5	North Sumatra, Sumatera Utara, Indonesia	ID	ID26	18585	2	99	-2698118	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	20171103051500	https://www.todayonline.com/world/philippines-arrests-indonesian-pro-islamist-militant-marawi
703510100	20171004	201710	2017	2017.7507	CHN	CHINA	CHN																		1	030	030	03	1	4.0	18	5	18	-5.73554421768707	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171103051500	http://www.idahostatesman.com/news/nation-world/article182467071.html
703510101	20171004	201710	2017	2017.7507	CHN	CHINA	CHN																		1	030	030	03	1	4.0	2	1	2	-5.625	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171103051500	http://www.washingtontimes.com/news/2017/nov/3/china-disputes-trump-claim-of-flood-of-fentanyl-to/
703510102	20171004	201710	2017	2017.7507	CHN	CHINA	CHN								LEG	CONGRESS						LEG			1	042	042	04	1	1.9	2	1	2	5.04731861198738	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171103051500	http://www.prokerala.com/news/articles/a784597.html
703510103	20171004	201710	2017	2017.7507	CHN	CHINA	CHN								LEG	CONGRESS						LEG			1	042	042	04	1	1.9	8	1	8	5.04731861198738	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Da Nang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	20171103051500	http://www.prokerala.com/news/articles/a784597.html
703510104	20171004	201710	2017	2017.7507	LEG	CONGRESS						LEG			CHN	CHINA	CHN								1	043	043	04	1	2.8	2	1	2	5.04731861198738	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171103051500	http://www.prokerala.com/news/articles/a784597.html
703510105	20171004	201710	2017	2017.7507	LEG	CONGRESS						LEG			CHN	CHINA	CHN								1	043	043	04	1	2.8	8	1	8	5.04731861198738	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Da Nang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	20171103051500	http://www.prokerala.com/news/articles/a784597.html
703510106	20171004	201710	2017	2017.7507	USA	UNITED STATES	USA																		1	080	080	08	2	5.0	10	5	10	-3.09036447332444	3	New London, New Hampshire, United States	US	USNH	NH013	43.414	-71.9851	868713	0								3	New London, New Hampshire, United States	US	USNH		43.414	-71.9851	868713	20171103051500	http://www.startribune.com/doctor-fights-to-regain-license-lost-to-lax-computer-skills/454870643/
703510107	20171027	201710	2017	2017.8137											USA	UNITED STATES	USA								1	173	173	17	4	-5.0	4	1	4	-6.55339805825243	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	3	Bowie County, Texas, United States	US	USTX		33.4501	-94.4335	1383804	20171103051500	http://txktoday.com/courts/death-penalty-trial-continues-witnesses-say-tracy-threat/
703510108	20171027	201710	2017	2017.8137	CHN	CHINA	CHN								CHNBUS	CHINA	CHN					BUS			1	051	051	05	1	3.4	2	1	2	1.07758620689655	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	4	Malaca, Pangasinan, Philippines	RP	RP51	24225	15.8334	120.378	-2436250	20171103051500	https://business.inquirer.net/239841/ph-officials-seek-jack-mas-help
703510109	20171027	201710	2017	2017.8137	CHN	CHINA	CHN								CHNBUS	CHINA	CHN					BUS			1	051	051	05	1	3.4	2	1	2	1.07758620689655	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171103051500	https://business.inquirer.net/239841/ph-officials-seek-jack-mas-help
703510110	20171027	201710	2017	2017.8137	CHN	CHINA	CHN								PHL	PHILIPPINE	PHL								1	042	042	04	1	1.9	1	1	1	1.07758620689655	1	China	CH	CH		35	105	CH	4	Malaca, Pangasinan, Philippines	RP	RP51	24225	15.8334	120.378	-2436250	4	Malaca, Pangasinan, Philippines	RP	RP51	24225	15.8334	120.378	-2436250	20171103051500	https://business.inquirer.net/239841/ph-officials-seek-jack-mas-help
703510111	20171027	201710	2017	2017.8137	CHN	CHINA	CHN								PHL	PHILIPPINE	PHL								1	042	042	04	1	1.9	1	1	1	1.07758620689655	1	China	CH	CH		35	105	CH	4	Malaca, Pangasinan, Philippines	RP	RP51	24225	15.8334	120.378	-2436250	1	China	CH	CH		35	105	CH	20171103051500	https://business.inquirer.net/239841/ph-officials-seek-jack-mas-help
703510112	20171027	201710	2017	2017.8137	CHNBUS	CHINA	CHN					BUS			PHL	PHILIPPINE	PHL								1	042	042	04	1	1.9	2	1	2	1.07758620689655	1	China	CH	CH		35	105	CH	4	Malaca, Pangasinan, Philippines	RP	RP51	24225	15.8334	120.378	-2436250	4	Malaca, Pangasinan, Philippines	RP	RP51	24225	15.8334	120.378	-2436250	20171103051500	https://business.inquirer.net/239841/ph-officials-seek-jack-mas-help
703510113	20171027	201710	2017	2017.8137	CHNBUS	CHINA	CHN					BUS			PHL	PHILIPPINE	PHL								1	051	051	05	1	3.4	2	1	2	1.07758620689655	1	China	CH	CH		35	105	CH	4	Malaca, Pangasinan, Philippines	RP	RP51	24225	15.8334	120.378	-2436250	1	China	CH	CH		35	105	CH	20171103051500	https://business.inquirer.net/239841/ph-officials-seek-jack-mas-help
703510114	20171027	201710	2017	2017.8137	FRA	FRANCE	FRA																		1	128	128	12	3	-5.0	2	1	2	1.41509433962264	4	Ploermel, Bretagne, France	FR	FRA2	16259	47.9317	-2.39781	-1458714	0								4	Ploermel, Bretagne, France	FR	FRA2	16259	47.9317	-2.39781	-1458714	20171103051500	http://mundinews.com/40k-sign-petition-to-defend-the-cross-on-polish-popes-statue-in-france/
703510115	20171027	201710	2017	2017.8137	FRA	FRANCE	FRA								FRAGOV	FRANCE	FRA					GOV			1	128	128	12	3	-5.0	4	1	4	1.41509433962264	4	Ploermel, Bretagne, France	FR	FRA2	16259	47.9317	-2.39781	-1458714	4	Ploermel, Bretagne, France	FR	FRA2	16259	47.9317	-2.39781	-1458714	4	Ploermel, Bretagne, France	FR	FRA2	16259	47.9317	-2.39781	-1458714	20171103051500	http://mundinews.com/40k-sign-petition-to-defend-the-cross-on-polish-popes-statue-in-france/
703510116	20171027	201710	2017	2017.8137	FRAGOV	FRANCE	FRA					GOV													1	128	128	12	3	-5.0	1	1	1	1.41509433962264	4	Ploermel, Bretagne, France	FR	FRA2	16259	47.9317	-2.39781	-1458714	0								4	Ploermel, Bretagne, France	FR	FRA2	16259	47.9317	-2.39781	-1458714	20171103051500	http://mundinews.com/40k-sign-petition-to-defend-the-cross-on-polish-popes-statue-in-france/
703510117	20171027	201710	2017	2017.8137	LEG	LEGISLATOR						LEG			JUD	FEDERAL JUDGE						JUD			1	020	020	02	1	3.0	8	1	8	-1.42450142450143	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20171103051500	http://www.dailyadvance.com/Other-Views/2017/11/03/North-Carolina-editorial-roundup-4.html
703510118	20171027	201710	2017	2017.8137	LEG	LEGISLATOR						LEG			USAMED	NORTH CAROLINA	USA					MED			1	020	020	02	1	3.0	6	1	6	-1.42450142450143	3	Guilford County, North Carolina, United States	US	USNC	NC081	36.0668	-79.7998	1008558	3	Guilford County, North Carolina, United States	US	USNC		36.0668	-79.7998	1008558	3	Guilford County, North Carolina, United States	US	USNC		36.0668	-79.7998	1008558	20171103051500	http://www.dailyadvance.com/Other-Views/2017/11/03/North-Carolina-editorial-roundup-4.html
703510119	20171027	201710	2017	2017.8137	LEG	LEGISLATOR						LEG			USAMED	UNITED STATES	USA					MED			1	020	020	02	1	3.0	2	1	2	-1.42450142450143	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20171103051500	http://www.dailyadvance.com/Other-Views/2017/11/03/North-Carolina-editorial-roundup-4.html
703510120	20171027	201710	2017	2017.8137	PHL	PHILIPPINE	PHL								CHN	CHINA	CHN								1	043	043	04	1	2.8	1	1	1	1.07758620689655	4	Malaca, Pangasinan, Philippines	RP	RP51	24225	15.8334	120.378	-2436250	1	China	CH	CH		35	105	CH	4	Malaca, Pangasinan, Philippines	RP	RP51	24225	15.8334	120.378	-2436250	20171103051500	https://business.inquirer.net/239841/ph-officials-seek-jack-mas-help
703510121	20171027	201710	2017	2017.8137	PHL	PHILIPPINE	PHL								CHN	CHINA	CHN								1	043	043	04	1	2.8	1	1	1	1.07758620689655	4	Malaca, Pangasinan, Philippines	RP	RP51	24225	15.8334	120.378	-2436250	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171103051500	https://business.inquirer.net/239841/ph-officials-seek-jack-mas-help
703510122	20171027	201710	2017	2017.8137	PHL	PHILIPPINE	PHL								CHNBUS	CHINA	CHN					BUS			1	043	043	04	1	2.8	2	1	2	1.07758620689655	4	Malaca, Pangasinan, Philippines	RP	RP51	24225	15.8334	120.378	-2436250	1	China	CH	CH		35	105	CH	4	Malaca, Pangasinan, Philippines	RP	RP51	24225	15.8334	120.378	-2436250	20171103051500	https://business.inquirer.net/239841/ph-officials-seek-jack-mas-help
703510123	20171027	201710	2017	2017.8137	USAMED	UNITED STATES	USA					MED			JUD	FEDERAL JUDGE						JUD			1	020	020	02	1	3.0	2	1	2	-1.42450142450143	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20171103051500	http://www.dailyadvance.com/Other-Views/2017/11/03/North-Carolina-editorial-roundup-4.html
703510124	20171027	201710	2017	2017.8137	USAMED	UNITED STATES	USA					MED			USA	NORTH CAROLINA	USA								1	020	020	02	1	3.0	2	1	2	-1.42450142450143	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20171103051500	http://www.dailyadvance.com/Other-Views/2017/11/03/North-Carolina-editorial-roundup-4.html
703510125	20171102	201711	2017	2017.8274											USA	NORTH CAROLINA	USA								1	036	036	03	1	4.0	5	1	5	1.64233576642336	0								2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	3	Warren County, North Carolina, United States	US	USNC		36.3835	-78.0997	1008593	20171103051500	http://www.hendersondispatch.com/news/i-can-be-better-musician-talks-about-his-part-in/article_2e4f8839-c05a-5f9a-b31d-cb76c37b2c40.html
703510126	20171102	201711	2017	2017.8274	CHN	CHINA	CHN								PAK	PAKISTAN	PAK								1	111	111	11	3	-2.0	2	1	2	-3.84615384615385	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	20171103051500	http://news.rediff.com/commentary/2017/nov/03/liveupdates.htm
703510127	20171102	201711	2017	2017.8274	CHN	CHINA	CHN								UAF	TERRORIST						UAF			1	111	111	11	3	-2.0	2	2	2	-1.01394332712202	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171103051500	http://www.moneycontrol.com/news/india/ready-to-work-with-india-to-promote-bilateral-relations-china-2427925.html
703510128	20171102	201711	2017	2017.8274	CHN	CHINA	CHN								UAF	TERRORIST						UAF			1	111	111	11	3	-2.0	2	2	2	-1.01394332712202	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Pathankot, Punjab, India	IN	IN23	72780	32.2833	75.65	-2107449	20171103051500	http://www.moneycontrol.com/news/india/ready-to-work-with-india-to-promote-bilateral-relations-china-2427925.html
703510129	20171102	201711	2017	2017.8274	COP	POLICE						COP			AUS	SYDNEY	AUS								1	090	090	09	2	-2.0	10	1	10	-8.65800865800865	4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	20171103051500	https://tenplay.com.au/news/national/november-2017/five-australians-arrested-after-massive-ice-and-cocaine-bust
703510130	20171102	201711	2017	2017.8274	MILMED	ARMY						MIL	MED		COP	POLICE						COP			0	0841	084	08	2	7.0	10	1	10	-3.69747899159664	0								0								0								20171103051500	http://observer.ug/news/headlines/55752-military-hands-gashumba-to-police.html
703510131	20171102	201711	2017	2017.8274	MILMED	ARMY						MIL	MED		MIL	ARMY						MIL			0	090	090	09	2	-2.0	10	1	10	-3.69747899159664	0								0								0								20171103051500	http://observer.ug/news/headlines/55752-military-hands-gashumba-to-police.html
703510132	20171102	201711	2017	2017.8274	NGA	NIGERIA	NGA								NGAGOV	NIGERIA	NGA					GOV			1	051	051	05	1	3.4	2	1	2	2.8169014084507	4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	20171103051500	https://guardian.ng/news/ohanaeze-arewa-laud-buharis-approval-of-ex-biafran-police-officers-pensions/
703510133	20171102	201711	2017	2017.8274	USA	NORTH CAROLINA	USA																		1	010	010	01	1	0.0	5	1	5	1.64233576642336	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	0								3	Warren County, North Carolina, United States	US	USNC		36.3835	-78.0997	1008593	20171103051500	http://www.hendersondispatch.com/news/i-can-be-better-musician-talks-about-his-part-in/article_2e4f8839-c05a-5f9a-b31d-cb76c37b2c40.html
703510134	20171102	201711	2017	2017.8274	USA	NORTH CAROLINA	USA																		1	036	036	03	1	4.0	5	1	5	1.64233576642336	3	Warren County, North Carolina, United States	US	USNC	NC185	36.3835	-78.0997	1008593	0								3	Warren County, North Carolina, United States	US	USNC		36.3835	-78.0997	1008593	20171103051500	http://www.hendersondispatch.com/news/i-can-be-better-musician-talks-about-his-part-in/article_2e4f8839-c05a-5f9a-b31d-cb76c37b2c40.html
703510135	20171102	201711	2017	2017.8274	ibo	IGBO			ibo						GOV	PRESIDENT						GOV			1	051	051	05	1	3.4	6	1	6	2.8169014084507	4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	20171103051500	https://guardian.ng/news/ohanaeze-arewa-laud-buharis-approval-of-ex-biafran-police-officers-pensions/
703510136	20171103	201711	2017	2017.8301											AFG	AFGHANISTAN	AFG								0	043	043	04	1	2.8	3	1	3	-1.24333925399645	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20171103051500	National Afghanistan TV, Kabul/BBC Monitoring/(c) BBC
703510137	20171103	201711	2017	2017.8301											AUS	AUSTRALIA	AUS								1	013	013	01	1	0.4	8	1	8	2.48027057497182	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20171103051500	http://www.bendigoadvertiser.com.au/story/5032157/recognition-of-elders-work-in-exhibition-celebrating-women/?cs=3372
703510138	20171103	201711	2017	2017.8301											AUS	AUSTRALIA	AUS								1	014	014	01	1	0.0	8	1	8	2.48027057497182	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20171103051500	http://www.bendigoadvertiser.com.au/story/5032157/recognition-of-elders-work-in-exhibition-celebrating-women/?cs=3372
703510139	20171103	201711	2017	2017.8301											AUS	AUSTRALIA	AUS								1	036	036	03	1	4.0	4	1	4	5.95238095238095	0								4	Bendigo, Victoria, Australia	AS	AS07	5391	-36.7582	144.28	-1558533	4	Bendigo, Victoria, Australia	AS	AS07	5391	-36.7582	144.28	-1558533	20171103051500	https://www.radioinfo.com.au/news/aftrs-partners-sca-internship-award
