703476813	20161103	201611	2016	2016.8301											USA	THE US	USA								1	031	031	03	1	5.2	7	1	7	4.01606425702811	0								3	Scott Air Force Base, Illinois, United States	US	USIL		38.5446	-89.8524	2512005	3	Scott Air Force Base, Illinois, United States	US	USIL		38.5446	-89.8524	2512005	20171103020000	http://www.airforce-technology.com/news/deals-this-week-jacobs-technology-korean-aerospace-industries-techtrans/
703476814	20161103	201611	2016	2016.8301	AUS	AUSTRALIA	AUS																		1	017	017	01	1	0.0	4	1	4	9.04347826086959	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171103020000	http://www.starobserver.com.au/news/national-news/new-south-wales-news/sydney-mardi-gras-program-released/163481
703476815	20161103	201611	2016	2016.8301	BGD	BANGLADESH	BGD								CHNGOV	CHINA	CHN					GOV			1	030	030	03	1	4.0	10	1	10	0.591715976331359	1	Bangladesh	BG	BG		24	90	BG	1	China	CH	CH		35	105	CH	1	Bangladesh	BG	BG		24	90	BG	20171103020000	https://www.maritime-executive.com/article/china-grows-belt-and-road-business
703476816	20161103	201611	2016	2016.8301	CANGOV	CANADA	CAN					GOV			idg	INDIGENOUS			idg						1	040	040	04	1	1.0	2	1	2	-4.13223140495867	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171103020000	http://www.onenewspage.com/n/Americas/75eipv29m/Indigenous-child-welfare-rates-creating-humanitarian-crisis-in.htm
703476817	20161103	201611	2016	2016.8301	CHNGOV	CHINA	CHN					GOV			BGD	BANGLADESH	BGD								1	030	030	03	1	4.0	10	1	10	0.591715976331359	1	China	CH	CH		35	105	CH	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20171103020000	https://www.maritime-executive.com/article/china-grows-belt-and-road-business
703476818	20161103	201611	2016	2016.8301	GOV	FOREIGN AFFAIRS MINIST						GOV			idg	INDIGENOUS			idg						1	040	040	04	1	1.0	8	1	8	-4.13223140495867	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171103020000	http://www.onenewspage.com/n/Americas/75eipv29m/Indigenous-child-welfare-rates-creating-humanitarian-crisis-in.htm
703476819	20161103	201611	2016	2016.8301	KHM	PHNOM PENH	KHM								USA	WASHINGTON	USA								1	043	043	04	1	2.8	1	1	1	-3.84130982367759	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171103020000	https://www.metro.us/news/reuters/reuters-top-news/america-first-trump-mutes-us-voice-human-rights-asia
703476820	20161103	201611	2016	2016.8301	MIL	AIR FORCE						MIL			USA	THE US	USA								1	031	031	03	1	5.2	3	1	3	4.01606425702811	3	Scott Air Force Base, Illinois, United States	US	USIL	IL163	38.5446	-89.8524	2512005	3	Scott Air Force Base, Illinois, United States	US	USIL		38.5446	-89.8524	2512005	3	Scott Air Force Base, Illinois, United States	US	USIL		38.5446	-89.8524	2512005	20171103020000	http://www.airforce-technology.com/news/deals-this-week-jacobs-technology-korean-aerospace-industries-techtrans/
703476821	20161103	201611	2016	2016.8301	PTY	DEMOCRATIC PARTY																			1	128	128	12	3	-5.0	10	1	10	-4.71204188481675	1	Russia	RS	RS		60	100	RS	0								1	Russia	RS	RS		60	100	RS	20171103020000	https://www.scmagazine.com/justice-dept-has-enough-evidence-to-charge-russian-officials-with-dnc-hack-report/article/705049/
703476822	20161103	201611	2016	2016.8301	USA	THE US	USA																		1	031	031	03	1	5.2	7	1	7	4.01606425702811	3	Eglin Air Force Base, Florida, United States	US	USFL	FL091	30.5711	-86.5448	2512171	0								3	Eglin Air Force Base, Florida, United States	US	USFL		30.5711	-86.5448	2512171	20171103020000	http://www.airforce-technology.com/news/deals-this-week-jacobs-technology-korean-aerospace-industries-techtrans/
703476823	20161103	201611	2016	2016.8301	USA	UNITED STATES	USA																		1	130	130	13	3	-4.4	2	1	2	-3.87722132471729	3	Sallisaw, Oklahoma, United States	US	USOK	OK135	35.4604	-94.7874	1097661	0								3	Sallisaw, Oklahoma, United States	US	USOK	OK135	35.4604	-94.7874	1097661	20171103020000	http://www.normantranscript.com/news/government/apology-demanded-after-lawmaker-calls-state-agencies-terrorists/article_a8f9fb03-3999-5288-9911-3b30596787c9.html
703476824	20161103	201611	2016	2016.8301	USA	SAN DIEGO	USA								EDU	SCHOOL						EDU			0	071	071	07	2	7.4	4	1	4	1.6602809706258	3	San Diego, California, United States	US	USCA	CA073	32.7153	-117.157	1661377	3	San Diego County, California, United States	US	USCA		33.0334	-116.801	277301	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20171103020000	https://www.voiceofsandiego.org/topics/education/learning-curve-tool-combat-informational-dead-zone-parenting/
703476825	20161103	201611	2016	2016.8301	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			0	071	071	07	2	7.4	2	1	2	1.6602809706258	3	San Diego, California, United States	US	USCA	CA073	32.7153	-117.157	1661377	3	San Diego County, California, United States	US	USCA		33.0334	-116.801	277301	3	San Diego County, California, United States	US	USCA		33.0334	-116.801	277301	20171103020000	https://www.voiceofsandiego.org/topics/education/learning-curve-tool-combat-informational-dead-zone-parenting/
703476826	20161103	201611	2016	2016.8301	USA	WASHINGTON	USA								KHM	CAMBODIA	KHM								1	042	042	04	1	1.9	2	1	2	-3.84130982367759	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171103020000	https://www.metro.us/news/reuters/reuters-top-news/america-first-trump-mutes-us-voice-human-rights-asia
