704331195	20171007	201710	2017	2017.7589											PTY	PARTY MEMBER									0	112	112	11	3	-2.0	2	1	2	-6.3625450180072	0								4	Brighton, Brighton and Hove, United Kingdom	UK	UKB6	40137	50.8333	-0.15	-2590884	4	Brighton, Brighton and Hove, United Kingdom	UK	UKB6	40137	50.8333	-0.15	-2590884	20171106141500	https://news.sky.com/story/westminster-sex-harassment-who-is-accused-of-doing-what-11116129
704331196	20171007	201710	2017	2017.7589	BUS	BANK						BUS			MED	NEWS AGENCY						MED			0	013	013	01	1	0.4	7	1	7	-4.23553719008265	4	Tihar, Uttar Pradesh, India	IN	IN36	17917	26.3521	79.2158	10454667	4	Tihar, Uttar Pradesh, India	IN	IN36	17917	26.3521	79.2158	10454667	4	Tihar, Uttar Pradesh, India	IN	IN36	17917	26.3521	79.2158	10454667	20171106141500	https://www.bankinfosecurity.com/report-attackers-hacked-nepalese-banks-swift-server-a-10437
704331197	20171007	201710	2017	2017.7589	BUS	BANK						BUS			MED	NEWS AGENCY						MED			0	013	013	01	1	0.4	3	1	3	-4.23553719008265	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20171106141500	https://www.bankinfosecurity.com/report-attackers-hacked-nepalese-banks-swift-server-a-10437
704331198	20171007	201710	2017	2017.7589	GBR	LIVERPOOL	GBR																		1	040	040	04	1	1.0	5	1	5	-1.83246073298429	4	Nantwich, Borough of Cheshire East, United Kingdom	UK	UKZ7	40099	53.0667	-2.51667	-2603747	0								4	Nantwich, Borough of Cheshire East, United Kingdom	UK	UKZ7	40099	53.0667	-2.51667	-2603747	20171106141500	http://www.crewechronicle.co.uk/news/crewe-south-cheshire-news/town-honour-first-world-war-13864091
704331199	20171007	201710	2017	2017.7589	GBR	BRITON	GBR								GBRGOV	UNITED KINGDOM	GBR					GOV			1	084	084	08	2	7.0	5	1	5	-9.87654320987653	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171106141500	http://uk.reuters.com/article/uk-britain-nigeria-kidnapping/briton-kidnapped-in-nigeria-last-month-killed-three-others-released-uk-foreign-office-idUKKBN1D61PH
704331200	20171007	201710	2017	2017.7589	GBR	UNITED KINGDOM	GBR								PTY	PARTY MEMBER									0	112	112	11	3	-2.0	6	1	6	-6.3625450180072	4	Brighton, Brighton and Hove, United Kingdom	UK	UKB6	40137	50.8333	-0.15	-2590884	4	Brighton, Brighton and Hove, United Kingdom	UK	UKB6	40137	50.8333	-0.15	-2590884	4	Brighton, Brighton and Hove, United Kingdom	UK	UKB6	40137	50.8333	-0.15	-2590884	20171106141500	https://news.sky.com/story/westminster-sex-harassment-who-is-accused-of-doing-what-11116129
704331201	20171007	201710	2017	2017.7589	GOV	SOVEREIGN						GOV													1	071	071	07	2	7.4	10	1	10	4.83870967741935	4	Oslo, Oslo, Norway	NO	NO12	23413	59.9167	10.75	-273837	0								4	Oslo, Oslo, Norway	NO	NO12	23413	59.9167	10.75	-273837	20171106141500	http://money.cnn.com/2017/11/06/technology/oslo-startup-scene-growth/
704331202	20171007	201710	2017	2017.7589	GOV	AUTHORITIES						GOV			USA	DELAWARE	USA								1	1121	112	11	3	-2.0	2	1	2	-7.97101449275362	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	20171106141500	http://www.mrt.com/news/crime/article/Delaware-carjacking-suspect-arrested-in-Maryland-12331852.php
704331203	20171007	201710	2017	2017.7589	GOV	AUTHORITIES						GOV			USA	DELAWARE	USA								1	1121	112	11	3	-2.0	8	1	8	-7.97101449275362	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	20171106141500	http://www.mrt.com/news/crime/article/Delaware-carjacking-suspect-arrested-in-Maryland-12331852.php
704331204	20171007	201710	2017	2017.7589	GOV	AUTHORITIES						GOV			USA	MARYLAND	USA								1	173	173	17	4	-5.0	10	1	10	-7.97101449275362	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	20171106141500	http://www.mrt.com/news/crime/article/Delaware-carjacking-suspect-arrested-in-Maryland-12331852.php
704331205	20171007	201710	2017	2017.7589	IND	DELHI	IND								JUD	SUPREME COURT						JUD			0	010	010	01	1	0.0	1	1	1	1.18764845605701	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20171106141500	http://www.india.com/business/keep-rs-2000-crore-ready-before-next-hearing-supreme-court-tells-jaypee-2605903/
704331206	20171007	201710	2017	2017.7589	IND	DELHI	IND								JUD	SUPREME COURT						JUD			0	010	010	01	1	0.0	1	1	1	1.18764845605701	1	Singapore	SN	SN		1.366667	103.8	SN	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	1	Singapore	SN	SN		1.366667	103.8	SN	20171106141500	http://www.india.com/business/keep-rs-2000-crore-ready-before-next-hearing-supreme-court-tells-jaypee-2605903/
704331207	20171007	201710	2017	2017.7589	IND	DELHI	IND								JUD	SUPREME COURT						JUD			0	010	010	01	1	0.0	3	1	3	1.18764845605701	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20171106141500	http://www.india.com/business/keep-rs-2000-crore-ready-before-next-hearing-supreme-court-tells-jaypee-2605903/
704331208	20171007	201710	2017	2017.7589	IND	DELHI	IND								JUD	SUPREME COURT						JUD			0	020	020	02	1	3.0	1	1	1	1.18764845605701	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20171106141500	http://www.india.com/business/keep-rs-2000-crore-ready-before-next-hearing-supreme-court-tells-jaypee-2605903/
704331209	20171007	201710	2017	2017.7589	IND	DELHI	IND								JUD	SUPREME COURT						JUD			0	020	020	02	1	3.0	1	1	1	1.18764845605701	1	Singapore	SN	SN		1.366667	103.8	SN	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20171106141500	http://www.india.com/business/keep-rs-2000-crore-ready-before-next-hearing-supreme-court-tells-jaypee-2605903/
704331210	20171007	201710	2017	2017.7589	IND	DELHI	IND								JUD	SUPREME COURT						JUD			0	020	020	02	1	3.0	3	1	3	1.18764845605701	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20171106141500	http://www.india.com/business/keep-rs-2000-crore-ready-before-next-hearing-supreme-court-tells-jaypee-2605903/
704331211	20171007	201710	2017	2017.7589	NGA	NIGERIA	NGA								GBR	BRITON	GBR								1	0841	084	08	2	7.0	8	1	8	-9.87654320987653	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171106141500	http://uk.reuters.com/article/uk-britain-nigeria-kidnapping/briton-kidnapped-in-nigeria-last-month-killed-three-others-released-uk-foreign-office-idUKKBN1D61PH
704331212	20171007	201710	2017	2017.7589	USA	UNITED STATES	USA																		1	173	173	17	4	-5.0	4	1	4	-10.8	3	Evanston, Illinois, United States	US	USIL	IL031	42.0411	-87.6901	408101	0								3	Evanston, Illinois, United States	US	USIL	IL031	42.0411	-87.6901	408101	20171106141500	https://chicago.suntimes.com/news/man-charged-with-armed-robberies-at-cta-station-in-lake-view/
704331213	20171007	201710	2017	2017.7589	USA	UNITED STATES	USA																		1	173	173	17	4	-5.0	1	1	1	-10.8	3	Lake View, Illinois, United States	US	USIL	IL119	38.7989	-90.0829	422892	0								3	Evanston, Illinois, United States	US	USIL	IL031	42.0411	-87.6901	408101	20171106141500	https://chicago.suntimes.com/news/man-charged-with-armed-robberies-at-cta-station-in-lake-view/
704331214	20171007	201710	2017	2017.7589	USA	UNITED STATES	USA																		1	173	173	17	4	-5.0	1	1	1	-10.8	3	Lake View, Illinois, United States	US	USIL	IL119	38.7989	-90.0829	422892	0								3	Lake View, Illinois, United States	US	USIL		38.7989	-90.0829	422892	20171106141500	https://chicago.suntimes.com/news/man-charged-with-armed-robberies-at-cta-station-in-lake-view/
704331215	20171007	201710	2017	2017.7589	USACVL	UNITED STATES	USA					CVL													1	173	173	17	4	-5.0	1	1	1	-10.8	3	Ravenswood, Illinois, United States	US	USIL	IL031	41.9656	-87.6667	1802408	0								3	Evanston, Illinois, United States	US	USIL	IL031	42.0411	-87.6901	408101	20171106141500	https://chicago.suntimes.com/news/man-charged-with-armed-robberies-at-cta-station-in-lake-view/
704331216	20171007	201710	2017	2017.7589	USACVL	UNITED STATES	USA					CVL													1	173	173	17	4	-5.0	1	1	1	-10.8	3	Evanston, Illinois, United States	US	USIL	IL031	42.0411	-87.6901	408101	0								3	Lake View, Illinois, United States	US	USIL		38.7989	-90.0829	422892	20171106141500	https://chicago.suntimes.com/news/man-charged-with-armed-robberies-at-cta-station-in-lake-view/
704331217	20171030	201710	2017	2017.8219	CHN	CHINA	CHN								CVL	CITIZEN						CVL			1	0332	033	03	1	5.2	8	1	8	-3.8135593220339	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171106141500	http://www.dailymail.co.uk/wires/afp/article-5054535/China-calls-France-ensure-security-citizens.html
704331218	20171030	201710	2017	2017.8219	CHN	CHINA	CHN								FRA	FRANCE	FRA								1	020	020	02	1	3.0	6	1	6	-3.8135593220339	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171106141500	http://www.dailymail.co.uk/wires/afp/article-5054535/China-calls-France-ensure-security-citizens.html
704331219	20171030	201710	2017	2017.8219	CHN	CHINA	CHN								FRA	FRANCE	FRA								1	020	020	02	1	3.0	2	1	2	-3.8135593220339	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171106141500	http://www.dailymail.co.uk/wires/afp/article-5054535/China-calls-France-ensure-security-citizens.html
704331220	20171030	201710	2017	2017.8219	CHN	CHINA	CHN								FRA	FRANCE	FRA								1	100	100	10	3	-5.0	8	1	8	-3.8135593220339	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171106141500	http://www.dailymail.co.uk/wires/afp/article-5054535/China-calls-France-ensure-security-citizens.html
704331221	20171030	201710	2017	2017.8219	COP	POLICE						COP													0	1822	182	18	4	-9.0	4	1	4	2.27272727272727	5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	0								5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	20171106141500	http://www.india.com/news/india/kerala-love-jihad-ncw-chief-rekha-sharma-meets-hadiya-says-she-is-in-good-health-and-happy-2605833/
704331222	20171030	201710	2017	2017.8219	COP	POLICE						COP													0	1822	182	18	4	-9.0	6	1	6	2.27272727272727	4	Kottayam, Kerala, India	IN	IN13	17698	11.8333	75.5667	-2101654	0								5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	20171106141500	http://www.india.com/news/india/kerala-love-jihad-ncw-chief-rekha-sharma-meets-hadiya-says-she-is-in-good-health-and-happy-2605833/
704331223	20171030	201710	2017	2017.8219	EUR	EUROPE	EUR																		0	154	154	15	4	-7.2	3	1	3	-1.13636363636364	1	Sweden	SW	SW		62	15	SW	0								1	Sweden	SW	SW		62	15	SW	20171106141500	https://www.jewsnews.co.il/2017/11/06/norwegian-army-chief-europe-needs-to-destroy-radical-islam-if-they-are-going-to-survive.html
704331224	20171030	201710	2017	2017.8219	IND	KERALA	IND								COP	POLICE						COP			0	1822	182	18	4	-9.0	6	1	6	2.27272727272727	5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	20171106141500	http://www.india.com/news/india/kerala-love-jihad-ncw-chief-rekha-sharma-meets-hadiya-says-she-is-in-good-health-and-happy-2605833/
704331225	20171030	201710	2017	2017.8219	JUD	LAWYER						JUD													1	010	010	01	1	0.0	3	1	3	-8.06142034548945	4	Windhoek, Khomas, Namibia	WA	WA21	22288	-22.57	17.0836	-2587496	0								4	Windhoek, Khomas, Namibia	WA	WA21	22288	-22.57	17.0836	-2587496	20171106141500	http://allafrica.com/stories/201711060783.html
704331226	20171030	201710	2017	2017.8219	KENGOV	UHURU KENYATTA	KEN					GOV													1	141	141	14	3	-6.5	10	1	10	-1.05263157894737	4	Siaya, Nyanza, Kenya	KE	KE07	18585	0.061158	34.2882	29069	0								4	Siaya, Nyanza, Kenya	KE	KE07	18585	0.061158	34.2882	29069	20171106141500	http://allafrica.com/stories/201711060501.html
704331227	20171030	201710	2017	2017.8219	LEG	CONGRESS						LEG			RUS	RUSSIAN	RUS								0	013	013	01	1	0.4	10	1	10	1.24610591900312	4	Sochi, Krasnodarskiy Kray, Russia	RS	RS38	25065	43.5992	39.7257	-3006514	4	Sochi, Krasnodarskiy Kray, Russia	RS	RS38	25065	43.5992	39.7257	-3006514	4	Sochi, Krasnodarskiy Kray, Russia	RS	RS38	25065	43.5992	39.7257	-3006514	20171106141500	http://www.kurdistan24.net/en/news/d316931a-7a55-4c5d-ace1-380ebdb127fe
704331228	20171030	201710	2017	2017.8219	MED	NEWS ORGANIZATION						MED			CAN	CANADIAN	CAN								1	070	070	07	2	7.0	4	1	4	0.37523452157599	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20171106141500	http://ottawacitizen.com/news/national/defence-watch/liberals-to-re-announce-defence-contract-after-keeping-cost-secret
704331229	20171030	201710	2017	2017.8219	MED	NEWS ORGANIZATION						MED			CANMIL	CANADIAN	CAN					MIL			1	070	070	07	2	7.0	6	1	6	0.37523452157599	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20171106141500	http://ottawacitizen.com/news/national/defence-watch/liberals-to-re-announce-defence-contract-after-keeping-cost-secret
704331230	20171030	201710	2017	2017.8219	MIL	ARMY						MIL			EUR	EUROPE	EUR								0	154	154	15	4	-7.2	1	1	1	-1.13636363636364	1	Sweden	SW	SW		62	15	SW	1	Sweden	SW	SW		62	15	SW	1	Sweden	SW	SW		62	15	SW	20171106141500	https://www.jewsnews.co.il/2017/11/06/norwegian-army-chief-europe-needs-to-destroy-radical-islam-if-they-are-going-to-survive.html
704331231	20171030	201710	2017	2017.8219	NAMJUD	NAMIBIA	NAM					JUD			JUD	MAGISTRATE						JUD			1	010	010	01	1	0.0	1	1	1	-8.06142034548945	4	Windhoek, Khomas, Namibia	WA	WA21	22288	-22.57	17.0836	-2587496	4	Windhoek, Khomas, Namibia	WA	WA21	22288	-22.57	17.0836	-2587496	4	Windhoek, Khomas, Namibia	WA	WA21	22288	-22.57	17.0836	-2587496	20171106141500	http://allafrica.com/stories/201711060783.html
704331232	20171030	201710	2017	2017.8219	SWEMIL	SWEDEN	SWE					MIL			EUR	EUROPE	EUR								0	154	154	15	4	-7.2	6	1	6	-1.13636363636364	1	Sweden	SW	SW		62	15	SW	1	Sweden	SW	SW		62	15	SW	1	Sweden	SW	SW		62	15	SW	20171106141500	https://www.jewsnews.co.il/2017/11/06/norwegian-army-chief-europe-needs-to-destroy-radical-islam-if-they-are-going-to-survive.html
704331233	20171030	201710	2017	2017.8219	UAF	GUNMAN						UAF			USA	TEXAS	USA								1	017	017	01	1	0.0	1	1	1	-2.03252032520325	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	3	Sutherland Springs, Texas, United States	US	USTX		29.2733	-98.0567	1369438	20171106141500	http://fox61.com/2017/11/06/what-life-was-like-at-texas-church-before-a-gunman-opened-fire-on-the-congregation/
704331234	20171030	201710	2017	2017.8219	USA	NEW YORK	USA								UAF	TERRORIST						UAF			1	010	010	01	1	0.0	10	1	10	-7.58122743682311	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171106141500	http://www.iwf.org/blog/2805121/What-Was-Missing-in-New-York
704331235	20171030	201710	2017	2017.8219	USA	UNITED STATES	USA								UAF	GUNMAN						UAF			1	051	051	05	1	3.4	1	1	1	-2.03252032520325	3	Sutherland Springs, Texas, United States	US	USTX	TX493	29.2733	-98.0567	1369438	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171106141500	http://fox61.com/2017/11/06/what-life-was-like-at-texas-church-before-a-gunman-opened-fire-on-the-congregation/
704331236	20171030	201710	2017	2017.8219	USA	UNITED STATES	USA								UAF	GUNMAN						UAF			1	051	051	05	1	3.4	1	1	1	-2.03252032520325	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171106141500	http://fox61.com/2017/11/06/what-life-was-like-at-texas-church-before-a-gunman-opened-fire-on-the-congregation/
704331237	20171105	201711	2017	2017.8356	HLHEDU	HOSPITAL						HLH	EDU		SOM	MOGADISHU	SOM								0	040	040	04	1	1.0	1	1	1	-2.2884882108183	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	4	Bosaso, Bari, Somalia	SO	SO03	25663	11.2842	49.1816	-3216885	20171106141500	http://somaliamediamonitoring.org/november-6-2017-daily-monitoring-report/
704331238	20171105	201711	2017	2017.8356	HLHEDU	HOSPITAL						HLH	EDU		SOM	MOGADISHU	SOM								0	040	040	04	1	1.0	1	1	1	-2.2884882108183	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	20171106141500	http://somaliamediamonitoring.org/november-6-2017-daily-monitoring-report/
704331239	20171105	201711	2017	2017.8356	IND	ARUNACHAL PRADESH	IND								MIL	ARMY						MIL			0	042	042	04	1	1.9	2	1	2	-3.54166666666667	4	Haryana, Haryana, India	IN	IN10	17660	29.6161	76.9806	6210381	4	Haryana, Haryana, India	IN	IN10	17660	29.6161	76.9806	6210381	4	Haryana, Haryana, India	IN	IN10	17660	29.6161	76.9806	6210381	20171106141500	http://indiatoday.intoday.in/story/ryan-case-sc-asks-hc-to-decide-pintos-plea-within-10-days/1/1083596.html
704331240	20171105	201711	2017	2017.8356	IND	ARUNACHAL PRADESH	IND								MIL	ARMY						MIL			0	042	042	04	1	1.9	8	1	8	-3.54166666666667	1	China	CH	CH		35	105	CH	4	Haryana, Haryana, India	IN	IN10	17660	29.6161	76.9806	6210381	4	Haryana, Haryana, India	IN	IN10	17660	29.6161	76.9806	6210381	20171106141500	http://indiatoday.intoday.in/story/ryan-case-sc-asks-hc-to-decide-pintos-plea-within-10-days/1/1083596.html
704331241	20171105	201711	2017	2017.8356	ISR	ISRAEL	ISR								SAU	SAUDI	SAU								1	036	036	03	1	4.0	1	1	1	-0.66964285714286	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171106141500	http://www.i24news.tv/en/news/international/middle-east/159541-171106-abbas-makes-an-unexpected-visit-to-riyadh-amid-regional-turmoil
704331242	20171105	201711	2017	2017.8356	ISR	ISRAEL	ISR								SAU	SAUDI	SAU								1	036	036	03	1	4.0	1	1	1	-0.66964285714286	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20171106141500	http://www.i24news.tv/en/news/international/middle-east/159541-171106-abbas-makes-an-unexpected-visit-to-riyadh-amid-regional-turmoil
704331243	20171105	201711	2017	2017.8356	LBN	BEIRUT	LBN								MIL	MILITARY						MIL			1	042	042	04	1	1.9	1	1	1	2.45901639344262	4	Deir Ezzor, Dayr az Zawr, Syria	SY	SY07	26359	35.3359	40.1408	-2541119	4	Deir Ezzor, Dayr az Zawr, Syria	SY	SY07	26359	35.3359	40.1408	-2541119	4	Deir Ezzor, Dayr az Zawr, Syria	SY	SY07	26359	35.3359	40.1408	-2541119	20171106141500	https://www.almasdarnews.com/article/commander-syrian-armed-forces-makes-official-visit-liberated-deir-ezzor/
704331244	20171105	201711	2017	2017.8356	LBN	BEIRUT	LBN								SAUGOV	ABDULLAH	SAU					GOV			1	042	042	04	1	1.9	1	1	1	2.45901639344262	4	Deir Ezzor, Dayr az Zawr, Syria	SY	SY07	26359	35.3359	40.1408	-2541119	4	Deir Ezzor, Dayr az Zawr, Syria	SY	SY07	26359	35.3359	40.1408	-2541119	4	Deir Ezzor, Dayr az Zawr, Syria	SY	SY07	26359	35.3359	40.1408	-2541119	20171106141500	https://www.almasdarnews.com/article/commander-syrian-armed-forces-makes-official-visit-liberated-deir-ezzor/
