703803719	20161104	201611	2016	2016.8329											SEA	SOUTHEAST ASIA	SEA								1	042	042	04	1	1.9	6	1	6	1.16086235489221	0								4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20171104031500	http://www.ecns.cn/business/2017/11-04/279640.shtml
703803720	20161104	201611	2016	2016.8329	AFR	AFRICA	AFR																		1	190	190	19	4	-10.0	4	1	4	-5.10510510510509	1	South Africa	SF	SF		-30	26	SF	0								1	South Africa	SF	SF		-30	26	SF	20171104031500	https://af.reuters.com/article/topNews/idAFKBN1D314A-OZATP
703803721	20161104	201611	2016	2016.8329	CHN	CHINA	CHN								SEA	SOUTHEAST ASIA	SEA								1	042	042	04	1	1.9	4	1	4	1.16086235489221	4	Cainiao, China (general), China	CH	CH00	13274	29.4317	103.66	10407841	4	Cainiao, China (general), China	CH	CH00	13274	29.4317	103.66	10407841	4	Cainiao, China (general), China	CH	CH00	13274	29.4317	103.66	10407841	20171104031500	http://www.ecns.cn/business/2017/11-04/279640.shtml
703803722	20161104	201611	2016	2016.8329	CUBGOV	CUBA	CUB					GOV			CUB	CUBAN	CUB								0	017	017	01	1	0.0	1	1	1	7.87207872078721	1	Cuba	CU	CU		22	-79.5	CU	1	Cuba	CU	CU		22	-79.5	CU	1	Cuba	CU	CU		22	-79.5	CU	20171104031500	http://timescaribbeanonline.com/cubas-bond-st-kitts-nevis-gotten-stronger-team-unity-administration-says-ambassador/
703803723	20161104	201611	2016	2016.8329	SEA	SOUTHEAST ASIA	SEA																		1	043	043	04	1	2.8	6	1	6	1.16086235489221	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	0								4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20171104031500	http://www.ecns.cn/business/2017/11-04/279640.shtml
703803724	20161104	201611	2016	2016.8329	SEA	SOUTHEAST ASIA	SEA								CHN	CHINA	CHN								1	043	043	04	1	2.8	4	1	4	1.16086235489221	4	Cainiao, China (general), China	CH	CH00	13274	29.4317	103.66	10407841	4	Cainiao, China (general), China	CH	CH00	13274	29.4317	103.66	10407841	4	Cainiao, China (general), China	CH	CH00	13274	29.4317	103.66	10407841	20171104031500	http://www.ecns.cn/business/2017/11-04/279640.shtml
703803725	20171005	201710	2017	2017.7534											CHN	CHINA	CHN								1	042	042	04	1	1.9	6	1	6	2.12765957446808	0								4	Republic Of China, Taiwan (general), Taiwan	TW	TW00	13277	24	121	-2637939	4	Liu Quan, Hubei, China	CH	CH12	13136	29.9352	111.56	11293396	20171104031500	http://dailypost.vu/news/pm-reiterates-support-for-one-china-policy/article_77adb93f-a7e9-5a25-acf8-48da060e8a9a.html
703803726	20171005	201710	2017	2017.7534											TWN	TAIWAN	TWN								1	042	042	04	1	1.9	4	1	4	2.12765957446808	0								4	Republic Of China, Taiwan (general), Taiwan	TW	TW00	13277	24	121	-2637939	4	Liu Quan, Hubei, China	CH	CH12	13136	29.9352	111.56	11293396	20171104031500	http://dailypost.vu/news/pm-reiterates-support-for-one-china-policy/article_77adb93f-a7e9-5a25-acf8-48da060e8a9a.html
703803727	20171005	201710	2017	2017.7534											USA	UNITED STATES	USA								1	043	043	04	1	2.8	4	1	4	1.33079847908745	0								3	Shakopee, Minnesota, United States	US	USMN	MN139	44.798	-93.5269	651898	3	Shakopee, Minnesota, United States	US	USMN	MN139	44.798	-93.5269	651898	20171104031500	http://www.mycentraloregon.com/2017/11/03/judge-officiates-wedding-of-former-heroin-addict-bride-he-once-sentenced/
703803728	20171005	201710	2017	2017.7534											USA	UNITED STATES	USA								1	043	043	04	1	2.8	2	1	2	1.33079847908745	0								3	Shakopee, Minnesota, United States	US	USMN	MN139	44.798	-93.5269	651898	3	Scott County, Minnesota, United States	US	USMN		44.6333	-93.5008	659514	20171104031500	http://www.mycentraloregon.com/2017/11/03/judge-officiates-wedding-of-former-heroin-addict-bride-he-once-sentenced/
703803729	20171005	201710	2017	2017.7534											USA	UNITED STATES	USA								1	043	043	04	1	2.8	2	1	2	1.33079847908745	0								3	Shakopee, Minnesota, United States	US	USMN	MN139	44.798	-93.5269	651898	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20171104031500	http://www.mycentraloregon.com/2017/11/03/judge-officiates-wedding-of-former-heroin-addict-bride-he-once-sentenced/
703803730	20171005	201710	2017	2017.7534	CHN	CHINA	CHN																		1	043	043	04	1	2.8	6	1	6	2.12765957446808	4	Republic Of China, Taiwan (general), Taiwan	TW	TW00	13277	24	121	-2637939	0								4	Liu Quan, Hubei, China	CH	CH12	13136	29.9352	111.56	11293396	20171104031500	http://dailypost.vu/news/pm-reiterates-support-for-one-china-policy/article_77adb93f-a7e9-5a25-acf8-48da060e8a9a.html
703803731	20171005	201710	2017	2017.7534	CHN	CHINA	CHN								GOV	PRIME MINISTER						GOV			1	080	080	08	2	5.0	2	1	2	2.12765957446808	4	Republic Of China, Taiwan (general), Taiwan	TW	TW00	13277	24	121	-2637939	4	Luganville, Sanma, Vanuatu	NH	NH13	31852	-15.5333	167.167	-2137959	4	Republic Of China, Taiwan (general), Taiwan	TW	TW00	13277	24	121	-2637939	20171104031500	http://dailypost.vu/news/pm-reiterates-support-for-one-china-policy/article_77adb93f-a7e9-5a25-acf8-48da060e8a9a.html
703803732	20171005	201710	2017	2017.7534	CHN	CHINA	CHN								VUT	VANUATU	VUT								1	080	080	08	2	5.0	4	1	4	2.12765957446808	4	Republic Of China, Taiwan (general), Taiwan	TW	TW00	13277	24	121	-2637939	4	Luganville, Sanma, Vanuatu	NH	NH13	31852	-15.5333	167.167	-2137959	4	Republic Of China, Taiwan (general), Taiwan	TW	TW00	13277	24	121	-2637939	20171104031500	http://dailypost.vu/news/pm-reiterates-support-for-one-china-policy/article_77adb93f-a7e9-5a25-acf8-48da060e8a9a.html
703803733	20171005	201710	2017	2017.7534	EGY	CAIRO	EGY								COP	POLICE						COP			1	015	015	01	1	0.0	10	1	10	-8.92857142857141	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20171104031500	http://www.businessinsider.com/ap-new-militant-group-claims-responsibility-for-egypt-attack-2017-11
703803734	20171005	201710	2017	2017.7534	EGY	CAIRO	EGY								COP	POLICE						COP			1	180	180	18	4	-9.0	10	1	10	-8.92857142857141	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20171104031500	http://www.businessinsider.com/ap-new-militant-group-claims-responsibility-for-egypt-attack-2017-11
