704226085	20161106	201611	2016	2016.8384											AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	12	1	12	3.29113924050633	0								4	Merewether, New South Wales, Australia	AS	AS02	5096	-32.95	151.767	-1586986	4	Merewether, New South Wales, Australia	AS	AS02	5096	-32.95	151.767	-1586986	20171106060000	http://www.theherald.com.au/story/5037009/shot-at-glory-twice-as-nice-for-part-owners/?cs=305
704226086	20161106	201611	2016	2016.8384											COP	POLICE						COP			1	1124	112	11	3	-2.0	5	1	5	-4.1025641025641	0								0								0								20171106060000	http://www.lancashiretelegraph.co.uk/news/15642498.Father_who_grew___13k_of_cannabis_and_then_blamed_girlfriend_given_suspended_sentence/
704226087	20161106	201611	2016	2016.8384											MIL	COMMANDER						MIL			0	190	190	19	4	-10.0	10	1	10	3.28947368421052	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171106060000	http://www.france24.com/en/20171106-chinas-military-ordered-pledge-total-loyalty-xi
704226088	20161106	201611	2016	2016.8384											USA	UNITED STATES	USA								0	042	042	04	1	1.9	4	1	4	-0.82101806239737	0								3	Fremont County, Colorado, United States	US	USCO		38.4833	-105.401	198137	3	Fremont County, Colorado, United States	US	USCO		38.4833	-105.401	198137	20171106060000	http://www.canoncitydailyrecord.com/news/canoncity-local-news/ci_31430404/second-annual-homeless-awareness-walk-sheds-light-issue
704226089	20161106	201611	2016	2016.8384	AUS	AUSTRALIA	AUS																		1	016	016	01	1	-2.0	2	1	2	-6.94444444444444	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	0								4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20171106060000	https://au.news.yahoo.com/qld/a/37756618/qld-man-denies-social-media-linked-rape/
704226090	20161106	201611	2016	2016.8384	AUS	AUSTRALIA	AUS																		1	043	043	04	1	2.8	30	1	30	3.29113924050633	4	Merewether, New South Wales, Australia	AS	AS02	5096	-32.95	151.767	-1586986	0								4	Merewether, New South Wales, Australia	AS	AS02	5096	-32.95	151.767	-1586986	20171106060000	http://www.theherald.com.au/story/5037009/shot-at-glory-twice-as-nice-for-part-owners/?cs=305
704226091	20161106	201611	2016	2016.8384	AUS	AUSTRALIA	AUS																		1	1821	182	18	4	-9.0	2	1	2	-6.94444444444444	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	0								4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20171106060000	https://au.news.yahoo.com/qld/a/37756618/qld-man-denies-social-media-linked-rape/
704226092	20161106	201611	2016	2016.8384	GOV	MINISTRY						GOV			JPN	JAPAN	JPN								1	061	061	06	2	6.4	10	1	10	-0.581395348837209	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171106060000	http://www.akp.gov.kh/?p=113689
704226093	20161106	201611	2016	2016.8384	IND	MUMBAI	IND																		1	172	172	17	4	-5.0	10	1	10	-4.68187274909964	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	0								4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	20171106060000	http://www.livemint.com/Politics/Axf2PyjEa3rtb7NwiQENoJ/Narendra-Modis-big-economic-gamble-in-tatters-as-cash-remai.html
704226094	20161106	201611	2016	2016.8384	MIL	COMMANDER						MIL													0	190	190	19	4	-10.0	10	1	10	3.28947368421052	1	China	CH	CH		35	105	CH	0								1	China	CH	CH		35	105	CH	20171106060000	http://www.france24.com/en/20171106-chinas-military-ordered-pledge-total-loyalty-xi
