704877939	20161108	201611	2016	2016.8438	USA	NEW YORK	USA								LEG	LAWMAKER						LEG			1	173	173	17	4	-5.0	8	1	8	-7.51295336787564	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171108044500	http://www.governing.com/topics/politics/gov-election-2017-new-york-pensions-forfeiture.html
704877940	20171009	201710	2017	2017.7644											IND	GUJARAT	IND								0	190	190	19	4	-10.0	10	1	10	0.506329113924049	0								4	Surat, Gujarat, India	IN	IN09	70127	20.9667	72.9	-2098110	4	Surat, Gujarat, India	IN	IN09	70127	20.9667	72.9	-2098110	20171108044500	http://www.news18.com/news/politics/rahul-gandhi-kapil-sibal-to-meet-hardik-patel-in-surat-today-discuss-patel-reservation-1570211.html
704877941	20171009	201710	2017	2017.7644	IND	GUJARAT	IND																		0	190	190	19	4	-10.0	10	1	10	0.506329113924049	4	Surat, Gujarat, India	IN	IN09	70127	20.9667	72.9	-2098110	0								4	Surat, Gujarat, India	IN	IN09	70127	20.9667	72.9	-2098110	20171108044500	http://www.news18.com/news/politics/rahul-gandhi-kapil-sibal-to-meet-hardik-patel-in-surat-today-discuss-patel-reservation-1570211.html
704877942	20171009	201710	2017	2017.7644	IND	GUJARAT	IND								LEG	CONGRESS						LEG			0	051	051	05	1	3.4	10	1	10	0.506329113924049	4	Surat, Gujarat, India	IN	IN09	70127	20.9667	72.9	-2098110	4	Surat, Gujarat, India	IN	IN09	70127	20.9667	72.9	-2098110	4	Surat, Gujarat, India	IN	IN09	70127	20.9667	72.9	-2098110	20171108044500	http://www.news18.com/news/politics/rahul-gandhi-kapil-sibal-to-meet-hardik-patel-in-surat-today-discuss-patel-reservation-1570211.html
704877943	20171009	201710	2017	2017.7644	PRKGOV	NORTH KOREA	PRK					GOV			USA	WASHINGTON	USA								0	013	013	01	1	0.4	2	1	2	-2.7596223674655	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171108044500	http://www.ivpressonline.com/news/politics/north-korea-trade-deficit-tops-trump-s-agenda-in-china/article_a9bd9648-2ebb-5b41-8499-5ed97162a149.html
704877944	20171009	201710	2017	2017.7644	USA	UNITED STATES	USA																		1	070	070	07	2	7.0	2	1	2	-1.0204081632653	3	Decatur, Illinois, United States	US	USIL	IL115	39.8403	-88.9548	407044	0								3	Decatur, Illinois, United States	US	USIL	IL115	39.8403	-88.9548	407044	20171108044500	http://herald-review.com/news/local/buffett-pays-for-macon-county-jail-evaluation/article_4f40ceb5-e860-5d19-ae85-683d2a3bcd7c.html
704877945	20171009	201710	2017	2017.7644	USA	UNITED STATES	USA																		1	070	070	07	2	7.0	2	1	2	-1.0204081632653	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	0								3	Decatur, Illinois, United States	US	USIL	IL115	39.8403	-88.9548	407044	20171108044500	http://herald-review.com/news/local/buffett-pays-for-macon-county-jail-evaluation/article_4f40ceb5-e860-5d19-ae85-683d2a3bcd7c.html
704877946	20171009	201710	2017	2017.7644	USA	UNITED STATES	USA								COP	PRISON						COP			0	173	173	17	4	-5.0	4	2	4	-0.571023317804435	3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	2	Utah, United States	US	USUT		40.1135	-111.854	UT	3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	20171108044500	http://www.kvoa.com/story/36782513/election-results-coming-in-your-guide-to-the-us-elections
704877947	20171101	201711	2017	2017.8247											MMR	BURMA	MMR								1	043	043	04	1	2.8	5	1	5	-0.10460251046025	0								5	Rakhine State, Rakhine State, Myanmar	BM	BM01	41814	19	94.25	-440595	5	Rakhine State, Rakhine State, Myanmar	BM	BM01	41814	19	94.25	-440595	20171108044500	http://newsroomamerica.com/story/675457.html
704877948	20171101	201711	2017	2017.8247	AUS	CANBERRA	AUS								GOV	AUTHORITIES						GOV			1	040	040	04	1	1.0	8	1	8	-0.82417582417582	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20171108044500	http://www.perthnow.com.au/rendezview/why-the-term-cosmetic-surgeon-is-so-dangerous/news-story/07d6e7e44b469c0f7fbf48641de460a0
704877949	20171101	201711	2017	2017.8247	CHNGOV	CHINA	CHN					GOV			GOV	CONSUL						GOV			1	042	042	04	1	1.9	2	1	2	1.01010101010101	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171108044500	http://www.smn-news.com/st-maarten-st-martin-news/27584-chinese-consulate-in-willemstad-donates-in-aid-of-schools-and-homes.html
704877950	20171101	201711	2017	2017.8247	GOV	AUTHORITIES						GOV			AUS	CANBERRA	AUS								1	040	040	04	1	1.0	8	1	8	-0.82417582417582	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20171108044500	http://www.perthnow.com.au/rendezview/why-the-term-cosmetic-surgeon-is-so-dangerous/news-story/07d6e7e44b469c0f7fbf48641de460a0
704877951	20171101	201711	2017	2017.8247	GOV	AUTHORITIES						GOV			AUSGOV	AUSTRALIAN	AUS					GOV			1	051	051	05	1	3.4	6	1	6	-0.82417582417582	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171108044500	http://www.perthnow.com.au/rendezview/why-the-term-cosmetic-surgeon-is-so-dangerous/news-story/07d6e7e44b469c0f7fbf48641de460a0
704877952	20171101	201711	2017	2017.8247	GOV	CONSUL						GOV			CHNGOV	CHINA	CHN					GOV			1	043	043	04	1	2.8	2	1	2	1.01010101010101	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171108044500	http://www.smn-news.com/st-maarten-st-martin-news/27584-chinese-consulate-in-willemstad-donates-in-aid-of-schools-and-homes.html
704877953	20171101	201711	2017	2017.8247	GOV	MINIST						GOV			GBRGOV	UNITED KINGDOM	GBR					GOV			0	026	026	02	1	4.0	1	1	1	-1.00334448160535	4	Whitehall, Orkney Islands, United Kingdom	UK	UKV9	40174	59.15	-2.61667	-2611570	4	Whitehall, Orkney Islands, United Kingdom	UK	UKV9	40174	59.15	-2.61667	-2611570	4	Whitehall, Orkney Islands, United Kingdom	UK	UKV9	40174	59.15	-2.61667	-2611570	20171108044500	https://www.standard.co.uk/news/politics/theresa-may-under-pressure-to-sack-priti-patel-after-details-of-more-israel-meetings-emerge-a3684771.html
704877954	20171101	201711	2017	2017.8247	RUS	RUSSIA	RUS								USA	UNITED STATES	USA								1	020	020	02	1	3.0	1	1	1	-0.5586592178771	1	Honduras	HO	HO		15	-86.5	HO	1	Honduras	HO	HO		15	-86.5	HO	1	Honduras	HO	HO		15	-86.5	HO	20171108044500	http://www.qatar-tribune.com/news-details/id/94935
704877955	20171101	201711	2017	2017.8247	RUS	RUSSIA	RUS								USA	UNITED STATES	USA								1	020	020	02	1	3.0	1	1	1	-0.5586592178771	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171108044500	http://www.qatar-tribune.com/news-details/id/94935
704877956	20171101	201711	2017	2017.8247	SAU	SAUDI ARABIA	SAU								BUS	BUSINESS						BUS			0	173	173	17	4	-5.0	2	1	2	-3.25278810408922	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	20171108044500	http://www.abc.net.au/news/2017-11-08/curious-north-coast-tasmanian-tigers-spotted-in-northern-nsw/9116158
704877957	20171101	201711	2017	2017.8247	SAU	SAUDI ARABIA	SAU								BUS	BUSINESS						BUS			1	173	173	17	4	-5.0	28	1	28	-3.46488882205477	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	20171108044500	http://www.abc.net.au/news/2017-11-08/curious-north-coast-tasmanian-tigers-spotted-in-northern-nsw/9116158
704877958	20171101	201711	2017	2017.8247	SDN	SUDAN	SDN								HLH	HOSPITAL						HLH			0	010	010	01	1	0.0	2	1	2	-3.75302663438256	4	Kassala, Kassala, Sudan	SU	SU52	37060	15.457	36.4001	-8533	4	Kassala, Kassala, Sudan	SU	SU52	37060	15.457	36.4001	-8533	4	Dabanga, Shamal Darfur, Sudan	SU	SU55	37080	13.3267	24.8534	11081854	20171108044500	https://www.dabangasudan.org/en/all-news/article/this-week-s-news-in-brief-95
704877959	20171101	201711	2017	2017.8247	SPY	INTELLIGENCE						SPY			RUS	RUSSIAN	RUS								1	046	046	04	1	7.0	1	1	1	-0.5586592178771	1	Honduras	HO	HO		15	-86.5	HO	1	Honduras	HO	HO		15	-86.5	HO	1	Honduras	HO	HO		15	-86.5	HO	20171108044500	http://www.qatar-tribune.com/news-details/id/94935
704877960	20171101	201711	2017	2017.8247	SPY	INTELLIGENCE						SPY			RUS	RUSSIAN	RUS								1	046	046	04	1	7.0	1	1	1	-0.5586592178771	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171108044500	http://www.qatar-tribune.com/news-details/id/94935
704877961	20171101	201711	2017	2017.8247	USA	UNITED STATES	USA																		1	010	010	01	1	0.0	2	1	2	-4.96760259179265	3	Sutherland Springs, Texas, United States	US	USTX	TX493	29.2733	-98.0567	1369438	0								3	Sutherland Springs, Texas, United States	US	USTX		29.2733	-98.0567	1369438	20171108044500	http://www.qatar-tribune.com/news-details/id/94934
704877962	20171107	201711	2017	2017.8411											GOV	PRESIDENT						GOV			1	046	046	04	1	7.0	10	1	10	-1.24069478908188	0								1	Macau	MC	MC		22.157778	113.559722	MC	1	Macau	MC	MC		22.157778	113.559722	MC	20171108044500	http://macaudailytimes.com.mo/ic-launches-platform-collect-public-information-heritage-problems.html
704877963	20171107	201711	2017	2017.8411	GOV	PRESIDENT						GOV													1	046	046	04	1	7.0	10	1	10	-1.24069478908188	1	Macau	MC	MC		22.157778	113.559722	MC	0								1	Macau	MC	MC		22.157778	113.559722	MC	20171108044500	http://macaudailytimes.com.mo/ic-launches-platform-collect-public-information-heritage-problems.html
704877964	20171107	201711	2017	2017.8411	GOV	GOVERNMENT						GOV			INDGOV	MAMATA BANERJEE	IND					GOV			1	040	040	04	1	1.0	10	1	10	-2.41935483870967	0								0								0								20171108044500	http://thehimalayanbeacon.com/thb-viral-news-effect-residential-certificate-norms-to-be-changed-gorkhas-not-to-be-singled-out/
704877965	20171107	201711	2017	2017.8411	GOVEDUELI	MINIST OF HIGHER EDUCATION						GOV	EDU	ELI	AFRJUD	AFRICA	AFR					JUD			1	015	015	01	1	0.0	4	1	4	-5.37974683544303	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20171108044500	http://www.thenewage.co.za/i-want-justice-to-be-served-says-manana/
704877966	20171107	201711	2017	2017.8411	GOVEDUELI	MINIST OF HIGHER EDUCATION						GOV	EDU	ELI	AFRJUD	AFRICA	AFR					JUD			1	180	180	18	4	-9.0	4	1	4	-5.37974683544303	4	Randburg, Gauteng, South Africa	SF	SF06	77346	-26.0991	27.9759	-1274752	4	Randburg, Gauteng, South Africa	SF	SF06	77346	-26.0991	27.9759	-1274752	4	Randburg, Gauteng, South Africa	SF	SF06	77346	-26.0991	27.9759	-1274752	20171108044500	http://www.thenewage.co.za/i-want-justice-to-be-served-says-manana/
704877967	20171107	201711	2017	2017.8411	GOVEDUELI	MINIST OF HIGHER EDUCATION						GOV	EDU	ELI	JUD	MAGISTRATE						JUD			1	015	015	01	1	0.0	1	1	1	-5.37974683544303	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20171108044500	http://www.thenewage.co.za/i-want-justice-to-be-served-says-manana/
704877968	20171107	201711	2017	2017.8411	GOVEDUELI	MINIST OF HIGHER EDUCATION						GOV	EDU	ELI	JUD	MAGISTRATE						JUD			1	180	180	18	4	-9.0	1	1	1	-5.37974683544303	4	Randburg, Gauteng, South Africa	SF	SF06	77346	-26.0991	27.9759	-1274752	4	Randburg, Gauteng, South Africa	SF	SF06	77346	-26.0991	27.9759	-1274752	4	Randburg, Gauteng, South Africa	SF	SF06	77346	-26.0991	27.9759	-1274752	20171108044500	http://www.thenewage.co.za/i-want-justice-to-be-served-says-manana/
704877969	20171107	201711	2017	2017.8411	GOVMIL	DEFENSE MINIST						GOV	MIL		QAT	QATAR	QAT								0	042	042	04	1	1.9	6	1	6	-3.59578425294482	1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	20171108044500	http://thefrontierpost.com/actually-happening-riyadh-everybody-alert-us-israel-establishing-front/
704877970	20171107	201711	2017	2017.8411	INDGOV	MAMATA BANERJEE	IND					GOV			GOV	GOVERNMENT						GOV			1	040	040	04	1	1.0	10	1	10	-2.41935483870967	0								0								0								20171108044500	http://thehimalayanbeacon.com/thb-viral-news-effect-residential-certificate-norms-to-be-changed-gorkhas-not-to-be-singled-out/
704877971	20171107	201711	2017	2017.8411	MED	NEWSPAPER						MED													0	110	110	11	3	-2.0	5	1	5	-2.06766917293233	1	Macau	MC	MC		22.157778	113.559722	MC	0								1	Macau	MC	MC		22.157778	113.559722	MC	20171108044500	http://macaudailytimes.com.mo/page/1584
704877972	20171107	201711	2017	2017.8411	QAT	QATAR	QAT								GOVMIL	DEFENSE MINIST						GOV	MIL		0	043	043	04	1	2.8	6	1	6	-3.59578425294482	1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	20171108044500	http://thefrontierpost.com/actually-happening-riyadh-everybody-alert-us-israel-establishing-front/
704877973	20171107	201711	2017	2017.8411	QAT	QATAR	QAT								QATGOVMIL	QATAR	QAT					GOV	MIL		0	043	043	04	1	2.8	2	1	2	-3.59578425294482	1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	20171108044500	http://thefrontierpost.com/actually-happening-riyadh-everybody-alert-us-israel-establishing-front/
704877974	20171107	201711	2017	2017.8411	QATGOVMIL	QATAR	QAT					GOV	MIL		QAT	QATAR	QAT								0	042	042	04	1	1.9	2	1	2	-3.59578425294482	1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	20171108044500	http://thefrontierpost.com/actually-happening-riyadh-everybody-alert-us-israel-establishing-front/
704877975	20171108	201711	2017	2017.8438											AUS	BRISBANE	AUS								1	042	042	04	1	1.9	10	1	10	-0.82644628099174	0								1	Guernsey	GK	GK		49.583333	-2.333333	GK	1	Guernsey	GK	GK		49.583333	-2.333333	GK	20171108044500	http://www.northqueenslandregister.com.au/story/5043495/is-this-our-biggest-steer-ever/
704877976	20171108	201711	2017	2017.8438											AUS	AUSTRALIA	AUS								1	051	051	05	1	3.4	2	1	2	1.54028436018957	0								4	Bendigo, Victoria, Australia	AS	AS07	5391	-36.7582	144.28	-1558533	4	Bendigo, Victoria, Australia	AS	AS07	5391	-36.7582	144.28	-1558533	20171108044500	http://www.easternriverinachronicle.com.au/story/5034173/henty-community-stalwart-graham-booth-dies/
704877977	20171108	201711	2017	2017.8438											AUS	AUSTRALIA	AUS								1	060	060	06	2	6.0	10	1	10	-3.23679727427598	0								1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	20171108044500	http://www.abc.net.au/news/rural/2017-11-08/chocolate-eating-wagyu-beef-cattle-fetching-mayura-big-money/8838358
704877978	20171108	201711	2017	2017.8438											BGD	BANGLADESH	BGD								0	036	036	03	1	4.0	1	1	1	-0.17667844522968	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20171108044500	http://thefinancialexpress.com.bd/economy/bangladesh/fund-crunch-hits-tunnel-project-1510112884
704877979	20171108	201711	2017	2017.8438											BLZ	BELIZE	BLZ								0	043	043	04	1	2.8	4	1	4	-5.79710144927536	0								4	Belize City, Belize, Belize	BH	BH01	5855	17.4833	-88.1833	-1148788	4	Belize City, Belize, Belize	BH	BH01	5855	17.4833	-88.1833	-1148788	20171108044500	http://edition.channel5belize.com/archives/155581
704877980	20171108	201711	2017	2017.8438											BUS	BANK						BUS			0	020	020	02	1	3.0	10	1	10	-5.13447432762836	0								4	Surat, Gujarat, India	IN	IN09	70127	20.9667	72.9	-2098110	4	Surat, Gujarat, India	IN	IN09	70127	20.9667	72.9	-2098110	20171108044500	https://news.statetimes.in/i-t-to-issue-1l-notices-for-huge-deposits-post-demonetisation/
704877981	20171108	201711	2017	2017.8438											BUS	BANK						BUS			1	036	036	03	1	4.0	4	1	4	-0.34246575342465	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20171108044500	https://economictimes.indiatimes.com/markets/stocks/news/axis-bank-board-set-to-meet-on-friday-to-consider-plan-to-raise-equity-capital/articleshow/61556416.cms
704877982	20171108	201711	2017	2017.8438											BUS	COMPANY						BUS			0	040	040	04	1	1.0	10	1	10	0.12121212121212	0								3	Long Beach, California, United States	US	USCA		33.767	-118.189	1652747	3	Long Beach, California, United States	US	USCA		33.767	-118.189	1652747	20171108044500	http://www.dailybreeze.com/2017/11/07/workers-still-bitter-over-abrupt-closure-of-great-maple-at-del-amo-mall/
704877983	20171108	201711	2017	2017.8438											CHN	GUANGZHOU	CHN								0	042	042	04	1	1.9	10	1	10	-2.06766917293233	0								4	Guangzhou, Guangdong, China	CH	CH30	13033	23.1167	113.25	-1907161	4	Guangzhou, Guangdong, China	CH	CH30	13033	23.1167	113.25	-1907161	20171108044500	http://macaudailytimes.com.mo/page/1584
704877984	20171108	201711	2017	2017.8438											CHNGOVAGR	HAN CHANGFU	CHN					GOV	AGR		1	040	040	04	1	1.0	10	1	10	0.625	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171108044500	http://www.inform.kz/en/kazakhstan-china-to-increase-cooperation-in-agricultural-sphere_a3083162
704877985	20171108	201711	2017	2017.8438											COP	DEPUTY						COP			1	030	030	03	1	4.0	3	1	3	-4.91803278688525	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171108044500	http://www.mtairynews.com/news/55909/lambsburg-man-target-of-meth-charges
704877986	20171108	201711	2017	2017.8438											COP	POLICE						COP			1	112	112	11	3	-2.0	6	1	6	-4.80769230769231	0								1	Swaziland	WZ	WZ		-26.5	31.5	WZ	1	Swaziland	WZ	WZ		-26.5	31.5	WZ	20171108044500	http://www.times.co.sz/news/115676-two-cops-drag-assault-usdf-member-in-town.html
704877987	20171108	201711	2017	2017.8438											COP	POLICE						COP			1	173	173	17	4	-5.0	6	1	6	-4.80769230769231	0								1	Swaziland	WZ	WZ		-26.5	31.5	WZ	1	Swaziland	WZ	WZ		-26.5	31.5	WZ	20171108044500	http://www.times.co.sz/news/115676-two-cops-drag-assault-usdf-member-in-town.html
704877988	20171108	201711	2017	2017.8438											COP	DEPUTY						COP			1	190	190	19	4	-10.0	2	1	2	1.61691542288557	0								3	Three Forks, Montana, United States	US	USMT		47.2816	-111.09	777602	3	Three Forks, Montana, United States	US	USMT		47.2816	-111.09	777602	20171108044500	http://www.ktvh.com/2017/11/picking-up-the-pieces-slain-deputys-wife-heals-through-giving-back
704877989	20171108	201711	2017	2017.8438											CRM	CRIMINAL						CRM			0	020	020	02	1	3.0	5	1	5	-0.90543259557344	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171108044500	http://www.ydr.com/story/news/2017/11/07/2017-york-mayor-election-kim-bracey-michael-helfrich/835333001/
704877990	20171108	201711	2017	2017.8438											CRM	SMUGGLER						CRM			1	192	192	19	4	-9.5	10	1	10	-0.80645161290322	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20171108044500	https://article.wn.com/view/2017/11/08/delhi_customs_zone_observes_x27vigilance_awareness_week_x27/
704877991	20171108	201711	2017	2017.8438											CVL	NEIGHBORHOOD						CVL			0	010	010	01	1	0.0	4	1	4	-2.17770034843205	0								3	Madison School, Iowa, United States	US	USIA		41.2572	-95.837	458725	3	Mason City, Iowa, United States	US	USIA		43.1536	-93.201	458840	20171108044500	http://globegazette.com/news/local/crime-and-courts/police-found-dead-in-mason-city-home-murder-suspect-in/article_4c242566-2462-579a-baf2-faf37c9b4620.html
704877992	20171108	201711	2017	2017.8438											CVL	NEIGHBORHOOD						CVL			0	010	010	01	1	0.0	6	1	6	-2.17770034843205	0								2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20171108044500	http://globegazette.com/news/local/crime-and-courts/police-found-dead-in-mason-city-home-murder-suspect-in/article_4c242566-2462-579a-baf2-faf37c9b4620.html
704877993	20171108	201711	2017	2017.8438											CVL	COMMUNITY						CVL			0	036	036	03	1	4.0	3	1	3	1.54028436018957	0								4	Bendigo, Victoria, Australia	AS	AS07	5391	-36.7582	144.28	-1558533	4	Bendigo, Victoria, Australia	AS	AS07	5391	-36.7582	144.28	-1558533	20171108044500	http://www.easternriverinachronicle.com.au/story/5034173/henty-community-stalwart-graham-booth-dies/
704877994	20171108	201711	2017	2017.8438											CVL	TRAVELER						CVL			1	036	036	03	1	4.0	5	1	5	0.90361445783133	0								3	Kansas City International Airport, Missouri, United States	US	USMO		39.2976	-94.7139	758755	3	Kansas City International Airport, Missouri, United States	US	USMO		39.2976	-94.7139	758755	20171108044500	http://abcnews.go.com/US/wireStory/kansas-city-voters-approve-billion-airport-project-51003541
