705188192	20071112	200711	2007	2007.8548	AFR	AFRICA	AFR								USA	AMERICAN	USA								0	043	043	04	1	2.8	8	1	8	3.14465408805031	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20171109021500	http://thegrio.com/2017/11/08/tiffany-haddish-snl-host/
705188193	20071112	200711	2007	2007.8548	USA	AMERICAN	USA								AFR	AFRICA	AFR								0	042	042	04	1	1.9	8	1	8	3.14465408805031	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20171109021500	http://thegrio.com/2017/11/08/tiffany-haddish-snl-host/
705188194	20161109	201611	2016	2016.8466											CHN	SHANGHAI	CHN								1	042	042	04	1	1.9	8	1	8	0.386100386100386	0								4	Xuelong, Guangdong, China	CH	CH30	13046	23.4652	116.65	9200270	4	Xuelong, Guangdong, China	CH	CH30	13046	23.4652	116.65	9200270	20171109021500	http://en.gmw.cn/2017-11/09/content_26735559.htm
705188195	20161109	201611	2016	2016.8466	CHN	CHINESE	CHN								USA	UNITED STATES	USA								0	060	060	06	2	6.0	2	1	2	-0.95344924284913	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171109021500	http://www.dailymail.co.uk/news/article-5064541/Donald-Melania-Trump-welcomed-China-grand-ceremony.html
705188196	20161109	201611	2016	2016.8466	CHN	CHINA	CHN								USA	UNITED STATES	USA								0	060	060	06	2	6.0	6	1	6	-0.95344924284913	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171109021500	http://www.dailymail.co.uk/news/article-5064541/Donald-Melania-Trump-welcomed-China-grand-ceremony.html
705188197	20161109	201611	2016	2016.8466	EDU	COLLEGE						EDU													1	080	080	08	2	5.0	10	1	10	-1.59045725646123	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	0								2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20171109021500	http://mwcnews.net/focus/politics/69023-virginia-and-new-jersey-elections.html
705188198	20161109	201611	2016	2016.8466	GBR	UNITED KINGDOM	GBR								GBRGOV	DAVID CAMERON	GBR					GOV			1	010	010	01	1	0.0	1	1	1	2.24014336917562	4	Childwall, Liverpool, United Kingdom	UK	UKH8	40121	53.3833	-2.88333	-2592437	4	Childwall, Liverpool, United Kingdom	UK	UKH8	40121	53.3833	-2.88333	-2592437	1	Israel	IS	IS		31.5	34.75	IS	20171109021500	http://www.dailymail.co.uk/news/article-5064477/ANDREW-PIERCE-profiles-influential-Lord-Polak.html
705188199	20161109	201611	2016	2016.8466	GBR	UNITED KINGDOM	GBR								GBRGOV	DAVID CAMERON	GBR					GOV			1	010	010	01	1	0.0	1	1	1	2.24014336917562	4	Childwall, Liverpool, United Kingdom	UK	UKH8	40121	53.3833	-2.88333	-2592437	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20171109021500	http://www.dailymail.co.uk/news/article-5064477/ANDREW-PIERCE-profiles-influential-Lord-Polak.html
705188200	20161109	201611	2016	2016.8466	GBRGOVHRI	THERESA MAY	GBR					GOV	HRI		GBRGOV	DAVID CAMERON	GBR					GOV			1	010	010	01	1	0.0	3	1	3	2.24014336917562	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20171109021500	http://www.dailymail.co.uk/news/article-5064477/ANDREW-PIERCE-profiles-influential-Lord-Polak.html
705188201	20161109	201611	2016	2016.8466	GOV	PRESIDENT						GOV													1	010	010	01	1	0.0	10	1	10	-2.87958115183246	4	Georgetown, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8	-58.15	-919880	0								4	Georgetown, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8	-58.15	-919880	20171109021500	http://www.nycaribnews.com/GuyanaOpposition.html
705188202	20161109	201611	2016	2016.8466	GOV	PRESIDENT						GOV													1	020	020	02	1	3.0	10	1	10	-2.87958115183246	4	Georgetown, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8	-58.15	-919880	0								4	Georgetown, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8	-58.15	-919880	20171109021500	http://www.nycaribnews.com/GuyanaOpposition.html
705188203	20161109	201611	2016	2016.8466	GTM	GUATEMALA	GTM								NGOICG	INTERNATIONAL CRISIS GROUP		ICG				NGO			0	190	190	19	4	-10.0	2	1	2	-5.55555555555556	4	Zacapa, Santa Báara, Honduras	HO	HO16	17475	14.75	-88.1167	-1129441	4	Copan, CopáHO, Honduras	HO	HO05	17265	14.8333	-89.15	-1117883	4	Chiquimula, Chiquimula, Guatemala	GT	GT04	65139	14.8	-89.55	-1132873	20171109021500	http://qcostarica.com/latin-americas-top-5-most-dangerous-border-regions/
705188204	20161109	201611	2016	2016.8466	GTM	GUATEMALA	GTM								NGOICG	INTERNATIONAL CRISIS GROUP		ICG				NGO			0	190	190	19	4	-10.0	6	1	6	-5.55555555555556	4	Chiquimula, Chiquimula, Guatemala	GT	GT04	65139	14.8	-89.55	-1132873	4	Copan, CopáHO, Honduras	HO	HO05	17265	14.8333	-89.15	-1117883	4	Chiquimula, Chiquimula, Guatemala	GT	GT04	65139	14.8	-89.55	-1132873	20171109021500	http://qcostarica.com/latin-americas-top-5-most-dangerous-border-regions/
705188205	20161109	201611	2016	2016.8466	HND	HONDURAS	HND								NGOICG	INTERNATIONAL CRISIS GROUP		ICG				NGO			0	190	190	19	4	-10.0	4	1	4	-5.55555555555556	4	Zacapa, Santa Báara, Honduras	HO	HO16	17475	14.75	-88.1167	-1129441	4	Copan, CopáHO, Honduras	HO	HO05	17265	14.8333	-89.15	-1117883	4	Chiquimula, Chiquimula, Guatemala	GT	GT04	65139	14.8	-89.55	-1132873	20171109021500	http://qcostarica.com/latin-americas-top-5-most-dangerous-border-regions/
705188206	20161109	201611	2016	2016.8466	USA	UNITED STATES	USA																		1	061	061	06	2	6.4	2	1	2	3.05343511450382	2	Montana, United States	US	USMT		46.9048	-110.326	MT	0								2	Montana, United States	US	USMT		46.9048	-110.326	MT	20171109021500	http://www.ktvq.com/story/36798781/chinese-retailer-agrees-to-300-million-deal-for-montana-beef
705188207	20161109	201611	2016	2016.8466	USA	UNITED STATES	USA																		1	082	082	08	2	5.0	4	1	4	0.90909090909091	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171109021500	https://www.huffingtonpost.com/entry/hillary-clinton-one-year-later_us_5a031201e4b09205305966f3
705188208	20161109	201611	2016	2016.8466	USA	UNITED STATES	USA								GOV	PRESIDENT						GOV			0	051	051	05	1	3.4	2	1	2	1.79856115107913	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171109021500	https://www.seattletimes.com/nation-world/sc-gov-mcmaster-to-attend-bannon-event-at-the-citadel/
705188209	20161109	201611	2016	2016.8466	USA	UNITED STATES	USA								GOV	PRESIDENT						GOV			1	051	051	05	1	3.4	1	1	1	3.09278350515464	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20171109021500	http://www.thestate.com/news/politics-government/state-politics/article183593196.html
705188210	20171010	201710	2017	2017.7671											LAB	EMPLOYEE						LAB			0	036	036	03	1	4.0	10	1	10	-0.65055762081784	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171109021500	https://www.business2community.com/human-resources/rising-wage-demands-becoming-source-concern-employers-2016-ew-study-reveals-01956284
705188211	20171010	201710	2017	2017.7671											PTY	POLITICIAN									0	042	042	04	1	1.9	1	1	1	-0.36429872495446	0								4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	20171109021500	http://www.dnaindia.com/india/report-all-roads-lead-to-lk-advani-s-home-just-for-a-day-2558718
705188212	20171010	201710	2017	2017.7671											PTY	POLITICIAN									0	042	042	04	1	1.9	4	1	4	-0.36429872495446	0								1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	20171109021500	http://www.dnaindia.com/india/report-all-roads-lead-to-lk-advani-s-home-just-for-a-day-2558718
705188213	20171010	201710	2017	2017.7671	BEL	BELGIUM	BEL								catLEG	CATALAN			cat			LEG			1	1044	104	10	3	-5.0	1	1	1	-5.7471264367816	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20171109021500	http://mwcnews.net/news/europe/69008-puigdemont-slams-eu.html
705188214	20171010	201710	2017	2017.7671	BEL	BELGIUM	BEL								catLEG	CATALAN			cat			LEG			1	1044	104	10	3	-5.0	1	1	1	-5.7471264367816	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20171109021500	http://mwcnews.net/news/europe/69008-puigdemont-slams-eu.html
705188215	20171010	201710	2017	2017.7671	BRN	BRUNEI	BRN								CHN	CHINA	CHN								0	042	042	04	1	1.9	4	1	4	-0.95344924284913	4	South China Sea, Brunei (general), Brunei	BX	BX00		15	115	-1337919	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	South China Sea, Brunei (general), Brunei	BX	BX00		15	115	-1337919	20171109021500	http://www.dailymail.co.uk/news/article-5064541/Donald-Melania-Trump-welcomed-China-grand-ceremony.html
705188216	20171010	201710	2017	2017.7671	BUS	CREDIT UNION						BUS			JUD	HIGH COURT						JUD			1	046	046	04	1	7.0	6	1	6	3.62694300518134	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20171109021500	http://www.irishexaminer.com/ireland/mallow-credit-union-in-bid-to-expand-into-charleville-462518.html
705188217	20171010	201710	2017	2017.7671	CHN	CHINA	CHN								BRN	BRUNEI	BRN								0	010	010	01	1	0.0	4	1	4	-0.95344924284913	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	South China Sea, Brunei (general), Brunei	BX	BX00		15	115	-1337919	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171109021500	http://www.dailymail.co.uk/news/article-5064541/Donald-Melania-Trump-welcomed-China-grand-ceremony.html
705188218	20171010	201710	2017	2017.7671	CHN	CHINA	CHN								BRN	BRUNEI	BRN								0	043	043	04	1	2.8	4	1	4	-0.95344924284913	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	South China Sea, Brunei (general), Brunei	BX	BX00		15	115	-1337919	4	South China Sea, Brunei (general), Brunei	BX	BX00		15	115	-1337919	20171109021500	http://www.dailymail.co.uk/news/article-5064541/Donald-Melania-Trump-welcomed-China-grand-ceremony.html
705188219	20171010	201710	2017	2017.7671	ESP	MADRID	ESP								BEL	BELGIUM	BEL								1	110	110	11	3	-2.0	2	1	2	-5.7471264367816	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171109021500	http://mwcnews.net/news/europe/69008-puigdemont-slams-eu.html
705188220	20171010	201710	2017	2017.7671	GBR	UNITED KINGDOM	GBR								ISR	ISRAEL	ISR								1	042	042	04	1	1.9	2	1	2	2.24014336917562	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	1	Israel	IS	IS		31.5	34.75	IS	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20171109021500	http://www.dailymail.co.uk/news/article-5064477/ANDREW-PIERCE-profiles-influential-Lord-Polak.html
705188221	20171010	201710	2017	2017.7671	ISR	ISRAEL	ISR								GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	2	1	2	2.24014336917562	1	Israel	IS	IS		31.5	34.75	IS	4	Childwall, Liverpool, United Kingdom	UK	UKH8	40121	53.3833	-2.88333	-2592437	1	Israel	IS	IS		31.5	34.75	IS	20171109021500	http://www.dailymail.co.uk/news/article-5064477/ANDREW-PIERCE-profiles-influential-Lord-Polak.html
705188222	20171010	201710	2017	2017.7671	JUD	HIGH COURT						JUD			BUS	CREDIT UNION						BUS			1	046	046	04	1	7.0	6	1	6	3.62694300518134	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20171109021500	http://www.irishexaminer.com/ireland/mallow-credit-union-in-bid-to-expand-into-charleville-462518.html
705188223	20171010	201710	2017	2017.7671	JUD	MAGISTRATE						JUD			USAJUD	COLUMBUS	USA					JUD			1	036	036	03	1	4.0	6	1	6	0.68493150684932	3	Columbus, Ohio, United States	US	USOH	OH049	39.9612	-82.9988	1080996	3	Columbus, Ohio, United States	US	USOH	OH049	39.9612	-82.9988	1080996	3	Columbus, Ohio, United States	US	USOH	OH049	39.9612	-82.9988	1080996	20171109021500	http://wytv.com/2017/11/08/my-hope-is-i-become-the-norm-youngstown-judge-elect-says-of-historic-win/
