704728116	20161107	201611	2016	2016.8411	GOVMIL	DEFENSE DEPARTMENT						GOV	MIL												0	071	071	07	2	7.4	10	1	10	0.83179297597043	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171107183000	https://www.c4isrnet.com/land/2017/11/06/armys-modernization-command-taking-shape-under-freshly-picked-leaders/
704728117	20161107	201611	2016	2016.8411	IRN	IRAN	IRN								LEG	PARLIAMENT						LEG			0	042	042	04	1	1.9	1	1	1	-5.27045769764217	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171107183000	https://www.yahoo.com/news/johnson-accused-jeopardising-case-briton-jailed-iran-175709463.html
704728118	20161107	201611	2016	2016.8411	IRQ	IRAQ	IRQ								USA	UNITED STATES	USA								0	190	190	19	4	-10.0	2	1	2	-2.93478260869565	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	20171107183000	http://www.mei.edu/content/io/harakat-al-nujaba-react-us-move-sanction-iran-backed-iraqi-militias
704728119	20161107	201611	2016	2016.8411	IRQ	IRAQI	IRQ								USA	AMERICAN	USA								0	190	190	19	4	-10.0	5	1	5	-2.93478260869565	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171107183000	http://www.mei.edu/content/io/harakat-al-nujaba-react-us-move-sanction-iran-backed-iraqi-militias
704728120	20161107	201611	2016	2016.8411	IRQ	IRAQ	IRQ								USA	AMERICAN	USA								0	190	190	19	4	-10.0	1	1	1	-2.93478260869565	1	United Kingdom	UK	UK		54	-4	UK	4	Karbala, Karbala', Iraq	IZ	IZ12	36806	32.5979	44.0165	-3107076	1	United Kingdom	UK	UK		54	-4	UK	20171107183000	http://www.mei.edu/content/io/harakat-al-nujaba-react-us-move-sanction-iran-backed-iraqi-militias
704728121	20161107	201611	2016	2016.8411	LBR	LIBERIA	LBR								CAN	CANADA	CAN								1	042	042	04	1	1.9	2	1	2	2.73348519362186	4	Monrovia, Montserrado, Liberia	LI	LI14	147290	6.31056	-10.8047	-2134012	1	Canada	CA	CA		60	-96	CA	4	Monrovia, Montserrado, Liberia	LI	LI14	147290	6.31056	-10.8047	-2134012	20171107183000	http://www.theaurora.ca/community/labrador-city-man-travels-to-liberia-to-be-official-observer-of-national-election-159531/
704728122	20161107	201611	2016	2016.8411	LEG	SENATE						LEG													0	192	192	19	4	-9.5	1	1	1	-1.27388535031847	3	Tucson, Arizona, United States	US	USAZ	AZ019	32.2217	-110.926	43534	0								2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20171107183000	https://www.rollcall.com/news/politics/mcsally-planning-senate-run-in-arizona
704728123	20161107	201611	2016	2016.8411	LEG	SENATE						LEG													0	192	192	19	4	-9.5	2	1	2	-1.27388535031847	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	0								2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20171107183000	https://www.rollcall.com/news/politics/mcsally-planning-senate-run-in-arizona
704728124	20161107	201611	2016	2016.8411	LEG	PARLIAMENT						LEG			IRN	IRAN	IRN								0	043	043	04	1	2.8	1	1	1	-5.27045769764217	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171107183000	https://www.yahoo.com/news/johnson-accused-jeopardising-case-briton-jailed-iran-175709463.html
704728125	20161107	201611	2016	2016.8411	PRT	PORTUGAL	PRT								RUS	RUSSIA	RUS								1	043	043	04	1	2.8	2	1	2	4.06976744186047	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	1	Russia	RS	RS		60	100	RS	20171107183000	http://www.breakingnews.ie/showbiz/russia-returns-to-eurovision-for-next-years-contest-in-lisbon-813124.html
704728126	20161107	201611	2016	2016.8411	PTY	POLITICIAN																			0	012	012	01	1	-0.4	1	1	1	-3.51377018043685	4	Petrograd, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	0								4	Petrograd, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	20171107183000	http://rabble.ca/babble/international-news-and-politics/paul-mason-those-who-lived-through-russian-revolution
704728127	20161107	201611	2016	2016.8411	PTY	POLITICIAN																			0	012	012	01	1	-0.4	1	1	1	-3.51377018043685	1	Greece	GR	GR		39	22	GR	0								1	Greece	GR	GR		39	22	GR	20171107183000	http://rabble.ca/babble/international-news-and-politics/paul-mason-those-who-lived-through-russian-revolution
704728128	20161107	201611	2016	2016.8411	PTY	POLITICIAN																			0	012	012	01	1	-0.4	8	1	8	-3.51377018043685	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20171107183000	http://rabble.ca/babble/international-news-and-politics/paul-mason-those-who-lived-through-russian-revolution
704728129	20161107	201611	2016	2016.8411	RUS	RUSSIA	RUS								PRT	PORTUGAL	PRT								1	042	042	04	1	1.9	2	1	2	4.06976744186047	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	1	Russia	RS	RS		60	100	RS	20171107183000	http://www.breakingnews.ie/showbiz/russia-returns-to-eurovision-for-next-years-contest-in-lisbon-813124.html
704728130	20161107	201611	2016	2016.8411	RUS	RUSSIA	RUS								PRT	LISBON	PRT								1	042	042	04	1	1.9	8	1	8	4.06976744186047	1	Russia	RS	RS		60	100	RS	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	1	Russia	RS	RS		60	100	RS	20171107183000	http://www.breakingnews.ie/showbiz/russia-returns-to-eurovision-for-next-years-contest-in-lisbon-813124.html
704728131	20161107	201611	2016	2016.8411	RUS	RUSSIA	RUS								PRT	PORTUGAL	PRT								1	110	110	11	3	-2.0	2	1	2	4.06976744186047	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	20171107183000	http://www.breakingnews.ie/showbiz/russia-returns-to-eurovision-for-next-years-contest-in-lisbon-813124.html
704728132	20161107	201611	2016	2016.8411	RUS	RUSSIAN	RUS								RUSJUD	RUSSIAN	RUS					JUD			0	040	040	04	1	1.0	10	1	10	-1.53399668325041	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171107183000	https://www.politico.com/tipsheets/morning-cybersecurity/2017/11/07/fight-over-reauthorization-of-digital-surveillance-tools-heats-up-223216
704728133	20161107	201611	2016	2016.8411	RUSJUD	RUSSIA	RUS					JUD			RUS	RUSSIAN	RUS								0	013	013	01	1	0.4	2	1	2	-1.53399668325041	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171107183000	https://www.politico.com/tipsheets/morning-cybersecurity/2017/11/07/fight-over-reauthorization-of-digital-surveillance-tools-heats-up-223216
704728134	20161107	201611	2016	2016.8411	RUSJUD	RUSSIAN	RUS					JUD			RUS	RUSSIAN	RUS								0	040	040	04	1	1.0	10	1	10	-1.53399668325041	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171107183000	https://www.politico.com/tipsheets/morning-cybersecurity/2017/11/07/fight-over-reauthorization-of-digital-surveillance-tools-heats-up-223216
704728135	20161107	201611	2016	2016.8411	UAF	FIGHTER						UAF			IRQ	MOSUL	IRQ								0	020	020	02	1	3.0	7	1	7	-2.93478260869565	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171107183000	http://www.mei.edu/content/io/harakat-al-nujaba-react-us-move-sanction-iran-backed-iraqi-militias
704728136	20161107	201611	2016	2016.8411	UAF	FIGHTER						UAF			IRQ	MOSUL	IRQ								0	020	020	02	1	3.0	1	1	1	-2.93478260869565	1	United Kingdom	UK	UK		54	-4	UK	4	Karbala, Karbala', Iraq	IZ	IZ12	36806	32.5979	44.0165	-3107076	4	Karbala, Karbala', Iraq	IZ	IZ12	36806	32.5979	44.0165	-3107076	20171107183000	http://www.mei.edu/content/io/harakat-al-nujaba-react-us-move-sanction-iran-backed-iraqi-militias
704728137	20161107	201611	2016	2016.8411	UKR	UKRAINE	UKR								RUS	RUSSIA	RUS								1	061	061	06	2	6.4	10	1	10	-1.15384615384615	4	Donbas, Ukraine (general), Ukraine	UP	UP00	25090	48.5	38.5	-1038077	4	Donbas, Ukraine (general), Ukraine	UP	UP00	25090	48.5	38.5	-1038077	4	Donbas, Ukraine (general), Ukraine	UP	UP00	25090	48.5	38.5	-1038077	20171107183000	http://uawire.org/ukraine-nearly-doubles-this-year-s-coal-imports-which-mostly-come-from-russia
704728138	20161107	201611	2016	2016.8411	USA	UNITED STATES	USA								LEG	SENATE						LEG			0	192	192	19	4	-9.5	2	1	2	-1.27388535031847	3	Tucson, Arizona, United States	US	USAZ	AZ019	32.2217	-110.926	43534	3	Tucson, Arizona, United States	US	USAZ	AZ019	32.2217	-110.926	43534	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20171107183000	https://www.rollcall.com/news/politics/mcsally-planning-senate-run-in-arizona
704728139	20161107	201611	2016	2016.8411	VNMJUD	VIETNAM	VNM					JUD													1	036	036	03	1	4.0	6	1	6	3.09278350515464	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20171107183000	https://www.ndtv.com/india-news/vietnam-prime-minister-among-10-asean-leaders-to-attend-republic-day-event-1772476
