702981099	20071104	200711	2007	2007.8329	MIL	MILITARY						MIL			COP	POLICE						COP			0	074	074	07	2	8.5	10	1	10	3.58514724711908	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	20171101150000	http://amisom-au.org/2017/11/amisom-reviews-its-gender-strategy-plan-ahead-of-the-planned-drawdown/
702981100	20161101	201611	2016	2016.8247											IDN	INDONESIA	IDN								1	042	042	04	1	1.9	1	1	1	1.58730158730159	0								4	Bekasi, Jawa Barat, Indonesia	ID	ID30	18585	-6.2349	106.99	-2672646	1	Brazil	BR	BR		-10	-55	BR	20171101150000	http://www.antaranews.com/en/news/113303/jokowi-wants-much-better-rating-in-ease-of-doing-business
702981101	20161101	201611	2016	2016.8247											IDN	INDONESIA	IDN								1	042	042	04	1	1.9	5	1	5	1.58730158730159	0								1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20171101150000	http://www.antaranews.com/en/news/113303/jokowi-wants-much-better-rating-in-ease-of-doing-business
702981102	20161101	201611	2016	2016.8247											IDN	INDONESIA	IDN								1	090	090	09	2	-2.0	1	1	1	1.58730158730159	0								4	Bekasi, Jawa Barat, Indonesia	ID	ID30	18585	-6.2349	106.99	-2672646	4	Bekasi, Jawa Barat, Indonesia	ID	ID30	18585	-6.2349	106.99	-2672646	20171101150000	http://www.antaranews.com/en/news/113303/jokowi-wants-much-better-rating-in-ease-of-doing-business
702981103	20161101	201611	2016	2016.8247											IDN	INDONESIA	IDN								1	090	090	09	2	-2.0	5	1	5	1.58730158730159	0								4	Muara Gembong, Jawa Barat, Indonesia	ID	ID30	18585	-6.01194	107.012	-2688406	4	Muara Gembong, Jawa Barat, Indonesia	ID	ID30	18585	-6.01194	107.012	-2688406	20171101150000	http://www.antaranews.com/en/news/113303/jokowi-wants-much-better-rating-in-ease-of-doing-business
702981104	20161101	201611	2016	2016.8247	EDU	COLLEGE						EDU													1	070	070	07	2	7.0	5	1	5	-5.21739130434783	4	Jaipur, Rajasthan, India	IN	IN24	17847	26.9167	75.8167	-2098033	0								4	Jaipur, Rajasthan, India	IN	IN24	17847	26.9167	75.8167	-2098033	20171101150000	http://www.hindustantimes.com/jaipur/around-36-of-donated-corneas-wasted-in-rajasthan/story-QZSFr7uIqaKwHGDX7YDJ1K.html
702981105	20161101	201611	2016	2016.8247	EGY	EGYPT	EGY								AFR	AFRICA	AFR								1	051	051	05	1	3.4	10	1	10	-6.60980810234541	1	Egypt	EG	EG		27	30	EG	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20171101150000	https://www.hrw.org/news/2017/11/01/egypt-doesnt-speak-africa-lgbt-issues
702981106	20161101	201611	2016	2016.8247	EGY	EGYPT	EGY								AFR	AFRICA	AFR								1	120	120	12	3	-4.0	8	1	8	-6.60980810234541	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	20171101150000	https://www.hrw.org/news/2017/11/01/egypt-doesnt-speak-africa-lgbt-issues
702981107	20161101	201611	2016	2016.8247	EGY	EGYPT	EGY								AFR	AFRICA	AFR								1	120	120	12	3	-4.0	2	1	2	-6.60980810234541	1	South Africa	SF	SF		-30	26	SF	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	20171101150000	https://www.hrw.org/news/2017/11/01/egypt-doesnt-speak-africa-lgbt-issues
702981108	20161101	201611	2016	2016.8247	EGY	EGYPT	EGY								AFR	AFRICA	AFR								1	130	130	13	3	-4.4	10	1	10	-6.60980810234541	1	Egypt	EG	EG		27	30	EG	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20171101150000	https://www.hrw.org/news/2017/11/01/egypt-doesnt-speak-africa-lgbt-issues
