702839849	20161101	201611	2016	2016.8247											GOV	ATTORNEY GENERAL						GOV			0	036	036	03	1	4.0	6	1	6	-1.79416895090954	0								3	Cook County, Illinois, United States	US	USIL		41.8334	-87.8501	1784766	3	Cook County, Illinois, United States	US	USIL		41.8334	-87.8501	1784766	20171101041500	https://southsideweekly.com/whos-police-accountability-2017-update/
702839850	20161101	201611	2016	2016.8247											GOV	GOVERNMENT						GOV			0	112	112	11	3	-2.0	1	1	1	0.9	0								1	Rwanda	RW	RW		-2	30	RW	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20171101041500	https://www.udayavani.com/english/news/business/248185/india-jumps-30-notches-100th-place-ease-doing-business
702839851	20161101	201611	2016	2016.8247											MNCUSA	DISNEY	USA					MNC			1	190	190	19	4	-10.0	2	1	2	-2.44821092278719	0								4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	20171101041500	https://www.clickorlando.com/news/investigators/number-of-alligators-captured-at-disney-doubles
702839852	20161101	201611	2016	2016.8247											NGA	NIGERIA	NGA								0	042	042	04	1	1.9	2	1	2	1.19601328903655	0								4	Okomu, Edo, Nigeria	NI	NI37	191305	6.26566	5.10393	-2022762	4	Okomu, Edo, Nigeria	NI	NI37	191305	6.26566	5.10393	-2022762	20171101041500	http://www.businessdayonline.com/okomu-palm-oil-plc-corporate-social-responsibility-edo-state-1976-2017/
702839853	20161101	201611	2016	2016.8247											USA	UNITED STATES	USA								1	190	190	19	4	-10.0	4	1	4	-2.44821092278719	0								4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	20171101041500	https://www.clickorlando.com/news/investigators/number-of-alligators-captured-at-disney-doubles
702839854	20161101	201611	2016	2016.8247	CYP	CYPRUS	CYP								USA	UNITED STATES	USA								0	043	043	04	1	2.8	2	1	2	-2.25385527876631	4	Panama City, PanamáM, Panama	PM	PM08	93693	8.96667	-79.5333	-168008	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Panama City, PanamáM, Panama	PM	PM08	93693	8.96667	-79.5333	-168008	20171101041500	http://www.businessinsider.in/Newly-unsealed-court-documents-Manafort-and-Gates-received-millions-of-dollars-from-Russian-oligarchs/articleshow/61383666.cms
702839855	20161101	201611	2016	2016.8247	CYP	CYPRUS	CYP								USA	UNITED STATES	USA								0	043	043	04	1	2.8	1	1	1	-2.25385527876631	1	Cyprus	CY	CY		35	33	CY	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Cyprus	CY	CY		35	33	CY	20171101041500	http://www.businessinsider.in/Newly-unsealed-court-documents-Manafort-and-Gates-received-millions-of-dollars-from-Russian-oligarchs/articleshow/61383666.cms
702839856	20161101	201611	2016	2016.8247	CYP	CYPRUS	CYP								USA	UNITED STATES	USA								0	043	043	04	1	2.8	1	1	1	-2.25385527876631	1	Cyprus	CY	CY		35	33	CY	1	Cyprus	CY	CY		35	33	CY	1	Cyprus	CY	CY		35	33	CY	20171101041500	http://www.businessinsider.in/Newly-unsealed-court-documents-Manafort-and-Gates-received-millions-of-dollars-from-Russian-oligarchs/articleshow/61383666.cms
702839857	20161101	201611	2016	2016.8247	GOV	ATTORNEY GENERAL						GOV													0	036	036	03	1	4.0	6	1	6	-1.79416895090954	3	Cook County, Illinois, United States	US	USIL	IL031	41.8334	-87.8501	1784766	0								3	Cook County, Illinois, United States	US	USIL		41.8334	-87.8501	1784766	20171101041500	https://southsideweekly.com/whos-police-accountability-2017-update/
702839858	20161101	201611	2016	2016.8247	GOV	AMBASSADOR						GOV			CUB	CUBA	CUB								1	010	010	01	1	0.0	1	1	1	-3.36134453781513	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20171101041500	https://uk.news.yahoo.com/us-vows-again-oppose-un-vote-against-cuba-194843530.html
702839859	20161101	201611	2016	2016.8247	MNCUSA	DISNEY	USA					MNC			USA	UNITED STATES	USA								1	190	190	19	4	-10.0	2	1	2	-2.44821092278719	4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	20171101041500	https://www.clickorlando.com/news/investigators/number-of-alligators-captured-at-disney-doubles
702839860	20161101	201611	2016	2016.8247	MNCUSA	DISNEY	USA					MNC			USA	UNITED STATES	USA								1	190	190	19	4	-10.0	2	1	2	-2.44821092278719	4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20171101041500	https://www.clickorlando.com/news/investigators/number-of-alligators-captured-at-disney-doubles
702839861	20161101	201611	2016	2016.8247	NGA	NIGERIA	NGA																		0	043	043	04	1	2.8	2	1	2	1.19601328903655	4	Okomu, Edo, Nigeria	NI	NI37	191305	6.26566	5.10393	-2022762	0								4	Okomu, Edo, Nigeria	NI	NI37	191305	6.26566	5.10393	-2022762	20171101041500	http://www.businessdayonline.com/okomu-palm-oil-plc-corporate-social-responsibility-edo-state-1976-2017/
702839862	20161101	201611	2016	2016.8247	USA	UNITED STATES	USA								ARE	DUBAI	ARE								0	042	042	04	1	1.9	2	1	2	-2.25385527876631	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171101041500	http://www.businessinsider.in/Newly-unsealed-court-documents-Manafort-and-Gates-received-millions-of-dollars-from-Russian-oligarchs/articleshow/61383666.cms
702839863	20161101	201611	2016	2016.8247	USA	UNITED STATES	USA								CUB	CUBA	CUB								1	030	030	03	1	4.0	1	1	1	-3.36134453781513	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	1	United States	US	US		39.828175	-98.5795	US	20171101041500	https://uk.news.yahoo.com/us-vows-again-oppose-un-vote-against-cuba-194843530.html
702839864	20161101	201611	2016	2016.8247	USA	UNITED STATES	USA								CUB	CUBA	CUB								1	030	030	03	1	4.0	1	1	1	-3.36134453781513	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20171101041500	https://uk.news.yahoo.com/us-vows-again-oppose-un-vote-against-cuba-194843530.html
702839865	20161101	201611	2016	2016.8247	USA	UNITED STATES	USA								CYP	CYPRUS	CYP								0	042	042	04	1	1.9	1	1	1	-2.25385527876631	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Panama City, PanamáM, Panama	PM	PM08	93693	8.96667	-79.5333	-168008	4	Panama City, PanamáM, Panama	PM	PM08	93693	8.96667	-79.5333	-168008	20171101041500	http://www.businessinsider.in/Newly-unsealed-court-documents-Manafort-and-Gates-received-millions-of-dollars-from-Russian-oligarchs/articleshow/61383666.cms
702839866	20161101	201611	2016	2016.8247	USA	UNITED STATES	USA								CYP	CYPRUS	CYP								0	042	042	04	1	1.9	1	1	1	-2.25385527876631	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Cyprus	CY	CY		35	33	CY	1	Cyprus	CY	CY		35	33	CY	20171101041500	http://www.businessinsider.in/Newly-unsealed-court-documents-Manafort-and-Gates-received-millions-of-dollars-from-Russian-oligarchs/articleshow/61383666.cms
702839867	20161101	201611	2016	2016.8247	USA	UNITED STATES	USA								CYP	CYPRUS	CYP								0	042	042	04	1	1.9	1	1	1	-2.25385527876631	1	Cyprus	CY	CY		35	33	CY	1	Cyprus	CY	CY		35	33	CY	1	Cyprus	CY	CY		35	33	CY	20171101041500	http://www.businessinsider.in/Newly-unsealed-court-documents-Manafort-and-Gates-received-millions-of-dollars-from-Russian-oligarchs/articleshow/61383666.cms
702839868	20161101	201611	2016	2016.8247	USA	UNITED STATES	USA								CYP	CYPRUS	CYP								0	042	042	04	1	1.9	1	1	1	-2.25385527876631	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171101041500	http://www.businessinsider.in/Newly-unsealed-court-documents-Manafort-and-Gates-received-millions-of-dollars-from-Russian-oligarchs/articleshow/61383666.cms
702839869	20171025	201710	2017	2017.8082	BUS	AIRLINE						BUS			THA	THAILAND	THA								1	057	057	05	1	8.0	2	1	2	3.50877192982456	4	Samui, Tinh Quang Tri, Vietnam, Republic Of	VM	VM64	18718	16.8	106.633	-3728018	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	20171101041500	http://www.ttrweekly.com/site/2017/11/vietnam-signs-codeshare-with-pg/
702839870	20171025	201710	2017	2017.8082	GOV	ADMINISTRATION						GOV			REF	REFUGEE						REF			0	172	172	17	4	-5.0	3	1	3	-5.98516949152543	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171101041500	http://www.news18.com/news/world/new-york-attack-live-updates-suspect-an-uzbek-national-was-arrested-in-missouri-in-2016-1563197.html
702839871	20171025	201710	2017	2017.8082	GOVBUS	NATIONAL BANK						GOV	BUS												1	010	010	01	1	0.0	5	1	5	-1.32450331125828	4	City Of London, London, City of, United Kingdom	UK	UKH9	40110	51.5141	-0.093689	-2601891	0								4	City Of London, London, City of, United Kingdom	UK	UKH9	40110	51.5141	-0.093689	-2601891	20171101041500	http://www.express.co.uk/news/uk/873892/Brexit-business-City-of-London-UK-France-Germany-Theresa-May-economy-world-bank
702839872	20171025	201710	2017	2017.8082	GOVBUS	NATIONAL BANK						GOV	BUS												1	010	010	01	1	0.0	5	1	5	-1.32450331125828	1	Switzerland	SZ	SZ		47	8	SZ	0								1	Switzerland	SZ	SZ		47	8	SZ	20171101041500	http://www.express.co.uk/news/uk/873892/Brexit-business-City-of-London-UK-France-Germany-Theresa-May-economy-world-bank
702839873	20171025	201710	2017	2017.8082	JUD	LAWYER						JUD													0	011	011	01	1	-0.1	6	1	6	-0.60120240480962	4	Brantford, Ontario, Canada	CA	CA08	12642	43.1333	-80.2667	-561588	0								4	Brantford, Ontario, Canada	CA	CA08	12642	43.1333	-80.2667	-561588	20171101041500	https://www.brantnews.com/news-story/7765539-dad-of-missing-b-c-woman-gives-dna-to-police/
702839874	20171025	201710	2017	2017.8082	LAB	WORKER						LAB													1	010	010	01	1	0.0	10	1	10	-1.49532710280374	4	Petaling, Malaysia (general), Malaysia	MY	MY00	18585	3.08333	101.667	-2403014	0								4	Petaling, Malaysia (general), Malaysia	MY	MY00	18585	3.08333	101.667	-2403014	20171101041500	http://www.freemalaysiatoday.com/category/nation/2017/11/01/gloomy-days-ahead-for-giant-staff/
702839875	20171025	201710	2017	2017.8082	THA	THAILAND	THA								BUS	AIRLINE						BUS			1	057	057	05	1	8.0	2	1	2	3.50877192982456	4	Danang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	20171101041500	http://www.ttrweekly.com/site/2017/11/vietnam-signs-codeshare-with-pg/
