705648424	20161110	201611	2016	2016.8493	ARG	ARGENTINA	ARG								VAT	VATICAN	VAT								1	172	172	17	4	-5.0	2	1	2	0.66225165562914	4	La Vanguardia, Santa Fe, Argentina	AR	AR21	22379	-33.3571	-60.6566	-1000191	4	La Vanguardia, Santa Fe, Argentina	AR	AR21	22379	-33.3571	-60.6566	-1000191	4	La Vanguardia, Santa Fe, Argentina	AR	AR21	22379	-33.3571	-60.6566	-1000191	20171110110000	http://aldianews.com/articles/culture/pope-francis-decides-ban-sale-tobacco-staff-within-vatican/50585
705648425	20161110	201611	2016	2016.8493	ARG	ARGENTINA	ARG								VAT	VATICAN	VAT								1	172	172	17	4	-5.0	2	1	2	0.66225165562914	4	La Vanguardia, Santa Fe, Argentina	AR	AR21	22379	-33.3571	-60.6566	-1000191	1	Vatican City	VT	VT		41.9	12.45	VT	1	Vatican City	VT	VT		41.9	12.45	VT	20171110110000	http://aldianews.com/articles/culture/pope-francis-decides-ban-sale-tobacco-staff-within-vatican/50585
705648426	20161110	201611	2016	2016.8493	ARG	ARGENTINE	ARG								VAT	VATICAN	VAT								1	172	172	17	4	-5.0	6	1	6	0.66225165562914	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20171110110000	http://aldianews.com/articles/culture/pope-francis-decides-ban-sale-tobacco-staff-within-vatican/50585
705648427	20161110	201611	2016	2016.8493	GBR	UNITED KINGDOM	GBR								JUD	TRIBUNAL						JUD			1	010	010	01	1	0.0	4	1	4	-2.2875816993464	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171110110000	https://www.cnbc.com/2017/11/10/uber-suffers-another-setback-in-the-uk-as-its-loses-employment-tribunal-over-drivers-rights.html
705648428	20161110	201611	2016	2016.8493	GOV	MINIST						GOV													0	084	084	08	2	7.0	3	1	3	-3.41130604288499	4	Quatre Bornes, Plaines Wilhems, Mauritius	MP	MP17	19541	-20.2644	57.4719	-1355444	0								4	Quatre Bornes, Plaines Wilhems, Mauritius	MP	MP17	19541	-20.2644	57.4719	-1355444	20171110110000	https://www.lexpress.mu/article/320378/showkutally-soodhun-man-who-cant-be-moved
705648429	20161110	201611	2016	2016.8493	GOV	GOVERNMENT						GOV			CHN	CHINA	CHN								0	033	033	03	1	5.2	2	1	2	0	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171110110000	http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2017-11-10-APFN-AS--China-Foreign%20Investment/id-80730acbed364bc4b56b13bd368b610c
705648430	20161110	201611	2016	2016.8493	GOV	GOVERNMENT						GOV			CHN	CHINA	CHN								0	0862	086	08	2	9.0	1	1	1	0	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171110110000	http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2017-11-10-APFN-AS--China-Foreign%20Investment/id-80730acbed364bc4b56b13bd368b610c
705648431	20161110	201611	2016	2016.8493	GOV	GOVERNMENT						GOV			CHN	CHINA	CHN								0	0862	086	08	2	9.0	1	1	1	0	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171110110000	http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2017-11-10-APFN-AS--China-Foreign%20Investment/id-80730acbed364bc4b56b13bd368b610c
705648432	20161110	201611	2016	2016.8493	GOV	MINIST						GOV			MUS	MAURITIUS	MUS								0	084	084	08	2	7.0	1	1	1	-3.41130604288499	4	Quatre Bornes, Plaines Wilhems, Mauritius	MP	MP17	19541	-20.2644	57.4719	-1355444	4	Quatre Bornes, Plaines Wilhems, Mauritius	MP	MP17	19541	-20.2644	57.4719	-1355444	4	Quatre Bornes, Plaines Wilhems, Mauritius	MP	MP17	19541	-20.2644	57.4719	-1355444	20171110110000	https://www.lexpress.mu/article/320378/showkutally-soodhun-man-who-cant-be-moved
705648433	20161110	201611	2016	2016.8493	MUSGOV	MAURITIUS	MUS					GOV													0	084	084	08	2	7.0	1	1	1	-3.41130604288499	4	Quatre Bornes, Plaines Wilhems, Mauritius	MP	MP17	19541	-20.2644	57.4719	-1355444	0								4	Quatre Bornes, Plaines Wilhems, Mauritius	MP	MP17	19541	-20.2644	57.4719	-1355444	20171110110000	https://www.lexpress.mu/article/320378/showkutally-soodhun-man-who-cant-be-moved
