704428816	20161106	201611	2016	2016.8384											MEX	ACAPULCO	MEX								1	036	036	03	1	4.0	10	1	10	0	0								4	Acapulco, Guerrero, Mexico	MX	MX12	19922	16.85	-99.9167	-1649039	4	Acapulco, Guerrero, Mexico	MX	MX12	19922	16.85	-99.9167	-1649039	20171106211500	http://www.travelweekly.com/Travel-News/Airline-News/Volaris-launching-Los-Angeles-Acapulco-service
704428817	20161106	201611	2016	2016.8384	COP	POLICE						COP													1	173	173	17	4	-5.0	10	1	10	-6.23052959501557	4	Varanasi, Uttar Pradesh, India	IN	IN36	17943	25.3333	83	-2114217	0								4	Varanasi, Uttar Pradesh, India	IN	IN36	17943	25.3333	83	-2114217	20171106211500	http://indianexpress.com/article/cities/lucknow/after-scuffle-with-railway-supervisor-german-national-held-for-fraud-4925862/
704428818	20161106	201611	2016	2016.8384	GBR	BRITAIN	GBR																		1	036	036	03	1	4.0	10	1	10	3.50877192982456	4	Gatwick, Surrey, United Kingdom	UK	UKN7	40133	51.1667	-0.183333	-2596850	0								4	Gatwick, Surrey, United Kingdom	UK	UKN7	40133	51.1667	-0.183333	-2596850	20171106211500	https://www.totaltele.com/498500/Vodafone-UK-upgrades-Gatwick-airport-4G-network
704428819	20161106	201611	2016	2016.8384	GOV	GOVERNMENT						GOV													0	020	020	02	1	3.0	20	1	20	-2.01310861423221	3	Boulder, Colorado, United States	US	USCO	CO013	40.015	-105.271	178680	0								3	Boulder, Colorado, United States	US	USCO	CO013	40.015	-105.271	178680	20171106211500	http://www.coloradodaily.com/latest-stories/ci_31427074/historic-3b-surge-boulder-county-property-values-triggers
704428820	20161106	201611	2016	2016.8384	GOV	CABINET						GOV			BUS	COMPANY						BUS			1	010	010	01	1	0.0	10	1	10	1.23574144486692	4	Chhattisgarh, Chhattisgarh, India	IN	IN37	70116	21.5	81.75	-2093188	4	Chhattisgarh, Chhattisgarh, India	IN	IN37	70116	21.5	81.75	-2093188	4	Chhattisgarh, Chhattisgarh, India	IN	IN37	70116	21.5	81.75	-2093188	20171106211500	http://www.dailypioneer.com/state-editions/raipur/nmdc-to-do-it-based-proj-monitoring-of-steel-plant-infra-works.html
704428821	20161106	201611	2016	2016.8384	GOV	CABINET						GOV			BUS	COMPANY						BUS			1	014	014	01	1	0.0	4	1	4	1.23574144486692	4	Chhattisgarh, Chhattisgarh, India	IN	IN37	70116	21.5	81.75	-2093188	4	Chhattisgarh, Chhattisgarh, India	IN	IN37	70116	21.5	81.75	-2093188	4	Chhattisgarh, Chhattisgarh, India	IN	IN37	70116	21.5	81.75	-2093188	20171106211500	http://www.dailypioneer.com/state-editions/raipur/nmdc-to-do-it-based-proj-monitoring-of-steel-plant-infra-works.html
704428822	20161106	201611	2016	2016.8384	GOV	CABINET						GOV			IND	CHHATTISGARH	IND								1	014	014	01	1	0.0	6	1	6	1.23574144486692	4	Chhattisgarh, Chhattisgarh, India	IN	IN37	70116	21.5	81.75	-2093188	4	Chhattisgarh, Chhattisgarh, India	IN	IN37	70116	21.5	81.75	-2093188	4	Chhattisgarh, Chhattisgarh, India	IN	IN37	70116	21.5	81.75	-2093188	20171106211500	http://www.dailypioneer.com/state-editions/raipur/nmdc-to-do-it-based-proj-monitoring-of-steel-plant-infra-works.html
704428823	20161106	201611	2016	2016.8384	MEX	ACAPULCO	MEX																		1	036	036	03	1	4.0	10	1	10	0	4	Acapulco, Guerrero, Mexico	MX	MX12	19922	16.85	-99.9167	-1649039	0								4	Acapulco, Guerrero, Mexico	MX	MX12	19922	16.85	-99.9167	-1649039	20171106211500	http://www.travelweekly.com/Travel-News/Airline-News/Volaris-launching-Los-Angeles-Acapulco-service
704428824	20171007	201710	2017	2017.7589											GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	4	1	4	0.93283582089552	0								4	Scottish Highlands, Highland, United Kingdom	UK	UKV3	40172	57.5	-4.5	-2598681	1	Ireland	EI	EI		53	-8	EI	20171106211500	https://www.thesun.ie/motors/1754894/cannonballs-first-road-trip-to-the-united-states-of-america/
704428825	20171007	201710	2017	2017.7589	BGD	BANGLADESH	BGD								JUD	JUDGE						JUD			0	042	042	04	1	1.9	1	1	1	1.23915737298637	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171106211500	http://thedailynewnation.com/news/153745/shortage-of-judges-in-sc-hampering-judicial-process.html
704428826	20171007	201710	2017	2017.7589	BGD	BANGLADESH	BGD								JUD	JUDGE						JUD			0	042	042	04	1	1.9	1	1	1	1.23915737298637	1	Bangladesh	BG	BG		24	90	BG	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171106211500	http://thedailynewnation.com/news/153745/shortage-of-judges-in-sc-hampering-judicial-process.html
704428827	20171007	201710	2017	2017.7589	GBR	UNITED KINGDOM	GBR																		1	043	043	04	1	2.8	4	1	4	0.93283582089552	4	Scottish Highlands, Highland, United Kingdom	UK	UKV3	40172	57.5	-4.5	-2598681	0								1	Ireland	EI	EI		53	-8	EI	20171106211500	https://www.thesun.ie/motors/1754894/cannonballs-first-road-trip-to-the-united-states-of-america/
704428828	20171007	201710	2017	2017.7589	GBR	WALES	GBR								sco	SCOTTISH			sco						1	042	042	04	1	1.9	6	1	6	0.93283582089552	4	Scottish Highlands, Highland, United Kingdom	UK	UKV3	40172	57.5	-4.5	-2598681	4	Scottish Highlands, Highland, United Kingdom	UK	UKV3	40172	57.5	-4.5	-2598681	1	Ireland	EI	EI		53	-8	EI	20171106211500	https://www.thesun.ie/motors/1754894/cannonballs-first-road-trip-to-the-united-states-of-america/
704428829	20171007	201710	2017	2017.7589	GHA	GHANA	GHA								AUS	AUSTRALIA	AUS								1	051	051	05	1	3.4	4	1	4	2.09302325581395	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20171106211500	https://www.dailymercury.com.au/news/gold-coasts-norwell-motorplex-revved-up-over-luxur/3258706/
704428830	20171007	201710	2017	2017.7589	GHA	GHANA	GHA								AUS	AUSTRALIA	AUS								1	051	051	05	1	3.4	4	1	4	3.80047505938242	4	Southport, Queensland, Australia	AS	AS04	154667	-27.9667	153.4	-1601419	4	Southport, Queensland, Australia	AS	AS04	154667	-27.9667	153.4	-1601419	4	Southport, Queensland, Australia	AS	AS04	154667	-27.9667	153.4	-1601419	20171106211500	https://www.news-mail.com.au/news/gold-coasts-norwell-motorplex-revved-up-over-luxur/3258706/
704428831	20171007	201710	2017	2017.7589	GHA	GHANA	GHA								AUS	AUSTRALIA	AUS								1	051	051	05	1	3.4	4	1	4	3.2183908045977	4	Toowoomba, Queensland, Australia	AS	AS04	154695	-27.5606	151.954	-1605321	4	Toowoomba, Queensland, Australia	AS	AS04	154695	-27.5606	151.954	-1605321	4	Toowoomba, Queensland, Australia	AS	AS04	154695	-27.5606	151.954	-1605321	20171106211500	https://www.thechronicle.com.au/news/gold-coasts-norwell-motorplex-revved-up-over-luxur/3258706/
704428832	20171007	201710	2017	2017.7589	GHA	GHANA	GHA								AUS	AUSTRALIA	AUS								1	051	051	05	1	3.4	8	4	8	3.09764441109606	1	Ghana	GH	GH		8	-2	GH	4	Southport, Queensland, Australia	AS	AS04	154667	-27.9667	153.4	-1601419	4	Southport, Queensland, Australia	AS	AS04	154667	-27.9667	153.4	-1601419	20171106211500	https://www.thechronicle.com.au/news/gold-coasts-norwell-motorplex-revved-up-over-luxur/3258706/
704428833	20171007	201710	2017	2017.7589	GHA	GHANA	GHA								AUS	AUSTRALIA	AUS								1	051	051	05	1	3.4	4	1	4	3.27868852459016	1	Ghana	GH	GH		8	-2	GH	4	Southport, Queensland, Australia	AS	AS04	154667	-27.9667	153.4	-1601419	1	Ghana	GH	GH		8	-2	GH	20171106211500	https://www.northernstar.com.au/news/gold-coasts-norwell-motorplex-revved-up-over-luxur/3258706/
704428834	20171007	201710	2017	2017.7589	JUD	JUDGE						JUD			BGD	BANGLADESH	BGD								0	043	043	04	1	2.8	1	1	1	1.23915737298637	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171106211500	http://thedailynewnation.com/news/153745/shortage-of-judges-in-sc-hampering-judicial-process.html
704428835	20171007	201710	2017	2017.7589	JUD	JUDGE						JUD			BGD	BANGLADESH	BGD								0	043	043	04	1	2.8	1	1	1	1.23915737298637	1	Australia	AS	AS		-25	135	AS	1	Bangladesh	BG	BG		24	90	BG	1	Australia	AS	AS		-25	135	AS	20171106211500	http://thedailynewnation.com/news/153745/shortage-of-judges-in-sc-hampering-judicial-process.html
704428836	20171007	201710	2017	2017.7589	MARLEG	MOROCCAN	MAR					LEG													1	040	040	04	1	1.0	8	1	8	-6.45994832041343	1	Pakistan	PK	PK		30	70	PK	0								1	Pakistan	PK	PK		30	70	PK	20171106211500	https://www.globalcitizen.org/en/content/morocco-anti-harassment-law-womens-rights/
704428837	20171007	201710	2017	2017.7589	MARLEG	MOROCCO	MAR					LEG			MAR	MOROCCAN	MAR								1	040	040	04	1	1.0	2	1	2	-6.45994832041343	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20171106211500	https://www.globalcitizen.org/en/content/morocco-anti-harassment-law-womens-rights/
704428838	20171007	201710	2017	2017.7589	USA	THE US	USA																		0	0874	087	08	2	10.0	2	1	2	-5.2415210688592	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	0								4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171106211500	http://www.presstv.com/Detail/2017/11/06/541246/Press-TV-headlines
704428839	20171007	201710	2017	2017.7589	USA	THE US	USA																		0	0874	087	08	2	10.0	2	1	2	-5.2415210688592	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	0								4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171106211500	http://www.presstv.com/Detail/2017/11/06/541246/Press-TV-headlines
704428840	20171007	201710	2017	2017.7589	USAEDU	CLEVELAND	USA					EDU			MNCUSA	MICROSOFT	USA					MNC			1	010	010	01	1	0.0	6	1	6	2.94117647058823	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171106211500	https://www.languagemagazine.com/2017/11/gates-highlights-english-learners/
704428841	20171007	201710	2017	2017.7589	USAEDU	CLEVELAND	USA					EDU			MNCUSA	MICROSOFT	USA					MNC			1	071	071	07	2	7.4	6	1	6	2.94117647058823	3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20171106211500	https://www.languagemagazine.com/2017/11/gates-highlights-english-learners/
704428842	20171007	201710	2017	2017.7589	USAEDU	CLEVELAND	USA					EDU			USA	UNITED STATES	USA								1	010	010	01	1	0.0	2	1	2	2.94117647058823	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20171106211500	https://www.languagemagazine.com/2017/11/gates-highlights-english-learners/
704428843	20171007	201710	2017	2017.7589	USAEDU	CLEVELAND	USA					EDU			USA	UNITED STATES	USA								1	010	010	01	1	0.0	2	1	2	2.94117647058823	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20171106211500	https://www.languagemagazine.com/2017/11/gates-highlights-english-learners/
704428844	20171007	201710	2017	2017.7589	USAEDU	CLEVELAND	USA					EDU			USA	UNITED STATES	USA								1	071	071	07	2	7.4	4	1	4	2.94117647058823	3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20171106211500	https://www.languagemagazine.com/2017/11/gates-highlights-english-learners/
704428845	20171007	201710	2017	2017.7589	USAMED	THE ASSOCIATED PRESS	USA					MED													1	020	020	02	1	3.0	6	1	6	-2.05128205128205	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	0								2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	20171106211500	http://dailycaller.com/2017/11/06/associated-press-corrects-claim-that-james-brown-led-raid-on-harpers-ferry/
704428846	20171007	201710	2017	2017.7589	USAMED	THE ASSOCIATED PRESS	USA					MED			USA	UNITED STATES	USA								1	020	020	02	1	3.0	2	1	2	-2.05128205128205	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	20171106211500	http://dailycaller.com/2017/11/06/associated-press-corrects-claim-that-james-brown-led-raid-on-harpers-ferry/
704428847	20171007	201710	2017	2017.7589	USAMED	THE ASSOCIATED PRESS	USA					MED			USA	UNITED STATES	USA								1	020	020	02	1	3.0	2	1	2	-2.05128205128205	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171106211500	http://dailycaller.com/2017/11/06/associated-press-corrects-claim-that-james-brown-led-raid-on-harpers-ferry/
704428848	20171007	201710	2017	2017.7589	VCT	ST VINCENT	VCT																		1	084	084	08	2	7.0	2	1	2	0	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	0								3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	20171106211500	http://www.undertheradarmag.com/news/st._vincent_announces_new_2018_tour_dates/
704428849	20171007	201710	2017	2017.7589	VCT	ST VINCENT	VCT								USA	UNITED STATES	USA								1	084	084	08	2	7.0	8	1	8	0	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	20171106211500	http://www.undertheradarmag.com/news/st._vincent_announces_new_2018_tour_dates/
704428850	20171007	201710	2017	2017.7589	sco	SCOTTISH			sco						GBR	WALES	GBR								1	043	043	04	1	2.8	6	1	6	0.93283582089552	4	Scottish Highlands, Highland, United Kingdom	UK	UKV3	40172	57.5	-4.5	-2598681	4	Scottish Highlands, Highland, United Kingdom	UK	UKV3	40172	57.5	-4.5	-2598681	1	Ireland	EI	EI		53	-8	EI	20171106211500	https://www.thesun.ie/motors/1754894/cannonballs-first-road-trip-to-the-united-states-of-america/
704428851	20171030	201710	2017	2017.8219	CAF	CENTRAL AFRICAN REPUBLIC	CAF								IGOUNO	THE SECURITY COUNCIL		UNO				IGO			1	013	013	01	1	0.4	4	1	4	-0.27341079972659	1	Central African Republic	CT	CT		7	21	CT	1	Central African Republic	CT	CT		7	21	CT	1	Central African Republic	CT	CT		7	21	CT	20171106211500	http://thedailynewnation.com/news/153733/un-member-states-pay-lip-service-to-peacekeeping.html
704428852	20171030	201710	2017	2017.8219	GOV	GOVERNOR						GOV			USA	MAINE	USA								1	129	129	12	3	-5.0	10	1	10	-4.375	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20171106211500	http://www.foxbangor.com/news/item/22422-governor-vetoes-marijuana-regulation-bill
