702927814	20161101	201611	2016	2016.8247											BUS	COMPANY						BUS			0	1124	112	11	3	-2.0	3	1	3	-1.68067226890757	0								4	Beitbridge, Zimbabwe (general), Zimbabwe	ZI	ZI00	77343	-22.2167	30	-2307282	4	Beitbridge, Zimbabwe (general), Zimbabwe	ZI	ZI00	77343	-22.2167	30	-2307282	20171101111500	https://www.dailynews.co.zw/articles/2017/11/01/army-fights-property-attachment
702927815	20161101	201611	2016	2016.8247											MYS	MALAYSIA	MYS								1	043	043	04	1	2.8	2	1	2	-2.0979020979021	0								1	Malaysia	MY	MY		2.5	112.5	MY	4	Chikore, Mashonaland East, Zimbabwe	ZI	ZI04	40201	-17.1884	32.1431	10695035	20171101111500	http://www.ibtimes.co.uk/robert-mugabe-owns-new-national-carrier-zimbabwe-airlines-it-will-be-flying-london-1645412
702927816	20161101	201611	2016	2016.8247	COD	DEMOCRATIC REPUBLIC OF CONGO	COD																		1	012	012	01	1	-0.4	3	1	3	-12.4579124579124	1	Congo	CF	CF		-1	15	CF	0								1	Norway	NO	NO		62	10	NO	20171101111500	http://indianexpress.com/article/world/southeast-congo-faces-deadly-disaster-half-a-million-people-displaced-says-ngo-4917430/
702927817	20161101	201611	2016	2016.8247	COD	DEMOCRATIC REPUBLIC OF CONGO	COD																		1	025	025	02	1	-0.3	3	1	3	-12.4579124579124	1	Congo	CF	CF		-1	15	CF	0								1	Congo	CF	CF		-1	15	CF	20171101111500	http://indianexpress.com/article/world/southeast-congo-faces-deadly-disaster-half-a-million-people-displaced-says-ngo-4917430/
702927818	20161101	201611	2016	2016.8247	COD	DEMOCRATIC REPUBLIC OF CONGO	COD								NGONORREF	NORWEGIAN REFUGEE COUNCIL	NOR					NGO	REF		1	012	012	01	1	-0.4	1	1	1	-12.4579124579124	1	Congo	CF	CF		-1	15	CF	1	Norway	NO	NO		62	10	NO	1	Norway	NO	NO		62	10	NO	20171101111500	http://indianexpress.com/article/world/southeast-congo-faces-deadly-disaster-half-a-million-people-displaced-says-ngo-4917430/
702927819	20161101	201611	2016	2016.8247	COD	DEMOCRATIC REPUBLIC OF CONGO	COD								NGONORREF	NORWEGIAN REFUGEE COUNCIL	NOR					NGO	REF		1	025	025	02	1	-0.3	1	1	1	-12.4579124579124	1	Congo	CF	CF		-1	15	CF	1	Congo	CF	CF		-1	15	CF	1	Congo	CF	CF		-1	15	CF	20171101111500	http://indianexpress.com/article/world/southeast-congo-faces-deadly-disaster-half-a-million-people-displaced-says-ngo-4917430/
702927820	20161101	201611	2016	2016.8247	COD	DEMOCRATIC REPUBLIC OF CONGO	COD								NGONORREF	NORWEGIAN REFUGEE COUNCIL	NOR					NGO	REF		1	130	130	13	3	-4.4	1	1	1	-12.4579124579124	1	Congo	CF	CF		-1	15	CF	1	Norway	NO	NO		62	10	NO	1	Norway	NO	NO		62	10	NO	20171101111500	http://indianexpress.com/article/world/southeast-congo-faces-deadly-disaster-half-a-million-people-displaced-says-ngo-4917430/
702927821	20161101	201611	2016	2016.8247	COD	DEMOCRATIC REPUBLIC OF CONGO	COD								NOR	NORWEGIAN	NOR								1	025	025	02	1	-0.3	2	1	2	-12.4579124579124	1	Congo	CF	CF		-1	15	CF	1	Congo	CF	CF		-1	15	CF	1	Congo	CF	CF		-1	15	CF	20171101111500	http://indianexpress.com/article/world/southeast-congo-faces-deadly-disaster-half-a-million-people-displaced-says-ngo-4917430/
702927822	20161101	201611	2016	2016.8247	COD	DEMOCRATIC REPUBLIC OF CONGO	COD								NORREF	NORWAY	NOR					REF			1	012	012	01	1	-0.4	6	1	6	-12.4579124579124	1	Congo	CF	CF		-1	15	CF	1	Norway	NO	NO		62	10	NO	1	Norway	NO	NO		62	10	NO	20171101111500	http://indianexpress.com/article/world/southeast-congo-faces-deadly-disaster-half-a-million-people-displaced-says-ngo-4917430/
702927823	20161101	201611	2016	2016.8247	COD	DEMOCRATIC REPUBLIC OF CONGO	COD								NORREF	NORWAY	NOR					REF			1	025	025	02	1	-0.3	4	1	4	-12.4579124579124	1	Congo	CF	CF		-1	15	CF	1	Congo	CF	CF		-1	15	CF	1	Congo	CF	CF		-1	15	CF	20171101111500	http://indianexpress.com/article/world/southeast-congo-faces-deadly-disaster-half-a-million-people-displaced-says-ngo-4917430/
