702816617	20161101	201611	2016	2016.8247	AUS	AUSTRALIA	AUS								GOV	GOVERNMENT						GOV			0	030	030	03	1	4.0	8	1	8	-0.83594566353187	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171101021500	http://macaudailytimes.com.mo/australia-black-lives-matter-award-spotlights-racial-issues.html
702816618	20161101	201611	2016	2016.8247	AUS	AUSTRALIA	AUS								GOV	GOVERNMENT						GOV			0	030	030	03	1	4.0	2	1	2	-0.83594566353187	4	Lorengau, Manus, Papua New Guinea	PP	PP13	18585	-2.02259	147.271	-2194176	4	Lorengau, Manus, Papua New Guinea	PP	PP13	18585	-2.02259	147.271	-2194176	4	Lorengau, Manus, Papua New Guinea	PP	PP13	18585	-2.02259	147.271	-2194176	20171101021500	http://macaudailytimes.com.mo/australia-black-lives-matter-award-spotlights-racial-issues.html
702816619	20161101	201611	2016	2016.8247	AUS	AUSTRALIA	AUS								TON	TONGAN	TON								0	010	010	01	1	0.0	2	1	2	-3.51473922902495	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	1	Tonga	TN	TN		-20	-175	TN	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171101021500	http://www.pina.com.fj/?p=pacnews&m=read&o=119683280859f926671e85e9ce967c
702816620	20161101	201611	2016	2016.8247	EDU	PROFESSOR						EDU													1	020	020	02	1	3.0	10	1	10	2.81690140845071	4	Guangming, Jilin, China	CH	CH05	13176	43.5022	129.673	10869730	0								4	Guangming, Jilin, China	CH	CH05	13176	43.5022	129.673	10869730	20171101021500	http://www.chinadaily.com.cn/opinion/2017-11/01/content_33965778.htm
702816621	20161101	201611	2016	2016.8247	EDU	UNIVERSITY						EDU			USA	UNITED STATES	USA								0	013	013	01	1	0.4	4	1	4	0.50041701417848	3	Liberty University, Virginia, United States	US	USVA	VA680	37.3507	-79.1809	1760674	3	Liberty University, Virginia, United States	US	USVA		37.3507	-79.1809	1760674	3	Liberty University, Virginia, United States	US	USVA		37.3507	-79.1809	1760674	20171101021500	https://www.yahoo.com/news/pastor-banned-liberty-university-criticizing-012115897.html
702816622	20161101	201611	2016	2016.8247	EDU	UNIVERSITY						EDU			USA	UNITED STATES	USA								0	141	141	14	3	-6.5	2	1	2	0.50041701417848	3	Charlottesville, Virginia, United States	US	USVA	VA540	38.0293	-78.4767	1498463	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	3	Charlottesville, Virginia, United States	US	USVA	VA540	38.0293	-78.4767	1498463	20171101021500	https://www.yahoo.com/news/pastor-banned-liberty-university-criticizing-012115897.html
702816623	20161101	201611	2016	2016.8247	EDU	UNIVERSITY						EDU			USA	UNITED STATES	USA								0	141	141	14	3	-6.5	2	1	2	0.50041701417848	3	Liberty University, Virginia, United States	US	USVA	VA680	37.3507	-79.1809	1760674	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	3	Charlottesville, Virginia, United States	US	USVA	VA540	38.0293	-78.4767	1498463	20171101021500	https://www.yahoo.com/news/pastor-banned-liberty-university-criticizing-012115897.html
702816624	20161101	201611	2016	2016.8247	EUR	EUROPE	EUR																		0	190	190	19	4	-10.0	3	1	3	-9.83146067415732	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171101021500	http://www.dnaindia.com/world/report-eight-dead-in-suspected-terrorist-truck-attack-on-manhattan-bike-path-2556902
702816625	20161101	201611	2016	2016.8247	FRA	FRANCE	FRA								BUS	BUSINESS						BUS			0	010	010	01	1	0.0	4	1	4	1.47523709167545	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171101021500	http://macaudailytimes.com.mo/michelin-expands-restaurant-guides-part-asian-growth-push.html
702816626	20161101	201611	2016	2016.8247	GOV	GOVERNMENT						GOV			AUS	AUSTRALIA	AUS								0	030	030	03	1	4.0	2	1	2	-0.83594566353187	4	Lorengau, Manus, Papua New Guinea	PP	PP13	18585	-2.02259	147.271	-2194176	4	Lorengau, Manus, Papua New Guinea	PP	PP13	18585	-2.02259	147.271	-2194176	4	Lorengau, Manus, Papua New Guinea	PP	PP13	18585	-2.02259	147.271	-2194176	20171101021500	http://macaudailytimes.com.mo/australia-black-lives-matter-award-spotlights-racial-issues.html
