705609337	20161110	201611	2016	2016.8493	GOV	GOVERNMENT						GOV			CVL	POPULATION						CVL			0	036	036	03	1	4.0	5	1	5	-0.49875311720698	4	Illawarra, Victoria, Australia	AS	AS07	5410	-37.0667	142.7	-1579342	4	Illawarra, Victoria, Australia	AS	AS07	5410	-37.0667	142.7	-1579342	4	Illawarra, Victoria, Australia	AS	AS07	5410	-37.0667	142.7	-1579342	20171110081500	http://www.abc.net.au/news/2017-11-10/southern-sydney-rail-services/9133598
705609338	20161110	201611	2016	2016.8493	GOV	PRESIDENT						GOV			zul	ZULU			zul						0	010	010	01	1	0.0	3	1	3	-1.58315177923021	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20171110081500	https://www.businesslive.co.za/rdm/news/2017-11-10-special-report-the-inside-story-of-the-brothers-who-bought-a-country/
705609339	20161110	201611	2016	2016.8493	IND	KARNATAKA	IND								INDGOV	KARNATAKA	IND					GOV			1	190	190	19	4	-10.0	6	1	6	-2.47524752475247	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171110081500	https://www.outlookindia.com/website/story/tipu-jayanti-heavy-security-deployed-section-144-imposed-in-karnatakas-kodagu/304142
705609340	20161110	201611	2016	2016.8493	INDGOV	KARNATAKA	IND					GOV			IND	KARNATAKA	IND								1	190	190	19	4	-10.0	6	1	6	-2.47524752475247	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171110081500	https://www.outlookindia.com/website/story/tipu-jayanti-heavy-security-deployed-section-144-imposed-in-karnatakas-kodagu/304142
705609341	20161110	201611	2016	2016.8493	MNCUSA	INTUIT INC	USA					MNC													0	0831	083	08	2	5.0	6	1	6	-2.01005025125628	1	Mexico	MX	MX		23	-102	MX	0								1	Mexico	MX	MX		23	-102	MX	20171110081500	http://www.4-traders.com/LONDON-COFFEE-16170/news/Procter-Gamble-P-G-Finds-Director-Search-Hard-WSJ-25480909/
705609342	20161110	201611	2016	2016.8493	MNCUSA	INTUIT INC	USA					MNC			MEX	MEXICO	MEX								0	0831	083	08	2	5.0	4	1	4	-2.01005025125628	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20171110081500	http://www.4-traders.com/LONDON-COFFEE-16170/news/Procter-Gamble-P-G-Finds-Director-Search-Hard-WSJ-25480909/
705609343	20161110	201611	2016	2016.8493	OPP	ACTIVIST						OPP			AFR	AFRICA	AFR								1	145	145	14	3	-7.5	4	1	4	-5.04807692307692	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20171110081500	http://www.engineeringnews.co.za/article/south-africa-mulls-welfare-cuts-to-fund-free-higher-education-report-2017-11-10
705609344	20161110	201611	2016	2016.8493	OPP	ACTIVIST						OPP			ZAF	SOUTH AFRICAN	ZAF								1	145	145	14	3	-7.5	4	1	4	-5.04807692307692	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20171110081500	http://www.engineeringnews.co.za/article/south-africa-mulls-welfare-cuts-to-fund-free-higher-education-report-2017-11-10
705609345	20161110	201611	2016	2016.8493	SDN	KHARTOUM	SDN								CHN	CHINESE	CHN								1	051	051	05	1	3.4	10	1	10	3.04347826086957	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171110081500	http://allafrica.com/stories/201711100216.html
705609346	20161110	201611	2016	2016.8493	ZAF	EASTERN CAPE	ZAF								AFR	AFRICA	AFR								1	043	043	04	1	2.8	2	1	2	-4.90909090909091	4	Buthelezi, KwaZulu-Natal, South Africa	SF	SF02	77336	-28.3995	31.8505	-1216787	4	Buthelezi, KwaZulu-Natal, South Africa	SF	SF02	77336	-28.3995	31.8505	-1216787	4	Buthelezi, KwaZulu-Natal, South Africa	SF	SF02	77336	-28.3995	31.8505	-1216787	20171110081500	https://www.iol.co.za/business-report/economy/minister-cwele-withdraws-overspending-lawsuit-11946023
705609347	20171011	201710	2017	2017.7699	LEG	HOUSE OF REPRESENTATIVES						LEG			GOV	MINISTRY						GOV			1	014	014	01	1	0.0	5	1	5	-3.20796460176991	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20171110081500	https://www.japantimes.co.jp/news/2017/11/10/business/revised-use-tax-hike-revenue-tactic-finance-ministry-prevent-third-delay/
705609348	20171103	201711	2017	2017.8301											MNCJPN	TOYOTA	JPN					MNC			1	020	020	02	1	3.0	7	1	7	-1.73010380622838	0								4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	20171110081500	http://www.nextgen-auto.com/Alonso-not-denying-Le-Mans-test-reports,122091.html
705609349	20171103	201711	2017	2017.8301											MNCJPN	TOYOTA	JPN					MNC			1	020	020	02	1	3.0	1	1	1	-1.73010380622838	0								1	Monaco	MN	MN		43.733333	7.4	MN	1	Monaco	MN	MN		43.733333	7.4	MN	20171110081500	http://www.nextgen-auto.com/Alonso-not-denying-Le-Mans-test-reports,122091.html
705609350	20171103	201711	2017	2017.8301	AUS	MURRAY	AUS																		1	173	173	17	4	-5.0	3	1	3	-6.4245810055866	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20171110081500	http://www.princegeorgecitizen.com/news/world/convicted-councillor-in-pitt-meadows-b-c-to-step-down-in-new-year-1.23080026
705609351	20171103	201711	2017	2017.8301	AUS	MURRAY	AUS																		1	180	180	18	4	-9.0	3	1	3	-6.4245810055866	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20171110081500	http://www.princegeorgecitizen.com/news/world/convicted-councillor-in-pitt-meadows-b-c-to-step-down-in-new-year-1.23080026
705609352	20171103	201711	2017	2017.8301	AUS	MURRAY	AUS								CAN	BRITISH COLUMBIA	CAN								1	173	173	17	4	-5.0	1	1	1	-6.4245810055866	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171110081500	http://www.princegeorgecitizen.com/news/world/convicted-councillor-in-pitt-meadows-b-c-to-step-down-in-new-year-1.23080026
705609353	20171103	201711	2017	2017.8301	AUS	MURRAY	AUS								CAN	BRITISH COLUMBIA	CAN								1	180	180	18	4	-9.0	1	1	1	-6.4245810055866	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171110081500	http://www.princegeorgecitizen.com/news/world/convicted-councillor-in-pitt-meadows-b-c-to-step-down-in-new-year-1.23080026
705609354	20171103	201711	2017	2017.8301	AUS	MURRAY	AUS								GBR	UNITED KINGDOM	GBR								1	173	173	17	4	-5.0	4	1	4	-6.4245810055866	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171110081500	http://www.princegeorgecitizen.com/news/world/convicted-councillor-in-pitt-meadows-b-c-to-step-down-in-new-year-1.23080026
705609355	20171103	201711	2017	2017.8301	AUS	MURRAY	AUS								GBR	UNITED KINGDOM	GBR								1	180	180	18	4	-9.0	4	1	4	-6.4245810055866	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171110081500	http://www.princegeorgecitizen.com/news/world/convicted-councillor-in-pitt-meadows-b-c-to-step-down-in-new-year-1.23080026
705609356	20171103	201711	2017	2017.8301	BHR	BAHRAIN	BHR								MNCJPN	TOYOTA	JPN					MNC			1	020	020	02	1	3.0	1	1	1	-1.73010380622838	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	20171110081500	http://www.nextgen-auto.com/Alonso-not-denying-Le-Mans-test-reports,122091.html
705609357	20171103	201711	2017	2017.8301	BHR	BAHRAIN	BHR								MNCJPN	TOYOTA	JPN					MNC			1	020	020	02	1	3.0	1	1	1	-1.73010380622838	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	1	Monaco	MN	MN		43.733333	7.4	MN	1	Monaco	MN	MN		43.733333	7.4	MN	20171110081500	http://www.nextgen-auto.com/Alonso-not-denying-Le-Mans-test-reports,122091.html
705609358	20171103	201711	2017	2017.8301	CAN	CANADA	CAN								CVL	IMMIGRANT						CVL			1	043	043	04	1	2.8	3	1	3	-0.25284450063211	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171110081500	http://tucson.com/opinion/national/rachel-marsden-the-myth-of-economic-prosperity-through-mass-immigration/article_8f35268d-9c1c-5ff5-a23e-87900d46116d.html
705609359	20171103	201711	2017	2017.8301	CAN	CANADIAN	CAN								CVL	IMMIGRANT						CVL			1	043	043	04	1	2.8	4	1	4	-0.25284450063211	1	United States	US	US		39.828175	-98.5795	US	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171110081500	http://tucson.com/opinion/national/rachel-marsden-the-myth-of-economic-prosperity-through-mass-immigration/article_8f35268d-9c1c-5ff5-a23e-87900d46116d.html
705609360	20171103	201711	2017	2017.8301	CANGOV	CANADIAN	CAN					GOV			CVL	IMMIGRANT						CVL			1	043	043	04	1	2.8	3	1	3	-0.25284450063211	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171110081500	http://tucson.com/opinion/national/rachel-marsden-the-myth-of-economic-prosperity-through-mass-immigration/article_8f35268d-9c1c-5ff5-a23e-87900d46116d.html
705609361	20171103	201711	2017	2017.8301	CVL	IMMIGRANT						CVL			CANGOV	CANADIAN	CAN					GOV			1	042	042	04	1	1.9	3	1	3	-0.25284450063211	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171110081500	http://tucson.com/opinion/national/rachel-marsden-the-myth-of-economic-prosperity-through-mass-immigration/article_8f35268d-9c1c-5ff5-a23e-87900d46116d.html
705609362	20171103	201711	2017	2017.8301	GOV	SECRETARY OF STATE						GOV			HND	HONDURAN	HND								0	030	030	03	1	4.0	1	1	1	-2.07075064710957	1	Nicaragua	NU	NU		13	-85	NU	1	Honduras	HO	HO		15	-86.5	HO	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171110081500	http://www.mercurynews.com/2017/11/09/report-white-house-chief-of-staff-sought-to-expel-hondurans/
705609363	20171103	201711	2017	2017.8301	GOV	SECRETARY OF STATE						GOV			HND	HONDURAN	HND								0	030	030	03	1	4.0	2	1	2	-2.07075064710957	1	Nicaragua	NU	NU		13	-85	NU	1	Honduras	HO	HO		15	-86.5	HO	1	Nicaragua	NU	NU		13	-85	NU	20171110081500	http://www.mercurynews.com/2017/11/09/report-white-house-chief-of-staff-sought-to-expel-hondurans/
705609364	20171103	201711	2017	2017.8301	GOV	SECRETARY OF STATE						GOV			HND	HONDURAS	HND								0	030	030	03	1	4.0	1	1	1	-2.07075064710957	1	Nicaragua	NU	NU		13	-85	NU	1	Nicaragua	NU	NU		13	-85	NU	1	Nicaragua	NU	NU		13	-85	NU	20171110081500	http://www.mercurynews.com/2017/11/09/report-white-house-chief-of-staff-sought-to-expel-hondurans/
705609365	20171103	201711	2017	2017.8301	GOV	SECRETARY OF STATE						GOV			HND	HONDURAN	HND								0	040	040	04	1	1.0	2	1	2	-2.07075064710957	1	Nicaragua	NU	NU		13	-85	NU	1	Honduras	HO	HO		15	-86.5	HO	1	Nicaragua	NU	NU		13	-85	NU	20171110081500	http://www.mercurynews.com/2017/11/09/report-white-house-chief-of-staff-sought-to-expel-hondurans/
705609366	20171103	201711	2017	2017.8301	GOV	SECRETARY OF STATE						GOV			HND	HONDURAS	HND								0	040	040	04	1	1.0	1	1	1	-2.07075064710957	1	Nicaragua	NU	NU		13	-85	NU	1	Nicaragua	NU	NU		13	-85	NU	1	Nicaragua	NU	NU		13	-85	NU	20171110081500	http://www.mercurynews.com/2017/11/09/report-white-house-chief-of-staff-sought-to-expel-hondurans/
705609367	20171103	201711	2017	2017.8301	GOV	SECRETARY OF STATE						GOV			NIC	NICARAGUAN	NIC								0	030	030	03	1	4.0	1	1	1	-2.07075064710957	1	Nicaragua	NU	NU		13	-85	NU	1	Nicaragua	NU	NU		13	-85	NU	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171110081500	http://www.mercurynews.com/2017/11/09/report-white-house-chief-of-staff-sought-to-expel-hondurans/
705609368	20171103	201711	2017	2017.8301	GOV	SECRETARY OF STATE						GOV			NIC	NICARAGUAN	NIC								0	030	030	03	1	4.0	3	1	3	-2.07075064710957	1	Nicaragua	NU	NU		13	-85	NU	1	Nicaragua	NU	NU		13	-85	NU	1	Nicaragua	NU	NU		13	-85	NU	20171110081500	http://www.mercurynews.com/2017/11/09/report-white-house-chief-of-staff-sought-to-expel-hondurans/
705609369	20171103	201711	2017	2017.8301	GOV	SECRETARY OF STATE						GOV			NIC	NICARAGUAN	NIC								0	040	040	04	1	1.0	3	1	3	-2.07075064710957	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171110081500	http://www.mercurynews.com/2017/11/09/report-white-house-chief-of-staff-sought-to-expel-hondurans/
705609370	20171103	201711	2017	2017.8301	GOV	SECRETARY OF STATE						GOV			USA	UNITED STATES	USA								0	040	040	04	1	1.0	1	1	1	-2.07075064710957	1	Nicaragua	NU	NU		13	-85	NU	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	1	Nicaragua	NU	NU		13	-85	NU	20171110081500	http://www.mercurynews.com/2017/11/09/report-white-house-chief-of-staff-sought-to-expel-hondurans/
705609371	20171103	201711	2017	2017.8301	IGOEUREEC	THE EU	EUR	EEC				IGO			LEG	LAWMAKER						LEG			1	090	090	09	2	-2.0	10	1	10	-3.30188679245283	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171110081500	https://www.dailysabah.com/europe/2017/11/10/may-sets-exact-time-for-uks-withdrawal-from-the-eu
705609372	20171103	201711	2017	2017.8301	ISR	ISRAEL	ISR																		1	040	040	04	1	1.0	2	1	2	2.74314214463841	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	0								1	Germany	GM	GM		51.5	10.5	GM	20171110081500	https://www.europa-nu.nl/id/vkj771mes5yt/nieuws/eu_must_recognise_palestinian_citizens
705609373	20171103	201711	2017	2017.8301	MIL	AIR FORCE						MIL			USA	NEW YORK	USA								1	112	112	11	3	-2.0	2	1	2	-4.80961923847696	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171110081500	https://www.japantimes.co.jp/news/2017/11/10/world/crime-legal-world/u-s-air-force-missed-least-two-chances-stop-texas-shooter-buying-guns/
705609374	20171103	201711	2017	2017.8301	NICGOV	NICARAGUA	NIC					GOV			HND	HONDURAN	HND								0	030	030	03	1	4.0	1	1	1	-2.07075064710957	1	Nicaragua	NU	NU		13	-85	NU	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171110081500	http://www.mercurynews.com/2017/11/09/report-white-house-chief-of-staff-sought-to-expel-hondurans/
705609375	20171103	201711	2017	2017.8301	NICGOV	NICARAGUA	NIC					GOV			NIC	NICARAGUAN	NIC								0	030	030	03	1	4.0	1	1	1	-2.07075064710957	1	Nicaragua	NU	NU		13	-85	NU	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171110081500	http://www.mercurynews.com/2017/11/09/report-white-house-chief-of-staff-sought-to-expel-hondurans/
705609376	20171103	201711	2017	2017.8301	NICGOV	NICARAGUA	NIC					GOV			USA	UNITED STATES	USA								0	040	040	04	1	1.0	1	1	1	-2.07075064710957	1	Nicaragua	NU	NU		13	-85	NU	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	1	Nicaragua	NU	NU		13	-85	NU	20171110081500	http://www.mercurynews.com/2017/11/09/report-white-house-chief-of-staff-sought-to-expel-hondurans/
705609377	20171103	201711	2017	2017.8301	SAU	SAUDI	SAU								IRN	IRAN	IRN								0	0332	033	03	1	5.2	1	1	1	-1.8018018018018	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171110081500	https://www.rt.com/news/409418-macron-amend-iran-nuclear-deal/
705609378	20171103	201711	2017	2017.8301	SAU	SAUDI ARABIA	SAU								IRN	IRAN	IRN								0	0332	033	03	1	5.2	7	1	7	-1.8018018018018	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171110081500	https://www.rt.com/news/409418-macron-amend-iran-nuclear-deal/
705609379	20171103	201711	2017	2017.8301	SAU	SAUDI	SAU								IRN	IRAN	IRN								0	111	111	11	3	-2.0	1	1	1	-1.8018018018018	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171110081500	https://www.rt.com/news/409418-macron-amend-iran-nuclear-deal/
705609380	20171103	201711	2017	2017.8301	SAU	SAUDI ARABIA	SAU								IRN	IRAN	IRN								0	111	111	11	3	-2.0	6	1	6	-1.8018018018018	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171110081500	https://www.rt.com/news/409418-macron-amend-iran-nuclear-deal/
705609381	20171103	201711	2017	2017.8301	SAU	SAUDI	SAU								IRN	IRAN	IRN								0	111	111	11	3	-2.0	1	1	1	-1.8018018018018	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171110081500	https://www.rt.com/news/409418-macron-amend-iran-nuclear-deal/
705609382	20171103	201711	2017	2017.8301	SAU	SAUDI ARABIA	SAU								YEMREB	YEMEN	YEM					REB			0	194	194	19	4	-10.0	8	1	8	-1.8018018018018	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	1	Yemen	YM	YM		15.5	47.5	YM	1	Yemen	YM	YM		15.5	47.5	YM	20171110081500	https://www.rt.com/news/409418-macron-amend-iran-nuclear-deal/
705609383	20171109	201711	2017	2017.8466	INDGOV	KARNATAKA	IND					GOV													1	051	051	05	1	3.4	6	1	6	-2.47524752475247	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20171110081500	https://www.outlookindia.com/website/story/tipu-jayanti-heavy-security-deployed-section-144-imposed-in-karnatakas-kodagu/304142
705609384	20171109	201711	2017	2017.8466	INDGOV	KARNATAKA	IND					GOV			GBR	UNITED KINGDOM	GBR								1	051	051	05	1	3.4	4	1	4	-2.47524752475247	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171110081500	https://www.outlookindia.com/website/story/tipu-jayanti-heavy-security-deployed-section-144-imposed-in-karnatakas-kodagu/304142
705609385	20171110	201711	2017	2017.8493											AFR	AFRICA	AFR								1	030	030	03	1	4.0	10	1	10	0	0								4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Kigali, (RW09), Rwanda	RW	RW09	21996	-1.95361	30.0606	-2181358	20171110081500	http://www.newtimes.co.rw/section/category/7/2017-11-10/
705609386	20171110	201711	2017	2017.8493											AFR	AFRICA	AFR								0	042	042	04	1	1.9	1	1	1	-1.58315177923021	0								4	Sun City, North-West, South Africa	SF	SF10	77346	-25.3464	27.0973	-1288281	4	Sun City, North-West, South Africa	SF	SF10	77346	-25.3464	27.0973	-1288281	20171110081500	https://www.businesslive.co.za/rdm/news/2017-11-10-special-report-the-inside-story-of-the-brothers-who-bought-a-country/
705609387	20171110	201711	2017	2017.8493											AFR	AFRICA	AFR								0	042	042	04	1	1.9	5	1	5	-1.58315177923021	0								4	Waterkloof, Free State, South Africa	SF	SF03	77359	-30.3098	25.2971	-1299321	4	Waterkloof, Free State, South Africa	SF	SF03	77359	-30.3098	25.2971	-1299321	20171110081500	https://www.businesslive.co.za/rdm/news/2017-11-10-special-report-the-inside-story-of-the-brothers-who-bought-a-country/
705609388	20171110	201711	2017	2017.8493											AFR	AFRICA	AFR								0	042	042	04	1	1.9	1	1	1	-1.52671755725191	0								1	South Africa	SF	SF		-30	26	SF	1	Zimbabwe	ZI	ZI		-19	29	ZI	20171110081500	http://www.radiovop.com/index.php/business/16241-overseas-tourists-avoid-zimbabwe.html
705609389	20171110	201711	2017	2017.8493											AFR	AFRICA	AFR								0	042	042	04	1	1.9	1	1	1	-1.52671755725191	0								1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	20171110081500	http://www.radiovop.com/index.php/business/16241-overseas-tourists-avoid-zimbabwe.html
