703618090	20161103	201611	2016	2016.8301											CHN	CHINA	CHN								1	190	190	19	4	-10.0	8	1	8	3.05343511450381	0								4	Xiaomi, Fujian, China	CH	CH07	13163	25.2225	116.057	10999868	4	Xiaomi, Fujian, China	CH	CH07	13163	25.2225	116.057	10999868	20171103134500	http://pocketnow.com/2017/11/03/samsung-huawei-xiaomi-global-smartphone-shipment-growth
703618091	20161103	201611	2016	2016.8301	AUS	AUSTRALIA	AUS																		0	090	090	09	2	-2.0	3	1	3	0.29556650246305	4	Torres Strait, , Australia	AS	AS00	154697	-10.4167	142.167	-1605416	0								4	Torres Strait, , Australia	AS	AS00	154697	-10.4167	142.167	-1605416	20171103134500	http://www.theage.com.au/business/comment-and-analysis/we-wont-succeed-in-closing-the-gap-until-we-do-our-homework-20171103-gze4gi.html
703618092	20161103	201611	2016	2016.8301	CHN	CHINA	CHN																		1	190	190	19	4	-10.0	8	1	8	3.05343511450381	4	Xiaomi, Fujian, China	CH	CH07	13163	25.2225	116.057	10999868	0								4	Xiaomi, Fujian, China	CH	CH07	13163	25.2225	116.057	10999868	20171103134500	http://pocketnow.com/2017/11/03/samsung-huawei-xiaomi-global-smartphone-shipment-growth
703618093	20161103	201611	2016	2016.8301	ESP	SPAIN	ESP																		1	012	012	01	1	-0.4	3	1	3	0.69204152249135	1	France	FR	FR		46	2	FR	0								1	France	FR	FR		46	2	FR	20171103134500	https://www.standard.co.uk/lifestyle/london-life/pet-detective-what-politicians-pets-say-about-them-a3675836.html
703618094	20161103	201611	2016	2016.8301	GBR	UNITED KINGDOM	GBR								GOV	CHIEF EXECUTIVE						GOV			1	0831	083	08	2	5.0	8	1	4	1.44927536231884	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171103134500	http://www.propertyweek.com/news/atl-haulage-takes-26-acre-yard-at-london-gateway/5093355.article
703618095	20161103	201611	2016	2016.8301	GBRGOV	DAVID CAMERON	GBR					GOV													0	051	051	05	1	3.4	10	1	10	-5.24642289348172	0								0								0								20171103134500	http://www.dailymail.co.uk/news/article-5046765/Sir-Michael-Fallon-faces-questions-knighthood.html
703618096	20161103	201611	2016	2016.8301	GRCGOV	GREECE	GRC					GOV			CVL	MIGRANT						CVL			1	190	190	19	4	-10.0	10	1	10	-3.75	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20171103134500	http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2017-11-03-EU--Europe-Migrants/id-befba7aa28bc47f78b8663607c9c6e6a
703618097	20161103	201611	2016	2016.8301	USA	UNITED STATES	USA								GOV	FIREFIGHTER						GOV			0	013	013	01	1	0.4	4	1	4	1.09356014580802	3	El Dorado, Arkansas, United States	US	USAR	AR139	33.2076	-92.6663	76861	3	El Dorado, Arkansas, United States	US	USAR		33.2076	-92.6663	76861	3	El Dorado, Arkansas, United States	US	USAR		33.2076	-92.6663	76861	20171103134500	http://www.eldoradonews.com/news/2017/nov/03/commission-seeking-better-aquaintance-uniformed-of/
703618098	20161103	201611	2016	2016.8301	USA	UNITED STATES	USA								GOV	FIREFIGHTER						GOV			0	013	013	01	1	0.4	2	1	2	1.09356014580802	3	Fort Smith, Arkansas, United States	US	USAR	AR131	35.3859	-94.3985	76952	3	El Dorado, Arkansas, United States	US	USAR		33.2076	-92.6663	76861	3	El Dorado, Arkansas, United States	US	USAR		33.2076	-92.6663	76861	20171103134500	http://www.eldoradonews.com/news/2017/nov/03/commission-seeking-better-aquaintance-uniformed-of/
703618099	20171004	201710	2017	2017.7507	GOV	GOVERNMENT						GOV			GOVBUS	PUBLIC SECTOR						GOV	BUS		1	020	020	02	1	3.0	5	1	5	-0.3448275862069	4	Kolkata, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	4	Kolkata, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	4	Kolkata, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	20171103134500	http://www.deccanchronicle.com/business/companies/031117/sbi-expects-substantial-portion-of-govt-recapitalisation.html
703618100	20171004	201710	2017	2017.7507	GOVEDU	EDUCATION MINIST						GOV	EDU		FRA	FRANCE	FRA								0	010	010	01	1	0.0	3	1	3	-1.82648401826484	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171103134500	https://www.theguardian.com/world/2017/nov/03/french-language-watchdogs-say-non-to-gender-neutral-style
703618101	20171004	201710	2017	2017.7507	IND	RAJASTHAN	IND																		1	110	110	11	3	-2.0	16	1	16	-1.10497237569061	4	Surat, Gujarat, India	IN	IN09	70127	20.9667	72.9	-2098110	0								4	Surat, Gujarat, India	IN	IN09	70127	20.9667	72.9	-2098110	20171103134500	https://www.aninews.in/news/padmavati-represents-indian-woman-uma-bharti201711031828310003/
703618102	20171004	201710	2017	2017.7507	JUDJUD	NATIONAL COURT						JUD	JUD		SEPOPP	SEPARATIST						SEP	OPP		1	014	014	01	1	0.0	16	8	16	-6.24632022174592	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20171103134500	http://www.hillingdontimes.co.uk/news/national/15638311.Spanish_judge_pondering_arrest_warrant_for_ex_Catalan_leader_Carles_Puigdemont/
