704129192	20171029	201710	2017	2017.8192	CHN	CHINA	CHN								VNM	VIETNAM	VNM								0	020	020	02	1	3.0	1	1	1	-0.96525096525096	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171105194500	http://www.arirang.com/News/News_View.asp?nseq=210333
704129193	20171029	201710	2017	2017.8192	GOV	PRESIDENT						GOV													1	017	017	01	1	0.0	10	1	10	-0.89965397923875	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	0								4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20171105194500	http://www.bild.de/politik/inland/bild-international/sigmar-gabriel-interview-53759636.bild.html
704129194	20171029	201710	2017	2017.8192	GOVMED	FOREIGN MINIST						GOV	MED												0	010	010	01	1	0.0	8	1	8	0.98901098901099	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20171105194500	http://www.livemint.com/Politics/oNXIDMtLy5YuKetJxC8AKM/Donald-Trump-begins-12day-Asia-trip-Japan-first-port-of-ca.html
704129195	20171029	201710	2017	2017.8192	GOVMED	FOREIGN MINIST						GOV	MED												0	010	010	01	1	0.0	2	1	2	0.98901098901099	1	India	IN	IN		20	77	IN	0								1	India	IN	IN		20	77	IN	20171105194500	http://www.livemint.com/Politics/oNXIDMtLy5YuKetJxC8AKM/Donald-Trump-begins-12day-Asia-trip-Japan-first-port-of-ca.html
704129196	20171029	201710	2017	2017.8192	KOR	SOUTH KOREA	KOR								CHN	CHINA	CHN								0	044	044	04	1	2.5	7	1	7	-0.96525096525096	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20171105194500	http://www.arirang.com/News/News_View.asp?nseq=210333
704129197	20171029	201710	2017	2017.8192	KOR	SOUTH KOREA	KOR								CHN	CHINA	CHN								0	044	044	04	1	2.5	1	1	1	-0.96525096525096	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20171105194500	http://www.arirang.com/News/News_View.asp?nseq=210333
704129198	20171029	201710	2017	2017.8192	KOR	SOUTH KOREA	KOR								VNM	VIETNAM	VNM								0	020	020	02	1	3.0	6	1	6	-0.96525096525096	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20171105194500	http://www.arirang.com/News/News_View.asp?nseq=210333
704129199	20171029	201710	2017	2017.8192	KOR	SOUTH KOREA	KOR								VNM	VIETNAM	VNM								0	020	020	02	1	3.0	2	1	2	-0.96525096525096	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20171105194500	http://www.arirang.com/News/News_View.asp?nseq=210333
704129200	20171029	201710	2017	2017.8192	UAF	TERRORIST						UAF													1	040	040	04	1	1.0	6	1	6	-7.05128205128205	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20171105194500	http://www.israelnationalnews.com/News/News.aspx/237675
704129201	20171029	201710	2017	2017.8192	UAF	TERRORIST						UAF			USA	UNITED STATES	USA								1	040	040	04	1	1.0	4	1	4	-7.05128205128205	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171105194500	http://www.israelnationalnews.com/News/News.aspx/237675
704129202	20171029	201710	2017	2017.8192	USA	UNITED STATES	USA								UAF	TERRORIST						UAF			1	040	040	04	1	1.0	4	1	4	-7.05128205128205	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171105194500	http://www.israelnationalnews.com/News/News.aspx/237675
704129203	20171104	201711	2017	2017.8329											BGD	DHAKA	BGD								1	040	040	04	1	1.0	10	1	10	-1.41935483870967	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20171105194500	http://www.thedailystar.net/frontpage/we-stand-beside-bangladesh-1486822
704129204	20171104	201711	2017	2017.8329	COP	POLICE DISTRICT						COP			MED	PUBLICATION						MED			1	013	013	01	1	0.4	10	1	10	-7.96019900497512	4	Shakawe, Botswana (general), Botswana	BC	BC00	6328	-18.3667	21.85	-1398084	4	Shakawe, Botswana (general), Botswana	BC	BC00	6328	-18.3667	21.85	-1398084	4	Shakawe, Botswana (general), Botswana	BC	BC00	6328	-18.3667	21.85	-1398084	20171105194500	https://www.sott.net/article/366672-Lightning-bolt-kills-two-teenagers-in-Botswana
704129205	20171105	201711	2017	2017.8356											BEL	BELGIUM	BEL								1	042	042	04	1	1.9	2	1	2	0	0								4	Passchendaele, Region Flamande, Belgium	BE	BE13	16307	50.9004	3.02088	-1967169	4	Passchendaele, Region Flamande, Belgium	BE	BE13	16307	50.9004	3.02088	-1967169	20171105194500	http://www.cbc.ca/news/canada/new-brunswick/kevin-berry-menin-gate-passchendaele-1.4388324
704129206	20171105	201711	2017	2017.8356											BEL	BELGIUM	BEL								0	043	043	04	1	2.8	2	1	2	0	0								4	Passchendaele, Region Flamande, Belgium	BE	BE13	16307	50.9004	3.02088	-1967169	4	Passchendaele, Region Flamande, Belgium	BE	BE13	16307	50.9004	3.02088	-1967169	20171105194500	http://www.cbc.ca/news/canada/new-brunswick/kevin-berry-menin-gate-passchendaele-1.4388324
704129207	20171105	201711	2017	2017.8356											BEL	BELGIUM	BEL								0	190	190	19	4	-10.0	4	1	4	0	0								4	Passchendaele, Region Flamande, Belgium	BE	BE13	16307	50.9004	3.02088	-1967169	4	Passchendaele, Region Flamande, Belgium	BE	BE13	16307	50.9004	3.02088	-1967169	20171105194500	http://www.cbc.ca/news/canada/new-brunswick/kevin-berry-menin-gate-passchendaele-1.4388324
704129208	20171105	201711	2017	2017.8356											BGD	DHAKA	BGD								1	040	040	04	1	1.0	2	1	2	-3.08370044052863	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Padma, Barisal, Bangladesh	BG	BG85	5761	22.0215	90.0215	10816541	20171105194500	http://thedailynewnation.com/news/153628/us-for-dialogue-to-end-rohingya-crisis.html
704129209	20171105	201711	2017	2017.8356											BGD	BANGLADESH	BGD								1	040	040	04	1	1.0	4	1	4	-3.08370044052863	0								4	Padma, Barisal, Bangladesh	BG	BG85	5761	22.0215	90.0215	10816541	4	Padma, Barisal, Bangladesh	BG	BG85	5761	22.0215	90.0215	10816541	20171105194500	http://thedailynewnation.com/news/153628/us-for-dialogue-to-end-rohingya-crisis.html
704129210	20171105	201711	2017	2017.8356											BUS	CHAMBER OF COMMERCE						BUS			0	042	042	04	1	1.9	6	1	6	3.96825396825396	0								3	Dayton Police Department, Texas, United States	US	USTX		30.0463	-94.887	2375952	3	Dayton Police Department, Texas, United States	US	USTX		30.0463	-94.887	2375952	20171105194500	http://www.chron.com/neighborhood/dayton/news/article/Snow-predicted-in-Dayton-Dec-9-12333396.php
704129211	20171105	201711	2017	2017.8356											BUS	COMPANY						BUS			1	057	057	05	1	8.0	6	1	6	0.65789473684211	0								4	Karaikal, Pondicherry, India	IN	IN22	70226	10.9167	79.8333	-2099669	4	Karaikal, Pondicherry, India	IN	IN22	70226	10.9167	79.8333	-2099669	20171105194500	https://economictimes.indiatimes.com/industry/energy/oil-gas/atlantic-gulf-pacific-company-to-set-up-lng-terminal-at-karaikal/articleshow/61523020.cms
704129212	20171105	201711	2017	2017.8356											BUS	COMPANY						BUS			1	057	057	05	1	8.0	4	1	4	0.65789473684211	0								4	Puducherry, Pondicherry, India	IN	IN22	70228	11.93	79.83	-2108165	4	Puducherry, Pondicherry, India	IN	IN22	70228	11.93	79.83	-2108165	20171105194500	https://economictimes.indiatimes.com/industry/energy/oil-gas/atlantic-gulf-pacific-company-to-set-up-lng-terminal-at-karaikal/articleshow/61523020.cms
704129213	20171105	201711	2017	2017.8356											BUS	PRODUCER						BUS			0	182	182	18	4	-9.5	2	1	2	2.18068535825545	0								4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	20171105194500	http://mixmag.net/feature/the-best-20-early-90s-italian-house-tracks
704129214	20171105	201711	2017	2017.8356											BUS	PRODUCER						BUS			0	182	182	18	4	-9.5	8	1	8	2.18068535825545	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171105194500	http://mixmag.net/feature/the-best-20-early-90s-italian-house-tracks
704129215	20171105	201711	2017	2017.8356											CAN	CANADA	CAN								1	043	043	04	1	2.8	4	1	4	4.49172576832152	0								4	Vancouver Island, British Columbia, Canada	CA	CA02	190729	49.6667	-125.833	-575271	4	Vancouver Island, British Columbia, Canada	CA	CA02	190729	49.6667	-125.833	-575271	20171105194500	http://www.thezone.fm/more/eventGrid?id=10354&range=current&offset=0&limit=1&timezone=America/Vancouver&widgetTitle=Zone+Shows
704129216	20171105	201711	2017	2017.8356											CAN	CANADIAN	CAN								0	190	190	19	4	-10.0	2	1	2	0	0								4	Passchendaele, Region Flamande, Belgium	BE	BE13	16307	50.9004	3.02088	-1967169	4	Passchendaele, Region Flamande, Belgium	BE	BE13	16307	50.9004	3.02088	-1967169	20171105194500	http://www.cbc.ca/news/canada/new-brunswick/kevin-berry-menin-gate-passchendaele-1.4388324
704129217	20171105	201711	2017	2017.8356											CAN	CANADA	CAN								0	190	190	19	4	-10.0	4	1	4	0	0								4	Hillsborough, New Brunswick, Canada	CA	CA04	12624	45.9167	-64.65	-566239	4	Passchendaele, Region Flamande, Belgium	BE	BE13	16307	50.9004	3.02088	-1967169	20171105194500	http://www.cbc.ca/news/canada/new-brunswick/kevin-berry-menin-gate-passchendaele-1.4388324
704129218	20171105	201711	2017	2017.8356											CMR	CAMEROON	CMR								0	130	130	13	3	-4.4	2	1	2	-7.25995316159251	0								5	South-West Region, Sud-Ouest, Cameroon	CM	CM09	12513	5.41667	9.33333	-3159189	5	South-West Region, Sud-Ouest, Cameroon	CM	CM09	12513	5.41667	9.33333	-3159189	20171105194500	https://www.today.ng/news/africa/18108/cameroon-bans-pro-independence-rallies-anglophone-area
704129219	20171105	201711	2017	2017.8356											CMR	CAMEROON	CMR								0	141	141	14	3	-6.5	2	1	2	-7.25995316159251	0								5	South-West Region, Sud-Ouest, Cameroon	CM	CM09	12513	5.41667	9.33333	-3159189	5	South-West Region, Sud-Ouest, Cameroon	CM	CM09	12513	5.41667	9.33333	-3159189	20171105194500	https://www.today.ng/news/africa/18108/cameroon-bans-pro-independence-rallies-anglophone-area
704129220	20171105	201711	2017	2017.8356											COL	MEDELLIN	COL								0	051	051	05	1	3.4	2	1	2	-1.0840108401084	0								4	Medellin, Antioquia, Colombia	CO	CO02	13408	6.29139	-75.5361	-592318	4	Medellin, Antioquia, Colombia	CO	CO02	13408	6.29139	-75.5361	-592318	20171105194500	http://www.philstar.com/cebu-news/2017/11/06/1756202/capitol-dept-oic-moves-davides-workers
704129221	20171105	201711	2017	2017.8356											COLGOV	MEDELLIN	COL					GOV			0	051	051	05	1	3.4	6	1	6	-1.0840108401084	0								4	Medellin, Antioquia, Colombia	CO	CO02	13408	6.29139	-75.5361	-592318	4	Medellin, Antioquia, Colombia	CO	CO02	13408	6.29139	-75.5361	-592318	20171105194500	http://www.philstar.com/cebu-news/2017/11/06/1756202/capitol-dept-oic-moves-davides-workers
704129222	20171105	201711	2017	2017.8356											COP	POLICE						COP			1	046	046	04	1	7.0	5	1	5	-4.11140583554377	0								3	Sacramento, California, United States	US	USCA	CA067	38.5816	-121.494	1659564	3	Sacramento, California, United States	US	USCA	CA067	38.5816	-121.494	1659564	20171105194500	http://www.sacbee.com/news/local/crime/article182666446.html
704129223	20171105	201711	2017	2017.8356											COP	POLICE						COP			1	115	115	11	3	-2.0	5	1	5	-4.11140583554377	0								3	Sacramento, California, United States	US	USCA	CA067	38.5816	-121.494	1659564	3	Sacramento, California, United States	US	USCA	CA067	38.5816	-121.494	1659564	20171105194500	http://www.sacbee.com/news/local/crime/article182666446.html
704129224	20171105	201711	2017	2017.8356											CUB	CUBA	CUB								0	042	042	04	1	1.9	2	1	2	-0.730688935281839	0								1	Bolivia	BL	BL		-17	-65	BL	1	Bolivia	BL	BL		-17	-65	BL	20171105194500	http://themilitant.com/2017/8140/814050.html
704129225	20171105	201711	2017	2017.8356											CUB	CUBAN	CUB								0	062	062	06	2	7.4	3	1	3	-0.730688935281839	0								1	Cuba	CU	CU		22	-79.5	CU	1	Cuba	CU	CU		22	-79.5	CU	20171105194500	http://themilitant.com/2017/8140/814050.html
704129226	20171105	201711	2017	2017.8356											CVL	CITIZEN						CVL			0	020	020	02	1	3.0	1	1	1	-3.3132530120482	0								3	Corpus Christi, Texas, United States	US	USTX		27.8006	-97.3964	1333380	3	Corpus Christi, Texas, United States	US	USTX		27.8006	-97.3964	1333380	20171105194500	http://tpr.org/post/girl-detained-border-patrol-after-emergency-surgery-released-parents
704129227	20171105	201711	2017	2017.8356											CVL	CITIZEN						CVL			0	020	020	02	1	3.0	4	1	4	-3.3132530120482	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	3	Corpus Christi, Texas, United States	US	USTX		27.8006	-97.3964	1333380	20171105194500	http://tpr.org/post/girl-detained-border-patrol-after-emergency-surgery-released-parents
704129228	20171105	201711	2017	2017.8356											CVL	COMMUNITY						CVL			0	042	042	04	1	1.9	10	1	10	3.96825396825396	0								3	Dayton Police Department, Texas, United States	US	USTX		30.0463	-94.887	2375952	3	Dayton Police Department, Texas, United States	US	USTX		30.0463	-94.887	2375952	20171105194500	http://www.chron.com/neighborhood/dayton/news/article/Snow-predicted-in-Dayton-Dec-9-12333396.php
704129229	20171105	201711	2017	2017.8356											CVL	COMMUNITY						CVL			0	051	051	05	1	3.4	3	1	3	3.96825396825396	0								3	Dayton Police Department, Texas, United States	US	USTX		30.0463	-94.887	2375952	3	Dayton Police Department, Texas, United States	US	USTX		30.0463	-94.887	2375952	20171105194500	http://www.chron.com/neighborhood/dayton/news/article/Snow-predicted-in-Dayton-Dec-9-12333396.php
704129230	20171105	201711	2017	2017.8356											CVL	RESIDENTS						CVL			1	141	141	14	3	-6.5	2	1	2	-14.1509433962264	0								4	Raqqa, Ar Raqqah, Syria	SY	SY04	26371	35.95	39.0167	-2538949	4	Raqqa, Ar Raqqah, Syria	SY	SY04	26371	35.95	39.0167	-2538949	20171105194500	https://www.sott.net/article/366674-Northern-Syria-Streets-deserted-as-Kurdish-forces-attempt-conscription-after-losing-thousands-of-soldiers
704129231	20171105	201711	2017	2017.8356											CVL	SETTLEMENT						CVL			0	192	192	19	4	-9.5	6	1	6	-0.96153846153846	0								4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20171105194500	http://www.worldreligionnews.com/religion-news/top-israeli-newspaper-agrees-biblical-creation-stories-just-fables
704129232	20171105	201711	2017	2017.8356											CVL	SETTLEMENT						CVL			0	192	192	19	4	-9.5	4	1	4	-0.96153846153846	0								1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	20171105194500	http://www.worldreligionnews.com/religion-news/top-israeli-newspaper-agrees-biblical-creation-stories-just-fables
704129233	20171105	201711	2017	2017.8356											EDU	STUDENT						EDU			1	043	043	04	1	2.8	5	1	5	0.797872340425529	0								4	Keilor, Victoria, Australia	AS	AS07	5362	-37.7167	144.833	-1581213	4	Keilor, Victoria, Australia	AS	AS07	5362	-37.7167	144.833	-1581213	20171105194500	http://www.theage.com.au/victoria/where-do-your-neighbours-send-their-kids-to-school-20171031-gzbms3.html
704129234	20171105	201711	2017	2017.8356											EDU	SCHOOL						EDU			0	043	043	04	1	2.8	5	1	5	0.797872340425529	0								4	Truganina, Victoria, Australia	AS	AS07	5429	-37.8167	144.75	-1605750	4	Truganina, Victoria, Australia	AS	AS07	5429	-37.8167	144.75	-1605750	20171105194500	http://www.theage.com.au/victoria/where-do-your-neighbours-send-their-kids-to-school-20171031-gzbms3.html
704129235	20171105	201711	2017	2017.8356											GBR	BRITAIN	GBR								0	112	112	11	3	-2.0	6	3	6	-0.87873462214411	0								4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	20171105194500	http://www.newsandstar.co.uk/news/national/article/Brown-Blair-will-almost-certainly-be-remembered-for-Iraq-war-decision-71b93d70-00ac-48aa-a926-1513324e41e6-ds
704129236	20171105	201711	2017	2017.8356											GOV	GOVERNMENT						GOV			0	010	010	01	1	0.0	10	1	10	-3.89972144846797	0								4	Kulmiye, Bay, Somalia	SO	SO04	25669	3.0336	43.7853	-3225568	4	Kulmiye, Bay, Somalia	SO	SO04	25669	3.0336	43.7853	-3225568	20171105194500	http://www.somalilandsun.com/48-community/11009-somaliland-the-banning-of-kalsan-tv-is-uncosritutional-hrc
704129237	20171105	201711	2017	2017.8356											GOV	PRESIDENT						GOV			0	018	018	01	1	3.4	10	1	10	-0.79113924050633	0								4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	20171105194500	https://www.today.ng/opinion/12724/atiku-aisha
704129238	20171105	201711	2017	2017.8356											GOV	FOREIGN MINIST						GOV			1	040	040	04	1	1.0	6	1	6	-1.48423005565863	0								1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20171105194500	http://thedailynewnation.com/news/153632/cpa-extends-solidarity-on-rohingya-issue.html
