703097350	20161101	201611	2016	2016.8247											REL	SAINT									1	043	043	04	1	2.8	6	1	6	-2.64550264550265	0								5	Ilocos Norte, Ilocos Norte, Philippines	RP	RP28	24211	18.1667	120.75	-2428427	5	Ilocos Norte, Ilocos Norte, Philippines	RP	RP28	24211	18.1667	120.75	-2428427	20171101230000	http://newsinfo.inquirer.net/942313/nonstop-rains-fail-to-deter-metro-manila-cemetery-goers
703097351	20161101	201611	2016	2016.8247	AUS	AUSTRALIA	AUS																		0	0333	033	03	1	5.2	30	2	30	-6.16535333909038	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	0								4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20171101230000	https://www.reuters.com/article/us-australia-asylum/asylum-seekers-barricaded-in-papua-new-guinea-camp-call-for-aid-idUSKBN1D1658
703097352	20161101	201611	2016	2016.8247	AUS	AUSTRALIA	AUS								PNG	MANUS	PNG								0	112	112	11	3	-2.0	30	2	30	-6.16535333909038	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20171101230000	https://www.reuters.com/article/us-australia-asylum/asylum-seekers-barricaded-in-papua-new-guinea-camp-call-for-aid-idUSKBN1D1658
703097353	20161101	201611	2016	2016.8247	BUS	COMPANIES						BUS													0	128	128	12	3	-5.0	2	1	2	-1.57068062827225	3	San Francisco, California, United States	US	USCA	CA075	37.7749	-122.419	277593	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20171101230000	http://fortune.com/2017/11/01/yahoo-ceo-equifax-ceo-testify-senate-data-breaches/
703097354	20161101	201611	2016	2016.8247	BUS	COMPANIES						BUS													0	128	128	12	3	-5.0	3	1	3	-1.57068062827225	2	California, United States	US	USCA		36.17	-119.746	CA	0								2	California, United States	US	USCA		36.17	-119.746	CA	20171101230000	http://fortune.com/2017/11/01/yahoo-ceo-equifax-ceo-testify-senate-data-breaches/
703097355	20161101	201611	2016	2016.8247	CAN	CANADA	CAN								GOV	GOVERNMENT						GOV			0	020	020	02	1	3.0	2	1	2	-1.93939393939394	4	Parry Sound, Ontario, Canada	CA	CA08	12673	45.3333	-80.0333	-570949	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20171101230000	https://www.parrysound.com/news-story/7767281-feds-set-three-year-plan-for-immigration/
703097356	20161101	201611	2016	2016.8247	CAN	MANITOBA	CAN								GOV	GOVERNMENT						GOV			1	020	020	02	1	3.0	10	1	10	-1.28787878787879	4	Winnipeg, Manitoba, Canada	CA	CA03	12577	49.8833	-97.1667	-576096	4	Winnipeg, Manitoba, Canada	CA	CA03	12577	49.8833	-97.1667	-576096	4	Winnipeg, Manitoba, Canada	CA	CA03	12577	49.8833	-97.1667	-576096	20171101230000	https://www.manitobacooperator.ca/news-opinion/news/local/purple-farm-fuels-exempted-from-manitoba-carbon-tax/
703097357	20161101	201611	2016	2016.8247	CAN	CANADA	CAN								GOV	GOVERNMENT						GOV			0	020	020	02	1	3.0	2	1	2	-1.93939393939394	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20171101230000	https://www.parrysound.com/news-story/7767281-feds-set-three-year-plan-for-immigration/
703097358	20161101	201611	2016	2016.8247	EDU	SCHOOL						EDU			USA	UNITED STATES	USA								1	043	043	04	1	2.8	1	1	1	2.62812089356111	3	Sidwell Friends School, District of Columbia, United States	US	USDC	DC001	38.9386	-77.0751	531295	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	Sidwell Friends School, District of Columbia, United States	US	USDC		38.9386	-77.0751	531295	20171101230000	https://www.wmagazine.com/story/michelle-obama-parenting-strategy-sasha-malia-obama
703097359	20161101	201611	2016	2016.8247	EDU	SCHOOL						EDU			USAGOV	OBAMA	USA					GOV			1	043	043	04	1	2.8	1	1	1	2.62812089356111	3	Sidwell Friends School, District of Columbia, United States	US	USDC	DC001	38.9386	-77.0751	531295	3	Sidwell Friends School, District of Columbia, United States	US	USDC		38.9386	-77.0751	531295	3	Sidwell Friends School, District of Columbia, United States	US	USDC		38.9386	-77.0751	531295	20171101230000	https://www.wmagazine.com/story/michelle-obama-parenting-strategy-sasha-malia-obama
