705491322	20161109	201611	2016	2016.8466											USA	UNITED STATES	USA								1	040	040	04	1	1.0	4	1	4	-8.27338129496403	0								3	Twin Peaks, Texas, United States	US	USTX		29.6191	-103.349	1348966	3	Twin Peaks, Texas, United States	US	USTX		29.6191	-103.349	1348966	20171109231500	http://www.cnn.com/2017/11/09/us/first-waco-biker-trial-bandidos-jake-carrizal/
705491323	20161109	201611	2016	2016.8466	AUS	AUSTRALIA	AUS								AUSGOV	AUSTRALIAN	AUS					GOV			0	050	050	05	1	3.5	3	1	3	-7.1578947368421	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171109231500	http://www.businessinsider.com/r-papua-new-guinea-pm-says-authorities-to-apprehend-defiant-asylum-seekers-2017-11
705491324	20161109	201611	2016	2016.8466	AUS	AUSTRALIAN	AUS								REF	REFUGEE						REF			0	0333	033	03	1	5.2	4	1	4	-7.1578947368421	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171109231500	http://www.businessinsider.com/r-papua-new-guinea-pm-says-authorities-to-apprehend-defiant-asylum-seekers-2017-11
705491325	20161109	201611	2016	2016.8466	AUS	AUSTRALIAN	AUS								REF	REFUGEE						REF			0	050	050	05	1	3.5	2	1	2	-7.1578947368421	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171109231500	http://www.businessinsider.com/r-papua-new-guinea-pm-says-authorities-to-apprehend-defiant-asylum-seekers-2017-11
705491326	20161109	201611	2016	2016.8466	AUSGOV	AUSTRALIAN	AUS					GOV			AUS	AUSTRALIA	AUS								0	050	050	05	1	3.5	3	1	3	-7.1578947368421	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171109231500	http://www.businessinsider.com/r-papua-new-guinea-pm-says-authorities-to-apprehend-defiant-asylum-seekers-2017-11
705491327	20161109	201611	2016	2016.8466	AUSGOV	AUSTRALIAN	AUS					GOV			REF	REFUGEE						REF			0	0333	033	03	1	5.2	3	1	3	-7.1578947368421	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171109231500	http://www.businessinsider.com/r-papua-new-guinea-pm-says-authorities-to-apprehend-defiant-asylum-seekers-2017-11
705491328	20161109	201611	2016	2016.8466	AUSGOV	AUSTRALIAN	AUS					GOV			USAGOV	BARACK OBAMA	USA					GOV			0	050	050	05	1	3.5	3	1	3	-7.1578947368421	1	Australia	AS	AS		-25	135	AS	1	United States	US	US		39.828175	-98.5795	US	1	Australia	AS	AS		-25	135	AS	20171109231500	http://www.businessinsider.com/r-papua-new-guinea-pm-says-authorities-to-apprehend-defiant-asylum-seekers-2017-11
705491329	20161109	201611	2016	2016.8466	CVL	PASSENGER JET						CVL													1	195	195	19	4	-10.0	5	1	5	-1.76470588235294	3	Mcclellan Air Force Base, California, United States	US	USCA	CA067	38.6552	-121.406	2512431	0								3	Mcclellan Air Force Base, California, United States	US	USCA		38.6552	-121.406	2512431	20171109231500	http://abcnews.go.com/Technology/wireStory/jumbo-air-tanker-wins-protest-fight-us-wildfires-51049477
705491330	20161109	201611	2016	2016.8466	FJI	FIJI	FJI																		1	030	030	03	1	4.0	1	1	1	2.08333333333334	4	Nabua, Western, Fiji	FJ	FJ05	40205	-17.3333	178.25	-1190800	0								4	Nabua, Western, Fiji	FJ	FJ05	40205	-17.3333	178.25	-1190800	20171109231500	http://www.fijitimes.com/story.aspx?id=423312
705491331	20161109	201611	2016	2016.8466	FJI	FIJI	FJI																		1	030	030	03	1	4.0	1	1	1	2.08333333333334	4	Nabua, Western, Fiji	FJ	FJ05	40205	-17.3333	178.25	-1190800	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20171109231500	http://www.fijitimes.com/story.aspx?id=423312
705491332	20161109	201611	2016	2016.8466	FJI	FIJI	FJI																		1	030	030	03	1	4.0	3	1	3	2.08333333333334	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20171109231500	http://www.fijitimes.com/story.aspx?id=423312
705491333	20161109	201611	2016	2016.8466	GBR	BRITISH	GBR								USAMED	REUTERS	USA					MED			1	163	163	16	4	-8.0	4	1	4	0	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171109231500	http://uk.reuters.com/article/uk-stanchart-deferred-prosecution-agreem/stanchart-agrees-to-extend-u-s-sanctions-compliance-scrutiny-idUKKBN1D93AD
705491334	20161109	201611	2016	2016.8466	GBRBUS	BRITISH	GBR					BUS			USAMED	REUTERS	USA					MED			1	013	013	01	1	0.4	6	1	6	0	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171109231500	http://uk.reuters.com/article/uk-stanchart-deferred-prosecution-agreem/stanchart-agrees-to-extend-u-s-sanctions-compliance-scrutiny-idUKKBN1D93AD
705491335	20161109	201611	2016	2016.8466	GBRBUS	BRITISH	GBR					BUS			USAMED	REUTERS	USA					MED			1	163	163	16	4	-8.0	6	1	6	0	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171109231500	http://uk.reuters.com/article/uk-stanchart-deferred-prosecution-agreem/stanchart-agrees-to-extend-u-s-sanctions-compliance-scrutiny-idUKKBN1D93AD
705491336	20161109	201611	2016	2016.8466	GOV	CHIEF EXECUTIVE						GOV													1	010	010	01	1	0.0	3	1	3	3.05206463195691	4	Spur Tree, Manchester, Jamaica	JM	JM04	18423	18.0107	-77.5544	-3753874	0								4	Spur Tree, Manchester, Jamaica	JM	JM04	18423	18.0107	-77.5544	-3753874	20171109231500	http://jis.gov.jm/jamaica-can-produce-50-per-cent-energy-renewables-pm/
705491337	20161109	201611	2016	2016.8466	GOV	CHIEF EXECUTIVE						GOV			JAM	JAMAICA	JAM								1	010	010	01	1	0.0	2	1	2	3.05206463195691	4	Spur Tree, Manchester, Jamaica	JM	JM04	18423	18.0107	-77.5544	-3753874	4	Spur Tree, Manchester, Jamaica	JM	JM04	18423	18.0107	-77.5544	-3753874	4	Spur Tree, Manchester, Jamaica	JM	JM04	18423	18.0107	-77.5544	-3753874	20171109231500	http://jis.gov.jm/jamaica-can-produce-50-per-cent-energy-renewables-pm/
705491338	20161109	201611	2016	2016.8466	GRC	GREECE	GRC																		1	015	015	01	1	0.0	5	1	5	-11.6666666666667	1	Greece	GR	GR		39	22	GR	0								1	Greece	GR	GR		39	22	GR	20171109231500	http://www.whec.com/news/manslaughter-guilty-plea-86-year-old-man-died-death/4664518/?cat=565
