704677377	20161107	201611	2016	2016.8411	IDN	INDONESIA	IDN																		0	111	111	11	3	-2.0	4	1	4	-2.54612546125461	4	Kalimantan, Indonesia (general), Indonesia	ID	ID00	18585	1.61667	109.183	-2680735	0								4	Kalimantan, Indonesia (general), Indonesia	ID	ID00	18585	1.61667	109.183	-2680735	20171107153000	https://news.mongabay.com/2017/11/worst-case-scenario-there-could-be-only-30-wild-sumatran-rhinos-left/
704677378	20161107	201611	2016	2016.8411	IRN	IRAN	IRN								REL	PILGRIM									1	043	043	04	1	2.8	8	2	8	3.38240606936416	4	Karbala, Hormozgan, Iran	IR	IR11	41051	25.7269	58.8531	-3761681	4	Karbala, Hormozgan, Iran	IR	IR11	41051	25.7269	58.8531	-3761681	4	Karbala, Hormozgan, Iran	IR	IR11	41051	25.7269	58.8531	-3761681	20171107153000	http://en.abna24.com/news/iran/ayatollah-khamenei-describes-arbaeen-pilgrimage-as-magnificent-symbol-of-love-for-shiite-imams_865257.html
704677379	20161107	201611	2016	2016.8411	IRQ	KARBALA	IRQ								REL	PILGRIM									1	043	043	04	1	2.8	12	2	12	3.38240606936416	4	Karbala, Hormozgan, Iran	IR	IR11	41051	25.7269	58.8531	-3761681	4	Karbala, Hormozgan, Iran	IR	IR11	41051	25.7269	58.8531	-3761681	4	Karbala, Hormozgan, Iran	IR	IR11	41051	25.7269	58.8531	-3761681	20171107153000	http://en.abna24.com/news/iran/ayatollah-khamenei-describes-arbaeen-pilgrimage-as-magnificent-symbol-of-love-for-shiite-imams_865257.html
704677380	20161107	201611	2016	2016.8411	KGZ	KYRGYZ	KGZ								BUS	COMPANY						BUS			1	0311	031	03	1	5.2	3	1	3	3.47003154574133	1	Kyrgyzstan	KG	KG		41	75	KG	1	Kyrgyzstan	KG	KG		41	75	KG	1	Kyrgyzstan	KG	KG		41	75	KG	20171107153000	http://www.mining.com/centerra-gold-to-buy-aurico-metals-in-cdn310-million-friendly-deal/
704677381	20161107	201611	2016	2016.8411	NGOBUSWEF	WORLD ECONOMIC FORUM		WEF				NGO	BUS												1	141	141	14	3	-6.5	2	1	2	0.432900432900433	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20171107153000	http://www2.anba.com.br/noticia/21876792/services/sao-paulo-to-host-wef-latin-america/
704677382	20161107	201611	2016	2016.8411	NGOBUSWEF	WORLD ECONOMIC FORUM		WEF				NGO	BUS		USA	UNITED STATES	USA								1	141	141	14	3	-6.5	8	1	8	0.432900432900433	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171107153000	http://www2.anba.com.br/noticia/21876792/services/sao-paulo-to-host-wef-latin-america/
704677383	20161107	201611	2016	2016.8411	PHL	PHILIPPINE	PHL								PHLGOV	FILIPINO	PHL					GOV			0	112	112	11	3	-2.0	8	1	8	-1.70357751277683	1	Philippines	RP	RP		13	122	RP	1	Philippines	RP	RP		13	122	RP	1	Philippines	RP	RP		13	122	RP	20171107153000	https://news.nationalgeographic.com/2017/11/james-hansen-fight-climate-change-sue-pollutors-cop23/
704677384	20161107	201611	2016	2016.8411	PHLGOV	PHILIPPINE	PHL					GOV			PHL	PHILIPPINE	PHL								0	020	020	02	1	3.0	2	1	2	-1.70357751277683	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	20171107153000	https://news.nationalgeographic.com/2017/11/james-hansen-fight-climate-change-sue-pollutors-cop23/
704677385	20161107	201611	2016	2016.8411	PHLGOV	PHILIPPINE	PHL					GOV			PHL	PHILIPPINE	PHL								0	020	020	02	1	3.0	2	1	2	-1.70357751277683	1	Philippines	RP	RP		13	122	RP	1	Philippines	RP	RP		13	122	RP	1	Philippines	RP	RP		13	122	RP	20171107153000	https://news.nationalgeographic.com/2017/11/james-hansen-fight-climate-change-sue-pollutors-cop23/
704677386	20161107	201611	2016	2016.8411	PHLGOV	FILIPINO	PHL					GOV			PHL	PHILIPPINE	PHL								0	020	020	02	1	3.0	6	1	6	-1.70357751277683	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20171107153000	https://news.nationalgeographic.com/2017/11/james-hansen-fight-climate-change-sue-pollutors-cop23/
704677387	20161107	201611	2016	2016.8411	PHLGOV	PHILIPPINE	PHL					GOV			PHL	FILIPINO	PHL								0	112	112	11	3	-2.0	2	1	2	-1.70357751277683	1	Philippines	RP	RP		13	122	RP	1	Philippines	RP	RP		13	122	RP	1	Philippines	RP	RP		13	122	RP	20171107153000	https://news.nationalgeographic.com/2017/11/james-hansen-fight-climate-change-sue-pollutors-cop23/
704677388	20161107	201611	2016	2016.8411	PSE	PALESTINIAN	PSE																		0	071	071	07	2	7.4	2	1	2	-5.45229244114003	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	0								4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20171107153000	http://www.jns.org/latest-articles/2017/11/7/who-pays-palestinian-rock-throwers
704677389	20161107	201611	2016	2016.8411	PSE	PALESTINIAN	PSE								ISR	ISRAEL	ISR								0	071	071	07	2	7.4	2	1	2	-5.45229244114003	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20171107153000	http://www.jns.org/latest-articles/2017/11/7/who-pays-palestinian-rock-throwers
704677390	20161107	201611	2016	2016.8411	REB	RAIDER						REB			USA	ORLANDO	USA								1	193	193	19	4	-10.0	3	1	3	0	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171107153000	http://www.dnj.com/story/news/2017/11/06/ar-15-style-rifles-common-among-mass-shootings/838283001/
704677391	20161107	201611	2016	2016.8411	REL	PILGRIM									IRN	IRAN	IRN								1	042	042	04	1	1.9	8	2	8	3.38240606936416	4	Karbala, Hormozgan, Iran	IR	IR11	41051	25.7269	58.8531	-3761681	4	Karbala, Hormozgan, Iran	IR	IR11	41051	25.7269	58.8531	-3761681	4	Karbala, Hormozgan, Iran	IR	IR11	41051	25.7269	58.8531	-3761681	20171107153000	http://en.abna24.com/news/iran/ayatollah-khamenei-describes-arbaeen-pilgrimage-as-magnificent-symbol-of-love-for-shiite-imams_865257.html
704677392	20161107	201611	2016	2016.8411	REL	PILGRIM									IRQ	KARBALA	IRQ								1	042	042	04	1	1.9	12	2	12	3.38240606936416	4	Karbala, Hormozgan, Iran	IR	IR11	41051	25.7269	58.8531	-3761681	4	Karbala, Hormozgan, Iran	IR	IR11	41051	25.7269	58.8531	-3761681	4	Karbala, Hormozgan, Iran	IR	IR11	41051	25.7269	58.8531	-3761681	20171107153000	http://en.abna24.com/news/iran/ayatollah-khamenei-describes-arbaeen-pilgrimage-as-magnificent-symbol-of-love-for-shiite-imams_865257.html
704677393	20161107	201611	2016	2016.8411	USA	SUNSHINE STATE	USA																		1	090	090	09	2	-2.0	10	1	10	-3.80952380952381	3	Jacksonville, Florida, United States	US	USFL	FL031	30.3322	-81.6556	295003	0								3	Jacksonville, Florida, United States	US	USFL	FL031	30.3322	-81.6556	295003	20171107153000	http://wusfnews.wusf.usf.edu/post/jacksonville-doctor-prescription-monitoring-expansion-only-partial-answer-opioid-crisis
704677394	20161107	201611	2016	2016.8411	USA	WASHINGTON	USA								GOV	PRESIDENT						GOV			1	020	020	02	1	3.0	1	1	1	-0.09165902841429	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20171107153000	https://www.vosizneias.com/284138/2017/11/07/washington-former-trump-adviser-page-tells-panel-about-2016-russia-trip/
704677395	20161107	201611	2016	2016.8411	USA	WASHINGTON	USA								USAGOV	UNITED STATES	USA					GOV			1	020	020	02	1	3.0	1	1	1	-0.09165902841429	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Germany	GM	GM		51.5	10.5	GM	20171107153000	https://www.vosizneias.com/284138/2017/11/07/washington-former-trump-adviser-page-tells-panel-about-2016-russia-trip/
704677396	20161107	201611	2016	2016.8411	ZWE	ZIMBABWEAN	ZWE																		0	014	014	01	1	0.0	10	1	10	2.28426395939087	1	Zimbabwe	ZI	ZI		-19	29	ZI	0								1	Zimbabwe	ZI	ZI		-19	29	ZI	20171107153000	http://www.africanews.com/2017/11/07/mugabe-is-a-gladiator-paving-the-presidential-path-for-ambitious-wife/
704677397	20161107	201611	2016	2016.8411	ZWE	ZIMBABWEAN	ZWE								GOVPTY	RULING PARTY						GOV			0	051	051	05	1	3.4	10	1	10	2.28426395939087	1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	20171107153000	http://www.africanews.com/2017/11/07/mugabe-is-a-gladiator-paving-the-presidential-path-for-ambitious-wife/
704677398	20171008	201710	2017	2017.7616											INDCOP	DELHI	IND					COP			0	040	040	04	1	1.0	4	2	4	-4.66836075458696	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20171107153000	http://www.business-standard.com/article/pti-stories/26-11-case-spl-court-cancels-warrant-issued-against-delhi-117110701489_1.html
704677399	20171008	201710	2017	2017.7616	BUS	PRODUCER						BUS			USA	UNITED STATES	USA								0	172	172	17	4	-5.0	10	5	10	-3.58000598048763	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171107153000	http://www.ithacajournal.com/story/life/people/2017/11/06/harvey-weinstein-scandal-accuser-rose-mcgowans-memoir-brave-due-jan-30/835694001/
704677400	20171008	201710	2017	2017.7616	COP	POLICE						COP													1	015	015	01	1	0.0	8	2	8	-8.59770114942529	3	Myrtle Beach, South Carolina, United States	US	USSC	SC051	33.6891	-78.8867	1249770	0								3	Myrtle Beach, South Carolina, United States	US	USSC		33.6891	-78.8867	1249770	20171107153000	http://www.wbt.com/articles/ap-news/couple-wanted-washington-arrested-south-carolina
704677401	20171008	201710	2017	2017.7616	COP	POLICE						COP													1	015	015	01	1	0.0	4	2	4	-8.59770114942529	2	Washington, United States	US	USWA		47.3917	-121.571	WA	0								3	Centralia, Washington, United States	US	USWA	WA041	46.7162	-122.954	1503899	20171107153000	http://www.wbt.com/articles/ap-news/couple-wanted-washington-arrested-south-carolina
704677402	20171008	201710	2017	2017.7616	COP	POLICE						COP													1	015	015	01	1	0.0	8	2	8	-8.59770114942529	2	Washington, United States	US	USWA		47.3917	-121.571	WA	0								2	Washington, United States	US	USWA		47.3917	-121.571	WA	20171107153000	http://www.wbt.com/articles/ap-news/couple-wanted-washington-arrested-south-carolina
704677403	20171008	201710	2017	2017.7616	IGOEUREEC	EUROPEAN PARLIAMENT	EUR	EEC				IGO			BUS	INDUSTRY						BUS			0	010	010	01	1	0.0	10	1	10	-1.11940298507462	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171107153000	https://www.alternet.org/environment/planet-earth-serious-trouble-big-polluters-capture-global-climate-treaty-talks
704677404	20171008	201710	2017	2017.7616	IGOEUREEC	EUROPEAN PARLIAMENT	EUR	EEC				IGO			BUS	INDUSTRY						BUS			0	020	020	02	1	3.0	10	1	10	-1.11940298507462	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171107153000	https://www.alternet.org/environment/planet-earth-serious-trouble-big-polluters-capture-global-climate-treaty-talks
704677405	20171008	201710	2017	2017.7616	IGOEUREEC	EUROPEAN COMMISSION	EUR	EEC				IGO			IRL	IRELAND	IRL								0	173	173	17	4	-5.0	50	4	50	-1.50716119694415	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20171107153000	http://isp.netscape.com/pf/story/0002/20171107/KBN1D722L_3
704677406	20171008	201710	2017	2017.7616	IND	BANGALORE	IND																		1	043	043	04	1	2.8	2	1	2	-2.68456375838927	4	Ayodhya, Uttar Pradesh, India	IN	IN36	17913	26.8	82.2	-2089412	0								4	Ayodhya, Uttar Pradesh, India	IN	IN36	17913	26.8	82.2	-2089412	20171107153000	http://www.coastaldigest.com/news/ayodhya-settlement-draft-be-ready-dec-6-shia-waqf-board
704677407	20171008	201710	2017	2017.7616	IND	DELHI	IND								COP	POLICE						COP			0	040	040	04	1	1.0	4	2	4	-4.66836075458696	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20171107153000	http://www.business-standard.com/article/pti-stories/26-11-case-spl-court-cancels-warrant-issued-against-delhi-117110701489_1.html
704677408	20171008	201710	2017	2017.7616	IND	GUJARAT	IND								EDU	ECONOMIST						EDU			1	042	042	04	1	1.9	4	1	4	-4.17266187050359	4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	20171107153000	http://www.dnaindia.com/india/report-from-monumental-blunder-to-2g-cwg-loot-manmohan-singh-and-arun-jaitley-spar-over-state-of-economy-2558370
704677409	20171008	201710	2017	2017.7616	IND	GUJARAT	IND								EDU	ECONOMIST						EDU			1	042	042	04	1	1.9	1	1	1	-4.17266187050359	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	20171107153000	http://www.dnaindia.com/india/report-from-monumental-blunder-to-2g-cwg-loot-manmohan-singh-and-arun-jaitley-spar-over-state-of-economy-2558370
704677410	20171008	201710	2017	2017.7616	IND	GUJARAT	IND								LEG	CONGRESS						LEG			1	042	042	04	1	1.9	4	1	4	-4.17266187050359	4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	20171107153000	http://www.dnaindia.com/india/report-from-monumental-blunder-to-2g-cwg-loot-manmohan-singh-and-arun-jaitley-spar-over-state-of-economy-2558370
704677411	20171008	201710	2017	2017.7616	IND	GUJARAT	IND								LEG	CONGRESS						LEG			1	042	042	04	1	1.9	1	1	1	-4.17266187050359	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	20171107153000	http://www.dnaindia.com/india/report-from-monumental-blunder-to-2g-cwg-loot-manmohan-singh-and-arun-jaitley-spar-over-state-of-economy-2558370
704677412	20171008	201710	2017	2017.7616	MIL	DEFENSE FORCE						MIL			USAMIL	THE US	USA					MIL			0	046	046	04	1	7.0	8	1	8	-1.69851380042463	1	United States	US	US		39.828175	-98.5795	US	4	Okinawa, Okinawa, Japan	JA	JA47	35773	26.3358	127.801	136937	1	United States	US	US		39.828175	-98.5795	US	20171107153000	http://newsinfo.inquirer.net/943772/north-korean-missile-crisis-aboard-uss-ronald-reagan
704677413	20171008	201710	2017	2017.7616	MIL	DEFENSE FORCE						MIL			USAMIL	THE US	USA					MIL			0	046	046	04	1	7.0	2	1	2	-1.69851380042463	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171107153000	http://newsinfo.inquirer.net/943772/north-korean-missile-crisis-aboard-uss-ronald-reagan
704677414	20171008	201710	2017	2017.7616	MIL	DEFENSE FORCE						MIL			USAMIL	THE US	USA					MIL			0	062	062	06	2	7.4	8	1	8	-1.69851380042463	1	United States	US	US		39.828175	-98.5795	US	4	Okinawa, Okinawa, Japan	JA	JA47	35773	26.3358	127.801	136937	1	United States	US	US		39.828175	-98.5795	US	20171107153000	http://newsinfo.inquirer.net/943772/north-korean-missile-crisis-aboard-uss-ronald-reagan
704677415	20171008	201710	2017	2017.7616	MIL	DEFENSE FORCE						MIL			USAMIL	THE US	USA					MIL			0	062	062	06	2	7.4	2	1	2	-1.69851380042463	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171107153000	http://newsinfo.inquirer.net/943772/north-korean-missile-crisis-aboard-uss-ronald-reagan
704677416	20171008	201710	2017	2017.7616	NIC	NICARAGUA	NIC																		1	111	111	11	3	-2.0	5	1	5	-0.97323600973236	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171107153000	https://in.reuters.com/article/climatechange-accord-syria/update-1-syria-plans-to-join-paris-climate-agreement-isolating-u-s-idINL5N1ND5W4
704677417	20171008	201710	2017	2017.7616	SYR	SYRIA	SYR								SAU	SAUDI	SAU								0	130	130	13	3	-4.4	1	1	1	-5.5765595463138	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	3	American University, District of Columbia, United States	US	USDC		38.9375	-77.0869	531560	20171107153000	http://www.chieftain.com/news/lebanese-fear-pm-s-resignation-was-a-saudi-power-play/article_889a2388-df90-55e8-8079-3b94a0ac96eb.html
704677418	20171008	201710	2017	2017.7616	TUN	TUNIS	TUN																		0	180	180	18	4	-9.0	2	1	2	-1.37299771167048	4	Tunis, (TS26), Tunisia	TS	TS26	39471	36.8028	10.1797	-731701	0								4	Tunis, (TS26), Tunisia	TS	TS26	39471	36.8028	10.1797	-731701	20171107153000	http://www.refworld.org/docid/5a01a211a.html
704677419	20171008	201710	2017	2017.7616	TUN	TUNIS	TUN								MED	LOCAL MEDIA						MED			0	090	090	09	2	-2.0	2	1	2	-1.37299771167048	4	Tunis, (TS26), Tunisia	TS	TS26	39471	36.8028	10.1797	-731701	4	Tunis, (TS26), Tunisia	TS	TS26	39471	36.8028	10.1797	-731701	4	Tunis, (TS26), Tunisia	TS	TS26	39471	36.8028	10.1797	-731701	20171107153000	http://www.refworld.org/docid/5a01a211a.html
704677420	20171008	201710	2017	2017.7616	USA	UNITED STATES	USA																		1	128	128	12	3	-5.0	4	1	4	-7.32044198895028	3	University Of Hartford, Connecticut, United States	US	USCT	CT003	41.7957	-72.7151	211686	0								3	University Of Hartford, Connecticut, United States	US	USCT		41.7957	-72.7151	211686	20171107153000	http://www.courant.com/education/hc-university-hartford-naacp-march-20171106-story.html
704677421	20171008	201710	2017	2017.7616	USA	UNITED STATES	USA																		1	173	173	17	4	-5.0	2	1	2	-7.32044198895028	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	0								3	University Of Hartford, Connecticut, United States	US	USCT		41.7957	-72.7151	211686	20171107153000	http://www.courant.com/education/hc-university-hartford-naacp-march-20171106-story.html
