703897467	20161104	201611	2016	2016.8329											USA	UNITED STATES	USA								0	020	020	02	1	3.0	1	1	1	3.74639769452449	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	1	China	CH	CH		35	105	CH	20171104144500	https://www.nytimes.com/2017/11/04/fashion/weddings/for-love-of-healthy-food-and-justin-timberlake.html
703897468	20161104	201611	2016	2016.8329	GOV	ADMINISTRATION						GOV													1	020	020	02	1	3.0	10	1	10	-0.61224489795919	3	San Juan County, Colorado, United States	US	USCO	CO111	37.7506	-107.667	198171	0								3	San Juan County, Colorado, United States	US	USCO		37.7506	-107.667	198171	20171104144500	https://durangoherald.com/articles/192925-mckay-budget-must-reflect-epa-superfund-commitments
703897469	20161104	201611	2016	2016.8329	TUR	TURKISH	TUR								TURGOV	TURKEY	TUR					GOV			1	173	173	17	4	-5.0	16	2	16	-6.21392496392496	4	Antalya, Antalya, Turkey	TU	TU07	27547	36.9081	30.6956	-735347	4	Antalya, Antalya, Turkey	TU	TU07	27547	36.9081	30.6956	-735347	4	Antalya, Antalya, Turkey	TU	TU07	27547	36.9081	30.6956	-735347	20171104144500	http://in.reuters.com/article/germany-turkey-diplomacy/german-turkish-foreign-ministers-meet-after-detainee-released-idINKBN1D40IH
703897470	20161104	201611	2016	2016.8329	TURGOV	TURKISH	TUR					GOV													1	173	173	17	4	-5.0	24	2	24	-6.21392496392496	4	Antalya, Antalya, Turkey	TU	TU07	27547	36.9081	30.6956	-735347	0								4	Antalya, Antalya, Turkey	TU	TU07	27547	36.9081	30.6956	-735347	20171104144500	http://in.reuters.com/article/germany-turkey-diplomacy/german-turkish-foreign-ministers-meet-after-detainee-released-idINKBN1D40IH
703897471	20161104	201611	2016	2016.8329	dal	DALIT			dal						INDGOV	GUJARAT	IND					GOV			0	193	193	19	4	-10.0	8	1	8	0.34423407917384	4	Navsari, Gujarat, India	IN	IN09	70127	20.85	72.9167	-2105929	4	Navsari, Gujarat, India	IN	IN09	70127	20.85	72.9167	-2105929	4	Navsari, Gujarat, India	IN	IN09	70127	20.85	72.9167	-2105929	20171104144500	http://www.bhatkallys.com/national-news/dalit-leader-jignesh-mevani-meets-rahul-gandhi-says-party-ready-include-90-demands/
703897472	20171005	201710	2017	2017.7534											SAUGOV	SAUDI	SAU					GOV			1	046	046	04	1	7.0	6	1	6	0.911854103343465	0								4	Alkhobar, Ash Sharqiyah, Saudi Arabia	SA	SA06	25307	26.2794	50.2083	-3092086	4	Alkhobar, Ash Sharqiyah, Saudi Arabia	SA	SA06	25307	26.2794	50.2083	-3092086	20171104144500	http://www.arabnews.com/node/1188241/business-economy
703897473	20171005	201710	2017	2017.7534	AFG	AFGHAN	AFG								MIL	ARMY						MIL			1	010	010	01	1	0.0	10	1	10	-7.48502994011976	4	Khorasan, Helmand, Afghanistan	AF	AF10	3500	32.2193	63.808	-3380846	4	Khorasan, Helmand, Afghanistan	AF	AF10	3500	32.2193	63.808	-3380846	4	Khorasan, Helmand, Afghanistan	AF	AF10	3500	32.2193	63.808	-3380846	20171104144500	http://www.khaama.com/a-29s-pound-foreign-hideouts-of-foreign-terrorists-in-kunar-province-03650
703897474	20171005	201710	2017	2017.7534	EGY	NASSER	EGY								BUS	BUSINESS						BUS			1	013	013	01	1	0.4	6	1	6	0	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	20171104144500	https://www.cnbc.com/2017/11/04/trump-pitches-saudi-aramco-to-list-ipo-stock-on-the-nyse-calling-it-very-important-to-the-us.html
703897475	20171005	201710	2017	2017.7534	GBR	UNITED KINGDOM	GBR								ELI	ACTOR						ELI			1	013	013	01	1	0.4	2	1	2	-3.81231671554252	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171104144500	http://1310kfka.com/2017/11/netflix-officially-severs-ties-with-kevin-spacey/
703897476	20171005	201710	2017	2017.7534	GOV	MINIST						GOV													0	060	060	06	2	6.0	4	1	4	-13.1901840490798	3	Hackettstown, New Jersey, United States	US	USNJ	NJ041	40.854	-74.8291	876862	0								3	Hackettstown, New Jersey, United States	US	USNJ	NJ041	40.854	-74.8291	876862	20171104144500	http://www.njherald.com/article/20171104/AP/311049937
