704819123	20161108	201611	2016	2016.8438	GOVEDU	EDUCATION MINIST						GOV	EDU												1	020	020	02	1	3.0	5	1	5	-2.89855072463768	4	Phnom Penh, (CB11), Cambodia	CB	CB11	12390	11.55	104.917	-1033783	0								4	Phnom Penh, (CB11), Cambodia	CB	CB11	12390	11.55	104.917	-1033783	20171108003000	http://www.phnompenhpost.com/national/cambodias-developmental-gains-fragile-and-future-uncertain-oecd-finds
704819124	20161108	201611	2016	2016.8438	IRL	IRELAND	IRL								BUS	BUSINESS						BUS			1	012	012	01	1	-0.4	2	1	2	-3.14569536423841	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20171108003000	http://www.chathamdailynews.ca/2017/11/07/delay-for-fifth-street-bridge-completion
704819125	20161108	201611	2016	2016.8438	JUD	ADVOCATE						JUD			USA	UNITED STATES	USA								0	040	040	04	1	1.0	2	1	2	-4.93392070484581	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20171108003000	http://fremonttribune.com/news/national/govt-and-politics/the-latest-house-oks-expanded-authority-for-inspector/article_01943daa-4e84-5611-afb6-4c62933521cd.html
704819126	20161108	201611	2016	2016.8438	KHM	CAMBODIA	KHM																		1	036	036	03	1	4.0	2	1	2	1.61943319838057	4	Phnom Penh, (CB11), Cambodia	CB	CB11	12390	11.55	104.917	-1033783	0								4	Phnom Penh, (CB11), Cambodia	CB	CB11	12390	11.55	104.917	-1033783	20171108003000	http://www.phnompenhpost.com/business/hopes-stay-sunny-yearly-tourist-draw-numbers
704819127	20161108	201611	2016	2016.8438	LAB	EMPLOYEE						LAB			RUS	RUSSIA	RUS								1	040	040	04	1	1.0	2	1	2	-1.38613861386139	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171108003000	http://www.erienewsnow.com/story/36788432/cia-director-met-with-dnc-hack-conspiracy-theorist-at-trumps-urging
704819128	20161108	201611	2016	2016.8438	MNCUSA	STARBUCKS	USA					MNC													1	035	035	03	1	7.0	3	1	3	1.62162162162162	4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	0								4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	20171108003000	https://finance.yahoo.com/news/starbucks-way-more-money-133840251.html
704819129	20161108	201611	2016	2016.8438	MNCUSA	STARBUCKS	USA					MNC			ITA	ITALY	ITA								1	035	035	03	1	7.0	2	1	2	1.62162162162162	4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	20171108003000	https://finance.yahoo.com/news/starbucks-way-more-money-133840251.html
704819130	20161108	201611	2016	2016.8438	NZL	AUCKLAND	NZL																		1	080	080	08	2	5.0	5	1	5	0.29296875	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	0								4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	20171108003000	http://auckland.scoop.co.nz/2017/11/property-prices-spring-into-action/
704819131	20161108	201611	2016	2016.8438	RUS	RUSSIA	RUS								LAB	EMPLOYEE						LAB			1	020	020	02	1	3.0	2	1	2	-1.38613861386139	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171108003000	http://www.erienewsnow.com/story/36788432/cia-director-met-with-dnc-hack-conspiracy-theorist-at-trumps-urging
704819132	20161108	201611	2016	2016.8438	USA	UNITED STATES	USA																		0	015	015	01	1	0.0	2	1	2	-8.78048780487807	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	0								3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20171108003000	http://www.dailymail.co.uk/wires/afp/article-5060331/US-charges-five-Rolls-Royce-bribery-probe.html
704819133	20161108	201611	2016	2016.8438	USA	HOUSTON	USA																		0	015	015	01	1	0.0	8	1	8	-8.78048780487807	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171108003000	http://www.dailymail.co.uk/wires/afp/article-5060331/US-charges-five-Rolls-Royce-bribery-probe.html
704819134	20161108	201611	2016	2016.8438	USAJUD	UNITED STATES	USA					JUD			USA	UNITED STATES	USA								0	040	040	04	1	1.0	2	1	2	-4.93392070484581	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20171108003000	http://fremonttribune.com/news/national/govt-and-politics/the-latest-house-oks-expanded-authority-for-inspector/article_01943daa-4e84-5611-afb6-4c62933521cd.html
704819135	20171009	201710	2017	2017.7644											GOV	GOVERNMENT						GOV			1	042	042	04	1	1.9	2	1	2	-1.44404332129964	0								4	Moloacan, Veracruz-Llave, Mexico	MX	MX30	21186	18.0167	-94.3333	-1684076	4	Moloacan, Veracruz-Llave, Mexico	MX	MX30	21186	18.0167	-94.3333	-1684076	20171108003000	https://af.reuters.com/article/energyOilNews/idAFL1N1ND1H8
704819136	20171009	201710	2017	2017.7644											JUD	FEDERAL COURT						JUD			1	020	020	02	1	3.0	5	1	5	-4.63258785942492	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20171108003000	https://www.norfolknews.ca/news-story/7868506-lawsuit-faults-spy-agency-s-tone-at-the-top-/
704819137	20171009	201710	2017	2017.7644											JUD	FEDERAL COURT						JUD			1	110	110	11	3	-2.0	5	1	5	-4.63258785942492	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20171108003000	https://www.norfolknews.ca/news-story/7868506-lawsuit-faults-spy-agency-s-tone-at-the-top-/
704819138	20171009	201710	2017	2017.7644	AFG	AFGHANISTAN	AFG								GOV	GOVERNMENT						GOV			0	015	015	01	1	0.0	2	1	2	-2.8436018957346	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20171108003000	http://www.niagarafallsreview.ca/2017/11/07/new-veterans-have-hard-time-adjusting-to-civilian-life-survey
704819139	20171009	201710	2017	2017.7644	AFG	AFGHANISTAN	AFG								GOV	GOVERNMENT						GOV			0	015	015	01	1	0.0	2	1	2	-2.8436018957346	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20171108003000	http://www.niagarafallsreview.ca/2017/11/07/new-veterans-have-hard-time-adjusting-to-civilian-life-survey
704819140	20171009	201710	2017	2017.7644	COP	DEPUTY						COP			USA	UNITED STATES	USA								0	112	112	11	3	-2.0	2	1	2	-10.1867572156197	3	Clarksburg, Ohio, United States	US	USOH	OH141	39.5053	-83.1532	1060975	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	3	Clarksburg, Ohio, United States	US	USOH	OH141	39.5053	-83.1532	1060975	20171108003000	https://www.theet.com/news/free/clarksburg-man-facing-fed-indictment-alleging-health-care-fraud/article_be31c664-04ad-51c2-b3bf-bab41b9febbd.html
704819141	20171009	201710	2017	2017.7644	COP	DEPUTY						COP			USA	UNITED STATES	USA								0	112	112	11	3	-2.0	2	1	2	-10.1867572156197	3	Clarksburg, Ohio, United States	US	USOH	OH141	39.5053	-83.1532	1060975	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20171108003000	https://www.theet.com/news/free/clarksburg-man-facing-fed-indictment-alleging-health-care-fraud/article_be31c664-04ad-51c2-b3bf-bab41b9febbd.html
704819142	20171009	201710	2017	2017.7644	CVLBUS	TRAVELLER						CVL	BUS		MNCUSABUS	BOEING	USA					MNC	BUS		1	042	042	04	1	1.9	3	1	3	1.30718954248366	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	20171108003000	https://www.ausbt.com.au/emirates-new-first-class-suites-what-we-know-so-far
704819143	20171009	201710	2017	2017.7644	CVLBUS	TRAVELLER						CVL	BUS		MNCUSABUS	BOEING	USA					MNC	BUS		1	042	042	04	1	1.9	4	1	4	1.30718954248366	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20171108003000	https://www.ausbt.com.au/emirates-new-first-class-suites-what-we-know-so-far
704819144	20171009	201710	2017	2017.7644	CVLBUS	TRAVELLER						CVL	BUS		MNCUSABUS	BOEING	USA					MNC	BUS		1	042	042	04	1	1.9	1	1	1	1.30718954248366	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20171108003000	https://www.ausbt.com.au/emirates-new-first-class-suites-what-we-know-so-far
704819145	20171009	201710	2017	2017.7644	GOV	PRINCE						GOV													1	042	042	04	1	1.9	10	1	10	4.91803278688525	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20171108003000	http://www.etonline.com/paris-jackson-spotted-mystery-man-melbourne-cup-see-flirty-pics-90647
704819146	20171009	201710	2017	2017.7644	GOV	GOVERNMENT						GOV													1	043	043	04	1	2.8	2	1	2	-1.44404332129964	4	Moloacan, Veracruz-Llave, Mexico	MX	MX30	21186	18.0167	-94.3333	-1684076	0								4	Moloacan, Veracruz-Llave, Mexico	MX	MX30	21186	18.0167	-94.3333	-1684076	20171108003000	https://af.reuters.com/article/energyOilNews/idAFL1N1ND1H8
704819147	20171009	201710	2017	2017.7644	GOV	GOVERNMENT						GOV			MEX	MEXICO	MEX								1	043	043	04	1	2.8	8	1	8	-1.44404332129964	4	Moloacan, Veracruz-Llave, Mexico	MX	MX30	21186	18.0167	-94.3333	-1684076	4	Moloacan, Veracruz-Llave, Mexico	MX	MX30	21186	18.0167	-94.3333	-1684076	4	Moloacan, Veracruz-Llave, Mexico	MX	MX30	21186	18.0167	-94.3333	-1684076	20171108003000	https://af.reuters.com/article/energyOilNews/idAFL1N1ND1H8
704819148	20171009	201710	2017	2017.7644	GOV	AUTHORITIES						GOV			USA	MINNEAPOLIS	USA								1	070	070	07	2	7.0	4	1	4	-4.41176470588235	3	Andover, Minnesota, United States	US	USMN	MN003	45.2333	-93.2913	654568	3	Andover, Minnesota, United States	US	USMN	MN003	45.2333	-93.2913	654568	3	Andover, Minnesota, United States	US	USMN	MN003	45.2333	-93.2913	654568	20171108003000	http://www.postbulletin.com/news/state/cocaine-use-contributed-to-co-deaths-of-in-parked-car/article_e24b716d-945f-582d-b7dc-917a1d8289a5.html
704819149	20171009	201710	2017	2017.7644	MEX	MEXICO	MEX								GOV	GOVERNMENT						GOV			1	042	042	04	1	1.9	8	1	8	-1.44404332129964	4	Moloacan, Veracruz-Llave, Mexico	MX	MX30	21186	18.0167	-94.3333	-1684076	4	Moloacan, Veracruz-Llave, Mexico	MX	MX30	21186	18.0167	-94.3333	-1684076	4	Moloacan, Veracruz-Llave, Mexico	MX	MX30	21186	18.0167	-94.3333	-1684076	20171108003000	https://af.reuters.com/article/energyOilNews/idAFL1N1ND1H8
704819150	20171009	201710	2017	2017.7644	MNCUSABUS	BOEING	USA					MNC	BUS		CVLBUS	TRAVELLER						CVL	BUS		1	043	043	04	1	2.8	1	1	1	1.30718954248366	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20171108003000	https://www.ausbt.com.au/emirates-new-first-class-suites-what-we-know-so-far
704819151	20171009	201710	2017	2017.7644	MNCUSABUS	BOEING	USA					MNC	BUS		CVLBUS	TRAVELLER						CVL	BUS		1	043	043	04	1	2.8	3	1	3	1.30718954248366	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	20171108003000	https://www.ausbt.com.au/emirates-new-first-class-suites-what-we-know-so-far
704819152	20171009	201710	2017	2017.7644	MNCUSABUS	BOEING	USA					MNC	BUS		CVLBUS	TRAVELLER						CVL	BUS		1	043	043	04	1	2.8	4	1	4	1.30718954248366	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20171108003000	https://www.ausbt.com.au/emirates-new-first-class-suites-what-we-know-so-far
704819153	20171009	201710	2017	2017.7644	SYR	SYRIAN	SYR								SYRGOV	SYRIA	SYR					GOV			1	190	190	19	4	-10.0	4	1	4	-3.20945945945946	4	Khan Sheikhun, Idlib, Syria	SY	SY12	26362	35.4406	36.65	-2543610	4	Khan Sheikhun, Idlib, Syria	SY	SY12	26362	35.4406	36.65	-2543610	4	Khan Sheikhun, Idlib, Syria	SY	SY12	26362	35.4406	36.65	-2543610	20171108003000	http://www.dailymail.co.uk/wires/afp/article-5060335/At-UN-Russia-challenges-report-blaming-Syria-gas-attack.html
704819154	20171009	201710	2017	2017.7644	SYRGOV	SYRIAN	SYR					GOV													1	190	190	19	4	-10.0	2	1	2	-3.20945945945946	4	Khan Sheikhun, Idlib, Syria	SY	SY12	26362	35.4406	36.65	-2543610	0								4	Khan Sheikhun, Idlib, Syria	SY	SY12	26362	35.4406	36.65	-2543610	20171108003000	http://www.dailymail.co.uk/wires/afp/article-5060335/At-UN-Russia-challenges-report-blaming-Syria-gas-attack.html
704819155	20171009	201710	2017	2017.7644	SYRGOV	SYRIA	SYR					GOV			SYR	SYRIA	SYR								1	190	190	19	4	-10.0	4	1	4	-3.20945945945946	4	Khan Sheikhun, Idlib, Syria	SY	SY12	26362	35.4406	36.65	-2543610	4	Khan Sheikhun, Idlib, Syria	SY	SY12	26362	35.4406	36.65	-2543610	4	Khan Sheikhun, Idlib, Syria	SY	SY12	26362	35.4406	36.65	-2543610	20171108003000	http://www.dailymail.co.uk/wires/afp/article-5060335/At-UN-Russia-challenges-report-blaming-Syria-gas-attack.html
704819156	20171009	201710	2017	2017.7644	USA	UNITED STATES	USA																		0	112	112	11	3	-2.0	1	1	1	-4.60358056265985	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	0								3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	20171108003000	https://www.cbsnews.com/news/harvey-weinstein-manhattan-district-attorney-to-present-evidence-grand-jury/
704819157	20171009	201710	2017	2017.7644	USA	NEW YORK	USA																		0	112	112	11	3	-2.0	3	1	3	-4.60358056265985	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	20171108003000	https://www.cbsnews.com/news/harvey-weinstein-manhattan-district-attorney-to-present-evidence-grand-jury/
704819158	20171009	201710	2017	2017.7644	USA	UNITED STATES	USA								GOV	AUTHORITIES						GOV			1	070	070	07	2	7.0	6	1	6	-4.41176470588235	3	Andover, Minnesota, United States	US	USMN	MN003	45.2333	-93.2913	654568	3	Andover, Minnesota, United States	US	USMN	MN003	45.2333	-93.2913	654568	3	Andover, Minnesota, United States	US	USMN	MN003	45.2333	-93.2913	654568	20171108003000	http://www.postbulletin.com/news/state/cocaine-use-contributed-to-co-deaths-of-in-parked-car/article_e24b716d-945f-582d-b7dc-917a1d8289a5.html
704819159	20171101	201711	2017	2017.8247	AUS	AUSTRALIA	AUS								USA	RICHMOND	USA								1	012	012	01	1	-0.4	2	1	2	1.38121546961326	4	Footscray, Victoria, Australia	AS	AS07	5396	-37.8	144.9	-1573765	4	Footscray, Victoria, Australia	AS	AS07	5396	-37.8	144.9	-1573765	4	Footscray, Victoria, Australia	AS	AS07	5396	-37.8	144.9	-1573765	20171108003000	http://www.heraldsun.com.au/leader/north-west/youth-worker-les-twentyman-leads-calls-for-a-safe-injecting-room-in-footscray-following-trial-in-richmond/news-story/df8d9272b6966efe5e2fa8efff508642?nk=0bdd4088f0f59bb0bbb21aac4f2a544b-1510100265
704819160	20171101	201711	2017	2017.8247	BUS	BUSINESS						BUS			RUS	MOSCOW	RUS								0	080	080	08	2	5.0	3	1	3	-1.171875	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171108003000	https://www.rawstory.com/2017/11/trump-adviser-carter-page-went-around-me-directly-to-campaign-leadership-to-receive-permission-for-moscow-trip/
704819161	20171101	201711	2017	2017.8247	BUS	BUSINESS						BUS			SPY	INTELLIGENCE						SPY			0	016	016	01	1	-2.0	3	1	3	-1.171875	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171108003000	https://www.rawstory.com/2017/11/trump-adviser-carter-page-went-around-me-directly-to-campaign-leadership-to-receive-permission-for-moscow-trip/
704819162	20171101	201711	2017	2017.8247	COP	POLICE						COP			HLH	NURSE						HLH			0	173	173	17	4	-5.0	21	6	21	-6.08437569550655	3	Baton Rouge, Louisiana, United States	US	USLA	LA033	30.4507	-91.1545	1629914	3	Baton Rouge, Louisiana, United States	US	USLA		30.4507	-91.1545	1629914	3	Baton Rouge, Louisiana, United States	US	USLA		30.4507	-91.1545	1629914	20171108003000	http://www.tribtown.com/2017/11/07/us-old-rape-case/
704819163	20171101	201711	2017	2017.8247	COP	POLICE						COP			HLH	NURSE						HLH			0	181	181	18	4	-9.0	21	6	21	-6.08437569550655	3	Baton Rouge, Louisiana, United States	US	USLA	LA033	30.4507	-91.1545	1629914	3	Baton Rouge, Louisiana, United States	US	USLA		30.4507	-91.1545	1629914	3	Baton Rouge, Louisiana, United States	US	USLA		30.4507	-91.1545	1629914	20171108003000	http://www.tribtown.com/2017/11/07/us-old-rape-case/
704819164	20171101	201711	2017	2017.8247	GOV	ATTORNEY GENERAL						GOV													1	0214	021	02	1	3.4	6	2	6	0.330848089468775	3	Pittsfield, Massachusetts, United States	US	USMA	MA003	42.4501	-73.2454	607643	0								3	Pittsfield, Massachusetts, United States	US	USMA	MA003	42.4501	-73.2454	607643	20171108003000	https://www.seattletimes.com/nation-world/judge-allows-massachusetts-museum-to-sell-rockwell-art/
704819165	20171101	201711	2017	2017.8247	GOV	FOREIGN SECRETARY						GOV													1	130	130	13	3	-4.4	7	1	7	-2.74725274725275	1	United Kingdom	UK	UK		54	-4	UK	0								1	Iran	IR	IR		32	53	IR	20171108003000	https://www.thetimes.co.uk/edition/news/sorry-excuse-for-an-apology-from-boris-jk3s2fqd3
704819166	20171101	201711	2017	2017.8247	GOV	FOREIGN SECRETARY						GOV			GBR	UNITED KINGDOM	GBR								1	010	010	01	1	0.0	4	1	4	-2.74725274725275	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20171108003000	https://www.thetimes.co.uk/edition/news/sorry-excuse-for-an-apology-from-boris-jk3s2fqd3
704819167	20171101	201711	2017	2017.8247	GOV	FOREIGN SECRETARY						GOV			IRNMED	IRAN	IRN					MED			1	010	010	01	1	0.0	3	1	3	-2.74725274725275	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20171108003000	https://www.thetimes.co.uk/edition/news/sorry-excuse-for-an-apology-from-boris-jk3s2fqd3
704819168	20171101	201711	2017	2017.8247	GOV	ATTORNEY GENERAL						GOV			USA	UNITED STATES	USA								1	0214	021	02	1	3.4	2	2	2	0.330848089468775	3	Pittsfield, Massachusetts, United States	US	USMA	MA003	42.4501	-73.2454	607643	3	Pittsfield, Massachusetts, United States	US	USMA	MA003	42.4501	-73.2454	607643	3	Pittsfield, Massachusetts, United States	US	USMA	MA003	42.4501	-73.2454	607643	20171108003000	https://www.seattletimes.com/nation-world/judge-allows-massachusetts-museum-to-sell-rockwell-art/
704819169	20171101	201711	2017	2017.8247	HLH	DOCTOR						HLH													1	115	115	11	3	-2.0	5	1	5	-4.93421052631579	0								0								0								20171108003000	http://www.wmcactionnews5.com/story/36788536/county-commission-chairwoman-shafer-files-opioid-crisis-lawsuit
704819170	20171101	201711	2017	2017.8247	IND	BOMBAY	IND								INDJUD	BOMBAY	IND					JUD			1	020	020	02	1	3.0	2	1	2	-5.53745928338762	4	Bombay, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Bombay, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Bombay, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20171108003000	https://timesofindia.indiatimes.com/india/mumbai-school-trustee-held-for-raping-3-year-old-girl/articleshow/61554368.cms
704819171	20171101	201711	2017	2017.8247	IRNMED	IRAN	IRN					MED			GOV	FOREIGN SECRETARY						GOV			1	010	010	01	1	0.0	3	1	3	-2.74725274725275	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20171108003000	https://www.thetimes.co.uk/edition/news/sorry-excuse-for-an-apology-from-boris-jk3s2fqd3
704819172	20171101	201711	2017	2017.8247	IRNMED	IRAN	IRN					MED			GOV	FOREIGN SECRETARY						GOV			1	130	130	13	3	-4.4	3	1	3	-2.74725274725275	1	Iran	IR	IR		32	53	IR	1	United Kingdom	UK	UK		54	-4	UK	1	Iran	IR	IR		32	53	IR	20171108003000	https://www.thetimes.co.uk/edition/news/sorry-excuse-for-an-apology-from-boris-jk3s2fqd3
704819173	20171101	201711	2017	2017.8247	MYS	MALAYSIA	MYS								BUS	TRADER						BUS			1	060	060	06	2	6.0	10	1	10	-2.2964509394572	4	Kimanis, Sabah, Malaysia	MY	MY16	37415	5.61667	115.883	-2404831	4	Barrow Island, Western Australia, Australia	AS	AS08	5435	-20.7978	115.406	-1557733	4	Labuan, Labuan, Malaysia	MY	MY15	37367	5.27667	115.242	-2404406	20171108003000	https://www.thestar.com.my/business/business-news/2017/11/08/malaysia-miri-light-crude-touches-about-$69bbl/
